,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HomeTeamStreak_AtHome,HomeTeamStreak_AtAway,AwayTeamStreak_AtHome,AwayTeamStreak_AtAway
120,F1,09/11/2018,Lille,Strasbourg,1,12.916666666666664,5.166666666666667,8,6,3,13.0,1.6666666666666667,0.08333333333333333,1.7499999999999998,10.833333333333332,4.166666666666666,4,5,3,12.5,1.7500000000000002,0.0,1.6666666666666663,1,-1,3,-1
121,F1,10/11/2018,Angers,Montpellier,2,12.916666666666664,4.583333333333334,3,8,6,11.500000000000002,1.3333333333333333,0.16666666666666666,1.3333333333333333,13.583333333333332,4.75,7,4,1,13.833333333333336,1.8333333333333333,2.0,1.6666666666666667,-2,-1,4,3
122,F1,10/11/2018,Guingamp,Lyon,0,10.500000000000002,3.1666666666666665,1,9,7,11.5,1.3333333333333333,0.16666666666666666,0.5833333333333333,16.583333333333332,6.000000000000001,6,3,3,11.500000000000002,1.6666666666666663,2.0,1.5833333333333333,0,-1,1,1
123,F1,10/11/2018,Nimes,Nice,0,13.0,4.416666666666666,3,10,4,12.666666666666664,1.7499999999999998,0.16666666666666666,1.4999999999999998,12.25,2.75,5,2,5,12.083333333333332,2.2500000000000004,0.08333333333333333,0.7500000000000001,0,1,1,1
124,F1,10/11/2018,St Etienne,Reims,2,13.083333333333336,4.583333333333332,5,8,2,10.833333333333336,1.583333333333333,0.08333333333333333,1.4166666666666663,9.25,2.75,4,5,3,13.5,1.4166666666666667,1.0833333333333333,0.6666666666666666,2,-1,1,1
125,F1,10/11/2018,Toulouse,Amiens,0,9.666666666666666,3.25,3,8,4,13.750000000000002,1.7499999999999998,0.16666666666666666,0.9166666666666669,10.500000000000002,3.666666666666666,3,1,8,13.583333333333336,1.1666666666666667,1.0,1.0,-2,-1,-1,-2
126,F1,11/11/2018,Bordeaux,Caen,1,12.499999999999998,4.416666666666667,4,7,5,13.750000000000002,1.9166666666666663,0.08333333333333333,1.1666666666666667,9.0,2.6666666666666665,2,5,5,15.166666666666664,2.0000000000000004,1.1666666666666667,0.9166666666666669,-1,-1,-1,-2
127,F1,11/11/2018,Marseille,Dijon,2,12.666666666666664,4.250000000000001,6,7,5,11.666666666666664,2.0,0.16666666666666666,1.8333333333333333,14.083333333333332,4.0,3,2,7,15.583333333333332,1.5833333333333333,0.08333333333333333,1.0,-1,-1,-5,-2
128,F1,11/11/2018,Monaco,Paris SG,0,11.249999999999998,3.5,1,9,7,13.666666666666668,1.8333333333333333,0.25,1.0000000000000002,14.583333333333332,6.750000000000003,12,0,0,12.75,1.5833333333333337,1.0833333333333333,3.416666666666666,-3,-4,7,5
129,F1,11/11/2018,Rennes,Nantes,1,13.0,4.5,4,8,5,13.916666666666664,1.2500000000000002,0.08333333333333333,1.2500000000000002,13.833333333333336,4.583333333333333,4,3,5,12.083333333333336,2.0,1.0,1.5833333333333337,-1,2,2,1
130,F1,23/11/2018,Lyon,St Etienne,2,16.769230769230766,6.000000000000003,7,8,3,12.000000000000002,1.6923076923076918,0.15384615384615385,1.7692307692307692,13.153846153846152,4.615384615384616,6,5,2,10.769230769230768,1.6923076923076923,1.0,1.4615384615384617,1,2,3,-1
131,F1,24/11/2018,Caen,Monaco,0,8.999999999999998,2.538461538461539,2,11,5,15.076923076923075,2.0769230769230766,0.2307692307692308,0.8461538461538463,11.538461538461537,3.3846153846153846,1,4,8,13.769230769230768,1.6923076923076923,2.0769230769230766,0.923076923076923,-1,-2,-4,-4
132,F1,24/11/2018,Dijon,Bordeaux,1,13.692307692307697,3.9230769230769234,3,7,8,15.692307692307693,1.6153846153846154,0.07692307692307693,0.923076923076923,12.769230769230768,4.538461538461538,4,4,5,13.615384615384615,2.0769230769230766,0.07692307692307693,1.0769230769230769,-5,-3,-1,-1
133,F1,24/11/2018,Nantes,Angers,1,13.307692307692307,4.461538461538462,4,9,5,12.461538461538465,2.0769230769230766,0.07692307692307693,1.5384615384615383,12.692307692307693,4.461538461538462,4,3,6,11.846153846153848,1.3076923076923077,0.15384615384615385,1.3076923076923077,2,1,1,-1
134,F1,24/11/2018,Paris SG,Toulouse,2,14.538461538461537,6.9230769230769225,13,6,0,12.53846153846154,1.4615384615384612,0.15384615384615385,3.4615384615384617,10.692307692307693,3.461538461538461,3,5,5,13.53846153846154,1.846153846153846,2.0,0.8461538461538459,7,6,-3,-1
135,F1,24/11/2018,Reims,Guingamp,2,9.615384615384617,2.769230769230769,4,10,4,14.076923076923075,1.3846153846153844,0.15384615384615385,0.6153846153846154,10.384615384615383,3.0769230769230766,1,4,8,11.615384615384615,1.3076923076923077,1.0769230769230769,0.6923076923076924,1,-1,-1,-1
136,F1,24/11/2018,Strasbourg,Nimes,0,10.307692307692307,3.9230769230769234,4,9,3,12.615384615384615,1.7692307692307692,0.0,1.5384615384615383,12.615384615384615,4.307692307692308,3,5,5,12.538461538461537,1.9230769230769231,1.2307692307692308,1.3846153846153846,3,-1,-1,1
137,F1,25/11/2018,Amiens,Marseille,0,10.23076923076923,3.5384615384615383,4,7,8,13.692307692307693,1.1538461538461535,0.07692307692307693,1.0,12.923076923076925,4.153846153846153,7,1,5,11.46153846153846,1.8461538461538465,1.0769230769230769,1.8461538461538465,0,1,1,-1
138,F1,25/11/2018,Montpellier,Rennes,1,13.307692307692307,4.615384615384615,7,8,2,13.769230769230768,1.8461538461538465,0.15384615384615385,1.5384615384615388,13.076923076923075,4.461538461538462,4,4,5,14.0,1.4615384615384617,1.0,1.2307692307692306,1,-1,-1,2
139,F1,25/11/2018,Nice,Lille,2,12.307692307692307,3.1538461538461537,6,7,5,12.384615384615385,2.4615384615384617,0.07692307692307693,0.7692307692307692,13.615384615384615,5.384615384615384,8,2,3,12.692307692307693,1.5384615384615383,1.0,1.6153846153846154,1,2,1,-1
140,F1,30/11/2018,St Etienne,Nantes,2,13.357142857142858,4.5,6,9,3,11.142857142857142,1.7142857142857135,0.07142857142857142,1.3571428571428568,14.071428571428573,4.714285714285714,4,5,5,12.499999999999998,2.071428571428571,1.0,1.4999999999999998,3,-2,2,1
141,F1,01/12/2018,Angers,Caen,1,12.285714285714285,4.2142857142857135,4,9,6,11.857142857142856,1.4285714285714284,0.14285714285714285,1.2857142857142854,8.999999999999998,2.4285714285714293,2,6,6,15.142857142857142,2.071428571428571,1.1428571428571428,0.7857142857142856,1,-1,-2,-2
142,F1,01/12/2018,Guingamp,Nice,1,10.071428571428571,3.1428571428571423,1,10,9,11.499999999999998,1.5,0.14285714285714285,0.7142857142857142,12.214285714285715,3.214285714285713,7,2,5,12.214285714285715,2.3571428571428568,0.07142857142857142,0.857142857142857,-1,-2,2,2
143,F1,01/12/2018,Lille,Lyon,1,13.285714285714285,5.142857142857143,8,8,4,13.071428571428573,1.714285714285714,0.07142857142857142,1.4999999999999998,16.5,5.642857142857142,8,3,3,11.857142857142858,1.6428571428571426,2.071428571428572,1.7142857142857142,1,-2,2,2
144,F1,01/12/2018,Monaco,Montpellier,0,11.428571428571427,3.4285714285714284,2,10,8,14.214285714285715,1.7857142857142854,0.21428571428571427,0.9285714285714284,13.428571428571427,4.571428571428571,7,5,2,13.714285714285715,1.928571428571428,2.0,1.5714285714285712,-1,1,1,-1
145,F1,01/12/2018,Nimes,Amiens,2,12.714285714285715,4.2142857142857135,4,11,5,12.214285714285715,1.857142857142857,0.2857142857142857,1.357142857142857,10.142857142857142,3.5,4,1,9,13.714285714285712,1.2142857142857142,1.0,0.9999999999999998,-1,2,-1,1
146,F1,02/12/2018,Bordeaux,Paris SG,1,12.642857142857142,4.214285714285714,4,9,5,13.500000000000002,2.0,0.07142857142857142,1.0,14.142857142857142,6.571428571428571,14,0,0,12.5,1.357142857142857,1.0714285714285714,3.2857142857142856,-1,-1,8,6
147,F1,02/12/2018,Marseille,Reims,1,13.5,4.5,8,8,5,11.428571428571427,1.857142857142857,0.14285714285714285,1.928571428571428,9.642857142857146,2.7857142857142856,5,5,4,13.928571428571427,1.3571428571428568,1.0714285714285714,0.7142857142857142,1,1,2,-1
148,F1,02/12/2018,Rennes,Strasbourg,0,13.285714285714285,4.642857142857143,4,10,5,14.142857142857142,1.4285714285714286,0.07142857142857142,1.2857142857142854,10.428571428571429,3.928571428571429,4,6,4,12.571428571428573,1.8571428571428568,0.07142857142857142,1.4285714285714284,-1,2,-1,0
149,F1,02/12/2018,Toulouse,Dijon,1,10.714285714285714,3.4285714285714284,3,9,6,13.214285714285715,1.714285714285714,0.14285714285714285,0.7857142857142856,13.714285714285712,3.928571428571429,3,3,8,15.857142857142858,1.6428571428571426,0.07142857142857142,0.857142857142857,-3,-2,-5,-3
150,F1,04/12/2018,Amiens,Monaco,0,10.066666666666666,3.4,4,8,10,13.599999999999998,1.4,0.06666666666666668,0.9333333333333332,11.533333333333333,3.333333333333333,2,4,9,13.666666666666664,1.6666666666666663,2.0666666666666664,0.9333333333333332,-1,-1,-2,1
151,F1,04/12/2018,Montpellier,Lille,0,13.533333333333333,4.466666666666667,8,10,2,14.133333333333335,1.7999999999999998,0.13333333333333333,1.6,13.266666666666666,5.200000000000001,8,3,4,13.133333333333333,1.7333333333333332,1.0,1.5333333333333332,0,1,1,-2
152,F1,04/12/2018,Nice,Angers,1,12.066666666666665,3.0666666666666664,7,8,5,12.133333333333333,2.266666666666667,0.06666666666666668,0.7999999999999999,12.2,4.2,4,5,6,12.066666666666665,1.4,0.13333333333333333,1.2666666666666666,2,2,1,-1
153,F1,05/12/2018,Bordeaux,St Etienne,2,12.999999999999998,4.2,4,10,5,13.4,1.933333333333333,0.06666666666666668,1.0666666666666669,13.533333333333333,4.466666666666667,7,5,3,11.466666666666665,1.6666666666666663,1.0,1.4666666666666666,-1,-1,4,-2
154,F1,05/12/2018,Caen,Nimes,0,8.933333333333332,2.4666666666666672,2,12,6,14.666666666666668,2.0666666666666664,0.2,0.7999999999999999,12.733333333333334,4.4,5,5,5,12.066666666666665,1.7999999999999998,1.2,1.4666666666666666,-2,-2,1,1
155,F1,05/12/2018,Dijon,Guingamp,2,13.733333333333333,4.0,3,9,8,15.933333333333332,1.7333333333333332,0.06666666666666668,0.9333333333333332,10.2,3.0666666666666664,1,5,9,11.133333333333333,1.4666666666666666,1.0666666666666669,0.6666666666666666,-5,-3,-1,-2
156,F1,05/12/2018,Lyon,Rennes,0,16.6,5.6000000000000005,8,9,3,11.599999999999998,1.6,0.2,1.7333333333333332,13.2,4.466666666666667,4,5,6,13.73333333333333,1.5333333333333332,1.0,1.2666666666666666,2,2,-2,2
157,F1,05/12/2018,Nantes,Marseille,2,13.6,4.466666666666667,4,11,6,12.799999999999995,2.0666666666666664,0.06666666666666668,1.4,13.666666666666664,4.533333333333333,8,2,5,11.733333333333333,1.8666666666666665,1.0666666666666669,1.7999999999999998,1,-1,1,1
158,F1,05/12/2018,Reims,Toulouse,0,9.8,2.8666666666666667,5,11,4,13.8,1.3333333333333333,0.13333333333333333,0.6666666666666666,10.8,3.4,3,6,6,13.133333333333335,1.6666666666666663,2.066666666666667,0.8666666666666666,2,-1,-3,-2
159,F1,05/12/2018,Strasbourg,Paris SG,1,10.666666666666668,4.2,5,10,4,12.4,1.7999999999999998,0.06666666666666668,1.6,13.799999999999995,6.2666666666666675,14,1,0,12.466666666666667,1.4,1.0666666666666669,3.2,-1,1,8,6
160,F1,08/12/2018,Guingamp,Amiens,0,10.875,3.4375,1,12,10,11.5,1.4375,0.125,0.6875,10.375,3.3125,4,1,11,14.0625,1.4375,1.0625,0.875,-1,-3,-2,-1
161,F1,08/12/2018,Rennes,Dijon,2,13.0,4.3125,5,11,6,13.625,1.4375,0.0625,1.3125,13.4375,3.9375,4,4,8,16.125,2.0,0.125,1.0,-2,3,1,-1
162,F1,09/12/2018,Lille,Reims,1,13.25,5.25,9,10,4,12.9375,1.75,0.0625,1.5,10.5625,3.125,5,6,5,13.875,1.4375,1.0625,0.625,0,1,-1,0
163,F1,09/12/2018,Strasbourg,Caen,1,10.25,4.0625,5,11,4,12.375,1.8125,0.0625,1.5625,9.0625,2.5,2,7,7,14.9375,2.0,1.125,0.8125,-1,1,-3,-2
164,F1,15/12/2018,Reims,Strasbourg,2,10.411764705882351,3.117647058823529,5,12,5,14.470588235294118,1.5294117647058825,0.1176470588235294,0.6470588235294118,10.235294117647056,4.0588235294117645,5,8,4,12.294117647058822,1.7647058823529411,0.05882352941176471,1.5882352941176472,-1,0,-1,1
165,F1,16/12/2018,Lyon,Monaco,2,16.5,5.75,8,9,4,11.75,1.5625,0.1875,1.625,11.1875,3.375,3,4,9,13.875,1.75,2.0625,1.0,-1,0,-2,2
166,F1,16/12/2018,Nice,St Etienne,1,12.3125,3.1875,7,9,5,12.0,2.3125,0.0625,0.75,13.5625,4.4375,7,5,4,11.5,1.75,1.0,1.5,2,2,4,-3
167,F1,16/12/2018,Nimes,Lille,0,13.375,4.5625,6,12,5,12.1875,1.875,0.25,1.5,13.176470588235295,5.117647058823528,9,4,4,13.0,1.7058823529411766,1.0,1.4705882352941178,1,2,0,1
168,F1,18/12/2018,Caen,Toulouse,2,8.823529411764708,2.529411764705882,2,13,7,14.823529411764708,1.9411764705882355,0.1764705882352941,0.8823529411764707,10.5625,3.375,4,6,6,13.6875,1.9375,3.0625,0.875,-3,-2,0,1
169,F1,22/12/2018,Angers,Marseille,1,11.9375,4.0625,4,11,6,12.375,1.375,0.1875,1.1875,13.3125,4.4375,8,2,6,11.6875,1.8125,1.0625,1.8125,1,-1,0,-1
170,F1,22/12/2018,Lille,Toulouse,0,12.833333333333336,5.166666666666666,10,12,4,12.944444444444445,1.777777777777778,0.1111111111111111,1.5555555555555558,10.352941176470589,3.294117647058824,4,6,7,14.470588235294116,1.9411764705882355,3.0588235294117645,0.8823529411764707,0,2,0,-1
171,F1,22/12/2018,Monaco,Guingamp,0,10.764705882352938,3.2352941176470584,3,12,10,13.588235294117649,1.7647058823529411,0.2352941176470588,0.9411764705882354,11.176470588235292,3.3529411764705883,1,5,11,11.764705882352944,1.4117647058823528,1.1176470588235294,0.7058823529411765,0,-1,-2,-3
172,F1,22/12/2018,Montpellier,Lyon,1,13.6875,4.4375,8,10,3,14.1875,1.8125,0.125,1.5,16.764705882352942,6.0588235294117645,9,4,4,11.882352941176471,1.5294117647058825,2.0588235294117645,1.7058823529411766,-1,1,1,0
173,F1,22/12/2018,Paris SG,Nantes,2,14.1875,6.1875,14,8,0,12.5625,1.5,0.125,3.0625,13.4375,4.4375,5,5,6,13.0,1.9375,1.0,1.5,8,6,2,-1
174,F1,22/12/2018,Reims,Caen,1,10.5,3.2222222222222214,6,12,5,14.722222222222221,1.5000000000000004,0.1111111111111111,0.7222222222222223,9.055555555555557,2.7777777777777777,3,8,7,14.833333333333332,1.9444444444444449,1.1111111111111112,0.9444444444444444,1,0,1,0
175,F1,22/12/2018,Rennes,Nimes,2,13.47058823529412,4.647058823529411,6,11,6,13.411764705882351,1.4117647058823528,0.05882352941176471,1.3529411764705883,13.58823529411765,4.647058823529411,6,5,6,12.705882352941178,1.9411764705882355,1.1764705882352942,1.5294117647058825,1,1,-1,1
176,F1,22/12/2018,St Etienne,Dijon,2,13.411764705882351,4.4117647058823515,7,11,4,11.999999999999998,1.823529411764706,0.1176470588235294,1.4705882352941178,13.058823529411766,3.8823529411764697,4,4,9,16.11764705882353,2.0,0.1176470588235294,0.9411764705882354,4,-3,1,-2
177,F1,22/12/2018,Strasbourg,Nice,2,9.944444444444443,4.0,5,13,5,12.499999999999998,1.7222222222222223,0.05555555555555555,1.5555555555555558,12.941176470588234,3.4117647058823533,7,5,5,11.647058823529413,2.294117647058824,0.1176470588235294,0.7647058823529412,0,-1,2,2
178,F1,23/12/2018,Bordeaux,Amiens,1,13.0,4.25,5,10,5,13.375,1.9375,0.0625,1.1875,10.411764705882351,3.294117647058824,5,1,11,14.117647058823533,1.5882352941176472,1.0588235294117647,0.9411764705882354,1,0,-1,1
179,F1,08/01/2019,Amiens,Angers,1,10.277777777777779,3.333333333333333,5,10,11,13.888888888888891,1.6111111111111112,0.1111111111111111,0.9444444444444446,12.117647058823529,4.0588235294117645,4,7,6,12.176470588235295,1.3529411764705883,1.1176470588235294,1.1764705882352942,-1,1,1,-1
180,F1,08/01/2019,Nantes,Montpellier,2,13.294117647058822,4.294117647058823,5,12,7,12.882352941176471,1.823529411764706,0.05882352941176471,1.4117647058823528,13.647058823529413,4.4117647058823515,8,6,3,14.52941176470588,1.823529411764706,2.0,1.4705882352941178,2,-2,-1,1
181,F1,11/01/2019,Caen,Lille,0,8.947368421052632,2.736842105263157,3,14,7,14.89473684210526,2.0,0.15789473684210525,1.0,13.05263157894737,5.157894736842105,10,4,5,12.842105263157894,1.8421052631578945,2.0,1.5263157894736838,1,0,-1,2
182,F1,11/01/2019,Lyon,Reims,1,16.38888888888889,5.8888888888888875,9,10,4,11.833333333333336,1.5000000000000002,0.16666666666666666,1.6666666666666667,10.947368421052632,3.631578947368421,6,8,5,14.421052631578947,1.5789473684210529,1.0526315789473684,0.7894736842105263,1,0,1,0
183,F1,12/01/2019,Amiens,Paris SG,0,10.842105263157894,3.4210526315789465,5,11,11,13.842105263157892,1.526315789473684,0.10526315789473684,0.8947368421052628,14.705882352941178,5.999999999999999,15,2,0,12.235294117647056,1.5294117647058825,1.0588235294117647,2.9411764705882346,-1,1,9,6
184,F1,12/01/2019,Guingamp,St Etienne,0,11.055555555555555,3.333333333333334,2,13,11,11.944444444444445,1.5555555555555554,0.16666666666666666,0.7777777777777779,13.666666666666668,4.666666666666666,8,6,4,12.055555555555555,1.944444444444445,2.0,1.5555555555555558,-1,1,5,-3
185,F1,12/01/2019,Nice,Bordeaux,2,12.722222222222221,3.4444444444444438,7,11,6,11.666666666666664,2.166666666666667,0.1111111111111111,0.7222222222222223,12.764705882352938,4.235294117647058,5,7,5,13.176470588235292,1.823529411764706,0.05882352941176471,1.1764705882352942,1,-1,1,0
186,F1,13/01/2019,Dijon,Montpellier,1,12.722222222222225,3.777777777777777,4,11,10,16.166666666666668,2.055555555555556,0.1111111111111111,0.8888888888888891,13.388888888888891,4.277777777777777,8,6,4,14.222222222222221,1.8333333333333337,3.0,1.3888888888888893,1,-3,-1,-1
187,F1,13/01/2019,Marseille,Monaco,1,13.352941176470587,4.294117647058823,8,11,6,11.823529411764705,1.8823529411764708,0.1176470588235294,1.7647058823529411,10.444444444444443,3.1666666666666665,3,4,11,13.888888888888893,1.777777777777778,3.055555555555556,0.8888888888888891,0,-1,-1,-1
188,F1,13/01/2019,Nantes,Rennes,0,13.444444444444445,4.333333333333332,6,12,7,13.111111111111109,1.777777777777778,0.05555555555555555,1.4444444444444449,13.444444444444445,4.777777777777779,7,5,6,13.277777777777779,1.3888888888888888,1.0,1.5000000000000004,3,-2,2,1
189,F1,13/01/2019,Toulouse,Strasbourg,0,10.111111111111109,3.2777777777777777,5,13,7,14.666666666666664,2.055555555555556,0.2222222222222222,0.9444444444444446,10.000000000000004,4.052631578947368,6,8,5,12.63157894736842,1.7368421052631575,0.05263157894736842,1.5789473684210529,0,1,1,-1
190,F1,15/01/2019,Angers,Bordeaux,0,11.833333333333336,3.9444444444444446,4,13,6,11.888888888888893,1.3333333333333337,0.16666666666666666,1.1111111111111112,13.055555555555555,4.222222222222221,5,7,6,13.388888888888884,1.8888888888888893,0.05555555555555555,1.1111111111111112,1,-1,1,-1
191,F1,16/01/2019,Guingamp,Rennes,2,11.052631578947363,3.263157894736842,2,13,12,11.842105263157894,1.4736842105263157,0.15789473684210525,0.7368421052631579,13.052631578947365,4.578947368421051,8,5,6,13.421052631578947,1.4736842105263157,1.0,1.4736842105263157,-2,1,2,2
192,F1,16/01/2019,Monaco,Nice,1,10.315789473684212,3.1578947368421053,3,13,11,13.68421052631579,1.7368421052631575,0.21052631578947367,0.8947368421052628,12.526315789473687,3.421052631578947,8,5,6,11.947368421052635,2.1578947368421053,0.10526315789473684,0.7368421052631577,-1,-1,2,-1
193,F1,16/01/2019,Nimes,Nantes,2,13.833333333333336,4.722222222222221,6,13,7,12.722222222222221,1.9444444444444449,0.2222222222222222,1.4444444444444446,14.0,4.2631578947368425,6,5,8,13.10526315789474,1.9473684210526312,1.0,1.3684210526315788,-1,-1,-1,0
194,F1,16/01/2019,St Etienne,Marseille,2,13.157894736842106,4.526315789473684,9,12,4,12.052631578947365,1.8947368421052633,0.10526315789473684,1.526315789473684,13.388888888888893,4.2222222222222205,8,4,6,11.833333333333336,1.8888888888888893,1.0555555555555556,1.7222222222222223,1,1,0,-1
195,F1,16/01/2019,Toulouse,Lyon,1,10.473684210526317,3.3157894736842106,5,13,8,14.36842105263158,2.0,0.21052631578947367,0.9473684210526316,16.315789473684212,5.842105263157895,9,6,4,11.94736842105263,1.421052631578947,2.0526315789473686,1.6315789473684208,-1,1,1,0
196,F1,18/01/2019,Lille,Amiens,2,12.999999999999998,5.25,11,13,5,13.1,1.8,0.15000000000000002,1.6,10.500000000000002,3.3000000000000003,5,3,12,13.95,1.6,1.1,0.8500000000000002,-1,3,-2,1
197,F1,19/01/2019,Monaco,Strasbourg,0,10.45,3.2500000000000004,3,14,11,13.65,1.75,0.2,0.9000000000000001,10.1,4.1000000000000005,7,8,5,12.400000000000002,1.7000000000000004,0.05,1.6000000000000003,-1,-1,1,1
198,F1,19/01/2019,Nimes,Toulouse,0,13.631578947368427,4.578947368421053,7,13,7,12.73684210526316,1.8421052631578947,0.21052631578947367,1.4210526315789471,10.25,3.3500000000000005,5,7,8,14.249999999999998,2.1000000000000005,3.05,1.0000000000000002,1,-1,-1,1
199,F1,19/01/2019,Paris SG,Guingamp,2,15.0,6.166666666666666,16,9,0,12.444444444444445,1.4444444444444446,0.1111111111111111,2.9444444444444438,10.85,3.2000000000000006,3,5,12,11.750000000000002,1.5000000000000002,1.1,0.7999999999999999,9,7,1,0
200,F1,19/01/2019,Reims,Nice,1,10.85,3.7,6,14,5,14.049999999999995,1.55,0.1,0.8,12.2,3.35,8,6,6,11.8,2.15,1.1,0.7500000000000001,1,0,2,-1
201,F1,20/01/2019,Angers,Nantes,2,12.210526315789473,4.157894736842106,4,13,7,11.789473684210524,1.3157894736842102,0.15789473684210525,1.1052631578947365,13.85,4.2,6,5,9,13.000000000000002,1.8500000000000003,1.0,1.3,-1,0,-1,-1
202,F1,20/01/2019,Bordeaux,Dijon,2,12.842105263157894,4.2105263157894735,6,13,6,13.157894736842108,1.7894736842105257,0.05263157894736842,1.1578947368421049,12.736842105263154,3.947368421052631,4,5,10,16.42105263157895,2.052631578947368,0.10526315789473684,0.8947368421052628,0,1,1,-3
203,F1,20/01/2019,Caen,Marseille,0,8.95,2.75,3,14,8,14.85,2.0500000000000003,0.15000000000000002,1.0000000000000002,13.473684210526311,4.2105263157894735,8,4,7,11.947368421052632,1.7894736842105257,1.0526315789473684,1.6842105263157892,-1,0,0,-2
204,F1,20/01/2019,Rennes,Montpellier,1,13.25,4.500000000000001,8,13,7,13.45,1.5499999999999998,0.05,1.4500000000000002,13.36842105263158,4.3684210526315805,8,7,4,14.21052631578947,1.7368421052631575,3.0,1.3684210526315788,0,-1,-1,-1
205,F1,20/01/2019,St Etienne,Lyon,0,13.050000000000002,4.550000000000002,10,12,4,12.1,1.8,0.1,1.5500000000000005,16.6,5.8,9,7,4,11.85,1.5000000000000004,2.05,1.6500000000000004,2,1,1,0
206,F1,23/01/2019,Nimes,Angers,2,13.85,4.649999999999999,7,13,8,12.95,1.9,0.2,1.3500000000000003,11.8,4.1,5,8,7,11.649999999999995,1.3500000000000003,1.1,1.1000000000000003,-1,0,1,0
207,F1,25/01/2019,Marseille,Lille,0,13.25,4.05,9,14,7,12.150000000000002,1.85,0.1,1.6500000000000004,13.190476190476193,5.1428571428571415,12,4,5,12.857142857142858,1.7142857142857144,3.0,1.6190476190476186,0,1,1,1
208,F1,26/01/2019,Dijon,Monaco,2,12.599999999999996,3.9,4,13,11,16.25,2.1,0.15000000000000002,0.85,10.380952380952381,3.333333333333333,3,6,12,13.61904761904762,1.857142857142857,3.095238095238095,0.9047619047619048,1,-4,-2,-1
209,F1,26/01/2019,Guingamp,Reims,0,10.428571428571429,3.0476190476190474,3,14,13,11.523809523809524,1.4285714285714288,0.14285714285714285,0.7619047619047619,10.809523809523812,3.6190476190476186,6,10,5,14.142857142857142,1.4761904761904758,1.0476190476190477,0.8095238095238095,1,-1,1,0
210,F1,26/01/2019,Nice,Nimes,2,12.047619047619047,3.428571428571429,8,13,6,11.714285714285715,2.1904761904761907,0.14285714285714285,0.7619047619047621,13.904761904761903,4.7142857142857135,8,5,8,12.904761904761903,1.857142857142857,1.1428571428571428,1.4285714285714286,2,-1,1,0
211,F1,26/01/2019,Strasbourg,Bordeaux,2,10.380952380952381,4.190476190476192,8,15,5,12.23809523809524,1.7142857142857144,0.09523809523809523,1.761904761904762,12.85,4.25,7,7,6,13.1,1.8500000000000003,0.05,1.1500000000000004,1,2,1,1
212,F1,27/01/2019,Amiens,Lyon,0,10.095238095238095,3.1904761904761907,5,12,13,14.142857142857142,1.6666666666666663,0.14285714285714285,0.8571428571428572,16.9047619047619,5.857142857142858,10,7,4,11.619047619047615,1.5238095238095242,2.0476190476190474,1.666666666666667,-1,-1,1,1
213,F1,27/01/2019,Montpellier,Caen,2,13.35,4.300000000000002,8,14,4,14.4,1.7500000000000004,0.15000000000000002,1.3000000000000005,8.952380952380953,2.80952380952381,3,9,9,15.047619047619044,2.238095238095238,1.1428571428571432,0.9523809523809524,-1,-1,-2,0
214,F1,27/01/2019,Paris SG,Rennes,2,15.578947368421053,6.473684210526318,17,9,0,12.36842105263158,1.4210526315789471,0.10526315789473684,3.2631578947368425,13.380952380952385,4.333333333333334,8,6,7,13.428571428571427,1.5714285714285712,1.0,1.380952380952381,10,7,0,-1
215,F1,27/01/2019,Toulouse,Angers,1,10.285714285714288,3.3809523809523814,6,15,8,14.190476190476193,2.0476190476190474,0.19047619047619047,0.9999999999999998,11.761904761904766,4.095238095238094,5,8,8,11.523809523809526,1.3809523809523814,1.0952380952380951,1.0952380952380956,-1,2,1,-1
216,F1,30/01/2019,Nantes,St Etienne,1,13.809523809523807,4.19047619047619,6,14,10,13.333333333333336,1.9047619047619049,0.047619047619047616,1.238095238095238,13.142857142857142,4.761904761904763,10,6,5,12.38095238095238,1.809523809523809,2.0,1.5238095238095242,-1,-2,-1,0
217,F1,01/02/2019,Lille,Nice,2,13.000000000000002,5.045454545454546,13,14,5,12.59090909090909,1.7727272727272718,0.13636363636363635,1.6363636363636358,12.18181818181818,3.59090909090909,9,7,6,11.636363636363637,2.136363636363636,1.0909090909090908,0.8181818181818181,1,2,3,-1
218,F1,02/02/2019,Angers,Dijon,2,11.818181818181815,4.045454545454544,5,15,8,11.499999999999998,1.363636363636363,0.13636363636363635,1.0454545454545452,12.61904761904762,4.047619047619048,5,5,11,16.19047619047619,2.142857142857143,1.0952380952380951,0.9047619047619048,1,-1,2,-4
219,F1,02/02/2019,Monaco,Toulouse,2,10.727272727272725,3.4090909090909083,3,15,13,13.40909090909091,1.863636363636363,0.2727272727272728,0.8636363636363635,10.454545454545457,3.4090909090909074,6,8,8,14.136363636363635,2.0,3.0454545454545454,0.9545454545454544,-2,-2,-1,2
220,F1,02/02/2019,Reims,Marseille,2,10.636363636363637,3.5909090909090904,7,16,5,14.090909090909088,1.4999999999999996,0.09090909090909093,0.8181818181818181,13.333333333333332,4.095238095238095,9,4,8,12.238095238095234,2.0,1.0952380952380951,1.6190476190476193,1,1,-1,1
