,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,Home attendance,Away attendance,Total avg
143,F1,30/11/16,Bastia,Bordeaux,1,10.78571429,4,3,10,7,13.85714286,2.5,0.214285714,0.785714286,10.28571429,3.928571429,6,5,3,9.857142857,1.142857143,1.071428571,1.357142857,10511,22352,32863
144,F1,30/11/16,Guingamp,Nice,0,10.21428571,4.142857143,6,10,3,13.42857143,1.571428571,0.214285714,1.357142857,11.92857143,5.214285714,10,3,1,11.21428571,1.357142857,0.071428571,1.857142857,14790,22293,37083
145,F1,30/11/16,Nancy,Metz,2,9.428571429,2.214285714,3,8,7,15.21428571,2.214285714,0,0.571428571,9.214285714,3.214285714,5,3,6,14.28571429,2.357142857,1.071428571,1.142857143,17516,19465,36981
146,F1,30/11/16,Nantes,Lyon,0,12.42857143,3.714285714,3,10,7,14.85714286,2.214285714,0,0.642857143,15.07142857,5.428571429,7,1,6,13.07142857,1.857142857,2.071428571,1.571428571,23152,22257,45409
147,F1,30/11/16,Paris SG,Angers,2,13.85714286,5,10,9,2,10.57142857,1.5,0.071428571,2,12.71428571,4.357142857,5,3,6,12.57142857,1.571428571,2.071428571,0.928571429,45159,20294,65453
148,F1,30/11/16,St Etienne,Marseille,1,10.71428571,3.071428571,5,10,3,13.5,1.571428571,0.214285714,1.142857143,10.57142857,3.285714286,4,5,5,14.07142857,1.571428571,1,0.928571429,27227,25215,52442
149,F1,30/11/16,Toulouse,Montpellier,2,10,3.071428571,5,8,5,15.57142857,2.642857143,0.071428571,1.214285714,11.5,3.857142857,3,7,4,12,1,1.142857143,1.428571429,17068,18795,35863
150,F1,2/12/2016,Caen,Dijon,1,11.46666667,3.2,4,9,9,11.26666667,1.333333333,0,0.866666667,10.2,4,3,6,6,11.8,1.666666667,2,1.266666667,15786,19831,35617
151,F1,3/12/2016,Angers,Lorient,1,12.8,4.266666667,5,10,7,12.26666667,1.533333333,0.2,0.866666667,11.86666667,3.4,3,2,10,13.06666667,1.8,2.133333333,0.933333333,11954,19914,31868
152,F1,3/12/2016,Bordeaux,Lille,0,10.13333333,3.866666667,6,10,3,10.13333333,1.333333333,0.133333333,1.333333333,11.93333333,3.466666667,4,2,9,14,1.6,1.066666667,0.933333333,24217,18478,42695
153,F1,3/12/2016,Guingamp,Nantes,2,10.26666667,4.2,6,10,4,13.73333333,1.6,0.2,1.266666667,12.4,3.533333333,3,4,8,14.6,2.133333333,0,0.6,14790,19547,34337
154,F1,3/12/2016,Monaco,Bastia,2,12.46666667,5.666666667,10,9,2,12.66666667,1.466666667,0.066666667,2.933333333,10.93333333,4.133333333,3,5,7,13.4,2.466666667,2.133333333,0.8,9420,20847,30267
155,F1,3/12/2016,Montpellier,Paris SG,2,11.53333333,3.733333333,3,11,5,12,1.133333333,0.2,1.333333333,13.93333333,4.933333333,11,2,2,10.66666667,1.533333333,1,2,12356,26366,38722
156,F1,4/12/2016,Marseille,Nancy,2,10.73333333,3.533333333,4,11,5,13.93333333,1.533333333,0.066666667,0.866666667,9.933333333,2.533333333,4,4,7,15.26666667,2.4,0,0.8,39898,18961,58859
157,F1,4/12/2016,Nice,Toulouse,2,11.93333333,5.133333333,11,9,1,11.53333333,1.333333333,0.066666667,1.8,9.666666667,3.066666667,6,4,5,15.46666667,2.6,1,1.2,22949,19819,42768
158,F1,4/12/2016,Rennes,St Etienne,2,11.2,3.533333333,7,9,5,11.2,1.666666667,0,1.066666667,10.46666667,3.066666667,5,7,3,12.93333333,1.466666667,3,1.066666667,22689,23040,45729
159,F1,10/12/2016,Bastia,Metz,2,10.6875,3.875,3,12,8,13.25,2.5,0.25,0.75,9.133333333,3.266666667,5,3,7,14.26666667,2.333333333,2.066666667,1.066666667,10511,19465,29976
160,F1,10/12/2016,Bordeaux,Monaco,0,10,3.6875,6,10,4,10.4375,1.375,0.125,1.25,12.4375,5.75,11,3,2,12.875,1.5625,1,3.0625,24217,24370,48587
161,F1,10/12/2016,Dijon,Marseille,0,10.375,4,3,12,6,12.0625,1.6875,0.1875,1.375,11.25,3.875,5,6,5,13.9375,1.5,1,1,10128,25215,35343
162,F1,10/12/2016,Lille,Montpellier,2,12.1875,3.8125,5,8,9,14.1875,1.75,0.125,0.9375,11.1875,3.6875,4,7,5,11.75,1.0625,1.125,1.4375,29487,18795,48282
163,F1,10/12/2016,Nancy,Angers,2,9.75,2.5,4,9,8,14.8125,2.3125,0.0625,0.75,13.1875,4.3125,5,4,7,11.8125,1.4375,2.0625,0.9375,17516,20294,37810
164,F1,10/12/2016,Toulouse,Lorient,2,9.8125,2.875,6,9,6,15.4375,2.5625,0.0625,1.125,11.9375,3.5,3,3,10,12.8125,1.75,2.125,1,17068,19914,36982
165,F1,11/12/2016,Lyon,Rennes,2,15.4,5.666666667,8,8,6,12.93333333,1.8,0.2,1.866666667,11.375,3.625,8,3,5,11.625,1.75,0,1.125,38203,19531,57734
166,F1,11/12/2016,Paris SG,Nice,1,13.6875,4.8125,11,10,3,10.9375,1.5625,0.0625,1.875,11.875,5.1875,12,3,1,11.1875,1.25,0.0625,1.875,45159,22293,67452
167,F1,11/12/2016,St Etienne,Guingamp,2,10.0625,2.875,5,12,4,12.5,1.5,0.1875,1,10.5625,4.3125,7,5,4,13.5625,1.5,3,1.3125,27227,19416,46643
168,F1,16/12/16,Angers,Nantes,0,13,4.176470588,5,12,8,11.58823529,1.411764706,0.176470588,0.882352941,12.125,3.4375,3,4,9,14.8125,2.125,1,0.5625,11954,19547,31501
169,F1,17/12/16,Guingamp,Paris SG,2,11,4.529411765,7,11,5,13.58823529,1.529411765,0.176470588,1.235294118,14.17647059,5.117647059,11,3,3,11.29411765,1.588235294,1,1.882352941,14790,26366,41156
170,F1,17/12/16,Lorient,St Etienne,2,12.23529412,3.764705882,3,10,11,12.35294118,1.647058824,0.235294118,1.058823529,9.882352941,2.823529412,6,7,4,12.52941176,1.411764706,3,1,11832,23040,34872
171,F1,17/12/16,Montpellier,Bordeaux,2,11.52941176,3.823529412,4,12,6,11.82352941,1.058823529,0.176470588,1.411764706,9.941176471,3.588235294,6,6,5,10.47058824,1.470588235,1.117647059,1.176470588,12356,22352,34708
172,F1,17/12/16,Rennes,Bastia,0,11.47058824,3.705882353,8,10,6,11.82352941,1.647058824,0.058823529,1.058823529,11,4,4,5,8,13.23529412,2.470588235,2.117647059,0.823529412,22689,20847,43536
173,F1,17/12/16,Toulouse,Nancy,1,9.823529412,3,7,9,6,15,2.529411765,0.058823529,1.235294118,9.882352941,2.705882353,5,4,8,14.35294118,2.235294118,1,0.823529412,17068,18961,36029
174,F1,18/12/16,Caen,Metz,2,11.75,3.5625,4,10,9,11.5,1.5,0,1,9.0625,3.125,5,3,8,14.5625,2.3125,2.0625,1,15786,19465,35251
175,F1,18/12/16,Marseille,Lille,2,11.29411765,4.058823529,6,12,5,14.17647059,1.529411765,0.058823529,1.058823529,12.17647059,3.823529412,6,2,9,14.35294118,1.705882353,1.058823529,1,39898,18478,58376
176,F1,18/12/16,Monaco,Lyon,0,12.64705882,5.764705882,12,10,2,13,1.529411765,0.058823529,3.117647059,14.75,5.5625,9,1,6,13.125,1.875,2.0625,1.8125,9420,22257,31677
177,F1,18/12/16,Nice,Dijon,2,11.47058824,5.058823529,12,10,1,11.11764706,1.352941176,0.058823529,1.882352941,10.58823529,4.058823529,3,7,7,12.05882353,1.647058824,3,1.352941176,22949,19831,42780
178,F1,21/12/16,Bastia,Marseille,0,11.16666667,4,5,13,8,13.11111111,2.333333333,0.222222222,0.888888889,11.38888889,4.111111111,7,6,5,14.11111111,1.444444444,1,1.111111111,10511,25215,35726
179,F1,21/12/16,Bordeaux,Nice,1,10.05555556,3.555555556,6,11,6,10.55555556,1.5,0.222222222,1.111111111,11.27777778,4.944444444,13,4,1,11.22222222,1.333333333,0.055555556,1.888888889,24217,22293,46510
180,F1,21/12/16,Dijon,Toulouse,2,10.61111111,4.055555556,3,13,8,12.55555556,1.722222222,0.222222222,1.333333333,9.555555556,2.944444444,7,5,6,15.11111111,2.444444444,1,1.222222222,10128,19819,29947
181,F1,21/12/16,Lille,Rennes,1,12.22222222,3.833333333,6,9,10,14.38888889,1.611111111,0.111111111,0.944444444,11.5,3.722222222,8,3,7,12,1.611111111,1,1.055555556,29487,19531,49018
182,F1,21/12/16,Lyon,Angers,2,14.88235294,5.823529412,10,9,6,13.52941176,1.882352941,0.176470588,1.882352941,13.11111111,4.055555556,5,4,9,11.61111111,1.388888889,2.055555556,0.833333333,38203,20294,58497
183,F1,21/12/16,Metz,Guingamp,1,9.470588235,3.117647059,5,12,9,14.47058824,2.352941176,0.235294118,0.941176471,11,4.388888889,8,5,5,13.83333333,1.444444444,3,1.277777778,16196,19416,35612
184,F1,21/12/16,Monaco,Caen,2,12.66666667,5.666666667,12,10,3,13.38888889,1.666666667,0.111111111,3,12.05882353,3.823529412,5,3,9,11.29411765,1.529411765,0,1.117647059,9420,19992,29412
185,F1,21/12/16,Nantes,Montpellier,2,12.05882353,3.470588235,4,12,9,14.47058824,2.176470588,0.058823529,0.647058824,12.11111111,4.055555556,5,7,6,11.77777778,1.111111111,1.111111111,1.555555556,23152,18795,41947
186,F1,21/12/16,Paris SG,Lorient,2,14.22222222,5.222222222,11,12,4,11.55555556,1.5,0.055555556,1.833333333,12.72222222,4.055555556,4,3,11,12.33333333,1.777777778,2.111111111,1.111111111,45159,19914,65073
187,F1,21/12/16,St Etienne,Nancy,1,9.833333333,2.833333333,6,13,5,12.55555556,1.444444444,0.222222222,1,9.888888889,2.722222222,5,5,8,14.22222222,2.277777778,1,0.833333333,27227,18961,46188
188,F1,13/01/17,Lille,St Etienne,1,12.52631579,3.947368421,6,10,10,14.21052632,1.578947368,0.105263158,0.947368421,10.26315789,2.842105263,6,8,5,12.68421053,1.421052632,4,0.947368421,29487,23040,52527
189,F1,14/01/17,Angers,Bordeaux,1,13,4,5,13,10,11.78947368,1.421052632,0.157894737,0.789473684,10.31578947,3.526315789,6,7,6,10.84210526,1.526315789,2.105263158,1.052631579,11954,22352,34306
190,F1,14/01/17,Lorient,Guingamp,2,12.26315789,3.894736842,4,11,12,12.21052632,1.736842105,0.210526316,1.052631579,10.89473684,4.368421053,8,6,5,13.68421053,1.421052632,3,1.315789474,11832,19416,31248
191,F1,14/01/17,Montpellier,Dijon,1,12.42105263,4.052631579,5,13,7,11.78947368,1.052631579,0.157894737,1.473684211,10.63157895,4.157894737,4,7,8,12.52631579,1.736842105,4,1.368421053,12356,19831,32187
192,F1,14/01/17,Nancy,Bastia,2,9.631578947,2.736842105,5,11,8,14.05263158,2.210526316,0.105263158,0.789473684,11.47368421,4,5,5,9,12.78947368,2.263157895,2.105263158,0.894736842,17516,20847,38363
193,F1,14/01/17,Rennes,Paris SG,0,11.42105263,3.736842105,8,11,7,12.42105263,1.578947368,0.052631579,1.052631579,14.47368421,5.315789474,12,3,4,11.36842105,1.421052632,1,2,22689,26366,49055
194,F1,14/01/17,Toulouse,Nantes,0,9.368421053,2.947368421,7,11,7,15.31578947,2.526315789,0.052631579,1.157894737,11.66666667,3.388888889,5,4,9,14.5,2.166666667,1,0.666666667,17068,19547,36615
195,F1,15/01/17,Caen,Lyon,2,12.27777778,3.888888889,5,11,10,11.33333333,1.444444444,0.055555556,1.111111111,14.83333333,5.666666667,11,1,6,13.44444444,1.777777778,2.055555556,1.888888889,15786,22257,38043
196,F1,15/01/17,Marseille,Monaco,0,11.15789474,4.052631579,8,13,5,14.05263158,1.526315789,0.052631579,1.157894737,13.10526316,5.684210526,13,3,3,13.47368421,1.736842105,1.052631579,2.947368421,39898,24370,64268
197,F1,15/01/17,Nice,Metz,1,11.47368421,4.894736842,13,11,1,11.05263158,1.368421053,0.157894737,1.789473684,9.444444444,3.166666667,5,4,9,14.55555556,2.333333333,3.055555556,1,22949,19465,42414
198,F1,18/01/17,Nantes,Caen,2,11.47368421,3.263157895,6,13,9,14.63157895,2.210526316,0.052631579,0.684210526,12.26315789,3.947368421,6,3,10,12.10526316,1.526315789,1,1.210526316,23152,19992,43144
199,F1,20/01/17,Bastia,Nice,1,11.45,3.9,5,14,10,12.8,2.15,0.25,0.85,11.5,4.75,13,6,1,11.3,1.4,2.05,1.7,10511,22293,32804
200,F1,21/01/17,Bordeaux,Toulouse,2,10.25,3.35,6,13,6,11.1,1.6,0.2,1.05,9.65,3,7,5,8,15.1,2.45,1,1.1,24217,19819,44036
201,F1,21/01/17,Dijon,Lille,1,10.4,4.05,4,14,8,12.5,1.65,0.2,1.35,13,4.15,6,4,10,14.2,1.5,1.05,0.95,10128,18478,28606
202,F1,21/01/17,Guingamp,Rennes,1,10.95,4.5,8,13,6,13.7,1.5,0.15,1.3,11.45,3.6,8,4,8,12.55,1.5,1,1,14790,19531,34321
203,F1,21/01/17,Metz,Montpellier,2,9.736842105,3.157894737,5,14,9,14.47368421,2.263157895,0.210526316,0.947368421,13,4,5,8,7,11.6,1,1.1,1.45,16196,18795,34991
204,F1,21/01/17,Nantes,Paris SG,0,11.7,3.4,7,13,9,14.5,2.2,0.05,0.7,14.2,5.25,13,3,4,11.15,1.45,1,1.95,23152,26366,49518
205,F1,22/01/17,Lyon,Marseille,2,14.89473684,5.631578947,11,10,7,13.84210526,1.842105263,0.157894737,1.894736842,11,4,8,6,6,13.7,1.5,1,1.15,38203,25215,63418
206,F1,22/01/17,Monaco,Lorient,2,13.15,5.85,14,11,3,13.15,1.7,0.1,3,12.45,3.95,5,3,12,12.2,1.75,2.1,1.15,9420,19914,29334
207,F1,22/01/17,St Etienne,Angers,2,10.15,2.85,6,15,5,12.75,1.5,0.2,0.95,12.7,3.95,5,5,10,11.95,1.55,2.05,0.8,27227,20294,47521
208,F1,27/01/17,Marseille,Montpellier,2,11,4,8,14,7,13.9047619,1.523809524,0.047619048,1.142857143,13.0952381,4,5,8,8,11.52380952,1.047619048,1.095238095,1.380952381,39898,18795,58693
209,F1,28/01/17,Angers,Metz,2,12.85714286,4,5,15,11,11.76190476,1.619047619,0.142857143,0.80952381,9.55,3.2,6,5,9,14.65,2.2,3.05,1,11954,19465,31419
210,F1,28/01/17,Bastia,Caen,1,11.42857143,3.80952381,5,15,10,12.95238095,2.095238095,0.285714286,0.857142857,12.1,3.9,6,3,11,11.95,1.55,1,1.15,10511,19992,30503
211,F1,28/01/17,Lorient,Dijon,0,12.14285714,3.904761905,5,12,13,12.19047619,1.714285714,0.19047619,1.095238095,10.80952381,4.047619048,4,9,8,12.71428571,1.666666667,4,1.285714286,11832,19831,31663
212,F1,28/01/17,Lyon,Lille,0,15.1,5.75,12,10,7,13.85,1.8,0.15,1.95,12.9047619,4.095238095,6,5,10,14.42857143,1.523809524,1.047619048,0.904761905,38203,18478,56681
213,F1,28/01/17,Nancy,Bordeaux,0,9.9,2.8,6,11,8,13.85,2.2,0.1,0.8,10.80952381,3.666666667,7,8,6,11.42857143,1.619047619,2.095238095,1.047619048,17516,22352,39868
214,F1,28/01/17,Rennes,Nantes,1,11.23809524,3.571428571,8,12,8,12.71428571,1.523809524,0.095238095,1,11.47619048,3.238095238,7,4,10,14.52380952,2.19047619,1,0.666666667,22689,19547,42236
215,F1,29/01/17,Nice,Guingamp,2,11.76190476,4.761904762,13,13,1,11.19047619,1.333333333,0.142857143,1.666666667,11.14285714,4.476190476,8,7,6,13.57142857,1.523809524,3,1.285714286,22949,19416,42365
216,F1,29/01/17,Paris SG,Monaco,1,14.23809524,5.238095238,14,14,4,11.14285714,1.428571429,0.047619048,1.952380952,13.28571429,5.904761905,15,3,3,12.85714286,1.666666667,1.047619048,3.047619048,45159,24370,69529
217,F1,29/01/17,Toulouse,St Etienne,0,9.571428571,3.142857143,7,12,9,15.14285714,2.380952381,0.095238095,1.047619048,10.23809524,2.904761905,7,9,5,12.52380952,1.523809524,4,1,17068,23040,40108
218,F1,3/2/2017,Metz,Marseille,2,9.238095238,3.047619048,6,15,10,14.33333333,2.095238095,0.285714286,1,11.27272727,4.227272727,9,6,7,13.81818182,1.5,1,1.318181818,16196,25215,41411
219,F1,4/2/2017,Bordeaux,Rennes,1,10.72727273,3.636363636,8,14,6,11.31818182,1.636363636,0.181818182,1.090909091,11.04545455,3.454545455,8,6,8,12.59090909,1.590909091,2,1,24217,19531,43748
220,F1,4/2/2017,Dijon,Paris SG,0,10.54545455,4.045454545,5,16,8,12.63636364,1.727272727,0.181818182,1.363636364,14.09090909,5.181818182,14,4,4,11.22727273,1.363636364,1,1.909090909,10128,26366,36494
221,F1,4/2/2017,Guingamp,Caen,0,11.22727273,4.454545455,8,15,7,13.90909091,1.590909091,0.136363636,1.272727273,12.38095238,3.952380952,6,4,11,12.04761905,1.571428571,1,1.142857143,14790,19992,34782
222,F1,4/2/2017,Lille,Lorient,0,12.72727273,4.090909091,7,13,10,14.45454545,1.590909091,0.090909091,0.954545455,12.27272727,4,5,3,14,12.22727273,1.818181818,2.090909091,1.136363636,29487,19914,49401
223,F1,4/2/2017,Monaco,Nice,2,13.31818182,5.954545455,15,12,3,12.77272727,1.636363636,0.090909091,2.954545455,11.63636364,4.727272727,14,7,1,11.31818182,1.409090909,2.045454545,1.727272727,9420,22293,31713
224,F1,4/2/2017,Montpellier,Bastia,2,13.36363636,4.227272727,5,16,9,11.31818182,1.045454545,0.181818182,1.363636364,11.40909091,3.772727273,5,7,10,12.86363636,2.090909091,3.136363636,0.863636364,12356,20847,33203
225,F1,5/2/2017,Nantes,Nancy,0,11.40909091,3.227272727,7,14,10,14.54545455,2.136363636,0.045454545,0.681818182,9.952380952,2.714285714,6,6,9,13.71428571,2.095238095,2,0.761904762,23152,18961,42113
226,F1,5/2/2017,St Etienne,Lyon,2,10.68181818,3.045454545,8,16,5,12.90909091,1.636363636,0.181818182,1.090909091,15,5.761904762,12,1,8,14.04761905,1.761904762,2.047619048,1.904761905,27227,22257,49484
227,F1,5/2/2017,Toulouse,Angers,2,9.727272727,3.136363636,7,12,10,15.22727273,2.363636364,0.136363636,1,13.13636364,4.272727273,6,5,11,11.63636364,1.545454545,2.045454545,0.863636364,17068,20294,37362
228,F1,7/2/2017,Caen,Bordeaux,0,12.27272727,3.863636364,7,14,11,12.09090909,1.590909091,0.045454545,1.136363636,10.65217391,3.565217391,8,9,6,11.30434783,1.608695652,2.086956522,1.086956522,15786,22352,38138
229,F1,7/2/2017,Montpellier,Monaco,0,13.34782609,4.260869565,6,16,9,11.26086957,1.130434783,0.173913043,1.391304348,13.34782609,6,16,4,3,13.13043478,1.608695652,1.043478261,2.956521739,12356,24370,36726
230,F1,7/2/2017,Paris SG,Lille,2,14.39130435,5.304347826,15,16,4,10.95652174,1.391304348,0.043478261,1.956521739,12.82608696,4.043478261,7,5,11,14.52173913,1.565217391,1.043478261,0.913043478,45159,18478,63637
231,F1,8/2/2017,Angers,Rennes,1,13.08695652,4.217391304,6,16,12,11.65217391,1.652173913,0.130434783,0.826086957,11.30434783,3.52173913,8,7,8,12.39130435,1.565217391,2,1,11954,19531,31485
232,F1,8/2/2017,Lorient,Toulouse,1,12.26086957,4.043478261,6,13,14,12.43478261,1.782608696,0.173913043,1.130434783,9.956521739,3.347826087,8,5,10,15.26086957,2.347826087,2.043478261,1.130434783,11832,19819,31651
233,F1,8/2/2017,Lyon,Nancy,2,14.86363636,5.681818182,12,11,9,14.27272727,1.772727273,0.227272727,1.818181818,9.863636364,2.727272727,7,6,9,13.63636364,2.045454545,3,0.818181818,38203,18961,57164
234,F1,8/2/2017,Marseille,Guingamp,2,11.26086957,4.130434783,9,15,8,13.86956522,1.565217391,0.043478261,1.260869565,11.30434783,4.434782609,8,7,8,13.7826087,1.565217391,3,1.217391304,39898,19416,59314
235,F1,8/2/2017,Metz,Dijon,2,9.227272727,3.045454545,7,15,10,14.22727273,2.045454545,0.272727273,1,10.39130435,3.913043478,5,9,9,12.60869565,1.695652174,4,1.347826087,16196,19831,36027
236,F1,8/2/2017,Nice,St Etienne,2,11.60869565,4.565217391,14,14,2,11.30434783,1.391304348,0.130434783,1.652173913,10.7826087,3.173913043,9,9,5,13.08695652,1.652173913,4.043478261,1.130434783,22949,23040,45989
237,F1,10/2/2017,Bordeaux,Paris SG,0,10.75,3.583333333,9,16,6,11.16666667,1.583333333,0.166666667,1.208333333,14.625,5.375,16,4,4,10.875,1.375,1,1.958333333,24217,26366,50583
238,F1,11/2/2017,Dijon,Caen,2,10.45833333,3.958333333,5,17,10,12.54166667,1.708333333,0.208333333,1.333333333,11.91304348,3.739130435,7,4,12,12.34782609,1.565217391,1,1.086956522,10128,19992,30120
239,F1,11/2/2017,Guingamp,Lyon,2,11.08333333,4.291666667,8,16,9,13.45833333,1.541666667,0.125,1.166666667,15,5.695652174,13,1,9,14.30434783,1.739130435,4.043478261,1.913043478,14790,22257,37047
240,F1,11/2/2017,Lille,Angers,0,12.45833333,4,7,14,12,14.375,1.625,0.083333333,0.916666667,13.04166667,4.125,6,6,12,12,1.666666667,2.041666667,0.791666667,29487,20294,49781
241,F1,11/2/2017,Monaco,Metz,2,13.25,5.958333333,17,13,3,13.125,1.583333333,0.125,2.916666667,9.391304348,3.043478261,8,5,10,14.2173913,2,5.043478261,1.043478261,9420,19465,28885
242,F1,11/2/2017,Nancy,Montpellier,0,9.739130435,2.695652174,7,13,10,13.30434783,2,0.130434783,0.782608696,13.25,4.166666667,6,8,10,11.41666667,1.125,2.083333333,1.375,17516,18795,36311
243,F1,11/2/2017,Toulouse,Bastia,2,10.04166667,3.375,8,13,10,15,2.333333333,0.125,1.125,11.56521739,3.695652174,5,7,11,13.04347826,2.043478261,4.130434783,0.869565217,17068,20847,37915
244,F1,12/2/2017,Nantes,Marseille,2,11.52173913,3.217391304,7,14,11,14.52173913,2.130434783,0.086956522,0.652173913,11.625,4.166666667,10,6,8,14.04166667,1.583333333,1,1.291666667,23152,25215,48367
245,F1,12/2/2017,Rennes,Nice,1,11.20833333,3.5,8,15,8,12.375,1.541666667,0.125,0.958333333,11.70833333,4.583333333,15,7,2,11.125,1.375,2.041666667,1.625,22689,22293,44982
246,F1,12/2/2017,St Etienne,Lorient,2,10.75,3.125,9,17,6,13.20833333,1.708333333,0.208333333,1.083333333,12.16666667,4.083333333,6,4,14,12.20833333,1.791666667,2.083333333,1.125,27227,19914,47141
247,F1,17/02/17,Bastia,Monaco,1,11.58333333,3.708333333,5,18,12,13,2,0.375,0.875,13.76,6.24,18,4,3,12.88,1.56,2.04,3,10511,24370,34881
248,F1,18/02/17,Angers,Nancy,2,13.08,4.16,7,18,12,12.08,1.68,0.12,0.84,9.916666667,2.708333333,7,6,11,13.20833333,2.041666667,3,0.75,11954,18961,30915
249,F1,18/02/17,Caen,Lille,0,11.875,3.791666667,7,15,13,12.375,1.5,0.041666667,1.041666667,12.6,3.96,7,5,13,14.36,1.6,1.08,0.92,15786,18478,34264
250,F1,18/02/17,Lorient,Nice,0,11.88,4,6,15,15,12.12,1.72,0.16,1.08,11.48,4.52,15,8,2,11.24,1.4,2.04,1.64,11832,22293,34125
251,F1,18/02/17,Marseille,Rennes,2,11.6,4.12,10,16,9,13.84,1.56,0.04,1.32,11.32,3.6,8,9,8,12.44,1.52,3,1,39898,19531,59429
252,F1,18/02/17,Metz,Nantes,1,9.208333333,2.958333333,8,16,11,14.08333333,2.041666667,0.25,1,11.66666667,3.375,8,5,11,14.5,2.083333333,1.041666667,0.75,16196,19547,35743
253,F1,19/02/17,Bordeaux,Guingamp,2,10.88,3.6,9,16,7,11.04,1.52,0.16,1.16,10.92,4.2,9,7,9,13.68,1.56,3,1.2,24217,19416,43633
254,F1,19/02/17,Lyon,Dijon,2,14.95833333,5.666666667,13,12,10,14.25,1.75,0.208333333,1.875,10.36,3.92,6,9,10,12.72,1.68,5,1.36,38203,19831,58034
255,F1,19/02/17,Montpellier,St Etienne,2,13.12,4.2,7,17,10,11.48,1.16,0.16,1.44,10.76,3.2,10,9,6,13.2,1.64,4.04,1.2,12356,23040,35396
256,F1,19/02/17,Paris SG,Toulouse,1,14.36,5.36,17,17,4,10.72,1.36,0.04,2,10.36,3.52,9,6,10,14.92,2.36,2.04,1.24,45159,19819,64978
257,F1,21/02/17,Caen,Nancy,2,12,3.76,7,15,14,12.36,1.48,0.04,1,9.84,2.64,7,6,12,13,2,3,0.72,15786,18961,34747
258,F1,24/02/17,Nantes,Dijon,2,11.56,3.4,8,15,11,14.72,2.16,0.08,0.76,10.26923077,3.884615385,6,9,11,12.76923077,1.769230769,5,1.384615385,23152,19831,42983
259,F1,24/02/17,Nice,Montpellier,2,11.23076923,4.5,16,16,2,11.38461538,1.423076923,0.153846154,1.615384615,13.26923077,4.192307692,8,8,10,11.26923077,1.153846154,2.076923077,1.461538462,22949,18795,41744
260,F1,25/02/17,Angers,Bastia,2,13.11538462,4.192307692,8,18,12,11.96153846,1.615384615,0.115384615,0.846153846,11.48,3.68,5,8,12,13.04,2,6.12,0.88,11954,20847,32801
261,F1,25/02/17,Guingamp,Monaco,0,11.03846154,4.192307692,9,17,10,13.80769231,1.576923077,0.153846154,1.153846154,13.84615385,6.153846154,18,5,3,12.76923077,1.5,2.038461538,2.923076923,14790,24370,39160
262,F1,25/02/17,Lille,Bordeaux,0,12.38461538,3.923076923,8,15,13,14.11538462,1.576923077,0.153846154,0.923076923,11.26923077,3.730769231,10,9,7,11.15384615,1.538461538,2.076923077,1.230769231,29487,22352,51839
263,F1,25/02/17,Nancy,Toulouse,1,9.692307692,2.615384615,7,15,13,13,2,0.153846154,0.692307692,10.07692308,3.423076923,9,7,10,14.96153846,2.384615385,2.038461538,1.192307692,17516,19819,37335
264,F1,25/02/17,Rennes,Lorient,2,11.19230769,3.5,8,17,9,12,1.461538462,0.115384615,0.961538462,12.03846154,4.038461538,6,4,16,12.19230769,1.769230769,2.076923077,1.038461538,22689,19914,42603
265,F1,26/02/17,Lyon,Metz,2,15.68,5.96,14,12,10,14.08,1.72,0.2,1.96,9.24,2.88,8,6,11,13.88,2,5.04,1,38203,19465,57668
266,F1,26/02/17,Marseille,Paris SG,0,11.57692308,4.153846154,11,16,9,13.73076923,1.538461538,0.038461538,1.346153846,14.34615385,5.269230769,17,5,4,10.73076923,1.346153846,1,1.923076923,39898,26366,66264
267,F1,26/02/17,St Etienne,Caen,0,10.61538462,3.230769231,10,18,7,13.19230769,1.576923077,0.230769231,1.192307692,12.11538462,3.846153846,8,4,14,12.5,1.538461538,1,1,27227,19992,47219
268,F1,1/3/2017,Bastia,Nantes,1,11.5,3.653846154,5,20,13,12.76923077,1.923076923,0.384615385,0.846153846,11.88461538,3.5,9,6,11,14.88461538,2.192307692,1.038461538,0.846153846,10511,19547,30058
269,F1,3/3/2017,Bordeaux,Lyon,1,11.37037037,3.925925926,11,17,7,11.18518519,1.555555556,0.148148148,1.296296296,16.11538462,6,15,1,10,13.92307692,1.692307692,4.038461538,2.076923077,24217,22257,46474
270,F1,4/3/2017,Bastia,St Etienne,1,11.2962963,3.592592593,5,21,13,12.55555556,1.962962963,0.407407407,0.888888889,10.62962963,3.148148148,10,9,8,13.07407407,1.518518519,5.037037037,1.148148148,10511,23040,33551
271,F1,4/3/2017,Caen,Angers,0,12.03703704,3.814814815,9,16,14,12.48148148,1.555555556,0.037037037,1,13.51851852,4.592592593,9,6,12,11.96296296,1.62962963,2.037037037,0.925925926,15786,20294,36080
272,F1,4/3/2017,Dijon,Nice,0,10.22222222,3.851851852,6,19,12,12.77777778,1.777777778,0.222222222,1.37037037,11.25925926,4.481481481,17,8,2,11.33333333,1.444444444,3.037037037,1.62962963,10128,22293,32421
