,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
20,F1,20/08/11,Ajaccio,Evian Thonon Gaillard,1,1,1.0,1,0,2.0,7,18,2,3,22.0,18.0,1,9,4,3,0,0
21,F1,20/08/11,Bordeaux,Auxerre,1,1,1.0,1,0,2.0,16,8,4,2,14.0,16.0,10,1,1,3,0,0
22,F1,20/08/11,Brest,Lyon,1,1,1.0,1,0,2.0,12,8,6,2,16.0,17.0,5,8,2,2,0,1
23,F1,20/08/11,Caen,Lille,1,2,0.0,0,0,1.0,6,19,2,10,18.0,17.0,0,7,1,2,0,0
24,F1,20/08/11,Dijon,Lorient,2,0,2.0,1,0,2.0,6,23,2,6,19.0,15.0,1,14,2,4,1,0
25,F1,20/08/11,Nice,Toulouse,1,1,1.0,1,0,2.0,12,8,3,3,14.0,16.0,3,1,3,2,0,1
26,F1,21/08/11,Marseille,St Etienne,0,0,1.0,0,0,1.0,18,4,4,1,11.0,17.0,9,3,1,3,0,1
27,F1,21/08/11,Montpellier,Rennes,4,0,2.0,1,0,2.0,13,7,7,1,21.0,14.0,4,1,4,3,0,0
28,F1,21/08/11,Nancy,Sochaux,1,2,0.0,0,0,1.0,12,8,4,3,18.0,17.0,4,4,2,1,0,1
29,F1,21/08/11,Paris SG,Valenciennes,2,1,2.0,1,1,1.0,16,10,4,4,10.0,14.0,3,0,0,2,0,0
30,F1,27/08/11,Auxerre,Ajaccio,4,1,2.0,1,0,2.0,22,4,9,1,5.0,15.0,10,2,1,4,0,0
31,F1,27/08/11,Evian Thonon Gaillard,Dijon,0,1,0.0,0,0,1.0,14,8,5,4,16.0,18.0,5,4,2,2,0,0
32,F1,27/08/11,Lorient,Nancy,2,1,2.0,0,1,0.0,20,8,7,2,10.0,17.0,10,1,3,2,0,0
33,F1,27/08/11,Lyon,Montpellier,2,1,2.0,0,0,1.0,11,18,4,8,14.0,13.0,5,7,4,3,0,1
34,F1,27/08/11,Nice,Brest,0,0,1.0,0,0,1.0,12,14,3,5,14.0,18.0,7,3,0,3,0,0
35,F1,27/08/11,Valenciennes,Bordeaux,1,2,0.0,1,0,2.0,11,10,3,5,22.0,17.0,4,4,2,3,0,0
36,F1,28/08/11,Lille,Marseille,3,2,2.0,1,0,2.0,6,18,5,4,17.0,15.0,5,6,2,4,0,0
37,F1,28/08/11,Rennes,Caen,3,2,2.0,3,0,2.0,19,16,8,8,18.0,18.0,5,10,1,1,0,0
38,F1,28/08/11,Sochaux,St Etienne,2,1,2.0,2,1,2.0,12,7,5,1,17.0,16.0,4,5,2,3,0,1
39,F1,28/08/11,Toulouse,Paris SG,1,3,0.0,1,0,2.0,11,12,2,5,17.0,14.0,5,3,2,0,0,0
40,F1,10/09/11,Ajaccio,Valenciennes,3,1,2.0,0,1,0.0,15,19,9,6,13.0,16.0,3,7,1,2,0,0
41,F1,10/09/11,Bordeaux,Evian Thonon Gaillard,0,0,1.0,0,0,1.0,16,7,4,3,19.0,18.0,5,3,2,3,0,0
42,F1,10/09/11,Caen,Toulouse,0,1,0.0,0,0,1.0,9,17,0,6,15.0,17.0,6,5,1,2,0,0
43,F1,10/09/11,Dijon,Lyon,1,2,0.0,1,1,1.0,7,18,4,4,11.0,17.0,7,5,1,1,0,0
44,F1,10/09/11,Marseille,Rennes,0,1,0.0,0,0,1.0,22,7,8,3,8.0,17.0,13,6,2,4,0,0
45,F1,10/09/11,Sochaux,Lorient,1,1,1.0,1,0,2.0,11,8,2,2,6.0,16.0,1,6,3,3,0,0
46,F1,10/09/11,St Etienne,Lille,1,3,0.0,1,0,2.0,4,10,0,5,15.0,13.0,3,2,2,4,1,0
47,F1,11/09/11,Montpellier,Nice,1,0,2.0,0,0,1.0,23,13,4,1,8.0,13.0,2,6,2,2,0,0
48,F1,11/09/11,Nancy,Auxerre,0,0,1.0,0,0,1.0,15,13,8,4,7.0,16.0,1,6,0,3,0,0
49,F1,11/09/11,Paris SG,Brest,1,0,2.0,0,0,1.0,12,15,3,1,14.0,20.0,4,6,3,3,0,0
50,F1,17/09/11,Auxerre,Caen,1,1,1.0,1,1,1.0,10,10,2,6,22.0,15.0,4,6,3,3,0,0
51,F1,17/09/11,Brest,Montpellier,2,2,1.0,0,2,0.0,12,13,5,7,23.0,26.0,4,2,3,3,1,0
52,F1,17/09/11,Lille,Sochaux,2,2,1.0,0,0,1.0,14,9,4,4,9.0,16.0,9,3,1,3,1,0
53,F1,17/09/11,Lorient,St Etienne,3,0,2.0,1,0,2.0,7,15,6,3,11.0,13.0,6,9,1,2,0,0
54,F1,17/09/11,Nice,Ajaccio,3,0,2.0,1,0,2.0,23,6,6,2,18.0,13.0,6,2,4,2,0,1
55,F1,17/09/11,Toulouse,Bordeaux,3,2,2.0,0,2,0.0,23,8,8,3,24.0,22.0,6,1,3,1,0,1
56,F1,17/09/11,Valenciennes,Dijon,4,0,2.0,0,0,1.0,14,8,9,2,21.0,16.0,5,4,3,2,0,1
57,F1,18/09/11,Evian Thonon Gaillard,Paris SG,2,2,1.0,2,1,2.0,17,15,5,7,25.0,11.0,4,8,4,1,0,0
58,F1,18/09/11,Lyon,Marseille,2,0,2.0,2,0,2.0,10,6,5,3,,,3,5,0,3,0,0
59,F1,18/09/11,Rennes,Nancy,1,1,1.0,1,0,2.0,15,10,4,2,10.0,20.0,6,2,3,4,0,0
60,F1,20/09/11,Bordeaux,Lille,1,1,1.0,1,0,2.0,13,11,4,5,27.0,22.0,3,8,3,3,0,0
61,F1,21/09/11,Ajaccio,Montpellier,1,3,0.0,0,3,0.0,16,7,5,3,18.0,18.0,10,2,3,3,0,1
62,F1,21/09/11,Caen,Lyon,1,0,2.0,1,0,2.0,9,11,1,2,18.0,10.0,6,3,1,0,1,1
63,F1,21/09/11,Dijon,Brest,1,0,2.0,1,0,2.0,20,11,4,2,16.0,14.0,9,3,2,2,0,1
64,F1,21/09/11,Lorient,Auxerre,1,1,1.0,1,0,2.0,9,12,3,6,6.0,18.0,5,1,2,3,0,0
65,F1,21/09/11,Marseille,Evian Thonon Gaillard,2,0,2.0,1,0,2.0,25,5,10,1,18.0,21.0,5,1,3,3,0,1
66,F1,21/09/11,Nancy,Valenciennes,1,1,1.0,1,0,2.0,5,13,1,3,15.0,22.0,1,9,1,1,0,1
67,F1,21/09/11,Paris SG,Nice,2,1,2.0,1,0,2.0,12,12,6,6,15.0,13.0,6,5,2,2,1,1
68,F1,21/09/11,Sochaux,Rennes,2,6,0.0,2,2,1.0,8,19,4,9,12.0,16.0,7,2,1,2,0,0
69,F1,21/09/11,St Etienne,Toulouse,1,1,1.0,0,1,0.0,14,5,3,2,10.0,18.0,7,0,2,2,0,0
70,F1,24/09/11,Evian Thonon Gaillard,Caen,2,4,0.0,2,2,1.0,15,9,4,6,14.0,13.0,4,2,3,1,1,1
71,F1,24/09/11,Lille,Lorient,1,1,1.0,1,0,2.0,10,7,2,1,8.0,17.0,5,3,2,1,0,0
72,F1,24/09/11,Lyon,Bordeaux,3,1,2.0,2,0,2.0,13,12,8,1,18.0,17.0,2,6,2,2,0,0
73,F1,24/09/11,Montpellier,Paris SG,0,3,0.0,0,2,0.0,21,13,7,6,10.0,17.0,5,3,1,4,0,0
74,F1,24/09/11,Nice,Dijon,1,1,1.0,0,1,0.0,22,9,4,2,19.0,15.0,8,2,1,1,0,0
75,F1,24/09/11,Toulouse,Nancy,1,0,2.0,0,0,1.0,12,6,4,3,15.0,19.0,5,2,1,3,0,0
76,F1,24/09/11,Valenciennes,Marseille,1,1,1.0,0,1,0.0,18,4,8,2,13.0,17.0,6,2,2,4,0,1
77,F1,25/09/11,Auxerre,Sochaux,4,1,2.0,0,1,0.0,16,10,9,3,15.0,8.0,7,5,1,0,0,0
78,F1,25/09/11,Brest,Ajaccio,1,1,1.0,0,0,1.0,16,8,4,3,18.0,17.0,7,4,2,3,0,0
79,F1,25/09/11,Rennes,St Etienne,1,1,1.0,1,0,2.0,14,10,5,4,10.0,18.0,5,9,2,2,0,0
80,F1,01/10/11,Bordeaux,Montpellier,2,2,1.0,1,0,2.0,7,16,2,4,17.0,16.0,4,6,2,3,1,1
81,F1,01/10/11,Caen,Nice,1,1,1.0,0,0,1.0,8,15,3,6,12.0,15.0,4,4,2,3,0,0
82,F1,01/10/11,Dijon,Ajaccio,1,1,1.0,1,1,1.0,20,5,6,3,18.0,15.0,15,3,1,2,0,1
83,F1,01/10/11,Lorient,Valenciennes,2,0,2.0,1,0,2.0,18,16,7,3,13.0,16.0,8,4,3,4,0,0
84,F1,01/10/11,Nancy,Evian Thonon Gaillard,1,1,1.0,0,0,1.0,14,8,6,3,17.0,16.0,7,2,1,2,0,0
85,F1,01/10/11,Sochaux,Toulouse,3,0,2.0,1,0,2.0,7,9,3,2,11.0,18.0,4,5,0,2,0,0
86,F1,01/10/11,St Etienne,Auxerre,1,1,1.0,1,1,1.0,19,9,6,3,10.0,16.0,15,3,0,0,0,0
87,F1,02/10/11,Lille,Rennes,2,0,2.0,2,0,2.0,10,11,4,4,17.0,24.0,5,4,2,3,0,0
88,F1,02/10/11,Marseille,Brest,1,1,1.0,1,1,1.0,14,10,2,3,13.0,21.0,6,6,1,1,0,0
89,F1,02/10/11,Paris SG,Lyon,2,0,2.0,0,0,1.0,17,11,7,2,16.0,25.0,9,6,2,4,0,0
90,F1,15/10/11,Auxerre,Lille,1,3,0.0,1,0,2.0,8,13,2,8,20.0,11.0,5,4,3,1,0,0
91,F1,15/10/11,Brest,Caen,1,1,1.0,1,0,2.0,11,10,4,3,18.0,14.0,8,2,0,0,0,0
92,F1,15/10/11,Evian Thonon Gaillard,St Etienne,1,2,0.0,0,0,1.0,12,13,5,5,13.0,14.0,8,9,2,4,0,0
93,F1,15/10/11,Lyon,Nancy,3,1,2.0,3,0,2.0,10,14,5,6,15.0,16.0,4,5,2,3,0,0
94,F1,15/10/11,Montpellier,Dijon,5,3,2.0,1,2,0.0,22,15,8,8,23.0,12.0,5,7,2,2,0,0
95,F1,15/10/11,Nice,Bordeaux,3,0,2.0,2,0,2.0,16,16,6,3,18.0,14.0,2,7,0,2,0,0
96,F1,15/10/11,Toulouse,Marseille,0,0,1.0,0,0,1.0,9,10,1,4,19.0,23.0,4,4,2,3,1,1
97,F1,16/10/11,Ajaccio,Paris SG,1,3,0.0,1,1,1.0,14,21,4,10,12.0,14.0,3,8,3,1,0,0
98,F1,16/10/11,Rennes,Lorient,2,0,2.0,1,0,2.0,12,6,7,1,16.0,13.0,3,4,1,2,0,0
99,F1,16/10/11,Valenciennes,Sochaux,3,0,2.0,1,0,2.0,18,6,4,3,18.0,17.0,5,3,0,0,0,0
100,F1,22/10/11,Bordeaux,Brest,1,1,1.0,0,0,1.0,17,5,6,1,16.0,21.0,12,0,1,2,0,0
101,F1,22/10/11,Caen,Montpellier,1,3,0.0,0,2,0.0,12,7,3,4,16.0,12.0,3,5,2,2,1,1
102,F1,22/10/11,Lorient,Toulouse,0,0,1.0,0,0,1.0,12,8,7,2,11.0,22.0,6,3,1,2,0,1
103,F1,22/10/11,Marseille,Ajaccio,2,0,2.0,1,0,2.0,36,7,15,3,21.0,20.0,15,2,2,2,0,0
104,F1,22/10/11,Nancy,Nice,1,0,2.0,0,0,1.0,14,10,2,2,21.0,23.0,6,8,3,2,0,0
105,F1,22/10/11,Sochaux,Evian Thonon Gaillard,1,1,1.0,0,0,1.0,13,13,6,3,13.0,21.0,6,4,1,2,0,0
106,F1,22/10/11,St Etienne,Valenciennes,1,0,2.0,0,0,1.0,10,15,3,3,16.0,19.0,3,4,2,3,0,0
107,F1,23/10/11,Auxerre,Rennes,0,1,0.0,0,0,1.0,17,10,3,3,17.0,17.0,2,0,1,1,0,0
108,F1,23/10/11,Lille,Lyon,3,1,2.0,1,1,1.0,16,14,9,3,14.0,16.0,14,4,2,2,0,0
109,F1,23/10/11,Paris SG,Dijon,2,0,2.0,1,0,2.0,11,11,4,2,16.0,19.0,6,4,1,3,0,0
110,F1,29/10/11,Ajaccio,Bordeaux,0,2,0.0,0,2,0.0,6,13,1,5,22.0,15.0,2,7,2,0,0,0
111,F1,29/10/11,Brest,Lorient,3,1,2.0,3,0,2.0,16,14,5,8,18.0,15.0,4,9,3,4,0,0
112,F1,29/10/11,Dijon,Marseille,2,3,0.0,0,2,0.0,14,20,7,11,11.0,17.0,3,7,2,3,0,0
113,F1,29/10/11,Evian Thonon Gaillard,Auxerre,3,1,2.0,2,0,2.0,15,19,8,7,13.0,17.0,4,4,2,5,0,0
114,F1,29/10/11,Lyon,St Etienne,2,0,2.0,0,0,1.0,15,11,5,2,13.0,19.0,11,10,0,2,1,0
115,F1,29/10/11,Montpellier,Nancy,2,0,2.0,0,0,1.0,15,11,6,2,18.0,18.0,3,0,0,1,0,0
116,F1,29/10/11,Paris SG,Caen,4,2,2.0,1,1,1.0,23,14,9,6,17.0,11.0,12,4,2,4,0,1
117,F1,30/10/11,Nice,Sochaux,1,1,1.0,1,1,1.0,16,13,5,2,12.0,23.0,6,3,5,4,1,0
118,F1,30/10/11,Toulouse,Rennes,1,0,2.0,1,0,2.0,5,14,2,6,22.0,13.0,1,4,1,1,1,0
119,F1,30/10/11,Valenciennes,Lille,0,0,1.0,0,0,1.0,18,11,5,4,20.0,12.0,6,5,1,1,0,0
120,F1,05/11/11,Lille,Evian Thonon Gaillard,1,1,1.0,0,1,0.0,11,6,5,1,18.0,17.0,8,2,1,4,0,0
121,F1,06/11/11,Auxerre,Toulouse,2,0,2.0,0,0,1.0,7,10,7,2,13.0,11.0,1,4,2,1,0,0
122,F1,06/11/11,Bordeaux,Paris SG,1,1,1.0,1,1,1.0,6,7,3,3,11.0,20.0,4,6,1,3,0,0
123,F1,06/11/11,Caen,Dijon,3,0,2.0,1,0,2.0,19,15,5,4,16.0,12.0,3,8,1,2,0,0
124,F1,06/11/11,Lorient,Ajaccio,2,0,2.0,0,0,1.0,23,5,6,1,6.0,18.0,12,1,1,2,0,0
125,F1,06/11/11,Marseille,Nice,2,0,2.0,0,0,1.0,17,9,8,2,6.0,17.0,3,4,1,4,0,0
126,F1,06/11/11,Nancy,Brest,2,1,2.0,0,0,1.0,14,7,8,3,20.0,20.0,3,5,1,2,0,0
127,F1,06/11/11,Rennes,Valenciennes,1,1,1.0,1,1,1.0,13,10,3,2,19.0,20.0,5,8,3,4,0,0
128,F1,06/11/11,Sochaux,Lyon,2,1,2.0,2,1,2.0,13,10,3,4,17.0,21.0,3,9,2,2,0,0
129,F1,06/11/11,St Etienne,Montpellier,1,1,1.0,1,0,2.0,10,14,3,4,20.0,16.0,5,4,2,1,0,0
130,F1,18/11/11,Lyon,Rennes,1,2,0.0,1,1,1.0,13,14,5,4,16.0,14.0,4,8,3,3,0,0
131,F1,18/11/11,Toulouse,Lille,0,0,1.0,0,0,1.0,12,14,2,5,24.0,18.0,6,5,2,1,0,0
132,F1,19/11/11,Ajaccio,Caen,2,2,1.0,0,0,1.0,14,12,3,4,19.0,21.0,8,5,4,2,0,0
133,F1,19/11/11,Dijon,Bordeaux,2,0,2.0,0,0,1.0,8,16,3,5,21.0,15.0,8,6,1,2,1,0
134,F1,19/11/11,Evian Thonon Gaillard,Lorient,2,1,2.0,1,0,2.0,8,15,3,5,22.0,7.0,2,5,3,2,0,0
135,F1,19/11/11,Montpellier,Marseille,1,0,2.0,0,0,1.0,6,10,1,0,14.0,15.0,3,6,3,2,0,0
136,F1,19/11/11,Nice,St Etienne,0,2,0.0,0,2,0.0,13,7,6,2,14.0,14.0,5,11,3,3,3,0
137,F1,20/11/11,Brest,Sochaux,2,0,2.0,0,0,1.0,11,6,5,2,17.0,21.0,6,3,2,3,0,1
138,F1,20/11/11,Paris SG,Nancy,0,1,0.0,0,0,1.0,27,8,7,7,13.0,21.0,9,1,2,2,0,0
139,F1,20/11/11,Valenciennes,Auxerre,2,1,2.0,0,1,0.0,19,4,8,1,13.0,4.0,9,3,2,0,0,0
140,F1,26/11/11,Bordeaux,Caen,2,0,2.0,0,0,1.0,17,7,4,1,15.0,20.0,3,2,1,2,0,0
141,F1,26/11/11,Lille,Brest,2,0,2.0,1,0,2.0,12,15,5,3,20.0,24.0,4,8,1,2,0,0
142,F1,26/11/11,Nancy,Dijon,1,2,0.0,1,1,1.0,14,12,4,2,14.0,17.0,1,4,1,4,0,0
143,F1,26/11/11,Rennes,Evian Thonon Gaillard,3,2,2.0,1,2,0.0,23,9,8,6,10.0,19.0,3,2,2,3,1,0
144,F1,26/11/11,Sochaux,Montpellier,1,3,0.0,0,0,1.0,10,16,3,7,14.0,19.0,7,3,0,0,0,0
145,F1,26/11/11,St Etienne,Ajaccio,3,1,2.0,2,0,2.0,25,2,9,1,10.0,15.0,11,1,0,1,0,1
146,F1,26/11/11,Toulouse,Valenciennes,2,0,2.0,1,0,2.0,14,8,5,0,16.0,18.0,6,6,1,1,0,0
147,F1,27/11/11,Auxerre,Lyon,0,3,0.0,0,1,0.0,11,10,3,6,16.0,22.0,7,4,2,1,0,0
148,F1,27/11/11,Lorient,Nice,1,0,2.0,0,0,1.0,10,13,3,5,7.0,23.0,6,9,1,3,0,0
149,F1,27/11/11,Marseille,Paris SG,3,0,2.0,1,0,2.0,12,10,4,0,16.0,23.0,8,5,3,2,0,0
150,F1,02/12/11,Caen,Marseille,1,2,0.0,1,1,1.0,9,17,2,7,23.0,11.0,9,9,2,2,0,0
151,F1,03/12/11,Ajaccio,Lille,2,3,0.0,2,2,1.0,8,15,2,7,18.0,12.0,2,7,3,2,0,0
152,F1,03/12/11,Brest,St Etienne,2,2,1.0,2,1,2.0,11,14,4,3,13.0,11.0,2,5,3,1,0,0
153,F1,03/12/11,Dijon,Sochaux,0,0,1.0,0,0,1.0,16,7,3,2,9.0,13.0,3,5,3,1,0,1
154,F1,03/12/11,Evian Thonon Gaillard,Valenciennes,2,1,2.0,2,0,2.0,18,10,5,4,11.0,13.0,4,5,0,1,0,1
155,F1,03/12/11,Montpellier,Lorient,4,0,2.0,1,0,2.0,12,8,6,1,13.0,15.0,4,3,0,1,0,0
156,F1,03/12/11,Nice,Rennes,2,0,2.0,2,0,2.0,13,6,4,0,22.0,9.0,7,2,1,1,0,1
157,F1,04/12/11,Bordeaux,Nancy,2,0,2.0,1,0,2.0,15,7,6,3,21.0,18.0,5,2,0,0,0,0
158,F1,04/12/11,Lyon,Toulouse,3,2,2.0,1,0,2.0,16,14,8,5,18.0,16.0,4,5,2,2,0,0
159,F1,04/12/11,Paris SG,Auxerre,3,2,2.0,0,0,1.0,15,8,4,4,14.0,14.0,10,2,2,3,0,0
160,F1,10/12/11,Marseille,Bordeaux,0,0,1.0,0,0,1.0,17,5,4,2,10.0,16.0,3,1,3,3,0,0
161,F1,10/12/11,Nancy,Ajaccio,2,2,1.0,1,1,1.0,21,7,6,3,14.0,15.0,8,6,1,2,0,0
162,F1,10/12/11,Rennes,Brest,1,1,1.0,1,1,1.0,16,10,5,2,14.0,20.0,6,4,1,1,0,0
163,F1,10/12/11,Sochaux,Paris SG,0,1,0.0,0,1,0.0,5,20,2,8,14.0,14.0,3,5,1,3,0,0
164,F1,10/12/11,St Etienne,Caen,2,0,2.0,1,0,2.0,23,6,10,0,17.0,18.0,7,7,1,1,0,1
165,F1,10/12/11,Toulouse,Evian Thonon Gaillard,2,1,2.0,1,0,2.0,21,6,6,3,14.0,15.0,7,0,2,2,0,0
166,F1,10/12/11,Valenciennes,Montpellier,1,0,2.0,0,0,1.0,13,10,6,3,9.0,18.0,4,4,2,2,0,0
167,F1,11/12/11,Auxerre,Nice,2,1,2.0,1,1,1.0,15,9,9,3,15.0,15.0,4,5,2,2,0,0
168,F1,11/12/11,Lille,Dijon,2,0,2.0,1,0,2.0,15,11,5,4,15.0,11.0,3,4,2,1,0,0
169,F1,11/12/11,Lorient,Lyon,0,1,0.0,0,0,1.0,8,13,2,2,15.0,17.0,4,7,2,2,0,0
170,F1,17/12/11,Brest,Auxerre,1,0,2.0,1,0,2.0,18,10,7,1,15.0,12.0,1,8,1,1,0,1
171,F1,17/12/11,Caen,Nancy,1,2,0.0,0,1,0.0,9,9,1,3,,,8,1,2,5,0,0
172,F1,17/12/11,Dijon,St Etienne,1,2,0.0,0,1,0.0,7,10,5,7,10.0,17.0,9,2,3,1,0,0
173,F1,17/12/11,Lyon,Evian Thonon Gaillard,2,1,2.0,1,1,1.0,19,7,9,4,14.0,15.0,8,4,2,2,1,1
174,F1,17/12/11,Marseille,Lorient,2,1,2.0,0,0,1.0,15,3,5,2,16.0,11.0,6,4,1,2,0,2
175,F1,17/12/11,Montpellier,Toulouse,1,1,1.0,1,1,1.0,21,6,7,1,16.0,24.0,3,3,4,2,0,1
176,F1,17/12/11,Nice,Valenciennes,2,0,2.0,0,0,1.0,11,8,6,3,9.0,17.0,8,3,1,2,0,0
177,F1,18/12/11,Ajaccio,Rennes,1,0,2.0,0,0,1.0,7,12,5,3,20.0,15.0,8,3,2,3,0,0
178,F1,18/12/11,Bordeaux,Sochaux,1,0,2.0,1,0,2.0,10,6,5,2,21.0,16.0,5,1,0,1,0,0
179,F1,18/12/11,Paris SG,Lille,0,0,1.0,0,0,1.0,11,13,2,3,20.0,16.0,3,5,3,1,0,0
180,F1,20/12/11,Nancy,Marseille,1,3,0.0,1,2,0.0,7,14,2,3,22.0,17.0,7,5,3,2,0,0
181,F1,21/12/11,Auxerre,Dijon,2,2,1.0,0,2,0.0,30,6,7,2,18.0,14.0,13,3,3,2,0,0
182,F1,21/12/11,Evian Thonon Gaillard,Montpellier,4,2,2.0,0,0,1.0,15,11,8,7,16.0,20.0,6,6,2,2,0,0
183,F1,21/12/11,Lille,Nice,4,4,1.0,2,3,0.0,29,14,12,6,10.0,16.0,9,7,1,2,0,1
184,F1,21/12/11,Lorient,Caen,0,0,1.0,0,0,1.0,15,5,4,2,11.0,23.0,9,8,0,3,0,0
185,F1,21/12/11,Rennes,Bordeaux,1,0,2.0,0,0,1.0,14,7,8,0,16.0,12.0,6,6,2,1,0,0
186,F1,21/12/11,Sochaux,Ajaccio,0,2,0.0,0,0,1.0,20,8,3,4,19.0,14.0,16,3,1,3,0,0
187,F1,21/12/11,St Etienne,Paris SG,0,1,0.0,0,1,0.0,30,18,8,7,16.0,14.0,16,6,1,2,0,0
188,F1,21/12/11,Toulouse,Brest,0,0,1.0,0,0,1.0,20,5,7,1,13.0,19.0,9,1,1,2,0,0
189,F1,21/12/11,Valenciennes,Lyon,1,0,2.0,1,0,2.0,11,19,1,3,7.0,16.0,9,6,0,2,0,0
190,F1,14/01/12,Ajaccio,Auxerre,2,1,2.0,2,1,2.0,9,10,3,3,14.0,23.0,3,3,0,2,2,1
191,F1,14/01/12,Bordeaux,Valenciennes,2,1,2.0,2,0,2.0,12,14,8,6,11.0,17.0,5,8,1,1,0,1
192,F1,14/01/12,Brest,Nice,1,0,2.0,1,0,2.0,19,19,10,7,17.0,17.0,2,6,0,2,0,0
193,F1,14/01/12,Caen,Rennes,0,2,0.0,0,1,0.0,13,12,3,4,13.0,13.0,5,1,0,0,0,0
194,F1,14/01/12,Dijon,Evian Thonon Gaillard,3,1,2.0,1,0,2.0,10,4,5,4,22.0,17.0,2,3,2,2,0,1
195,F1,14/01/12,Montpellier,Lyon,1,0,2.0,0,0,1.0,16,3,5,0,13.0,24.0,8,2,2,2,0,0
196,F1,14/01/12,Nancy,Lorient,2,2,1.0,1,0,2.0,5,13,4,3,12.0,9.0,3,10,2,1,0,0
197,F1,14/01/12,Paris SG,Toulouse,3,1,2.0,1,0,2.0,15,8,9,2,14.0,17.0,4,8,0,0,0,0
198,F1,14/01/12,St Etienne,Sochaux,1,0,2.0,0,0,1.0,10,8,3,2,20.0,11.0,4,6,1,1,0,0
199,F1,15/01/12,Marseille,Lille,2,0,2.0,0,0,1.0,12,10,6,2,21.0,15.0,0,4,3,0,0,0
200,F1,28/01/12,Auxerre,Nancy,1,3,0.0,0,0,1.0,5,15,2,6,23.0,20.0,7,5,3,1,0,0
201,F1,28/01/12,Brest,Paris SG,0,1,0.0,0,1,0.0,16,13,4,7,6.0,10.0,6,4,1,2,0,0
202,F1,28/01/12,Lille,St Etienne,3,0,2.0,0,0,1.0,20,4,8,2,14.0,20.0,6,1,1,2,0,0
203,F1,28/01/12,Lorient,Sochaux,1,1,1.0,0,0,1.0,14,9,3,4,10.0,14.0,8,2,0,1,0,0
204,F1,28/01/12,Lyon,Dijon,3,1,2.0,1,0,2.0,21,6,7,2,15.0,8.0,7,2,1,2,0,0
205,F1,28/01/12,Nice,Montpellier,0,1,0.0,0,0,1.0,7,21,2,10,18.0,15.0,6,10,0,1,0,0
206,F1,28/01/12,Toulouse,Caen,1,0,2.0,1,0,2.0,9,5,1,1,16.0,16.0,8,5,1,0,0,0
