,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
89,F1,18/10/09,Toulouse,Paris SG,1,0,2.0,0,0,1.0,11,7,4,3,15,13,5,4,2,2,0,0
90,F1,24/10/09,Bordeaux,Le Mans,3,0,2.0,1,0,2.0,17,8,4,3,10,16,8,3,1,2,0,0
91,F1,24/10/09,Boulogne,Monaco,1,3,0.0,0,1,0.0,5,20,2,9,18,11,4,4,1,4,1,0
92,F1,24/10/09,Grenoble,Nancy,1,2,0.0,0,0,1.0,16,3,5,2,15,15,7,3,2,2,0,0
93,F1,24/10/09,Nice,Lyon,4,1,2.0,2,0,2.0,12,20,4,5,17,20,2,5,1,3,0,0
94,F1,24/10/09,Rennes,Montpellier,3,0,2.0,1,0,2.0,16,12,6,3,16,17,0,1,0,4,0,0
95,F1,24/10/09,Sochaux,Lorient,1,0,2.0,1,0,2.0,17,14,5,5,11,9,5,2,2,1,0,0
96,F1,24/10/09,St Etienne,Valenciennes,0,2,0.0,0,1,0.0,20,10,7,4,14,26,10,3,2,2,0,0
97,F1,25/10/09,Auxerre,Lille,3,2,2.0,1,2,0.0,12,13,8,4,13,10,6,5,2,1,0,0
98,F1,25/10/09,Lens,Toulouse,0,2,0.0,0,1,0.0,10,14,4,4,16,25,3,8,2,3,0,0
99,F1,31/10/09,Auxerre,Montpellier,2,1,2.0,2,0,2.0,11,18,4,7,15,21,2,8,1,1,0,1
100,F1,31/10/09,Bordeaux,Monaco,1,0,2.0,0,0,1.0,21,11,8,3,18,18,8,8,1,3,0,0
101,F1,31/10/09,Boulogne,Nancy,1,2,0.0,1,1,1.0,9,11,4,5,17,14,3,2,3,1,0,1
102,F1,31/10/09,Grenoble,Lille,0,2,0.0,0,1,0.0,12,14,5,4,14,20,2,4,2,1,1,0
103,F1,31/10/09,Lens,Lorient,1,1,1.0,0,1,0.0,18,12,6,2,16,12,6,4,0,3,0,0
104,F1,31/10/09,Marseille,Toulouse,1,1,1.0,0,1,0.0,35,5,8,3,13,23,11,4,3,3,0,1
105,F1,31/10/09,St Etienne,Lyon,0,1,0.0,0,0,1.0,14,22,4,8,5,20,4,6,3,3,0,0
106,F1,01/11/09,Nice,Le Mans,1,0,2.0,1,0,2.0,16,11,7,2,23,14,7,1,2,1,0,1
107,F1,01/11/09,Rennes,Valenciennes,0,3,0.0,0,0,1.0,14,6,2,4,20,21,3,2,3,2,0,0
108,F1,01/11/09,Sochaux,Paris SG,1,4,0.0,0,1,0.0,13,19,3,11,12,16,7,3,1,1,0,0
109,F1,07/11/09,Le Mans,Auxerre,0,1,0.0,0,0,1.0,10,9,2,3,23,15,1,1,3,1,0,0
110,F1,07/11/09,Lorient,Boulogne,5,0,2.0,2,0,2.0,20,11,10,3,8,9,4,6,0,0,0,0
111,F1,07/11/09,Monaco,Grenoble,0,0,1.0,0,0,1.0,8,8,3,2,17,8,6,0,0,1,0,0
112,F1,07/11/09,Nancy,St Etienne,0,1,0.0,0,0,1.0,24,10,5,2,16,15,8,4,1,1,0,0
113,F1,07/11/09,Paris SG,Nice,0,1,0.0,0,0,1.0,14,15,4,4,9,16,3,5,1,2,0,0
114,F1,07/11/09,Sochaux,Lens,1,2,0.0,0,1,0.0,23,9,6,3,9,17,6,7,0,0,0,0
115,F1,07/11/09,Valenciennes,Montpellier,1,1,1.0,0,1,0.0,11,4,1,1,12,20,5,2,2,4,0,0
116,F1,08/11/09,Lille,Bordeaux,2,0,2.0,0,0,1.0,15,10,6,2,11,16,6,4,1,2,0,0
117,F1,08/11/09,Lyon,Marseille,5,5,1.0,2,2,1.0,11,18,7,7,17,19,5,4,4,2,0,0
118,F1,08/11/09,Toulouse,Rennes,3,2,2.0,1,1,1.0,10,19,3,5,18,12,5,6,0,0,0,0
119,F1,20/11/09,Marseille,Paris SG,1,0,2.0,1,0,2.0,11,5,6,1,12,17,6,4,2,1,0,0
120,F1,21/11/09,Auxerre,Monaco,2,0,2.0,1,0,2.0,11,15,5,2,15,14,5,4,1,4,0,0
121,F1,21/11/09,Bordeaux,Valenciennes,0,1,0.0,0,1,0.0,24,3,7,3,14,15,9,1,2,3,0,0
122,F1,21/11/09,Grenoble,Lyon,1,1,1.0,0,0,1.0,12,12,5,2,8,20,5,4,1,2,1,0
123,F1,21/11/09,Lens,Nancy,2,1,2.0,0,0,1.0,15,16,7,4,19,18,7,5,2,2,0,0
124,F1,21/11/09,Rennes,Le Mans,2,1,2.0,1,0,2.0,13,10,6,5,16,10,2,4,2,1,0,0
125,F1,22/11/09,Montpellier,Lille,2,0,2.0,0,0,1.0,16,9,5,2,17,22,7,6,2,4,0,0
126,F1,22/11/09,Nice,Toulouse,1,0,2.0,0,0,1.0,9,12,2,5,13,17,6,5,2,1,0,0
127,F1,22/11/09,St Etienne,Lorient,0,2,0.0,0,2,0.0,21,12,3,6,13,17,10,3,1,0,0,0
128,F1,28/11/09,Lens,Marseille,1,0,2.0,0,0,1.0,7,15,3,5,17,20,4,8,2,2,0,0
129,F1,28/11/09,Lille,Valenciennes,4,0,2.0,1,0,2.0,13,6,5,2,16,27,6,0,2,4,0,0
130,F1,28/11/09,Lorient,Grenoble,2,2,1.0,1,0,2.0,4,13,2,6,18,18,3,3,1,1,0,0
131,F1,28/11/09,Paris SG,Auxerre,1,0,2.0,0,0,1.0,12,10,5,4,13,12,7,5,2,3,0,0
132,F1,28/11/09,Sochaux,Nice,1,0,2.0,1,0,2.0,12,22,4,8,22,9,1,6,4,3,0,0
133,F1,28/11/09,Toulouse,Boulogne,1,0,2.0,1,0,2.0,15,10,5,4,12,17,3,6,0,2,0,0
134,F1,29/11/09,Le Mans,St Etienne,1,1,1.0,0,1,0.0,19,11,6,2,20,12,7,5,2,2,0,0
135,F1,29/11/09,Lyon,Rennes,1,1,1.0,1,1,1.0,15,10,5,5,9,18,7,3,1,3,0,0
136,F1,29/11/09,Nancy,Bordeaux,0,3,0.0,0,1,0.0,12,12,3,8,12,15,1,2,0,0,0,0
137,F1,02/12/09,Boulogne,Paris SG,2,5,0.0,1,0,2.0,6,13,3,8,15,18,1,4,1,1,0,0
138,F1,05/12/09,Bordeaux,Paris SG,1,0,2.0,1,0,2.0,12,7,4,1,14,21,4,2,2,1,0,0
139,F1,05/12/09,Montpellier,Le Mans,2,1,2.0,1,0,2.0,13,10,8,3,19,16,6,2,3,3,0,1
140,F1,05/12/09,Nice,Marseille,1,3,0.0,1,1,1.0,5,10,1,5,22,25,7,2,3,2,1,0
141,F1,05/12/09,Rennes,Lorient,1,0,2.0,1,0,2.0,25,9,11,0,14,16,6,7,1,2,0,0
142,F1,05/12/09,St Etienne,Sochaux,0,0,1.0,0,0,1.0,18,11,4,5,19,10,9,2,0,2,0,0
143,F1,05/12/09,Valenciennes,Monaco,3,1,2.0,1,0,2.0,20,11,7,6,21,13,5,5,3,2,0,0
144,F1,06/12/09,Auxerre,Nancy,1,3,0.0,1,1,1.0,13,8,5,4,12,18,7,2,4,4,0,1
145,F1,06/12/09,Boulogne,Lens,2,1,2.0,2,1,2.0,9,16,3,3,18,16,1,7,4,2,1,0
146,F1,06/12/09,Grenoble,Toulouse,1,0,2.0,0,0,1.0,13,17,6,7,11,23,4,10,1,1,0,0
147,F1,06/12/09,Lille,Lyon,4,3,2.0,1,3,0.0,23,11,14,3,14,23,9,2,3,5,0,0
148,F1,10/12/09,Lille,St Etienne,4,0,2.0,1,0,2.0,17,8,5,2,15,17,9,4,0,2,0,1
149,F1,10/12/09,Toulouse,Sochaux,2,0,2.0,0,0,1.0,13,12,5,3,18,13,2,4,1,1,0,0
150,F1,12/12/09,Le Mans,Valenciennes,2,1,2.0,1,1,1.0,8,14,4,4,16,17,6,1,4,3,1,0
151,F1,12/12/09,Lens,Nice,2,0,2.0,2,0,2.0,24,11,9,4,15,17,6,6,1,3,0,1
152,F1,12/12/09,Lorient,Auxerre,0,0,1.0,0,0,1.0,14,10,6,4,8,12,7,2,0,2,0,0
153,F1,12/12/09,Marseille,Boulogne,2,0,2.0,0,0,1.0,25,4,8,1,13,19,3,1,0,1,0,1
154,F1,12/12/09,Nancy,Rennes,1,2,0.0,1,0,2.0,18,6,7,2,10,16,9,4,1,0,1,0
155,F1,13/12/09,Lyon,Bordeaux,0,1,0.0,0,0,1.0,12,16,3,3,19,14,1,3,4,1,0,0
156,F1,13/12/09,Monaco,Lille,0,4,0.0,0,1,0.0,9,22,4,8,18,21,5,5,3,1,1,0
157,F1,13/12/09,Paris SG,St Etienne,3,0,2.0,3,0,2.0,17,10,10,2,14,19,9,1,2,3,0,0
158,F1,13/12/09,Sochaux,Grenoble,1,0,2.0,1,0,2.0,16,15,6,5,21,18,8,8,2,3,0,0
159,F1,13/12/09,Toulouse,Montpellier,0,1,0.0,0,1,0.0,10,6,3,1,16,14,2,1,1,2,0,0
160,F1,15/12/09,Valenciennes,Auxerre,0,0,1.0,0,0,1.0,14,6,2,2,15,19,6,6,1,1,0,0
161,F1,16/12/09,Le Mans,Grenoble,1,0,2.0,1,0,2.0,14,18,6,4,16,14,0,6,2,1,0,0
162,F1,16/12/09,Lorient,Marseille,1,2,0.0,0,0,1.0,9,17,3,3,15,11,5,3,2,1,0,0
163,F1,16/12/09,Lyon,Boulogne,2,0,2.0,0,0,1.0,26,6,6,3,12,15,12,3,1,4,0,0
164,F1,16/12/09,Monaco,Rennes,1,0,2.0,1,0,2.0,9,11,4,4,18,22,1,8,1,1,0,0
165,F1,16/12/09,Montpellier,Bordeaux,0,1,0.0,0,0,1.0,9,9,3,2,24,24,3,1,4,3,0,0
166,F1,16/12/09,Nancy,Nice,2,0,2.0,0,0,1.0,21,6,8,1,11,13,4,4,0,2,0,0
167,F1,16/12/09,Paris SG,Lens,1,1,1.0,0,0,1.0,9,8,3,1,19,17,5,2,4,2,0,0
168,F1,19/12/09,Bordeaux,Lorient,4,1,2.0,2,0,2.0,19,14,9,2,17,12,6,4,1,0,0,0
169,F1,19/12/09,Grenoble,Nice,1,1,1.0,0,0,1.0,21,15,6,8,11,18,8,3,2,3,0,0
170,F1,19/12/09,Montpellier,Nancy,0,2,0.0,0,2,0.0,15,12,5,4,18,25,2,4,0,1,0,0
171,F1,19/12/09,Rennes,Paris SG,1,0,2.0,1,0,2.0,19,8,6,0,12,10,4,2,0,1,0,0
172,F1,19/12/09,St Etienne,Marseille,0,0,1.0,0,0,1.0,10,26,2,8,17,21,3,6,2,1,1,0
173,F1,19/12/09,Valenciennes,Lens,0,0,1.0,0,0,1.0,15,6,6,3,17,22,5,6,0,0,0,0
174,F1,20/12/09,Auxerre,Toulouse,1,1,1.0,0,1,0.0,17,8,5,5,18,25,8,2,1,4,0,1
175,F1,20/12/09,Lille,Le Mans,3,0,2.0,3,0,2.0,15,3,8,1,16,25,4,3,1,2,0,0
176,F1,20/12/09,Monaco,Lyon,1,1,1.0,1,1,1.0,13,12,6,5,13,19,7,5,2,4,0,0
177,F1,22/12/09,Lens,St Etienne,1,0,2.0,0,0,1.0,16,8,9,1,20,15,4,4,0,2,0,0
178,F1,23/12/09,Le Mans,Monaco,1,1,1.0,1,0,2.0,14,17,3,5,13,15,8,3,1,4,0,0
179,F1,23/12/09,Lorient,Valenciennes,3,2,2.0,1,2,0.0,20,9,6,6,11,18,3,7,1,3,0,0
180,F1,23/12/09,Lyon,Montpellier,1,2,0.0,0,0,1.0,10,5,2,3,21,13,6,6,3,3,0,0
181,F1,23/12/09,Marseille,Auxerre,0,2,0.0,0,1,0.0,13,9,4,2,18,17,5,1,2,2,0,0
182,F1,23/12/09,Nancy,Lille,0,4,0.0,0,1,0.0,11,18,1,6,8,15,7,10,1,2,1,0
183,F1,23/12/09,Nice,Boulogne,2,2,1.0,0,0,1.0,18,10,6,6,13,11,9,4,2,1,0,0
184,F1,23/12/09,Paris SG,Grenoble,4,0,2.0,2,0,2.0,11,15,6,7,20,14,0,7,2,1,0,0
185,F1,23/12/09,Sochaux,Rennes,2,0,2.0,1,0,2.0,13,12,6,2,11,12,11,6,0,4,0,1
186,F1,23/12/09,Toulouse,Bordeaux,1,2,0.0,1,1,1.0,18,11,5,5,21,15,3,3,2,2,1,0
187,F1,13/01/10,Boulogne,Sochaux,0,0,1.0,0,0,1.0,9,12,2,2,14,10,4,2,0,1,0,0
188,F1,13/01/10,Monaco,Montpellier,4,0,2.0,1,0,2.0,20,13,8,2,19,24,9,2,1,2,0,1
189,F1,16/01/10,Auxerre,Boulogne,0,0,1.0,0,0,1.0,13,6,4,0,13,15,6,1,1,3,0,0
190,F1,16/01/10,Grenoble,St Etienne,1,2,0.0,1,2,0.0,25,12,4,4,16,23,6,4,0,1,0,0
191,F1,16/01/10,Le Mans,Lorient,0,3,0.0,0,2,0.0,9,11,5,4,13,14,9,1,1,3,0,0
192,F1,16/01/10,Lille,Paris SG,3,1,2.0,1,0,2.0,21,5,8,2,14,22,8,2,3,2,0,0
193,F1,16/01/10,Monaco,Sochaux,2,0,2.0,0,0,1.0,17,7,8,3,15,16,5,5,1,3,0,0
194,F1,16/01/10,Montpellier,Nice,1,0,2.0,0,0,1.0,22,6,8,0,12,27,2,2,1,4,0,0
195,F1,16/01/10,Nancy,Lyon,0,2,0.0,0,0,1.0,11,8,5,3,13,20,5,7,1,2,0,0
196,F1,16/01/10,Rennes,Lens,1,1,1.0,0,0,1.0,15,17,4,6,15,13,3,11,1,1,0,1
197,F1,16/01/10,Valenciennes,Toulouse,1,3,0.0,1,1,1.0,15,13,3,5,21,29,2,2,1,4,0,0
198,F1,17/01/10,Bordeaux,Marseille,1,1,1.0,1,0,2.0,11,14,2,4,18,21,6,12,1,3,1,0
199,F1,19/01/10,St Etienne,Rennes,0,0,1.0,0,0,1.0,10,15,2,2,13,11,7,6,0,0,0,0
200,F1,20/01/10,Boulogne,Valenciennes,0,2,0.0,0,0,1.0,9,12,4,5,10,12,7,5,0,1,0,0
201,F1,20/01/10,Grenoble,Bordeaux,1,3,0.0,1,0,2.0,11,10,2,5,7,16,5,4,0,4,1,0
202,F1,20/01/10,Lens,Montpellier,0,1,0.0,0,0,1.0,18,14,4,5,15,20,5,3,1,3,0,0
203,F1,20/01/10,Lorient,Lyon,1,3,0.0,1,0,2.0,15,20,6,6,13,22,7,11,1,2,0,0
204,F1,20/01/10,Marseille,Le Mans,2,1,2.0,1,1,1.0,21,6,5,1,13,25,7,6,2,3,0,0
205,F1,20/01/10,Nice,Auxerre,0,1,0.0,0,0,1.0,11,13,6,6,14,12,2,4,2,2,0,0
206,F1,20/01/10,Paris SG,Monaco,0,1,0.0,0,0,1.0,19,10,9,0,21,19,9,2,2,5,0,0
207,F1,20/01/10,Sochaux,Lille,2,1,2.0,2,0,2.0,7,22,4,9,15,15,5,11,3,3,0,0
208,F1,20/01/10,Toulouse,Nancy,0,0,1.0,0,0,1.0,12,17,2,3,20,23,4,5,2,4,0,0
209,F1,30/01/10,Bordeaux,Boulogne,0,0,1.0,0,0,1.0,23,8,4,2,7,19,8,2,2,4,0,0
210,F1,30/01/10,Le Mans,Toulouse,1,3,0.0,0,0,1.0,8,16,6,8,19,20,2,3,1,2,0,0
211,F1,30/01/10,Lille,Lens,1,0,2.0,1,0,2.0,16,9,4,1,19,21,5,3,1,3,0,0
212,F1,30/01/10,Monaco,Nice,3,2,2.0,1,0,2.0,12,18,7,7,18,21,3,3,2,1,0,1
213,F1,30/01/10,Montpellier,Marseille,2,0,2.0,0,0,1.0,8,8,2,2,27,13,4,5,4,3,0,0
214,F1,30/01/10,Nancy,Lorient,1,0,2.0,1,0,2.0,13,9,2,4,18,15,11,5,2,0,0,0
215,F1,30/01/10,Rennes,Grenoble,4,0,2.0,2,0,2.0,15,7,7,3,13,10,4,3,1,3,0,1
216,F1,31/01/10,Auxerre,St Etienne,1,0,2.0,0,0,1.0,9,10,3,3,8,12,3,6,0,2,0,0
217,F1,31/01/10,Lyon,Paris SG,2,1,2.0,0,1,0.0,22,15,8,6,11,19,11,7,0,2,0,1
218,F1,31/01/10,Valenciennes,Sochaux,1,1,1.0,1,0,2.0,12,14,2,4,18,18,3,6,2,1,0,0
219,F1,06/02/10,Boulogne,Montpellier,0,2,0.0,0,1,0.0,8,11,0,6,21,22,4,4,3,1,0,0
220,F1,06/02/10,Grenoble,Auxerre,5,0,2.0,4,0,2.0,13,5,6,3,17,9,4,4,3,1,0,0
221,F1,06/02/10,Lens,Le Mans,2,1,2.0,1,0,2.0,14,10,7,4,14,19,1,9,2,3,0,0
222,F1,06/02/10,Nice,Lille,1,1,1.0,1,0,2.0,11,23,4,9,18,17,2,5,3,3,0,0
