,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
30,F1,29/08/14,Marseille,Nice,4,0,2.0,2,0,2.0,20,8,8,3,12,16,11,4,1,2,0,0
31,F1,30/08/14,Caen,Rennes,0,1,0.0,0,0,1.0,13,10,4,1,8,19,6,1,0,2,1,0
32,F1,30/08/14,Lens,Reims,4,2,2.0,1,1,1.0,17,10,6,2,14,14,4,7,2,2,0,1
33,F1,30/08/14,Lorient,Guingamp,4,0,2.0,0,0,1.0,11,8,6,2,7,9,7,8,2,1,0,0
34,F1,30/08/14,Monaco,Lille,1,1,1.0,0,1,0.0,13,4,2,2,11,18,7,2,1,3,0,0
35,F1,30/08/14,Nantes,Montpellier,1,0,2.0,0,0,1.0,14,7,5,0,19,10,7,4,2,0,0,0
36,F1,30/08/14,Toulouse,Evian Thonon Gaillard,1,0,2.0,0,0,1.0,10,7,5,2,12,19,2,7,1,2,0,1
37,F1,31/08/14,Bordeaux,Bastia,1,1,1.0,0,1,0.0,23,8,4,4,17,17,4,0,0,3,0,0
38,F1,31/08/14,Metz,Lyon,2,1,2.0,0,0,1.0,7,17,3,5,19,12,7,4,1,0,0,0
39,F1,31/08/14,Paris SG,St Etienne,5,0,2.0,2,0,2.0,13,8,8,2,7,14,4,7,0,1,0,0
40,F1,12/09/14,Lyon,Monaco,2,1,2.0,1,1,1.0,11,16,3,9,13,10,6,7,1,1,0,0
41,F1,13/09/14,Bastia,Lens,1,1,1.0,0,1,0.0,9,6,4,2,12,9,8,2,1,2,0,0
42,F1,13/09/14,Montpellier,Lorient,1,0,2.0,1,0,2.0,11,11,1,4,11,16,3,3,1,2,0,0
43,F1,13/09/14,Nice,Metz,1,0,2.0,0,0,1.0,9,12,2,1,11,20,8,3,1,2,0,0
44,F1,13/09/14,Reims,Toulouse,2,0,2.0,1,0,2.0,6,14,3,1,14,14,3,5,0,0,0,0
45,F1,13/09/14,Rennes,Paris SG,1,1,1.0,0,1,0.0,5,8,2,5,11,5,1,2,1,1,0,0
46,F1,13/09/14,St Etienne,Caen,1,0,2.0,0,0,1.0,12,5,3,1,8,13,6,2,0,2,0,0
47,F1,14/09/14,Evian Thonon Gaillard,Marseille,1,3,0.0,0,2,0.0,10,6,1,4,13,11,5,3,1,0,0,0
48,F1,14/09/14,Guingamp,Bordeaux,2,1,2.0,2,0,2.0,11,7,6,2,14,10,2,4,0,2,0,0
49,F1,14/09/14,Lille,Nantes,2,0,2.0,0,0,1.0,13,10,5,3,18,21,5,5,2,1,0,0
50,F1,19/09/14,Bordeaux,Evian Thonon Gaillard,2,1,2.0,1,0,2.0,7,8,2,2,12,16,4,7,0,2,0,0
51,F1,20/09/14,Lorient,Reims,0,1,0.0,0,0,1.0,6,7,0,3,9,15,3,1,1,2,0,0
52,F1,20/09/14,Marseille,Rennes,3,0,2.0,0,0,1.0,16,13,7,5,16,22,7,5,1,1,0,0
53,F1,20/09/14,Metz,Bastia,3,1,2.0,1,1,1.0,19,10,9,1,12,12,4,4,1,2,0,0
54,F1,20/09/14,Nantes,Nice,2,1,2.0,2,0,2.0,19,4,4,2,14,11,10,4,0,1,0,0
55,F1,20/09/14,Toulouse,Caen,3,3,1.0,1,1,1.0,23,12,7,5,10,15,4,6,2,3,0,0
56,F1,21/09/14,Lens,St Etienne,0,1,0.0,0,0,1.0,9,15,4,3,15,13,5,7,2,2,0,0
57,F1,21/09/14,Lille,Montpellier,0,0,1.0,0,0,1.0,13,5,2,0,15,10,7,4,0,0,0,0
58,F1,21/09/14,Monaco,Guingamp,1,0,2.0,1,0,2.0,19,3,7,2,15,17,6,2,3,2,0,0
59,F1,21/09/14,Paris SG,Lyon,1,1,1.0,1,0,2.0,12,9,3,5,13,17,4,2,3,1,0,0
60,F1,23/09/14,Reims,Marseille,0,5,0.0,0,2,0.0,10,21,3,11,17,14,3,6,1,1,0,0
61,F1,23/09/14,Rennes,Toulouse,0,3,0.0,0,1,0.0,16,9,4,5,14,10,6,7,3,3,0,0
62,F1,24/09/14,Bastia,Nantes,0,0,1.0,0,0,1.0,4,14,0,2,11,17,4,6,2,2,1,0
63,F1,24/09/14,Caen,Paris SG,0,2,0.0,0,1,0.0,14,16,3,8,7,8,2,3,0,0,0,0
64,F1,24/09/14,Evian Thonon Gaillard,Lens,2,1,2.0,2,0,2.0,14,9,3,4,7,16,4,2,0,0,0,0
65,F1,24/09/14,Guingamp,Metz,0,1,0.0,0,1,0.0,12,9,1,4,10,29,7,8,1,2,0,1
66,F1,24/09/14,Lyon,Lorient,4,0,2.0,2,0,2.0,14,13,9,2,7,12,5,7,0,1,0,0
67,F1,24/09/14,Montpellier,Monaco,0,1,0.0,0,0,1.0,9,13,3,7,9,15,4,4,1,1,0,0
68,F1,24/09/14,Nice,Lille,1,0,2.0,1,0,2.0,9,6,3,3,15,16,11,2,1,1,0,0
69,F1,25/09/14,St Etienne,Bordeaux,1,1,1.0,1,1,1.0,22,3,7,2,18,19,11,1,1,3,0,0
70,F1,27/09/14,Lille,Bastia,1,0,2.0,1,0,2.0,19,8,7,2,10,20,5,1,3,3,0,0
71,F1,27/09/14,Lorient,Evian Thonon Gaillard,0,2,0.0,0,1,0.0,16,5,4,3,12,13,9,3,1,2,1,0
72,F1,27/09/14,Metz,Reims,3,0,2.0,0,0,1.0,17,4,9,1,14,10,4,3,0,1,0,2
73,F1,27/09/14,Monaco,Nice,0,1,0.0,0,1,0.0,8,8,1,2,13,23,5,2,2,4,0,0
74,F1,27/09/14,Montpellier,Guingamp,2,1,2.0,0,0,1.0,9,11,5,6,14,21,5,4,0,3,0,1
75,F1,27/09/14,Toulouse,Paris SG,1,1,1.0,1,1,1.0,11,8,5,2,23,16,4,5,0,3,0,0
76,F1,28/09/14,Bordeaux,Rennes,2,1,2.0,0,0,1.0,14,12,4,6,8,8,3,3,1,1,0,0
77,F1,28/09/14,Lens,Caen,0,0,1.0,0,0,1.0,9,13,2,2,8,8,1,0,1,0,0,0
78,F1,28/09/14,Marseille,St Etienne,2,1,2.0,2,0,2.0,14,11,8,5,8,12,6,1,1,2,0,0
79,F1,28/09/14,Nantes,Lyon,1,1,1.0,0,0,1.0,14,10,4,5,13,9,5,3,2,1,0,0
80,F1,03/10/14,Reims,Bordeaux,1,0,2.0,1,0,2.0,7,12,0,3,16,10,6,4,2,2,0,0
81,F1,04/10/14,Bastia,Lorient,0,2,0.0,0,0,1.0,6,14,3,6,17,15,3,3,1,2,0,0
82,F1,04/10/14,Caen,Marseille,1,2,0.0,0,0,1.0,11,22,4,9,10,11,4,9,0,1,0,0
83,F1,04/10/14,Evian Thonon Gaillard,Metz,3,0,2.0,0,0,1.0,8,8,2,3,22,24,2,3,1,5,0,0
84,F1,04/10/14,Nice,Montpellier,1,1,1.0,0,0,1.0,10,7,2,2,13,16,4,3,1,3,0,0
85,F1,04/10/14,Rennes,Lens,2,0,2.0,0,0,1.0,16,8,7,1,9,7,6,7,1,1,0,0
86,F1,05/10/14,Guingamp,Nantes,0,1,0.0,0,1,0.0,16,12,4,3,9,16,6,5,1,3,0,0
87,F1,05/10/14,Lyon,Lille,3,0,2.0,2,0,2.0,14,12,6,2,21,20,3,1,1,4,0,0
88,F1,05/10/14,Paris SG,Monaco,1,1,1.0,0,0,1.0,7,15,2,5,11,17,2,7,3,2,0,0
89,F1,05/10/14,St Etienne,Toulouse,0,1,0.0,0,1,0.0,21,7,1,1,14,16,10,2,1,1,0,0
90,F1,17/10/14,Lens,Paris SG,1,3,0.0,1,2,0.0,12,15,4,8,16,8,3,0,0,0,2,1
91,F1,18/10/14,Lille,Guingamp,1,2,0.0,0,1,0.0,29,6,10,4,8,17,9,1,3,2,0,1
92,F1,18/10/14,Lorient,St Etienne,0,1,0.0,0,0,1.0,3,15,1,6,13,15,3,7,2,2,0,0
93,F1,18/10/14,Metz,Rennes,0,0,1.0,0,0,1.0,13,14,3,3,8,11,6,7,2,0,0,0
94,F1,18/10/14,Monaco,Evian Thonon Gaillard,2,0,2.0,1,0,2.0,9,11,4,3,15,12,0,4,3,3,0,0
95,F1,18/10/14,Nantes,Reims,1,1,1.0,1,0,2.0,10,12,4,6,12,14,3,2,2,4,0,0
96,F1,18/10/14,Nice,Bastia,0,1,0.0,0,0,1.0,19,3,4,1,15,13,7,1,3,3,0,0
97,F1,19/10/14,Bordeaux,Caen,1,1,1.0,1,0,2.0,12,11,1,4,12,20,5,6,2,3,0,0
98,F1,19/10/14,Lyon,Montpellier,5,1,2.0,2,0,2.0,20,10,11,2,18,11,7,6,6,3,0,0
99,F1,19/10/14,Marseille,Toulouse,2,0,2.0,2,0,2.0,15,7,5,1,17,22,9,3,2,3,0,0
100,F1,24/10/14,Toulouse,Lens,0,2,0.0,0,2,0.0,16,7,4,2,8,10,15,2,1,2,0,0
101,F1,25/10/14,Bastia,Monaco,1,3,0.0,1,1,1.0,9,17,5,8,12,19,4,5,3,2,0,0
102,F1,25/10/14,Caen,Lorient,2,1,2.0,1,1,1.0,14,8,5,2,10,15,3,4,1,3,0,0
103,F1,25/10/14,Evian Thonon Gaillard,Nantes,0,2,0.0,0,1,0.0,9,14,0,7,9,16,2,4,2,2,0,0
104,F1,25/10/14,Paris SG,Bordeaux,3,0,2.0,1,0,2.0,11,8,5,1,16,11,5,4,2,0,1,1
105,F1,25/10/14,Reims,Montpellier,1,0,2.0,0,0,1.0,12,13,1,5,15,12,5,6,3,0,0,0
106,F1,26/10/14,Guingamp,Nice,2,7,0.0,1,4,0.0,14,13,5,10,12,15,5,7,0,1,0,0
107,F1,26/10/14,Lyon,Marseille,1,0,2.0,0,0,1.0,10,11,5,4,25,19,3,3,1,3,0,0
108,F1,26/10/14,Rennes,Lille,2,0,2.0,0,0,1.0,12,7,6,3,12,6,5,4,1,2,0,0
109,F1,26/10/14,St Etienne,Metz,1,0,2.0,0,0,1.0,12,10,5,1,6,16,12,1,1,2,0,0
110,F1,31/10/14,Monaco,Reims,1,1,1.0,1,0,2.0,12,7,5,1,9,15,6,5,1,2,0,0
111,F1,01/11/14,Guingamp,Bastia,1,0,2.0,1,0,2.0,9,7,2,3,13,9,4,5,2,1,0,0
112,F1,01/11/14,Lille,St Etienne,1,1,1.0,1,0,2.0,17,7,8,3,10,13,6,7,2,2,0,0
113,F1,01/11/14,Lorient,Paris SG,1,2,0.0,1,0,2.0,17,12,5,8,15,17,2,4,2,0,0,0
114,F1,01/11/14,Metz,Caen,3,2,2.0,1,0,2.0,11,12,4,3,15,6,0,5,2,0,0,1
115,F1,01/11/14,Montpellier,Evian Thonon Gaillard,2,0,2.0,1,0,2.0,14,7,6,1,13,19,4,5,2,1,0,0
116,F1,01/11/14,Nice,Lyon,1,3,0.0,0,0,1.0,9,16,3,8,15,19,5,5,3,2,0,0
117,F1,02/11/14,Bordeaux,Toulouse,2,1,2.0,0,0,1.0,13,10,3,2,11,24,4,9,0,4,0,0
118,F1,02/11/14,Marseille,Lens,2,1,2.0,1,1,1.0,14,15,5,4,12,16,9,2,2,1,1,0
119,F1,02/11/14,Nantes,Rennes,1,1,1.0,1,1,1.0,12,2,3,1,12,18,6,2,3,3,0,0
120,F1,07/11/14,Rennes,Lorient,1,0,2.0,0,0,1.0,8,6,3,2,16,12,1,3,3,3,0,0
121,F1,08/11/14,Bastia,Montpellier,2,0,2.0,2,0,2.0,10,7,5,1,21,17,2,5,2,3,0,0
122,F1,08/11/14,Caen,Nantes,1,2,0.0,1,1,1.0,13,7,5,3,9,12,10,1,0,3,0,0
123,F1,08/11/14,Evian Thonon Gaillard,Nice,1,0,2.0,0,0,1.0,10,8,2,4,14,17,3,5,1,3,0,0
124,F1,08/11/14,Lens,Bordeaux,1,2,0.0,0,2,0.0,8,12,2,3,10,10,6,2,2,3,0,0
125,F1,08/11/14,Toulouse,Metz,3,0,2.0,1,0,2.0,11,12,4,2,18,18,6,2,1,1,0,0
126,F1,09/11/14,Lyon,Guingamp,3,1,2.0,2,1,2.0,13,11,6,5,21,9,8,3,1,1,0,0
127,F1,09/11/14,Paris SG,Marseille,2,0,2.0,1,0,2.0,21,17,10,2,15,12,6,8,1,0,0,1
128,F1,09/11/14,Reims,Lille,2,0,2.0,2,0,2.0,18,9,11,2,15,16,9,3,2,3,0,1
129,F1,09/11/14,St Etienne,Monaco,1,1,1.0,0,1,0.0,11,6,3,2,11,19,5,1,2,2,0,1
130,F1,21/11/14,Metz,Paris SG,2,3,0.0,0,2,0.0,14,14,4,9,16,13,3,3,4,1,0,0
131,F1,22/11/14,Bastia,Lyon,0,0,1.0,0,0,1.0,9,7,2,1,19,17,4,6,4,1,0,0
132,F1,22/11/14,Guingamp,Rennes,0,1,0.0,0,1,0.0,16,13,2,5,11,17,7,4,2,3,0,0
133,F1,22/11/14,Lorient,Lens,1,0,2.0,1,0,2.0,24,5,13,1,14,14,8,1,1,0,0,1
134,F1,22/11/14,Monaco,Caen,2,2,1.0,1,0,2.0,25,13,9,3,9,17,7,4,0,2,0,0
135,F1,22/11/14,Nice,Reims,0,0,1.0,0,0,1.0,13,10,3,2,13,15,6,5,2,2,0,0
136,F1,23/11/14,Marseille,Bordeaux,3,1,2.0,0,0,1.0,26,12,12,4,11,15,4,7,0,1,0,0
137,F1,23/11/14,Montpellier,Toulouse,2,0,2.0,1,0,2.0,19,7,7,1,15,18,2,5,1,2,0,0
138,F1,23/11/14,Nantes,St Etienne,0,0,1.0,0,0,1.0,11,13,7,5,17,11,7,3,2,3,0,0
139,F1,28/11/14,Marseille,Nantes,2,0,2.0,2,0,2.0,15,13,4,4,9,11,5,8,1,2,0,0
140,F1,29/11/14,Caen,Montpellier,1,1,1.0,1,1,1.0,21,8,8,4,11,11,7,6,2,0,0,0
141,F1,29/11/14,Lens,Metz,2,0,2.0,0,0,1.0,15,6,4,1,8,17,5,1,1,3,0,0
142,F1,29/11/14,Paris SG,Nice,1,0,2.0,1,0,2.0,10,9,2,4,7,12,4,5,1,2,0,0
143,F1,29/11/14,Reims,Bastia,2,1,2.0,1,1,1.0,11,7,4,3,14,10,6,3,0,1,0,0
144,F1,29/11/14,Rennes,Monaco,2,0,2.0,2,0,2.0,6,9,3,3,10,9,5,7,1,2,0,0
145,F1,29/11/14,Toulouse,Lorient,2,3,0.0,1,0,2.0,14,15,4,9,15,7,1,4,1,0,0,0
146,F1,30/11/14,Bordeaux,Lille,1,0,2.0,0,0,1.0,13,7,2,1,8,11,5,2,0,1,0,0
147,F1,30/11/14,Evian Thonon Gaillard,Guingamp,2,0,2.0,0,0,1.0,9,12,3,5,13,8,4,5,1,1,0,0
148,F1,30/11/14,St Etienne,Lyon,3,0,2.0,2,0,2.0,11,12,5,3,22,13,4,6,1,0,0,0
149,F1,02/12/14,Lorient,Marseille,1,1,1.0,1,1,1.0,11,16,3,8,9,14,4,5,0,1,0,0
150,F1,02/12/14,Monaco,Lens,2,0,2.0,0,0,1.0,8,14,5,3,12,19,5,2,0,2,1,0
151,F1,02/12/14,Nantes,Toulouse,1,2,0.0,0,1,0.0,17,8,4,2,10,15,3,4,1,3,0,0
152,F1,03/12/14,Bastia,Evian Thonon Gaillard,1,2,0.0,1,0,2.0,10,8,3,4,18,13,10,2,4,3,0,0
153,F1,03/12/14,Guingamp,Caen,5,1,2.0,2,1,2.0,17,5,9,2,9,13,6,4,2,1,0,1
154,F1,03/12/14,Lille,Paris SG,1,1,1.0,1,1,1.0,18,15,5,8,14,16,2,7,0,1,0,0
155,F1,03/12/14,Metz,Bordeaux,0,0,1.0,0,0,1.0,10,13,4,1,21,15,4,3,3,2,0,0
156,F1,03/12/14,Montpellier,St Etienne,0,2,0.0,0,2,0.0,9,9,3,6,10,22,6,3,2,0,0,1
157,F1,03/12/14,Nice,Rennes,1,2,0.0,0,1,0.0,10,4,3,2,13,16,7,0,2,1,0,0
158,F1,04/12/14,Lyon,Reims,2,1,2.0,1,1,1.0,17,12,5,5,20,14,4,3,1,1,0,0
159,F1,05/12/14,Toulouse,Monaco,0,2,0.0,0,1,0.0,11,10,1,5,15,13,6,7,1,2,0,0
160,F1,06/12/14,Bordeaux,Lorient,3,2,2.0,1,1,1.0,23,15,11,4,8,6,13,5,0,1,0,0
161,F1,06/12/14,Caen,Nice,2,3,0.0,2,1,2.0,15,18,5,10,18,14,7,5,2,1,0,0
162,F1,06/12/14,Paris SG,Nantes,2,1,2.0,1,1,1.0,12,3,4,2,10,16,5,2,1,2,0,0
163,F1,06/12/14,Rennes,Montpellier,0,4,0.0,0,1,0.0,15,11,3,10,9,14,7,2,2,1,0,0
164,F1,06/12/14,St Etienne,Bastia,1,0,2.0,0,0,1.0,14,12,2,3,10,10,5,3,1,1,0,0
165,F1,07/12/14,Evian Thonon Gaillard,Lyon,2,3,0.0,1,0,2.0,6,20,2,8,16,22,1,6,2,3,0,0
166,F1,07/12/14,Lens,Lille,1,1,1.0,0,0,1.0,14,5,3,2,18,6,10,2,4,1,0,0
167,F1,07/12/14,Marseille,Metz,3,1,2.0,1,0,2.0,16,14,7,5,9,9,4,5,0,1,0,0
168,F1,07/12/14,Reims,Guingamp,2,3,0.0,1,1,1.0,14,7,5,5,15,21,7,3,2,3,0,0
169,F1,12/12/14,Lyon,Caen,3,0,2.0,1,0,2.0,23,9,12,2,9,17,7,2,1,2,0,0
170,F1,13/12/14,Bastia,Rennes,2,0,2.0,1,0,2.0,16,5,6,1,17,6,6,2,3,2,0,1
171,F1,13/12/14,Lorient,Metz,3,1,2.0,3,0,2.0,21,11,8,2,7,17,3,7,1,1,0,0
172,F1,13/12/14,Montpellier,Lens,3,3,1.0,2,2,1.0,12,16,5,7,15,30,5,3,2,2,0,0
173,F1,13/12/14,Nantes,Bordeaux,2,1,2.0,1,1,1.0,6,11,1,5,17,15,3,4,1,1,0,0
174,F1,13/12/14,Reims,Evian Thonon Gaillard,3,2,2.0,1,0,2.0,14,9,5,5,10,16,5,3,3,3,0,1
175,F1,14/12/14,Guingamp,Paris SG,1,0,2.0,1,0,2.0,7,15,2,3,12,12,4,5,0,3,0,0
176,F1,14/12/14,Lille,Toulouse,3,0,2.0,1,0,2.0,15,3,7,1,16,18,4,1,3,2,0,1
177,F1,14/12/14,Monaco,Marseille,1,0,2.0,0,0,1.0,12,10,3,3,16,16,6,8,3,2,0,0
178,F1,14/12/14,Nice,St Etienne,0,0,1.0,0,0,1.0,5,11,3,2,12,23,7,6,1,1,1,1
179,F1,19/12/14,Lens,Nice,2,0,2.0,1,0,2.0,10,5,5,1,18,13,5,4,3,2,0,0
180,F1,20/12/14,Caen,Bastia,1,1,1.0,0,1,0.0,13,9,1,3,14,15,2,1,1,3,0,0
181,F1,20/12/14,Lorient,Nantes,1,2,0.0,0,1,0.0,20,14,10,7,8,11,7,4,0,0,0,0
182,F1,20/12/14,Metz,Monaco,0,1,0.0,0,0,1.0,18,10,7,3,17,16,7,4,3,1,0,0
183,F1,20/12/14,Paris SG,Montpellier,0,0,1.0,0,0,1.0,12,1,4,0,14,19,8,5,1,4,0,0
184,F1,20/12/14,Rennes,Reims,1,3,0.0,1,0,2.0,7,12,2,5,13,9,2,4,2,3,0,0
185,F1,20/12/14,Toulouse,Guingamp,1,1,1.0,1,1,1.0,11,10,5,3,15,12,7,5,2,0,0,0
186,F1,21/12/14,Bordeaux,Lyon,0,5,0.0,0,1,0.0,11,18,4,9,11,12,3,2,1,1,1,0
187,F1,21/12/14,Marseille,Lille,2,1,2.0,1,0,2.0,13,10,1,2,16,9,10,1,1,1,0,0
188,F1,21/12/14,St Etienne,Evian Thonon Gaillard,3,0,2.0,2,0,2.0,7,6,4,1,8,12,7,2,1,0,0,0
189,F1,07/01/15,Lille,Evian Thonon Gaillard,1,0,2.0,0,0,1.0,11,6,3,2,10,15,3,6,0,1,0,0
190,F1,09/01/15,Montpellier,Marseille,2,1,2.0,1,0,2.0,12,12,4,4,17,23,3,2,0,3,0,0
191,F1,10/01/15,Bastia,Paris SG,4,2,2.0,2,2,1.0,6,10,4,4,21,11,2,0,3,1,0,0
192,F1,10/01/15,Evian Thonon Gaillard,Rennes,1,1,1.0,0,0,1.0,9,11,3,7,11,9,6,5,3,0,0,0
193,F1,10/01/15,Guingamp,Lens,2,0,2.0,1,0,2.0,14,10,3,2,10,21,8,8,1,3,0,0
194,F1,10/01/15,Lille,Caen,1,0,2.0,1,0,2.0,14,5,4,2,9,13,7,6,1,1,0,0
195,F1,10/01/15,Nice,Lorient,3,1,2.0,1,1,1.0,20,5,9,1,14,11,8,1,1,0,0,0
196,F1,10/01/15,Reims,St Etienne,1,2,0.0,0,1,0.0,25,14,7,6,14,15,9,5,3,1,1,0
197,F1,11/01/15,Lyon,Toulouse,3,0,2.0,2,0,2.0,8,9,5,2,14,17,2,5,1,3,0,0
198,F1,11/01/15,Monaco,Bordeaux,0,0,1.0,0,0,1.0,14,9,4,5,16,15,13,2,1,1,0,0
199,F1,11/01/15,Nantes,Metz,0,0,1.0,0,0,1.0,11,9,1,3,13,18,4,4,1,3,0,0
200,F1,16/01/15,Bordeaux,Nice,1,2,0.0,1,0,2.0,8,9,3,2,19,19,1,6,2,5,0,0
201,F1,17/01/15,Caen,Reims,4,1,2.0,3,1,2.0,15,12,7,2,16,18,6,8,1,3,0,0
202,F1,17/01/15,Lens,Lyon,0,2,0.0,0,2,0.0,12,8,4,4,16,12,7,1,0,0,0,0
203,F1,17/01/15,Lorient,Lille,1,0,2.0,0,0,1.0,15,13,6,4,22,13,6,7,2,1,0,0
204,F1,17/01/15,Metz,Montpellier,2,3,0.0,2,1,2.0,7,14,3,5,13,14,5,6,0,1,0,0
205,F1,17/01/15,Monaco,Nantes,1,0,2.0,0,0,1.0,11,13,4,2,6,18,3,5,1,1,0,0
206,F1,17/01/15,Toulouse,Bastia,1,1,1.0,0,0,1.0,13,3,4,1,16,18,7,2,1,1,0,0
207,F1,18/01/15,Marseille,Guingamp,2,1,2.0,0,0,1.0,16,11,7,4,16,13,5,4,2,1,1,0
208,F1,18/01/15,Paris SG,Evian Thonon Gaillard,4,2,2.0,2,1,2.0,10,5,8,1,11,14,7,4,3,1,0,0
209,F1,18/01/15,Rennes,St Etienne,0,0,1.0,0,0,1.0,6,5,1,1,14,19,3,8,1,1,0,0
210,F1,23/01/15,Nice,Marseille,2,1,2.0,0,0,1.0,10,18,3,3,13,23,4,5,3,3,1,0
211,F1,24/01/15,Bastia,Bordeaux,0,0,1.0,0,0,1.0,11,13,4,4,13,14,5,5,1,2,1,0
212,F1,24/01/15,Guingamp,Lorient,3,2,2.0,1,0,2.0,11,17,6,5,12,8,5,2,2,1,1,0
213,F1,24/01/15,Lille,Monaco,0,1,0.0,0,0,1.0,11,9,1,2,13,24,5,4,2,2,0,0
214,F1,24/01/15,Montpellier,Nantes,4,0,2.0,1,0,2.0,9,14,6,6,12,17,2,2,0,2,0,0
215,F1,25/01/15,Evian Thonon Gaillard,Toulouse,1,0,2.0,1,0,2.0,7,9,3,4,13,17,5,4,0,2,0,1
216,F1,25/01/15,Lyon,Metz,2,0,2.0,1,0,2.0,21,5,6,2,9,17,6,2,2,2,0,1
217,F1,25/01/15,Reims,Lens,0,0,1.0,0,0,1.0,12,20,3,7,17,21,4,6,2,1,0,0
218,F1,25/01/15,Rennes,Caen,1,4,0.0,1,1,1.0,14,11,5,5,13,14,4,3,0,0,0,0
219,F1,25/01/15,St Etienne,Paris SG,0,1,0.0,0,0,1.0,10,11,1,3,11,8,8,3,2,3,0,0
220,F1,30/01/15,Paris SG,Rennes,1,0,2.0,1,0,2.0,8,7,2,2,7,15,5,6,2,1,0,0
221,F1,31/01/15,Lens,Bastia,1,1,1.0,0,0,1.0,20,4,5,1,14,12,5,2,1,2,0,0
222,F1,31/01/15,Lorient,Montpellier,0,0,1.0,0,0,1.0,13,7,5,1,19,10,9,3,2,1,0,0
