,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
111,F1,03/11/2018,Caen,Rennes,1,2,0.0,0,0,1.0,12,22,3,10,13,11,2,4,1,2,0,0
112,F1,03/11/2018,Dijon,Nimes,0,4,0.0,0,2,0.0,23,11,7,6,12,13,7,3,1,0,0,0
113,F1,03/11/2018,Lyon,Bordeaux,1,1,1.0,1,0,2.0,6,17,2,3,18,16,5,5,1,1,0,0
114,F1,03/11/2018,Nice,Amiens,1,0,2.0,1,0,2.0,7,13,4,7,8,9,1,4,1,0,0,0
115,F1,03/11/2018,Reims,Monaco,1,0,2.0,1,0,2.0,8,5,4,1,12,16,2,4,0,3,1,1
116,F1,03/11/2018,Strasbourg,Toulouse,1,1,1.0,0,0,1.0,18,5,2,2,8,4,10,3,2,1,0,0
117,F1,04/11/2018,Montpellier,Marseille,3,0,2.0,0,0,1.0,14,11,6,2,12,14,2,6,0,3,0,0
118,F1,04/11/2018,Nantes,Guingamp,5,0,2.0,1,0,2.0,19,4,10,0,10,13,8,5,0,2,0,0
119,F1,04/11/2018,St Etienne,Angers,4,3,2.0,2,2,1.0,18,10,9,6,8,10,9,5,1,1,0,0
120,F1,09/11/2018,Lille,Strasbourg,0,0,1.0,0,0,1.0,22,4,8,1,9,14,7,0,0,2,0,0
121,F1,10/11/2018,Angers,Montpellier,1,0,2.0,0,0,1.0,10,10,3,3,16,13,5,3,1,2,0,0
122,F1,10/11/2018,Guingamp,Lyon,2,4,0.0,1,0,2.0,9,19,2,6,13,18,6,0,1,2,0,0
123,F1,10/11/2018,Nimes,Nice,0,1,0.0,0,0,1.0,8,13,3,8,11,16,4,6,4,5,2,0
124,F1,10/11/2018,St Etienne,Reims,2,0,2.0,2,0,2.0,14,14,5,3,10,21,5,6,3,1,0,0
125,F1,10/11/2018,Toulouse,Amiens,0,1,0.0,0,1,0.0,23,7,6,2,11,15,7,3,3,1,0,0
126,F1,11/11/2018,Bordeaux,Caen,0,0,1.0,0,0,1.0,16,9,6,1,12,14,3,6,4,3,0,0
127,F1,11/11/2018,Marseille,Dijon,2,0,2.0,1,0,2.0,16,9,3,3,9,17,10,4,0,2,0,0
128,F1,11/11/2018,Monaco,Paris SG,0,4,0.0,0,2,0.0,15,14,2,9,15,10,6,9,0,0,0,0
129,F1,11/11/2018,Rennes,Nantes,1,1,1.0,1,1,1.0,14,7,4,3,15,17,8,4,4,3,0,0
130,F1,23/11/2018,Lyon,St Etienne,1,0,2.0,0,0,1.0,13,16,1,3,10,16,6,8,1,2,1,0
131,F1,24/11/2018,Caen,Monaco,0,1,0.0,0,0,1.0,9,10,1,4,16,20,7,4,2,3,0,0
132,F1,24/11/2018,Dijon,Bordeaux,0,0,1.0,0,0,1.0,14,11,4,0,18,12,6,6,2,1,0,0
133,F1,24/11/2018,Nantes,Angers,1,1,1.0,0,1,0.0,24,7,8,1,13,12,8,2,2,3,0,0
134,F1,24/11/2018,Paris SG,Toulouse,1,0,2.0,1,0,2.0,9,11,2,3,12,9,7,6,0,0,0,0
135,F1,24/11/2018,Reims,Guingamp,2,1,2.0,1,0,2.0,10,6,3,4,12,10,5,2,1,4,0,0
136,F1,24/11/2018,Strasbourg,Nimes,0,1,0.0,0,0,1.0,12,14,4,3,12,8,7,8,3,1,1,0
137,F1,25/11/2018,Amiens,Marseille,1,3,0.0,1,1,1.0,9,21,3,9,14,11,5,8,2,2,0,0
138,F1,25/11/2018,Montpellier,Rennes,2,2,1.0,1,1,1.0,15,16,4,7,13,16,2,5,3,1,0,0
139,F1,25/11/2018,Nice,Lille,2,0,2.0,1,0,2.0,11,9,4,2,10,18,4,12,1,4,0,0
140,F1,30/11/2018,St Etienne,Nantes,3,0,2.0,0,0,1.0,16,7,4,1,16,17,8,1,1,2,0,0
141,F1,01/12/2018,Angers,Caen,1,1,1.0,0,0,1.0,11,8,4,3,15,8,6,2,1,2,0,0
142,F1,01/12/2018,Guingamp,Nice,0,0,1.0,0,0,1.0,12,10,2,1,6,11,4,1,1,1,0,0
143,F1,01/12/2018,Lille,Lyon,2,2,1.0,2,0,2.0,13,18,6,5,14,8,4,6,2,1,0,0
144,F1,01/12/2018,Monaco,Montpellier,1,2,0.0,1,0,2.0,13,15,2,3,6,20,4,3,0,0,0,0
145,F1,01/12/2018,Nimes,Amiens,3,0,2.0,1,0,2.0,13,9,7,2,10,12,5,2,1,4,0,0
146,F1,02/12/2018,Bordeaux,Paris SG,2,2,1.0,0,1,0.0,18,9,4,2,12,12,4,4,1,2,0,0
147,F1,02/12/2018,Marseille,Reims,0,0,1.0,0,0,1.0,16,12,5,4,16,12,13,1,2,1,0,0
148,F1,02/12/2018,Rennes,Strasbourg,1,4,0.0,1,2,0.0,12,14,2,8,8,10,10,3,3,1,0,0
149,F1,02/12/2018,Toulouse,Dijon,2,2,1.0,0,1,0.0,12,14,3,5,12,17,2,5,1,3,1,0
150,F1,04/12/2018,Amiens,Monaco,0,2,0.0,0,1,0.0,15,6,2,4,21,17,5,2,2,3,1,0
151,F1,04/12/2018,Montpellier,Lille,0,1,0.0,0,1,0.0,16,13,4,6,15,10,8,8,2,2,0,0
152,F1,04/12/2018,Nice,Angers,0,0,1.0,0,0,1.0,16,8,5,2,10,17,7,2,3,1,0,1
153,F1,05/12/2018,Bordeaux,St Etienne,3,2,2.0,1,1,1.0,13,14,5,4,13,12,3,7,2,3,0,0
154,F1,05/12/2018,Caen,Nimes,1,2,0.0,0,1,0.0,11,23,3,7,19,14,0,6,1,3,0,0
155,F1,05/12/2018,Dijon,Guingamp,2,1,2.0,1,0,2.0,9,21,3,9,19,17,2,9,6,1,1,0
156,F1,05/12/2018,Lyon,Rennes,0,2,0.0,0,2,0.0,15,10,8,2,14,12,5,2,1,0,0,0
157,F1,05/12/2018,Nantes,Marseille,3,2,2.0,2,2,1.0,11,8,4,3,16,11,8,7,0,1,0,0
158,F1,05/12/2018,Reims,Toulouse,0,1,0.0,0,1,0.0,22,7,7,3,15,22,10,3,3,6,0,1
159,F1,05/12/2018,Strasbourg,Paris SG,1,1,1.0,1,0,2.0,4,20,2,5,12,14,3,11,2,3,0,0
160,F1,08/12/2018,Guingamp,Amiens,1,2,0.0,0,0,1.0,16,11,2,3,16,15,12,0,1,4,1,0
161,F1,08/12/2018,Rennes,Dijon,2,0,2.0,0,0,1.0,21,7,10,3,10,16,8,4,1,2,0,0
162,F1,09/12/2018,Lille,Reims,1,1,1.0,0,0,1.0,12,8,3,3,14,24,5,4,1,3,0,0
163,F1,09/12/2018,Strasbourg,Caen,2,2,1.0,2,1,2.0,10,5,4,3,11,13,8,4,1,1,0,0
164,F1,15/12/2018,Reims,Strasbourg,2,1,2.0,1,0,2.0,12,5,5,3,19,16,6,3,1,1,0,0
165,F1,16/12/2018,Lyon,Monaco,3,0,2.0,2,0,2.0,21,4,11,1,14,9,7,1,1,2,0,1
166,F1,16/12/2018,Nice,St Etienne,1,1,1.0,0,0,1.0,23,11,7,4,6,20,7,6,2,3,1,1
167,F1,16/12/2018,Nimes,Lille,2,3,0.0,0,2,0.0,17,7,6,6,21,12,6,2,3,3,0,1
168,F1,18/12/2018,Caen,Toulouse,2,1,2.0,1,1,1.0,13,7,7,2,15,27,2,3,2,2,0,0
169,F1,22/12/2018,Angers,Marseille,1,1,1.0,1,0,2.0,15,14,4,2,9,14,6,4,1,3,0,0
170,F1,22/12/2018,Lille,Toulouse,1,2,0.0,1,0,2.0,17,6,5,3,11,18,6,7,3,4,0,0
171,F1,22/12/2018,Monaco,Guingamp,0,2,0.0,0,0,1.0,5,9,2,3,19,15,8,6,2,4,0,0
172,F1,22/12/2018,Montpellier,Lyon,1,1,1.0,0,0,1.0,13,10,4,3,20,11,6,2,2,1,0,0
173,F1,22/12/2018,Paris SG,Nantes,1,0,2.0,0,0,1.0,23,11,3,2,7,11,9,1,2,0,0,0
174,F1,22/12/2018,Reims,Caen,2,2,1.0,1,2,0.0,19,7,11,2,9,16,10,2,3,3,0,0
175,F1,22/12/2018,Rennes,Nimes,4,0,2.0,2,0,2.0,13,18,7,6,11,13,2,7,1,2,0,0
176,F1,22/12/2018,St Etienne,Dijon,3,0,2.0,1,0,2.0,18,7,9,2,13,17,5,3,4,3,0,0
177,F1,22/12/2018,Strasbourg,Nice,2,0,2.0,2,0,2.0,11,9,5,4,15,12,2,4,2,0,0,0
178,F1,23/12/2018,Bordeaux,Amiens,1,1,1.0,1,0,2.0,9,8,4,4,10,10,6,6,0,2,0,0
179,F1,08/01/2019,Amiens,Angers,0,0,1.0,0,0,1.0,21,7,5,2,13,7,4,7,0,1,0,0
180,F1,08/01/2019,Nantes,Montpellier,2,0,2.0,0,0,1.0,16,9,5,2,17,9,4,3,1,2,0,1
181,F1,11/01/2019,Caen,Lille,1,3,0.0,0,2,0.0,9,12,3,7,14,18,4,2,3,1,0,1
182,F1,11/01/2019,Lyon,Reims,1,1,1.0,0,1,0.0,15,9,5,5,14,7,8,0,0,1,0,0
183,F1,12/01/2019,Amiens,Paris SG,0,3,0.0,0,0,1.0,4,20,1,9,16,16,1,8,3,0,1,0
184,F1,12/01/2019,Guingamp,St Etienne,0,1,0.0,0,1,0.0,11,4,2,2,10,12,9,4,0,1,0,0
185,F1,12/01/2019,Nice,Bordeaux,1,0,2.0,1,0,2.0,9,18,3,4,17,17,5,5,2,3,0,0
186,F1,13/01/2019,Dijon,Montpellier,1,1,1.0,0,0,1.0,13,13,7,6,21,14,3,7,2,0,0,0
187,F1,13/01/2019,Marseille,Monaco,1,1,1.0,1,1,1.0,14,8,3,3,12,10,6,3,2,1,0,0
188,F1,13/01/2019,Nantes,Rennes,0,1,0.0,0,1,0.0,24,6,3,1,13,16,4,3,5,3,0,0
189,F1,13/01/2019,Toulouse,Strasbourg,1,2,0.0,1,1,1.0,17,12,4,5,9,8,7,4,1,1,0,0
190,F1,15/01/2019,Angers,Bordeaux,1,2,0.0,0,1,0.0,19,9,8,4,10,9,9,7,1,0,0,0
191,F1,16/01/2019,Guingamp,Rennes,2,1,2.0,1,0,2.0,7,17,2,3,10,14,7,4,2,3,0,0
192,F1,16/01/2019,Monaco,Nice,1,1,1.0,0,1,0.0,13,6,5,2,13,9,10,2,2,2,0,1
193,F1,16/01/2019,Nimes,Nantes,1,0,2.0,0,0,1.0,10,11,2,3,13,11,5,4,0,0,0,0
194,F1,16/01/2019,St Etienne,Marseille,2,1,2.0,0,1,0.0,11,15,5,4,13,14,4,2,0,0,0,0
195,F1,16/01/2019,Toulouse,Lyon,2,2,1.0,1,0,2.0,6,22,4,5,12,10,4,10,4,3,0,0
196,F1,18/01/2019,Lille,Amiens,2,1,2.0,1,1,1.0,17,2,3,1,8,18,4,3,0,3,0,0
197,F1,19/01/2019,Monaco,Strasbourg,1,5,0.0,1,2,0.0,9,16,5,6,13,9,3,7,4,2,1,1
198,F1,19/01/2019,Nimes,Toulouse,0,1,0.0,0,1,0.0,18,11,6,4,17,13,8,2,3,1,0,0
199,F1,19/01/2019,Paris SG,Guingamp,9,0,2.0,3,0,2.0,26,2,12,0,11,7,8,1,1,0,0,0
200,F1,19/01/2019,Reims,Nice,1,1,1.0,1,0,2.0,10,9,2,5,16,10,2,7,0,3,0,0
201,F1,20/01/2019,Angers,Nantes,1,0,2.0,0,0,1.0,4,13,3,4,9,20,3,6,2,3,0,0
202,F1,20/01/2019,Bordeaux,Dijon,1,0,2.0,0,0,1.0,13,10,5,3,12,13,2,2,3,3,0,1
203,F1,20/01/2019,Caen,Marseille,0,1,0.0,0,0,1.0,9,9,4,1,19,16,5,4,6,3,1,0
204,F1,20/01/2019,Rennes,Montpellier,0,0,1.0,0,0,1.0,16,13,1,3,13,18,6,0,2,2,0,0
205,F1,20/01/2019,St Etienne,Lyon,1,2,0.0,1,0,2.0,15,23,9,7,18,7,4,4,2,2,0,0
206,F1,23/01/2019,Nimes,Angers,3,1,2.0,2,0,2.0,15,11,6,4,12,9,9,2,1,2,0,0
207,F1,25/01/2019,Marseille,Lille,1,2,0.0,0,1,0.0,15,9,5,3,14,7,9,6,5,3,1,0
208,F1,26/01/2019,Dijon,Monaco,2,0,2.0,1,0,2.0,13,18,7,5,15,9,3,5,3,2,0,1
209,F1,26/01/2019,Guingamp,Reims,0,1,0.0,0,1,0.0,6,7,2,3,12,13,4,4,1,2,1,0
210,F1,26/01/2019,Nice,Nimes,2,0,2.0,1,0,2.0,15,14,7,7,10,13,6,4,1,3,0,0
211,F1,26/01/2019,Strasbourg,Bordeaux,1,0,2.0,0,0,1.0,10,11,5,1,19,18,5,4,2,2,0,0
212,F1,27/01/2019,Amiens,Lyon,0,1,0.0,0,0,1.0,12,18,2,11,17,15,3,4,1,3,0,0
213,F1,27/01/2019,Montpellier,Caen,2,0,2.0,0,0,1.0,11,9,6,1,15,17,4,3,1,1,0,0
214,F1,27/01/2019,Paris SG,Rennes,4,1,2.0,1,1,1.0,16,10,7,3,8,7,2,1,1,2,0,0
215,F1,27/01/2019,Toulouse,Angers,0,0,1.0,0,0,1.0,14,13,4,3,13,11,4,5,1,1,0,0
216,F1,30/01/2019,Nantes,St Etienne,1,1,1.0,0,0,1.0,13,10,3,4,12,12,7,6,2,1,1,1
217,F1,01/02/2019,Lille,Nice,4,0,2.0,2,0,2.0,15,5,7,2,16,7,4,1,2,0,0,1
218,F1,02/02/2019,Angers,Dijon,1,0,2.0,1,0,2.0,12,7,5,2,14,11,4,8,0,0,0,0
219,F1,02/02/2019,Monaco,Toulouse,2,1,2.0,1,1,1.0,13,10,3,3,11,16,6,5,2,3,0,0
220,F1,02/02/2019,Reims,Marseille,2,1,2.0,1,0,2.0,9,13,4,5,11,15,6,5,3,0,0,0
