,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
10,F1,16/08/13,Sochaux,Lyon,1.0,3.0,0.0,1.0,2.0,0.0,11.0,15.0,8.0,8.0,14.0,19.0,8.0,5.0,3.0,0.0,0.0,0.0
11,F1,17/08/13,Bastia,Valenciennes,2.0,0.0,2.0,0.0,0.0,1.0,9.0,7.0,2.0,3.0,13.0,15.0,6.0,4.0,2.0,2.0,0.0,0.0
12,F1,17/08/13,Marseille,Evian Thonon Gaillard,2.0,0.0,2.0,1.0,0.0,2.0,8.0,16.0,3.0,4.0,11.0,12.0,3.0,8.0,3.0,1.0,0.0,0.0
13,F1,17/08/13,Nice,Rennes,2.0,1.0,2.0,1.0,1.0,1.0,15.0,4.0,5.0,3.0,12.0,19.0,5.0,0.0,0.0,1.0,0.0,1.0
14,F1,17/08/13,Reims,Lille,2.0,1.0,2.0,1.0,0.0,2.0,10.0,15.0,3.0,3.0,12.0,14.0,3.0,7.0,1.0,0.0,0.0,0.0
15,F1,17/08/13,St Etienne,Guingamp,1.0,0.0,2.0,0.0,0.0,1.0,9.0,5.0,1.0,2.0,13.0,11.0,6.0,4.0,4.0,3.0,0.0,0.0
16,F1,17/08/13,Toulouse,Bordeaux,1.0,1.0,1.0,1.0,1.0,1.0,12.0,8.0,6.0,4.0,16.0,17.0,6.0,2.0,3.0,1.0,0.0,1.0
17,F1,18/08/13,Lorient,Nantes,2.0,1.0,2.0,1.0,1.0,1.0,14.0,8.0,8.0,3.0,8.0,19.0,10.0,3.0,1.0,1.0,0.0,0.0
18,F1,18/08/13,Monaco,Montpellier,4.0,1.0,2.0,2.0,1.0,2.0,13.0,5.0,7.0,3.0,21.0,15.0,9.0,1.0,2.0,3.0,0.0,1.0
19,F1,18/08/13,Paris SG,Ajaccio,1.0,1.0,1.0,0.0,1.0,0.0,37.0,1.0,15.0,1.0,17.0,11.0,12.0,1.0,2.0,3.0,0.0,0.0
20,F1,23/08/13,Monaco,Toulouse,0.0,0.0,1.0,0.0,0.0,1.0,21.0,3.0,5.0,0.0,17.0,24.0,4.0,1.0,1.0,3.0,0.0,0.0
21,F1,24/08/13,Bordeaux,Bastia,1.0,0.0,2.0,1.0,0.0,2.0,12.0,4.0,5.0,2.0,13.0,17.0,2.0,4.0,2.0,2.0,0.0,0.0
22,F1,24/08/13,Evian Thonon Gaillard,Rennes,1.0,2.0,0.0,0.0,2.0,0.0,17.0,11.0,5.0,4.0,10.0,14.0,3.0,5.0,2.0,3.0,0.0,0.0
23,F1,24/08/13,Guingamp,Lorient,2.0,0.0,2.0,1.0,0.0,2.0,10.0,11.0,3.0,5.0,17.0,17.0,6.0,5.0,2.0,2.0,0.0,0.0
24,F1,24/08/13,Lyon,Reims,0.0,1.0,0.0,0.0,0.0,1.0,19.0,6.0,5.0,2.0,17.0,13.0,7.0,1.0,1.0,2.0,0.0,0.0
25,F1,24/08/13,Montpellier,Sochaux,2.0,1.0,2.0,1.0,1.0,1.0,12.0,9.0,4.0,1.0,24.0,17.0,1.0,3.0,2.0,3.0,0.0,1.0
26,F1,24/08/13,Valenciennes,Marseille,0.0,1.0,0.0,0.0,0.0,1.0,7.0,18.0,2.0,6.0,22.0,15.0,6.0,11.0,1.0,3.0,0.0,0.0
27,F1,25/08/13,Ajaccio,Nice,0.0,0.0,1.0,0.0,0.0,1.0,5.0,10.0,2.0,2.0,20.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0
28,F1,25/08/13,Lille,St Etienne,1.0,0.0,2.0,1.0,0.0,2.0,12.0,6.0,5.0,2.0,11.0,20.0,4.0,2.0,2.0,1.0,0.0,0.0
29,F1,25/08/13,Nantes,Paris SG,1.0,2.0,0.0,0.0,1.0,0.0,13.0,13.0,3.0,6.0,10.0,14.0,8.0,6.0,1.0,1.0,0.0,0.0
30,F1,31/08/13,Bastia,Toulouse,2.0,1.0,2.0,1.0,0.0,2.0,7.0,9.0,4.0,3.0,15.0,18.0,4.0,3.0,2.0,4.0,1.0,0.0
31,F1,31/08/13,Evian Thonon Gaillard,Lyon,2.0,1.0,2.0,2.0,0.0,2.0,15.0,6.0,5.0,2.0,10.0,13.0,3.0,10.0,1.0,1.0,0.0,0.0
32,F1,31/08/13,Lorient,Valenciennes,1.0,0.0,2.0,1.0,0.0,2.0,15.0,8.0,3.0,1.0,9.0,19.0,6.0,5.0,1.0,1.0,0.0,1.0
33,F1,31/08/13,Paris SG,Guingamp,2.0,0.0,2.0,0.0,0.0,1.0,25.0,7.0,7.0,1.0,13.0,15.0,13.0,1.0,1.0,2.0,0.0,0.0
34,F1,31/08/13,Reims,Nantes,0.0,0.0,1.0,0.0,0.0,1.0,7.0,9.0,2.0,2.0,11.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0
35,F1,31/08/13,Rennes,Lille,0.0,0.0,1.0,0.0,0.0,1.0,11.0,10.0,2.0,1.0,10.0,15.0,2.0,2.0,1.0,2.0,0.0,0.0
36,F1,31/08/13,Sochaux,Ajaccio,0.0,0.0,1.0,0.0,0.0,1.0,17.0,9.0,5.0,2.0,8.0,11.0,5.0,2.0,1.0,1.0,0.0,0.0
37,F1,01/09/13,Marseille,Monaco,1.0,2.0,0.0,1.0,0.0,2.0,10.0,12.0,2.0,4.0,16.0,13.0,6.0,10.0,2.0,3.0,0.0,0.0
38,F1,01/09/13,Nice,Montpellier,2.0,2.0,1.0,2.0,1.0,2.0,12.0,5.0,4.0,3.0,18.0,19.0,4.0,2.0,3.0,4.0,0.0,1.0
39,F1,01/09/13,St Etienne,Bordeaux,2.0,1.0,2.0,1.0,0.0,2.0,12.0,13.0,5.0,5.0,17.0,10.0,4.0,4.0,2.0,1.0,0.0,0.0
40,F1,13/09/13,Bordeaux,Paris SG,0.0,2.0,0.0,0.0,1.0,0.0,6.0,14.0,1.0,7.0,14.0,13.0,1.0,5.0,2.0,2.0,0.0,0.0
41,F1,14/09/13,Ajaccio,Evian Thonon Gaillard,2.0,3.0,0.0,0.0,2.0,0.0,18.0,12.0,8.0,5.0,10.0,20.0,7.0,5.0,2.0,3.0,0.0,0.0
42,F1,14/09/13,Guingamp,Bastia,1.0,1.0,1.0,0.0,0.0,1.0,7.0,11.0,5.0,1.0,19.0,18.0,1.0,1.0,2.0,3.0,0.0,0.0
43,F1,14/09/13,Montpellier,Reims,0.0,0.0,1.0,0.0,0.0,1.0,16.0,9.0,3.0,3.0,8.0,8.0,4.0,3.0,2.0,2.0,0.0,0.0
44,F1,14/09/13,Nantes,Sochaux,1.0,0.0,2.0,0.0,0.0,1.0,11.0,1.0,5.0,0.0,12.0,8.0,3.0,2.0,0.0,1.0,0.0,0.0
45,F1,14/09/13,Toulouse,Marseille,1.0,1.0,1.0,0.0,0.0,1.0,20.0,15.0,4.0,8.0,17.0,13.0,6.0,5.0,2.0,2.0,0.0,0.0
46,F1,14/09/13,Valenciennes,St Etienne,1.0,3.0,0.0,0.0,1.0,0.0,10.0,10.0,3.0,4.0,11.0,9.0,5.0,0.0,2.0,1.0,0.0,0.0
47,F1,15/09/13,Lille,Nice,0.0,2.0,0.0,0.0,2.0,0.0,22.0,5.0,9.0,4.0,16.0,16.0,10.0,2.0,3.0,3.0,0.0,0.0
48,F1,15/09/13,Lyon,Rennes,0.0,0.0,1.0,0.0,0.0,1.0,18.0,5.0,6.0,3.0,16.0,14.0,8.0,2.0,0.0,1.0,0.0,0.0
49,F1,15/09/13,Monaco,Lorient,1.0,0.0,2.0,1.0,0.0,2.0,11.0,6.0,3.0,0.0,13.0,16.0,2.0,1.0,3.0,3.0,0.0,0.0
50,F1,20/09/13,St Etienne,Toulouse,1.0,2.0,0.0,1.0,0.0,2.0,18.0,11.0,3.0,6.0,19.0,17.0,4.0,5.0,2.0,2.0,0.0,0.0
51,F1,21/09/13,Bastia,Marseille,0.0,0.0,1.0,0.0,0.0,1.0,12.0,11.0,5.0,1.0,19.0,10.0,4.0,4.0,2.0,0.0,0.0,0.0
52,F1,21/09/13,Evian Thonon Gaillard,Montpellier,2.0,2.0,1.0,0.0,1.0,0.0,12.0,8.0,5.0,3.0,12.0,11.0,3.0,1.0,2.0,3.0,0.0,1.0
53,F1,21/09/13,Reims,Guingamp,1.0,1.0,1.0,0.0,1.0,0.0,15.0,15.0,3.0,4.0,15.0,12.0,7.0,6.0,3.0,1.0,0.0,0.0
54,F1,21/09/13,Rennes,Ajaccio,2.0,0.0,2.0,2.0,0.0,2.0,14.0,17.0,7.0,2.0,20.0,13.0,6.0,6.0,2.0,2.0,0.0,0.0
55,F1,21/09/13,Sochaux,Lille,0.0,2.0,0.0,0.0,2.0,0.0,14.0,15.0,6.0,8.0,18.0,14.0,4.0,4.0,2.0,1.0,0.0,0.0
56,F1,22/09/13,Lorient,Bordeaux,3.0,3.0,1.0,2.0,3.0,0.0,16.0,11.0,10.0,3.0,13.0,14.0,3.0,4.0,1.0,2.0,0.0,0.0
57,F1,22/09/13,Lyon,Nantes,3.0,1.0,2.0,1.0,1.0,1.0,11.0,9.0,5.0,2.0,18.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0
58,F1,22/09/13,Nice,Valenciennes,4.0,0.0,2.0,2.0,0.0,2.0,10.0,8.0,5.0,1.0,13.0,14.0,4.0,3.0,1.0,2.0,0.0,0.0
59,F1,22/09/13,Paris SG,Monaco,1.0,1.0,1.0,1.0,1.0,1.0,18.0,15.0,2.0,4.0,5.0,18.0,6.0,2.0,1.0,3.0,0.0,0.0
60,F1,24/09/13,Lille,Evian Thonon Gaillard,3.0,0.0,2.0,2.0,0.0,2.0,12.0,6.0,5.0,1.0,16.0,12.0,4.0,2.0,1.0,2.0,0.0,0.0
61,F1,24/09/13,Marseille,St Etienne,2.0,1.0,2.0,2.0,1.0,2.0,12.0,11.0,5.0,2.0,10.0,17.0,8.0,11.0,1.0,1.0,0.0,0.0
62,F1,25/09/13,Ajaccio,Lyon,2.0,1.0,2.0,1.0,0.0,2.0,7.0,15.0,3.0,8.0,18.0,18.0,1.0,6.0,5.0,2.0,0.0,1.0
63,F1,25/09/13,Bordeaux,Reims,0.0,0.0,1.0,0.0,0.0,1.0,20.0,9.0,7.0,3.0,15.0,23.0,15.0,4.0,1.0,2.0,0.0,0.0
64,F1,25/09/13,Guingamp,Sochaux,5.0,1.0,2.0,3.0,0.0,2.0,14.0,15.0,7.0,6.0,14.0,18.0,3.0,2.0,2.0,4.0,0.0,0.0
65,F1,25/09/13,Monaco,Bastia,3.0,0.0,2.0,2.0,0.0,2.0,19.0,12.0,9.0,5.0,9.0,14.0,10.0,5.0,1.0,1.0,0.0,0.0
66,F1,25/09/13,Nantes,Nice,2.0,0.0,2.0,1.0,0.0,2.0,16.0,4.0,6.0,0.0,10.0,12.0,8.0,0.0,1.0,1.0,0.0,0.0
67,F1,25/09/13,Toulouse,Lorient,1.0,0.0,2.0,0.0,0.0,1.0,14.0,11.0,4.0,4.0,13.0,17.0,6.0,3.0,1.0,2.0,0.0,0.0
68,F1,25/09/13,Valenciennes,Paris SG,0.0,1.0,0.0,0.0,1.0,0.0,14.0,6.0,3.0,2.0,13.0,10.0,8.0,4.0,1.0,4.0,0.0,0.0
69,F1,26/09/13,Montpellier,Rennes,0.0,0.0,1.0,0.0,0.0,1.0,20.0,8.0,4.0,3.0,18.0,14.0,7.0,2.0,3.0,1.0,0.0,0.0
70,F1,28/09/13,Evian Thonon Gaillard,Bordeaux,1.0,1.0,1.0,1.0,0.0,2.0,11.0,17.0,2.0,7.0,23.0,17.0,6.0,8.0,3.0,3.0,0.0,1.0
71,F1,28/09/13,Lorient,Marseille,0.0,2.0,0.0,0.0,0.0,1.0,15.0,12.0,6.0,4.0,6.0,11.0,6.0,2.0,1.0,1.0,0.0,0.0
72,F1,28/09/13,Lyon,Lille,0.0,0.0,1.0,0.0,0.0,1.0,6.0,14.0,1.0,5.0,15.0,12.0,1.0,7.0,3.0,2.0,0.0,0.0
73,F1,28/09/13,Nice,Guingamp,1.0,0.0,2.0,0.0,0.0,1.0,16.0,10.0,7.0,4.0,17.0,16.0,10.0,3.0,1.0,2.0,0.0,0.0
74,F1,28/09/13,Paris SG,Toulouse,2.0,0.0,2.0,1.0,0.0,2.0,14.0,7.0,4.0,3.0,12.0,15.0,6.0,2.0,0.0,3.0,0.0,0.0
75,F1,28/09/13,Sochaux,Valenciennes,2.0,0.0,2.0,2.0,0.0,2.0,8.0,15.0,5.0,2.0,14.0,16.0,4.0,12.0,4.0,3.0,0.0,0.0
76,F1,28/09/13,St Etienne,Bastia,2.0,2.0,1.0,1.0,0.0,2.0,20.0,4.0,7.0,2.0,5.0,15.0,5.0,1.0,2.0,4.0,0.0,0.0
77,F1,29/09/13,Ajaccio,Montpellier,1.0,1.0,1.0,1.0,1.0,1.0,10.0,12.0,2.0,7.0,16.0,15.0,6.0,6.0,3.0,1.0,1.0,1.0
78,F1,29/09/13,Reims,Monaco,1.0,1.0,1.0,1.0,1.0,1.0,13.0,16.0,3.0,7.0,15.0,12.0,6.0,7.0,1.0,1.0,1.0,0.0
79,F1,29/09/13,Rennes,Nantes,1.0,3.0,0.0,0.0,2.0,0.0,6.0,14.0,4.0,5.0,9.0,16.0,2.0,4.0,1.0,2.0,0.0,0.0
80,F1,04/10/13,Bastia,Lorient,4.0,1.0,2.0,2.0,1.0,2.0,15.0,9.0,10.0,2.0,15.0,20.0,4.0,6.0,2.0,4.0,0.0,1.0
81,F1,05/10/13,Guingamp,Rennes,2.0,0.0,2.0,0.0,0.0,1.0,22.0,6.0,8.0,2.0,17.0,15.0,9.0,3.0,0.0,1.0,0.0,1.0
82,F1,05/10/13,Lille,Ajaccio,3.0,0.0,2.0,1.0,0.0,2.0,18.0,6.0,6.0,1.0,14.0,11.0,8.0,4.0,1.0,1.0,0.0,0.0
83,F1,05/10/13,Monaco,St Etienne,2.0,1.0,2.0,1.0,0.0,2.0,11.0,8.0,6.0,5.0,14.0,17.0,7.0,0.0,1.0,6.0,0.0,0.0
84,F1,05/10/13,Nantes,Evian Thonon Gaillard,3.0,0.0,2.0,2.0,0.0,2.0,7.0,11.0,4.0,2.0,11.0,13.0,6.0,4.0,1.0,2.0,0.0,0.0
85,F1,05/10/13,Toulouse,Nice,1.0,0.0,2.0,1.0,0.0,2.0,8.0,10.0,2.0,3.0,18.0,13.0,1.0,4.0,1.0,1.0,0.0,0.0
86,F1,05/10/13,Valenciennes,Reims,1.0,1.0,1.0,0.0,1.0,0.0,18.0,9.0,11.0,4.0,15.0,16.0,22.0,4.0,0.0,2.0,0.0,0.0
87,F1,06/10/13,Bordeaux,Sochaux,4.0,1.0,2.0,2.0,1.0,2.0,18.0,10.0,7.0,1.0,11.0,17.0,4.0,4.0,3.0,2.0,0.0,0.0
88,F1,06/10/13,Marseille,Paris SG,1.0,2.0,0.0,1.0,1.0,1.0,11.0,4.0,6.0,4.0,23.0,12.0,6.0,1.0,3.0,4.0,0.0,1.0
89,F1,06/10/13,Montpellier,Lyon,5.0,1.0,2.0,2.0,0.0,2.0,15.0,18.0,10.0,4.0,16.0,19.0,3.0,5.0,2.0,2.0,0.0,1.0
90,F1,18/10/13,Nice,Marseille,1.0,0.0,2.0,1.0,0.0,2.0,7.0,19.0,3.0,6.0,16.0,14.0,2.0,14.0,2.0,2.0,0.0,0.0
91,F1,18/10/13,Reims,Toulouse,1.0,2.0,0.0,0.0,1.0,0.0,11.0,13.0,5.0,7.0,18.0,12.0,4.0,4.0,2.0,2.0,1.0,0.0
92,F1,19/10/13,Ajaccio,Nantes,0.0,1.0,0.0,0.0,0.0,1.0,7.0,16.0,3.0,5.0,18.0,16.0,7.0,6.0,2.0,3.0,0.0,0.0
93,F1,19/10/13,Evian Thonon Gaillard,Guingamp,1.0,2.0,0.0,1.0,0.0,2.0,10.0,9.0,2.0,5.0,17.0,12.0,4.0,6.0,2.0,0.0,0.0,0.0
94,F1,19/10/13,Montpellier,Lille,0.0,1.0,0.0,0.0,1.0,0.0,11.0,9.0,4.0,2.0,7.0,17.0,5.0,4.0,0.0,3.0,0.0,0.0
95,F1,19/10/13,Paris SG,Bastia,4.0,0.0,2.0,2.0,0.0,2.0,20.0,11.0,8.0,2.0,9.0,15.0,6.0,3.0,0.0,2.0,0.0,0.0
96,F1,19/10/13,Rennes,Valenciennes,2.0,2.0,1.0,1.0,0.0,2.0,13.0,13.0,5.0,6.0,7.0,12.0,1.0,8.0,1.0,0.0,0.0,0.0
97,F1,20/10/13,Lyon,Bordeaux,1.0,1.0,1.0,0.0,0.0,1.0,18.0,9.0,6.0,1.0,16.0,15.0,5.0,5.0,1.0,2.0,1.0,0.0
98,F1,20/10/13,Sochaux,Monaco,2.0,2.0,1.0,0.0,2.0,0.0,16.0,12.0,7.0,5.0,16.0,18.0,9.0,3.0,2.0,2.0,0.0,0.0
99,F1,20/10/13,St Etienne,Lorient,3.0,2.0,2.0,2.0,1.0,2.0,19.0,11.0,7.0,5.0,19.0,11.0,4.0,4.0,3.0,2.0,0.0,0.0
100,F1,25/10/13,Nantes,Lille,0.0,1.0,0.0,0.0,1.0,0.0,7.0,12.0,2.0,4.0,11.0,19.0,5.0,1.0,0.0,4.0,1.0,0.0
101,F1,26/10/13,Bastia,Nice,1.0,0.0,2.0,1.0,0.0,2.0,9.0,13.0,3.0,4.0,13.0,17.0,4.0,3.0,2.0,3.0,1.0,1.0
102,F1,26/10/13,Guingamp,Ajaccio,2.0,1.0,2.0,0.0,1.0,0.0,17.0,13.0,6.0,4.0,19.0,19.0,8.0,2.0,2.0,4.0,0.0,0.0
103,F1,26/10/13,Lorient,Sochaux,2.0,1.0,2.0,1.0,0.0,2.0,10.0,7.0,6.0,2.0,18.0,9.0,4.0,3.0,1.0,1.0,0.0,0.0
104,F1,26/10/13,Marseille,Reims,2.0,3.0,0.0,0.0,2.0,0.0,16.0,8.0,5.0,4.0,13.0,16.0,8.0,5.0,2.0,0.0,0.0,0.0
105,F1,26/10/13,Toulouse,Rennes,0.0,5.0,0.0,0.0,3.0,0.0,16.0,14.0,2.0,10.0,11.0,15.0,4.0,2.0,1.0,1.0,0.0,0.0
106,F1,26/10/13,Valenciennes,Evian Thonon Gaillard,0.0,1.0,0.0,0.0,0.0,1.0,10.0,5.0,2.0,3.0,10.0,11.0,7.0,4.0,1.0,3.0,0.0,0.0
107,F1,27/10/13,Bordeaux,Montpellier,2.0,0.0,2.0,0.0,0.0,1.0,16.0,5.0,7.0,1.0,21.0,9.0,6.0,3.0,3.0,0.0,0.0,1.0
108,F1,27/10/13,Monaco,Lyon,2.0,1.0,2.0,2.0,0.0,2.0,10.0,7.0,4.0,2.0,12.0,17.0,2.0,6.0,1.0,3.0,0.0,0.0
109,F1,27/10/13,St Etienne,Paris SG,2.0,2.0,1.0,1.0,0.0,2.0,9.0,21.0,3.0,4.0,11.0,12.0,5.0,7.0,2.0,3.0,1.0,0.0
110,F1,01/11/13,Paris SG,Lorient,4.0,0.0,2.0,3.0,0.0,2.0,17.0,9.0,10.0,2.0,8.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0
111,F1,02/11/13,Ajaccio,Valenciennes,1.0,3.0,0.0,1.0,1.0,1.0,13.0,14.0,5.0,5.0,26.0,20.0,2.0,6.0,2.0,2.0,0.0,0.0
112,F1,02/11/13,Evian Thonon Gaillard,Toulouse,2.0,1.0,2.0,0.0,0.0,1.0,14.0,9.0,3.0,4.0,18.0,12.0,4.0,4.0,2.0,3.0,0.0,0.0
113,F1,02/11/13,Lyon,Guingamp,2.0,0.0,2.0,2.0,0.0,2.0,14.0,8.0,7.0,1.0,13.0,9.0,13.0,5.0,1.0,2.0,0.0,1.0
114,F1,02/11/13,Reims,Bastia,4.0,2.0,2.0,2.0,0.0,2.0,15.0,12.0,9.0,8.0,14.0,11.0,5.0,4.0,1.0,1.0,0.0,0.0
115,F1,02/11/13,Rennes,Marseille,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,4.0,3.0,8.0,17.0,6.0,5.0,2.0,1.0,0.0,0.0
116,F1,02/11/13,Sochaux,St Etienne,0.0,0.0,1.0,0.0,0.0,1.0,19.0,7.0,5.0,2.0,17.0,10.0,9.0,2.0,2.0,1.0,1.0,1.0
117,F1,03/11/13,Lille,Monaco,2.0,0.0,2.0,1.0,0.0,2.0,7.0,15.0,3.0,7.0,19.0,20.0,5.0,8.0,2.0,2.0,0.0,0.0
118,F1,03/11/13,Montpellier,Nantes,1.0,1.0,1.0,0.0,1.0,0.0,18.0,5.0,5.0,2.0,4.0,20.0,6.0,4.0,0.0,1.0,0.0,0.0
119,F1,03/11/13,Nice,Bordeaux,1.0,2.0,0.0,0.0,1.0,0.0,8.0,11.0,1.0,4.0,15.0,14.0,7.0,2.0,3.0,2.0,0.0,0.0
120,F1,08/11/13,Monaco,Evian Thonon Gaillard,1.0,1.0,1.0,1.0,1.0,1.0,15.0,9.0,2.0,5.0,8.0,21.0,12.0,2.0,1.0,2.0,0.0,0.0
121,F1,09/11/13,Bastia,Rennes,1.0,0.0,2.0,1.0,0.0,2.0,15.0,10.0,5.0,3.0,16.0,10.0,9.0,4.0,1.0,2.0,0.0,0.0
122,F1,09/11/13,Guingamp,Lille,0.0,0.0,1.0,0.0,0.0,1.0,9.0,13.0,1.0,3.0,20.0,18.0,4.0,5.0,1.0,3.0,1.0,0.0
123,F1,09/11/13,Lorient,Reims,0.0,0.0,1.0,0.0,0.0,1.0,18.0,9.0,3.0,1.0,12.0,9.0,10.0,4.0,0.0,1.0,1.0,0.0
124,F1,09/11/13,Paris SG,Nice,3.0,1.0,2.0,1.0,0.0,2.0,16.0,14.0,6.0,2.0,11.0,14.0,6.0,10.0,0.0,1.0,0.0,0.0
125,F1,09/11/13,Toulouse,Ajaccio,1.0,1.0,1.0,1.0,1.0,1.0,25.0,4.0,7.0,2.0,11.0,19.0,11.0,0.0,2.0,2.0,0.0,0.0
126,F1,09/11/13,Valenciennes,Montpellier,1.0,1.0,1.0,1.0,0.0,2.0,11.0,11.0,3.0,2.0,20.0,17.0,8.0,7.0,3.0,4.0,0.0,1.0
127,F1,10/11/13,Bordeaux,Nantes,0.0,3.0,0.0,0.0,1.0,0.0,16.0,11.0,7.0,4.0,7.0,13.0,8.0,4.0,1.0,2.0,0.0,0.0
128,F1,10/11/13,Marseille,Sochaux,2.0,1.0,2.0,1.0,0.0,2.0,13.0,8.0,4.0,2.0,12.0,15.0,5.0,4.0,0.0,1.0,0.0,0.0
129,F1,10/11/13,St Etienne,Lyon,1.0,2.0,0.0,0.0,0.0,1.0,13.0,9.0,3.0,5.0,10.0,18.0,6.0,3.0,2.0,3.0,0.0,0.0
130,F1,22/11/13,Ajaccio,Marseille,1.0,3.0,0.0,1.0,2.0,0.0,9.0,18.0,3.0,7.0,17.0,19.0,5.0,2.0,4.0,1.0,0.0,0.0
131,F1,23/11/13,Evian Thonon Gaillard,Lorient,0.0,4.0,0.0,0.0,2.0,0.0,6.0,11.0,1.0,5.0,12.0,10.0,5.0,2.0,3.0,2.0,1.0,0.0
132,F1,23/11/13,Lyon,Valenciennes,1.0,1.0,1.0,1.0,0.0,2.0,17.0,13.0,5.0,5.0,6.0,12.0,4.0,2.0,1.0,2.0,0.0,0.0
133,F1,23/11/13,Montpellier,Guingamp,1.0,1.0,1.0,0.0,0.0,1.0,11.0,8.0,3.0,2.0,15.0,22.0,10.0,4.0,2.0,2.0,0.0,0.0
134,F1,23/11/13,Reims,Paris SG,0.0,3.0,0.0,0.0,1.0,0.0,15.0,15.0,5.0,9.0,12.0,15.0,7.0,1.0,3.0,2.0,0.0,0.0
135,F1,23/11/13,Rennes,Bordeaux,1.0,1.0,1.0,0.0,0.0,1.0,16.0,11.0,5.0,6.0,8.0,12.0,7.0,3.0,0.0,1.0,0.0,0.0
136,F1,23/11/13,Sochaux,Bastia,1.0,1.0,1.0,0.0,1.0,0.0,16.0,10.0,4.0,3.0,11.0,7.0,5.0,5.0,0.0,2.0,0.0,0.0
137,F1,24/11/13,Lille,Toulouse,1.0,0.0,2.0,0.0,0.0,1.0,16.0,5.0,1.0,3.0,14.0,17.0,9.0,5.0,1.0,3.0,0.0,1.0
138,F1,24/11/13,Nantes,Monaco,0.0,1.0,0.0,0.0,0.0,1.0,10.0,12.0,3.0,5.0,16.0,9.0,4.0,5.0,3.0,1.0,0.0,0.0
139,F1,24/11/13,Nice,St Etienne,0.0,1.0,0.0,0.0,1.0,0.0,11.0,9.0,2.0,4.0,6.0,17.0,5.0,3.0,1.0,1.0,0.0,0.0
140,F1,29/11/13,Marseille,Montpellier,2.0,0.0,2.0,1.0,0.0,2.0,14.0,7.0,7.0,2.0,18.0,11.0,9.0,3.0,2.0,0.0,0.0,0.0
141,F1,30/11/13,Guingamp,Nantes,1.0,0.0,2.0,0.0,0.0,1.0,11.0,12.0,3.0,3.0,9.0,24.0,8.0,7.0,1.0,4.0,0.0,0.0
142,F1,30/11/13,Lorient,Nice,3.0,0.0,2.0,1.0,0.0,2.0,9.0,16.0,5.0,3.0,12.0,13.0,2.0,6.0,0.0,0.0,0.0,0.0
143,F1,30/11/13,Monaco,Rennes,2.0,0.0,2.0,2.0,0.0,2.0,21.0,9.0,7.0,0.0,15.0,11.0,8.0,4.0,1.0,0.0,0.0,0.0
144,F1,30/11/13,St Etienne,Reims,4.0,0.0,2.0,0.0,0.0,1.0,19.0,9.0,7.0,2.0,8.0,17.0,8.0,4.0,1.0,2.0,0.0,0.0
145,F1,30/11/13,Toulouse,Sochaux,5.0,1.0,2.0,2.0,1.0,2.0,11.0,12.0,6.0,3.0,15.0,19.0,6.0,4.0,2.0,2.0,0.0,0.0
