,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,Home attendance,Away attendance,Total avg
67,F1,23/09/15,Troyes,St Etienne,0,10.83333333,3.166666667,0,5,3,11.5,2.166666667,0.166666667,0.666666667,12.83333333,3.5,4,1,1,15.5,1.833333333,0,1.5,12470,21837,12471.5
68,F1,24/09/15,Montpellier,Monaco,0,9.5,3.5,0,3,5,14,2.333333333,0,0.333333333,11.83333333,4.666666667,2,2,2,13.83333333,2.333333333,0,1,12839,22552,12840
69,F1,25/09/15,Reims,Lille,2,9.142857143,4.285714286,3,5,1,12.85714286,2.428571429,0,1.428571429,12.16666667,3.666666667,1,4,1,16.83333333,3,1,0.333333333,13483,19801,13483.33333
70,F1,26/09/15,Bastia,Toulouse,2,7.428571429,2.428571429,2,4,4,11,1.142857143,0.571428571,1.285714286,11.14285714,4,1,4,2,11.28571429,1.714285714,2.428571429,1.142857143,11559,19847,11560.14286
71,F1,26/09/15,Bordeaux,Lyon,2,13.57142857,3.714285714,1,5,2,13.85714286,2.285714286,0.285714286,1.142857143,14.14285714,5.142857143,3,3,1,13.28571429,1.142857143,0,1.285714286,25089,22514,25090.28571
72,F1,26/09/15,Caen,Ajaccio GFCO,2,12.57142857,5,4,4,3,12.42857143,1.285714286,0.285714286,1.142857143,11.14285714,3,0,2,5,12.71428571,2.714285714,1,0.285714286,17661,20723,17661.28571
73,F1,26/09/15,Nantes,Paris SG,0,9.333333333,2.833333333,2,3,3,13.66666667,2.166666667,0.5,0.333333333,15.28571429,6,5,2,0,10.71428571,1.428571429,1,1.857142857,24519,27503,24520.85714
74,F1,26/09/15,Rennes,Troyes,1,10.85714286,4.285714286,4,5,1,13.85714286,2.285714286,0,1.571428571,11.28571429,3.285714286,0,3,4,11.28571429,2.285714286,0.142857143,0.571428571,23182,22089,23182.57143
75,F1,27/09/15,Guingamp,Monaco,1,11.42857143,3.857142857,3,4,4,13.42857143,2,0,0.714285714,12,4.714285714,3,2,2,14.42857143,2.142857143,0,1.285714286,14804,22552,14805.28571
76,F1,27/09/15,Marseille,Angers,0,13.42857143,4.714285714,2,4,3,12.14285714,2.142857143,0.428571429,1.714285714,10.14285714,3.428571429,3,3,1,13.14285714,1.857142857,0.142857143,1,44121,19766,44122
77,F1,27/09/15,Montpellier,Lorient,2,10.42857143,3.714285714,0,3,6,13.85714286,2.285714286,0,0.571428571,11.85714286,4.571428571,3,2,2,11.85714286,1.857142857,0.142857143,1.428571429,12839,18902,12840.42857
78,F1,27/09/15,St Etienne,Nice,0,12.85714286,3.857142857,5,5,1,15.28571429,1.571428571,0,1.428571429,11.85714286,4.857142857,3,2,2,12,1.571428571,0.142857143,2.285714286,30328,21379,30330.28571
79,F1,29/09/15,Lille,Nantes,0,11.85714286,3.571428571,1,5,2,17.71428571,3,0.142857143,0.285714286,9,2.714285714,2,1,4,14.57142857,2.142857143,1.285714286,0.428571429,30268,19987,30268.42857
80,F1,2/10/2015,Lille,Montpellier,2,12.875,3.625,1,5,3,16.5,2.625,0.125,0.25,10.5,3.75,1,1,6,13.5,2.25,0,0.75,30268,19259,30268.75
81,F1,3/10/2015,Ajaccio GFCO,Toulouse,1,10.75,2.875,0,6,6,13,2.875,0.125,0.25,11.75,4.125,1,4,3,11.125,1.875,2.375,1,3719,19847,3720
82,F1,3/10/2015,Angers,Bastia,2,9.625,3.375,4,7,1,13.125,2,0.125,1.125,7.625,2.875,3,1,4,10.875,1.375,3.125,1.5,13502,19651,13503.5
83,F1,3/10/2015,Lyon,Reims,2,13.625,5,3,6,2,12.75,1,0,1.25,9.25,4.375,4,3,1,13.25,2.5,0,1.375,40279,18957,40280.375
84,F1,3/10/2015,Troyes,Guingamp,0,11.375,3.625,0,6,4,11,2.375,0.125,0.625,12,4.25,3,1,4,14.125,2.375,0,1,12470,20667,12471
85,F1,4/10/2015,Caen,St Etienne,2,13,5.5,5,4,3,12.375,1.25,0.25,1.25,12.875,4,5,1,2,14.875,1.875,0,1.375,17661,21837,17662.375
86,F1,4/10/2015,Lorient,Bordeaux,2,11.625,4.375,3,5,3,13,2.25,0.25,1.375,13.125,3.75,2,4,2,13.375,2.25,2,1.375,11993,19286,11994.375
87,F1,4/10/2015,Monaco,Rennes,1,11.625,4.625,3,6,2,14.625,2.25,0,1.5,11.875,4.375,4,3,1,13.5,2.125,0.125,1.5,7843,19617,7844.5
88,F1,4/10/2015,Paris SG,Marseille,2,15.125,6.125,6,6,0,10.5,1.375,0.125,2.125,14,4.625,2,2,4,12.125,2.25,2.125,1.625,46107,24394,46108.625
89,F1,16/10/15,Monaco,Lyon,1,11.88888889,4.777777778,3,7,2,14.55555556,2.333333333,0,1.444444444,14,5.111111111,4,3,2,12.55555556,1.111111111,0,1.222222222,7843,22514,7844.222222
90,F1,17/10/15,Bastia,Paris SG,0,7.666666667,2.777777778,3,5,5,11.44444444,1.444444444,0.444444444,1.333333333,15.22222222,6.333333333,7,2,0,10.77777778,1.444444444,1,2.111111111,11559,27503,11561.11111
91,F1,17/10/15,Guingamp,Lille,1,12.66666667,4.555555556,4,6,4,14.33333333,2.333333333,0,1,13.88888889,3.777777778,2,4,3,16.55555556,2.666666667,1,0.444444444,14804,19801,14804.44444
92,F1,17/10/15,Nantes,Troyes,2,9,2.625,3,4,4,15.375,2.25,0.375,0.5,11.44444444,3.444444444,0,4,5,12.22222222,2.222222222,0.222222222,0.555555556,24519,22089,24519.55556
93,F1,17/10/15,Reims,Caen,0,9.111111111,4.222222222,4,6,2,12.77777778,2.444444444,0,1.222222222,13.11111111,5.666666667,6,0,3,12.22222222,1.111111111,1.111111111,1.222222222,13483,20546,13484.22222
94,F1,17/10/15,St Etienne,Ajaccio GFCO,2,12.55555556,3.888888889,5,6,3,14.66666667,2,0,1.222222222,10.33333333,2.888888889,0,3,6,13.33333333,2.888888889,1,0.444444444,30328,20723,30328.44444
95,F1,17/10/15,Toulouse,Angers,0,11.77777778,4.222222222,1,8,3,11.11111111,1.666666667,0.555555556,1.111111111,10.44444444,3.666666667,5,3,1,13.44444444,1.888888889,0.111111111,1.111111111,16318,19766,16319.11111
96,F1,18/10/15,Bordeaux,Montpellier,1,12.66666667,3.888888889,2,6,3,13.77777778,2.222222222,0.333333333,1.444444444,10.33333333,3.666666667,1,1,7,13.66666667,2.111111111,0,0.666666667,25089,19259,25089.66667
97,F1,18/10/15,Marseille,Lorient,1,13.88888889,5,2,5,5,12.11111111,2.333333333,0.333333333,1.555555556,11.11111111,4.333333333,4,2,3,12.44444444,2,1.222222222,1.555555556,44121,18902,44122.55556
98,F1,18/10/15,Rennes,Nice,0,11.44444444,4.222222222,4,7,1,13.77777778,2.111111111,0.111111111,1.444444444,11.375,5,4,2,2,11.375,1.5,2.125,2.5,23182,21379,23184.5
99,F1,23/10/15,Caen,Nantes,0,12.9,5.5,7,5,3,12.6,1.3,0.2,1.2,9.888888889,2.777777778,4,1,4,14.11111111,2,1.222222222,0.777777778,17661,19987,17661.77778
100,F1,23/10/15,Lyon,Toulouse,2,14.4,5.2,4,7,2,12.9,1.2,0,1.2,12.7,4.4,1,5,4,11.2,1.6,2.3,1.1,40279,19847,40280.1
101,F1,24/10/15,Ajaccio GFCO,Nice,2,9.7,2.6,0,8,7,13.3,2.6,0.1,0.4,11.44444444,5.222222222,5,2,2,10.88888889,1.555555556,2.111111111,2.666666667,3719,21379,3721.666667
102,F1,24/10/15,Angers,Guingamp,1,10.1,3.8,6,8,1,13.8,1.8,0.1,1.2,12.4,4.3,4,2,4,14,2.2,0,1,13502,20667,13503
103,F1,24/10/15,Lorient,Rennes,1,10.6,4.1,4,6,3,12.6,2.1,0.3,1.5,11.8,4.1,4,4,2,13.9,2.1,0.1,1.4,11993,19617,11994.4
104,F1,24/10/15,Montpellier,Bastia,2,9.9,3.3,1,5,7,13.3,2.1,0,0.6,7.5,2.7,3,1,6,11.7,1.6,3.1,1.2,12839,19651,12840.2
105,F1,25/10/15,Bordeaux,Troyes,2,13,3.8,2,7,3,14,2.4,0.3,1.3,11.7,3.3,0,4,6,11.8,2.1,0.2,0.5,25089,22089,25089.5
106,F1,25/10/15,Lille,Marseille,0,13.5,3.6,2,6,3,17.4,2.7,0.2,0.5,14.6,5.3,2,3,5,12.8,2.2,2.1,1.5,30268,24394,30269.5
107,F1,25/10/15,Paris SG,St Etienne,2,15,6.2,8,7,0,11.2,1.4,0.1,2.1,12.6,4.1,6,1,3,14.3,1.8,0,1.3,46107,21837,46108.3
108,F1,25/10/15,Reims,Monaco,0,9.4,4,4,6,3,12.8,2.4,0,1.1,11.9,4.7,3,5,2,15,2.3,0.1,1.4,13483,22552,13484.4
109,F1,30/10/15,Rennes,Paris SG,0,11.72727273,4,4,8,2,14,1.909090909,0.181818182,1.363636364,15.54545455,6.545454545,9,2,0,11,1.272727273,1,2.272727273,23182,27503,23184.27273
110,F1,31/10/15,Ajaccio GFCO,Bordeaux,2,10,2.909090909,1,8,7,13.54545455,2.636363636,0.181818182,0.636363636,13.27272727,3.818181818,3,5,3,13.54545455,2.272727273,3,1.272727273,3719,19286,3720.272727
111,F1,31/10/15,Bastia,Caen,2,8,2.545454545,3,6,7,11.72727273,1.727272727,0.363636364,1.090909091,13.18181818,5.363636364,7,0,4,12.18181818,1.272727273,1.090909091,1.090909091,11559,20546,11560.09091
112,F1,31/10/15,Guingamp,Lorient,1,12.27272727,4.090909091,4,8,4,13.81818182,2.181818182,0,0.909090909,10.54545455,4.181818182,4,4,3,12.54545455,1.909090909,1.272727273,1.454545455,14804,18902,14805.45455
113,F1,31/10/15,St Etienne,Reims,2,12.72727273,4.272727273,6,7,4,14.36363636,1.636363636,0,1.272727273,9.727272727,4.181818182,4,3,4,12.81818182,2.272727273,0.090909091,1,30328,18957,30329
114,F1,31/10/15,Toulouse,Montpellier,1,12.18181818,4.272727273,1,9,5,11.81818182,1.818181818,0.454545455,1,9.909090909,3.272727273,2,2,7,12.81818182,2,0,0.727272727,16318,19259,16318.72727
115,F1,31/10/15,Troyes,Lyon,0,11.63636364,3.181818182,0,8,7,12.18181818,2.272727273,0.181818182,0.454545455,14.90909091,5.454545455,5,4,2,13.18181818,1.181818182,0,1.363636364,12470,22514,12471.36364
116,F1,1/11/2015,Monaco,Angers,2,12.27272727,4.636363636,4,9,2,14.72727273,2.272727273,0.090909091,1.363636364,10.09090909,3.636363636,6,4,1,14.36363636,1.818181818,0.181818182,1.090909091,7843,19766,7844.090909
117,F1,1/11/2015,Nantes,Marseille,0,9.9,2.8,5,5,4,14.6,2,0.3,0.9,14.36363636,5.363636364,3,3,5,13.81818182,2.363636364,2.090909091,1.545454545,24519,24394,24520.54545
118,F1,1/11/2015,Nice,Lille,1,11.2,4.9,5,6,3,10.9,1.7,0.3,2.5,13.18181818,3.636363636,2,5,4,17.09090909,2.727272727,2,0.545454545,19192,19801,19192.54545
119,F1,4/11/2015,Nice,Nantes,0,11,4.818181818,5,7,3,12.09090909,1.818181818,0.272727273,2.272727273,10.09090909,2.909090909,5,1,5,15.09090909,2,1.181818182,0.818181818,19192,19987,19192.81818
120,F1,6/11/2015,Angers,Rennes,0,10.5,3.75,6,10,2,14.91666667,2,0.166666667,1,11.16666667,3.833333333,4,5,3,14,1.75,1.083333333,1.25,13502,19617,13503.25
121,F1,7/11/2015,Caen,Guingamp,2,12.5,5.166666667,7,6,5,12.58333333,1.333333333,0.166666667,1,12.33333333,4.083333333,4,4,4,13.5,2.25,0.083333333,1,17661,20667,17662
122,F1,7/11/2015,Lille,Bastia,1,12.83333333,3.416666667,2,7,4,17.83333333,2.75,0.166666667,0.5,8.25,2.833333333,4,1,7,11.75,1.666666667,3.083333333,1.083333333,30268,19651,30269.08333
123,F1,7/11/2015,Lorient,Troyes,2,10.66666667,4.166666667,4,8,3,13.08333333,1.833333333,0.416666667,1.5,11.33333333,3.083333333,0,4,8,12.16666667,2.25,0.25,0.416666667,11993,22089,11993.41667
124,F1,7/11/2015,Montpellier,Nantes,2,9.666666667,3.083333333,2,6,7,13,2,0,0.75,10.25,3.166666667,6,1,5,15.16666667,2.083333333,1.166666667,0.916666667,12839,19987,12839.91667
125,F1,7/11/2015,Paris SG,Toulouse,2,15.33333333,6.416666667,10,8,0,11,1.166666667,0.083333333,2.166666667,12,4.333333333,1,6,5,12.66666667,2,2.25,1,46107,19847,46108
126,F1,7/11/2015,Reims,Ajaccio GFCO,0,9.583333333,4.25,4,7,5,12.58333333,2.166666667,0.083333333,0.916666667,9.75,3,2,3,7,14.08333333,2.666666667,1.166666667,0.75,13483,20723,13483.75
127,F1,8/11/2015,Bordeaux,Monaco,2,12.75,3.5,3,8,4,13.25,2.416666667,0.25,1.166666667,12.33333333,4.416666667,5,5,2,14.08333333,2.333333333,0.083333333,1.333333333,25089,22552,25090.33333
128,F1,8/11/2015,Lyon,St Etienne,2,16.25,5.5,6,8,2,13.25,1.083333333,0,1.333333333,13.33333333,4.583333333,7,1,4,14.08333333,1.583333333,0,1.416666667,40279,21837,40280.41667
129,F1,8/11/2015,Marseille,Nice,0,14.16666667,5.166666667,4,8,5,14.16666667,2.25,0.25,1.5,10.83333333,4.666666667,5,3,4,11.66666667,1.75,2.083333333,2.166666667,44121,21379,44123.16667
130,F1,20/11/15,Nice,Lyon,2,10.69230769,4.615384615,6,8,4,11.61538462,1.769230769,0.230769231,2.076923077,16.30769231,5.692307692,7,4,2,13.69230769,1.307692308,0,1.461538462,19192,22514,19193.46154
131,F1,21/11/15,Guingamp,Toulouse,2,12.38461538,4.230769231,4,10,5,13.53846154,2.153846154,0.076923077,1,11.61538462,4,1,6,6,12.69230769,1.923076923,2.230769231,0.923076923,14804,19847,14804.92308
132,F1,21/11/15,Lorient,Paris SG,0,12.07692308,4.615384615,5,8,3,12.76923077,1.692307692,0.384615385,1.692307692,15.30769231,6.615384615,11,2,0,11.15384615,1.230769231,1,2.384615385,11993,27503,11995.38462
133,F1,21/11/15,Monaco,Nantes,2,12.38461538,4.538461538,5,10,3,14.07692308,2.307692308,0.076923077,1.307692308,10.23076923,3.076923077,6,1,6,15.07692308,2.230769231,1.153846154,0.923076923,7843,19987,7843.923077
134,F1,21/11/15,Montpellier,Reims,2,9.692307692,3.153846154,3,6,7,12.46153846,1.846153846,0,0.846153846,9.846153846,4.076923077,4,3,6,12.38461538,2.230769231,0.076923077,0.923076923,12839,18957,12839.92308
135,F1,21/11/15,Troyes,Lille,1,11.46153846,3.307692308,0,9,9,12.07692308,2.076923077,0.230769231,0.461538462,12.61538462,3.230769231,2,7,4,17.53846154,2.615384615,2.076923077,0.538461538,12470,19801,12470.53846
136,F1,22/11/15,Bastia,Ajaccio GFCO,0,8.307692308,2.769230769,4,7,7,11.76923077,1.769230769,0.307692308,1.076923077,9.846153846,3.076923077,3,3,7,13.92307692,2.615384615,1.153846154,0.846153846,11559,20723,11559.84615
137,F1,22/11/15,Caen,Angers,1,12.76923077,5.153846154,8,6,5,12.46153846,1.307692308,0.153846154,1.076923077,11.07692308,3.692307692,6,4,3,14.38461538,1.923076923,0.153846154,0.923076923,17661,19766,17661.92308
138,F1,22/11/15,Rennes,Bordeaux,1,11.07692308,3.692307692,5,9,3,14.07692308,1.769230769,0.153846154,1.307692308,12.46153846,3.538461538,4,5,4,13.53846154,2.384615385,3,1.307692308,23182,19286,23183.30769
139,F1,22/11/15,St Etienne,Marseille,0,12.76923077,4.307692308,7,8,5,14.53846154,1.769230769,0,1.307692308,14.15384615,5,4,3,6,14.15384615,2.230769231,2.076923077,1.384615385,30328,24394,30329.38462
140,F1,27/11/15,Lyon,Montpellier,0,16.07142857,5.357142857,7,9,3,12.92857143,1.357142857,0,1.357142857,9.785714286,3.214285714,4,3,7,12.42857143,1.928571429,0,1,40279,19259,40280
141,F1,28/11/15,Ajaccio GFCO,Lorient,1,10.21428571,3.142857143,4,10,7,13.92857143,2.5,0.214285714,0.928571429,12.14285714,4.714285714,5,5,4,12.78571429,1.714285714,2.214285714,1.642857143,3719,18902,3720.642857
