,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
34,F1,01/09/2018,Nimes,Paris SG,0.0,12.333333333333334,4.0,2,0,1,14.666666666666666,2.6666666666666665,0.3333333333333333,2.333333333333333,13.666666666666668,6.666666666666667,3,0,0,13.0,1.3333333333333333,0.0,3.0
35,F1,01/09/2018,Reims,Montpellier,0.0,6.333333333333334,2.6666666666666665,2,0,1,14.0,1.6666666666666665,0.3333333333333333,1.0,12.333333333333332,3.666666666666667,1,1,1,14.0,2.6666666666666665,0.0,1.0
36,F1,01/09/2018,Strasbourg,Nantes,0.0,12.333333333333334,4.0,1,1,1,12.0,1.0,0.0,1.0,13.0,2.333333333333333,0,1,2,12.333333333333332,1.3333333333333333,1.0,0.6666666666666666
37,F1,02/09/2018,Monaco,Marseille,0.0,12.0,4.0,1,1,1,13.0,0.6666666666666666,0.0,1.3333333333333333,13.666666666666666,6.0,1,1,1,11.333333333333332,1.0,0.0,2.333333333333333
38,F1,02/09/2018,Rennes,Bordeaux,2.0,6.666666666666666,2.0,1,1,1,12.0,0.6666666666666666,0.0,1.3333333333333333,11.333333333333334,5.333333333333333,1,0,2,9.0,1.0,0.3333333333333333,1.0
39,F1,02/09/2018,St Etienne,Amiens,1.0,9.666666666666666,3.333333333333333,1,2,0,11.666666666666668,1.6666666666666665,0.3333333333333333,1.0,11.666666666666668,3.6666666666666665,1,0,2,16.666666666666668,1.3333333333333333,0.0,1.6666666666666665
40,F1,14/09/2018,Nice,Rennes,2.0,14.75,2.5,1,1,2,12.25,1.75,0.0,0.5,9.0,3.5,2,1,1,12.0,0.5,0.0,1.5
41,F1,14/09/2018,Paris SG,St Etienne,2.0,12.0,6.25,4,0,0,12.5,1.75,0.25,3.25,12.0,3.75,1,3,0,11.5,2.0,1.0,0.75
42,F1,15/09/2018,Amiens,Lille,0.0,11.0,3.25,1,1,2,15.5,1.5,0.0,1.25,14.5,5.25,2,1,1,11.75,1.0,0.0,1.5
43,F1,15/09/2018,Caen,Lyon,1.0,7.5,2.75,1,2,1,14.5,2.0,0.25,1.0,21.25,7.75,2,0,2,9.5,0.25,0.0,1.0
44,F1,15/09/2018,Dijon,Angers,0.0,11.75,4.5,3,0,1,17.25,1.25,0.0,2.0,11.25,4.0,1,0,3,11.75,1.0,0.25,1.25
45,F1,15/09/2018,Montpellier,Strasbourg,1.0,11.5,3.5,2,1,1,13.25,2.0,0.0,1.0,11.75,4.25,1,1,2,12.0,1.0,0.0,1.25
46,F1,15/09/2018,Toulouse,Monaco,1.0,8.25,3.75,3,0,1,15.0,1.75,0.25,1.25,11.0,4.0,1,1,2,12.5,0.75,0.0,1.5
47,F1,16/09/2018,Bordeaux,Nimes,1.0,10.5,4.25,1,0,3,10.25,1.5,0.25,0.75,12.75,4.5,2,0,2,14.0,2.25,1.25,2.25
48,F1,16/09/2018,Marseille,Guingamp,2.0,14.0,5.75,2,1,1,12.5,1.0,0.0,2.5,14.5,4.25,0,0,4,12.75,1.25,1.0,0.75
49,F1,16/09/2018,Nantes,Reims,1.0,13.25,3.0,1,1,2,12.25,1.5,0.25,1.25,10.0,3.5,2,0,2,13.25,1.25,1.0,0.75
50,F1,21/09/2018,Monaco,Nimes,1.0,11.200000000000001,3.6,1,2,2,13.4,1.2000000000000002,0.0,1.4000000000000001,13.0,4.6,2,1,2,13.000000000000002,1.8,1.2,2.4
51,F1,22/09/2018,Angers,Toulouse,1.0,11.6,4.3999999999999995,2,0,3,12.0,1.2000000000000002,0.2,1.6,9.2,4.2,3,1,1,15.4,1.7999999999999998,1.0,1.2
52,F1,22/09/2018,Lille,Nantes,2.0,15.2,6.0,3,1,1,13.599999999999998,1.2000000000000002,0.0,1.7999999999999998,13.0,3.5999999999999996,1,2,2,12.4,1.8000000000000003,1.0,1.0
