,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
33,F1,31/08/13,Paris SG,Guingamp,2.0,20.666666666666668,8.333333333333332,1,2,0,16.333333333333336,1.6666666666666665,0.0,1.3333333333333333,9.333333333333334,3.3333333333333335,1,0,2,14.666666666666668,2.333333333333333,0.0,1.0
34,F1,31/08/13,Reims,Nantes,1.0,10.333333333333334,3.3333333333333335,2,0,1,13.333333333333332,1.6666666666666665,0.0,1.3333333333333333,9.333333333333332,3.0,1,0,2,14.333333333333334,1.0,0.3333333333333333,1.3333333333333333
35,F1,31/08/13,Rennes,Lille,1.0,9.333333333333332,4.333333333333333,2,0,1,13.333333333333332,1.6666666666666665,0.3333333333333333,1.6666666666666665,11.0,3.666666666666667,2,0,1,14.333333333333334,1.0,0.0,1.0
36,F1,31/08/13,Sochaux,Ajaccio,1.0,9.666666666666666,4.999999999999999,0,1,2,16.333333333333336,2.6666666666666665,0.3333333333333333,1.0,4.333333333333334,1.3333333333333333,0,2,1,15.666666666666668,1.0,0.3333333333333333,0.3333333333333333
37,F1,01/09/13,Marseille,Monaco,0.0,14.0,5.333333333333334,3,0,0,15.0,3.333333333333333,0.0,1.9999999999999998,15.666666666666666,6.000000000000001,2,1,0,16.333333333333332,1.0,0.0,2.0
38,F1,01/09/13,Nice,Montpellier,1.0,12.0,4.0,1,1,1,11.333333333333332,0.0,0.0,0.6666666666666666,7.666666666666667,2.6666666666666665,1,1,1,20.333333333333332,2.333333333333333,1.3333333333333333,1.3333333333333333
39,F1,01/09/13,St Etienne,Bordeaux,2.0,7.666666666666666,1.6666666666666665,2,0,1,17.666666666666668,1.9999999999999998,0.0,0.6666666666666666,10.333333333333332,3.666666666666667,1,1,1,15.333333333333332,1.3333333333333333,1.0,0.6666666666666666
40,F1,13/09/13,Bordeaux,Paris SG,0.0,11.0,4.0,1,1,2,14.0,1.25,0.25,0.75,21.75,8.0,2,2,0,15.5,1.5,0.0,1.5
41,F1,14/09/13,Ajaccio,Evian Thonon Gaillard,0.0,5.5,1.5,0,3,1,14.5,1.0,0.25,0.25,15.75,5.5,1,1,2,11.25,1.25,0.0,1.0
42,F1,14/09/13,Guingamp,Bastia,1.0,8.75,2.75,1,0,3,14.75,2.25,0.0,0.75,7.25,2.0,2,0,2,14.75,2.25,1.25,1.0
43,F1,14/09/13,Montpellier,Reims,1.0,7.0,2.75,1,2,1,20.0,2.75,0.75,1.5,9.5,3.0,2,1,1,12.75,1.5,0.0,1.0
44,F1,14/09/13,Nantes,Sochaux,2.0,9.25,2.75,1,1,2,11.5,0.75,0.25,1.0,11.5,5.0,0,2,2,14.25,2.25,1.0,0.75
45,F1,14/09/13,Toulouse,Marseille,1.0,6.5,2.5,0,2,2,17.5,2.5,0.25,0.5,13.0,4.5,3,0,1,15.25,3.0,0.0,1.75
46,F1,14/09/13,Valenciennes,St Etienne,0.0,10.25,3.25,1,0,3,19.5,1.5,0.25,0.75,8.75,2.5,3,0,1,17.5,2.0,0.0,1.0
47,F1,15/09/13,Lille,Nice,0.0,10.75,3.0,2,1,1,14.5,1.25,0.0,0.75,12.0,4.0,1,2,1,13.0,0.75,0.0,1.0
48,F1,15/09/13,Lyon,Rennes,1.0,13.0,5.25,2,0,2,17.25,0.75,0.0,2.0,9.75,3.75,2,1,1,12.5,1.5,1.0,1.25
49,F1,15/09/13,Monaco,Lorient,2.0,14.75,5.5,3,1,0,15.5,1.5,0.0,2.0,11.5,4.75,2,0,2,13.0,1.25,1.0,0.75
50,F1,20/09/13,St Etienne,Toulouse,0.0,9.0,2.8,4,0,1,15.8,1.8,0.0,1.4,9.2,2.8,0,3,2,17.4,2.4,1.0,0.6000000000000001
51,F1,21/09/13,Bastia,Marseille,1.0,8.0,1.8,2,1,2,15.4,2.4,0.4,1.0,13.4,5.2,3,1,1,14.799999999999999,2.8,0.0,1.5999999999999999
52,F1,21/09/13,Evian Thonon Gaillard,Montpellier,1.0,15.0,5.4,2,1,2,13.0,1.6,0.0,1.4,8.8,2.8000000000000003,1,3,1,17.6,2.6,2.2,1.2000000000000002
53,F1,21/09/13,Reims,Guingamp,1.0,9.4,3.0,2,2,1,11.799999999999999,1.6,0.0,0.8,8.4,3.2,1,1,3,15.600000000000001,2.1999999999999997,0.0,0.8
54,F1,21/09/13,Rennes,Ajaccio,2.0,8.8,3.5999999999999996,2,2,1,12.8,1.4,0.2,1.0,8.0,2.8000000000000003,0,3,2,13.600000000000001,1.2000000000000002,0.2,0.6000000000000001
55,F1,21/09/13,Sochaux,Lille,0.0,9.399999999999999,4.0,0,2,3,13.0,2.0,0.2,0.6000000000000001,13.0,4.2,2,1,2,14.8,1.6,0.0,0.6000000000000001
56,F1,22/09/13,Lorient,Bordeaux,1.0,10.399999999999999,3.8000000000000003,2,0,3,13.600000000000001,1.6,0.2,0.6000000000000001,10.0,3.4000000000000004,1,1,3,14.0,1.4,1.0,0.6000000000000001
57,F1,22/09/13,Lyon,Nantes,2.0,13.999999999999998,5.4,2,1,2,17.0,0.6000000000000001,0.0,1.5999999999999999,9.6,3.1999999999999997,2,1,2,11.6,0.6000000000000001,0.2,1.0
58,F1,22/09/13,Nice,Valenciennes,2.0,10.6,4.0,2,2,1,13.600000000000001,1.2,0.0,1.2000000000000002,10.2,3.2,1,0,4,17.8,1.6,1.0,0.8
59,F1,22/09/13,Paris SG,Monaco,1.0,20.2,7.800000000000001,3,2,0,15.0,1.6,0.0,1.6,14.0,4.999999999999999,4,1,0,15.0,1.8000000000000003,0.0,1.8
60,F1,24/09/13,Lille,Evian Thonon Gaillard,2.0,13.333333333333334,4.833333333333333,3,1,2,14.666666666666668,1.5,0.0,0.8333333333333333,14.5,5.333333333333333,2,2,2,12.833333333333334,1.6666666666666665,0.0,1.4999999999999998
61,F1,24/09/13,Marseille,St Etienne,2.0,13.0,4.500000000000001,3,2,1,13.999999999999998,2.333333333333333,0.0,1.3333333333333333,10.5,2.833333333333333,4,0,2,16.333333333333336,1.8333333333333333,0.0,1.3333333333333333
62,F1,25/09/13,Ajaccio,Lyon,2.0,9.5,2.6666666666666665,0,3,3,13.5,1.3333333333333333,0.16666666666666666,0.5,13.5,5.333333333333333,3,1,2,17.166666666666664,0.5,0.0,1.8333333333333333
63,F1,25/09/13,Bordeaux,Reims,1.0,10.166666666666666,3.3333333333333335,1,2,3,14.0,1.4999999999999998,0.16666666666666666,1.0,10.333333333333334,3.0,2,3,1,12.333333333333334,1.8333333333333333,0.0,0.8333333333333333
64,F1,25/09/13,Guingamp,Sochaux,2.0,9.5,3.3333333333333335,1,2,3,15.0,1.9999999999999998,0.0,0.8333333333333333,10.166666666666666,4.333333333333333,0,2,4,13.833333333333336,2.0,1.0,0.5
65,F1,25/09/13,Monaco,Bastia,2.0,14.166666666666666,4.833333333333334,4,2,0,15.499999999999998,2.0,0.0,1.6666666666666667,8.666666666666666,2.3333333333333335,2,2,2,16.0,2.333333333333333,1.1666666666666667,0.8333333333333333
66,F1,25/09/13,Nantes,Nice,2.0,9.5,3.0,2,1,3,11.666666666666668,0.5,0.16666666666666666,0.9999999999999999,10.5,4.166666666666666,3,2,1,13.499999999999998,1.1666666666666667,0.0,1.6666666666666665
67,F1,25/09/13,Toulouse,Lorient,2.0,9.500000000000002,3.3333333333333335,1,3,2,17.333333333333332,2.333333333333333,0.16666666666666666,0.8333333333333333,11.333333333333334,4.833333333333333,2,1,3,13.499999999999998,1.5,1.0,1.0
68,F1,25/09/13,Valenciennes,Paris SG,0.0,9.833333333333334,2.833333333333333,1,0,5,17.166666666666664,1.6666666666666665,0.16666666666666666,0.6666666666666666,19.833333333333332,6.833333333333333,3,3,0,13.333333333333334,1.5,0.0,1.5
69,F1,26/09/13,Montpellier,Rennes,1.0,8.666666666666668,2.833333333333333,1,4,1,16.5,2.6666666666666665,0.6666666666666666,1.3333333333333333,9.666666666666666,4.166666666666667,3,2,1,14.0,1.4999999999999998,1.0,1.1666666666666665
70,F1,28/09/13,Evian Thonon Gaillard,Bordeaux,1.0,13.285714285714285,4.714285714285714,2,2,3,12.714285714285714,1.714285714285714,0.0,1.2857142857142856,11.571428571428573,3.8571428571428568,1,3,3,14.142857142857142,1.4285714285714284,1.0,0.8571428571428571
71,F1,28/09/13,Lorient,Marseille,0.0,11.285714285714285,4.7142857142857135,2,1,4,14.0,1.5714285714285712,0.14285714285714285,0.8571428571428571,12.857142857142856,4.571428571428571,4,2,1,13.42857142857143,2.142857142857143,0.0,1.4285714285714284
72,F1,28/09/13,Lyon,Lille,1.0,13.714285714285714,5.7142857142857135,3,1,3,17.285714285714285,0.7142857142857142,0.14285714285714285,1.7142857142857142,13.142857142857142,4.857142857142857,4,1,2,14.857142857142854,1.4285714285714284,0.0,1.1428571428571428
73,F1,28/09/13,Nice,Guingamp,2.0,9.571428571428571,3.571428571428571,3,2,2,13.285714285714286,1.1428571428571428,0.0,1.4285714285714284,10.142857142857142,3.8571428571428568,2,2,3,14.857142857142856,1.9999999999999996,0.0,1.4285714285714284
74,F1,28/09/13,Paris SG,Toulouse,2.0,17.857142857142858,6.142857142857142,4,3,0,12.857142857142858,1.857142857142857,0.0,1.4285714285714284,10.142857142857142,3.428571428571429,2,3,2,16.714285714285715,2.1428571428571423,1.0,0.857142857142857
75,F1,28/09/13,Sochaux,Valenciennes,2.0,10.857142857142858,4.571428571428571,0,2,5,14.428571428571427,2.2857142857142856,0.14285714285714285,0.5714285714285714,10.428571428571429,2.8571428571428568,1,0,6,16.57142857142857,1.5714285714285712,1.0,0.5714285714285714
76,F1,28/09/13,St Etienne,Bastia,1.0,10.571428571428571,2.714285714285714,4,0,3,16.428571428571427,1.714285714285714,0.0,1.2857142857142856,9.142857142857142,2.7142857142857144,2,2,3,15.714285714285715,2.142857142857143,1.1428571428571428,0.7142857142857142
77,F1,29/09/13,Ajaccio,Montpellier,1.0,9.142857142857144,2.714285714285714,1,3,3,14.142857142857142,1.8571428571428572,0.14285714285714285,0.7142857142857142,10.285714285714286,3.0,1,5,1,16.71428571428571,2.7142857142857135,3.142857142857143,1.1428571428571428
78,F1,29/09/13,Reims,Monaco,1.0,10.142857142857142,2.999999999999999,2,4,1,13.857142857142854,1.8571428571428572,0.0,0.7142857142857142,14.857142857142858,5.428571428571429,5,2,0,14.571428571428573,1.857142857142857,0.0,1.857142857142857
79,F1,29/09/13,Rennes,Nantes,0.0,9.428571428571427,3.9999999999999996,3,3,1,14.0,1.4285714285714284,0.14285714285714285,0.9999999999999999,10.428571428571427,3.4285714285714284,3,1,3,11.428571428571429,0.5714285714285714,0.14285714285714285,1.1428571428571428
80,F1,04/10/13,Bastia,Lorient,2.0,8.5,2.625,2,3,3,15.625,2.375,0.25,0.875,11.75,4.875,2,1,5,13.0,1.5,1.0,0.75
81,F1,05/10/13,Guingamp,Rennes,2.0,10.125,3.875,2,2,4,15.0,2.0,0.0,1.25,9.0,4.0,3,3,2,13.375,1.375,1.0,1.0
82,F1,05/10/13,Lille,Ajaccio,2.0,13.25,4.875,4,2,2,14.5,1.5,0.0,1.0,9.25,2.625,1,4,3,14.375,2.0,0.25,0.75
83,F1,05/10/13,Monaco,St Etienne,2.0,15.0,5.625,5,3,0,14.25,1.75,0.0,1.75,11.75,3.25,4,1,3,15.0,1.75,0.0,1.375
84,F1,05/10/13,Nantes,Evian Thonon Gaillard,2.0,10.875,3.625,4,1,3,12.0,0.75,0.125,1.375,13.0,4.375,2,3,3,14.0,1.875,0.0,1.25
85,F1,05/10/13,Toulouse,Nice,2.0,9.75,3.375,2,3,3,16.5,2.25,0.125,0.75,10.375,4.0,4,2,2,13.75,1.125,0.0,1.375
86,F1,05/10/13,Valenciennes,Reims,1.0,11.0,2.75,1,0,7,16.5,1.75,0.125,0.5,10.5,3.0,2,5,1,14.0,1.75,0.125,0.75
87,F1,06/10/13,Bordeaux,Sochaux,2.0,12.25,4.25,1,4,3,14.5,1.625,0.25,0.875,10.5,4.625,1,2,5,14.375,2.5,1.0,0.75
88,F1,06/10/13,Marseille,Paris SG,0.0,12.75,4.5,5,2,1,13.125,2.0,0.0,1.5,17.375,5.875,5,3,0,12.75,1.625,0.0,1.5
89,F1,06/10/13,Montpellier,Lyon,2.0,10.5,3.5,1,6,1,16.5,2.5,0.625,1.125,12.75,5.125,3,2,3,17.0,1.0,1.0,1.5
90,F1,18/10/13,Nice,Marseille,2.0,10.333333333333332,3.888888888888889,4,2,3,13.666666666666668,1.1111111111111112,0.0,1.2222222222222223,12.555555555555557,4.666666666666667,5,2,2,14.22222222222222,2.111111111111111,0.0,1.4444444444444446
91,F1,18/10/13,Reims,Toulouse,0.0,10.333333333333334,3.1111111111111116,2,6,1,14.222222222222221,1.7777777777777781,0.1111111111111111,0.7777777777777779,9.555555555555555,3.222222222222222,3,3,3,16.666666666666664,2.1111111111111116,1.0,0.7777777777777779
92,F1,19/10/13,Ajaccio,Nantes,0.0,8.88888888888889,2.4444444444444446,1,4,4,14.0,1.8888888888888888,0.2222222222222222,0.6666666666666667,10.444444444444445,3.666666666666667,5,1,3,11.88888888888889,0.7777777777777777,0.1111111111111111,1.5555555555555556
93,F1,19/10/13,Evian Thonon Gaillard,Guingamp,0.0,12.777777777777779,4.111111111111111,2,3,4,13.88888888888889,1.8888888888888888,0.0,1.111111111111111,11.444444444444445,4.333333333333334,3,2,4,15.222222222222225,1.7777777777777781,0.0,1.3333333333333335
94,F1,19/10/13,Montpellier,Lille,0.0,10.999999999999998,4.222222222222221,2,6,1,16.444444444444443,2.4444444444444446,0.5555555555555556,1.5555555555555556,13.777777777777779,5.0,5,2,2,14.444444444444443,1.4444444444444446,0.0,1.222222222222222
95,F1,19/10/13,Paris SG,Bastia,2.0,15.888888888888888,5.666666666666667,6,3,0,12.666666666666668,1.8888888888888888,0.1111111111111111,1.5555555555555558,9.222222222222221,3.4444444444444446,3,3,3,15.555555555555555,2.333333333333333,1.1111111111111112,1.2222222222222223
96,F1,19/10/13,Rennes,Valenciennes,1.0,8.666666666666666,3.7777777777777777,3,3,3,13.555555555555554,1.3333333333333335,0.2222222222222222,0.8888888888888888,11.777777777777777,3.666666666666667,1,1,7,16.333333333333336,1.5555555555555556,1.0,0.5555555555555556
97,F1,20/10/13,Lyon,Bordeaux,1.0,13.333333333333332,5.0,3,2,4,17.222222222222225,1.1111111111111112,0.2222222222222222,1.4444444444444444,12.88888888888889,4.555555555555555,2,4,3,14.11111111111111,1.7777777777777777,2.0,1.222222222222222
98,F1,20/10/13,Sochaux,Monaco,1.0,10.444444444444443,4.222222222222221,1,2,6,14.666666666666668,2.4444444444444446,0.1111111111111111,0.7777777777777777,14.555555555555554,5.666666666666667,6,3,0,14.222222222222223,1.6666666666666667,0.0,1.7777777777777777
99,F1,20/10/13,St Etienne,Lorient,2.0,11.333333333333332,3.4444444444444446,4,1,4,15.222222222222223,2.2222222222222223,0.0,1.3333333333333335,11.444444444444445,4.555555555555556,2,1,6,13.777777777777779,1.777777777777778,2.0,0.7777777777777777
100,F1,25/10/13,Nantes,Lille,0.0,11.0,3.8,6,1,3,12.299999999999999,1.0,0.1,1.5000000000000002,13.3,4.7,6,2,2,14.7,1.6,0.0,1.2000000000000002
101,F1,26/10/13,Bastia,Nice,2.0,9.4,3.3000000000000003,3,3,4,15.5,2.3000000000000003,0.2,1.1,10.0,3.8,5,2,3,13.9,1.2,0.0,1.2000000000000002
102,F1,26/10/13,Guingamp,Ajaccio,2.0,11.200000000000001,4.4,4,2,4,14.899999999999999,1.5999999999999999,0.0,1.4,8.7,2.5,1,4,5,14.400000000000002,1.9000000000000001,0.2,0.6
103,F1,26/10/13,Lorient,Sochaux,2.0,11.399999999999999,4.6000000000000005,2,1,7,13.5,1.8,0.2,0.9000000000000001,11.0,4.5,1,3,6,14.8,2.4000000000000004,1.0,0.9000000000000001
104,F1,26/10/13,Marseille,Reims,0.0,13.2,4.8,5,2,3,14.199999999999998,2.1,0.0,1.3,10.4,3.3,2,6,2,14.6,1.8,0.2,0.7999999999999999
105,F1,26/10/13,Toulouse,Rennes,0.0,9.9,3.5999999999999996,4,3,3,16.2,2.1,0.1,0.8999999999999999,9.1,3.9,3,4,3,12.9,1.3,2.0,1.0
106,F1,26/10/13,Valenciennes,Evian Thonon Gaillard,0.0,11.9,3.9000000000000004,1,2,7,15.9,1.4000000000000001,0.1,0.7,12.499999999999998,3.900000000000001,2,3,5,14.2,1.9,0.0,1.0999999999999999
107,F1,27/10/13,Bordeaux,Montpellier,2.0,12.5,4.2,2,5,3,14.2,1.7999999999999998,0.2,1.2000000000000002,11.0,4.2,2,6,2,15.5,2.2,4.1,1.4
108,F1,27/10/13,Monaco,Lyon,2.0,14.299999999999999,5.599999999999999,6,4,0,14.600000000000001,1.7000000000000004,0.0,1.8,13.8,5.1,3,3,4,17.1,1.1,2.1,1.4000000000000001
109,F1,27/10/13,St Etienne,Paris SG,1.0,12.100000000000001,3.8,5,1,4,15.6,2.3,0.0,1.5,16.3,5.900000000000001,7,3,0,12.299999999999999,1.7000000000000002,1.0,1.7999999999999998
110,F1,01/11/13,Paris SG,Lorient,2.0,16.72727272727273,5.727272727272726,7,4,0,12.27272727272727,1.8181818181818181,0.09090909090909091,1.8181818181818186,11.272727272727272,4.727272727272727,3,1,7,13.909090909090908,1.7272727272727273,2.0,1.0
111,F1,02/11/13,Ajaccio,Valenciennes,0.0,9.090909090909092,2.6363636363636362,1,4,6,14.818181818181818,2.090909090909091,0.18181818181818182,0.6363636363636364,11.727272727272727,3.727272727272727,1,2,8,15.363636363636362,1.3636363636363635,1.0,0.6363636363636365
112,F1,02/11/13,Evian Thonon Gaillard,Toulouse,2.0,11.818181818181817,3.8181818181818175,3,3,5,13.909090909090907,2.0,0.0,1.0909090909090908,10.454545454545455,3.4545454545454537,4,3,4,15.727272727272727,1.9999999999999998,1.0,0.8181818181818181
113,F1,02/11/13,Lyon,Guingamp,2.0,13.181818181818182,4.818181818181818,3,3,5,17.09090909090909,1.2727272727272727,0.2727272727272727,1.3636363636363633,11.727272727272727,4.545454545454545,5,2,4,15.272727272727273,1.6363636363636365,0.0,1.4545454545454548
114,F1,02/11/13,Reims,Bastia,2.0,10.18181818181818,3.3636363636363638,3,6,2,14.727272727272727,1.6363636363636365,0.18181818181818182,1.0,9.363636363636362,3.2727272727272725,4,3,4,15.272727272727272,2.2727272727272725,1.1818181818181817,1.0909090909090908
115,F1,02/11/13,Rennes,Marseille,1.0,9.545454545454545,4.454545454545454,4,4,3,13.090909090909092,1.2727272727272725,0.18181818181818182,1.3636363636363638,13.454545454545455,4.8181818181818175,5,2,4,14.090909090909092,2.090909090909091,0.0,1.3636363636363638
116,F1,02/11/13,Sochaux,St Etienne,1.0,10.636363636363637,4.2727272727272725,1,3,7,14.272727272727275,2.2727272727272725,0.09090909090909091,0.9090909090909091,11.818181818181817,3.7272727272727275,5,2,4,15.18181818181818,2.2727272727272725,0.09090909090909091,1.5454545454545454
117,F1,03/11/13,Lille,Monaco,2.0,13.181818181818183,4.636363636363637,7,2,2,15.090909090909088,1.8181818181818183,0.0,1.1818181818181817,13.909090909090908,5.454545454545454,7,4,0,14.363636363636363,1.636363636363636,0.0,1.8181818181818183
