,Div,Date,Time,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HATT,HMIL,HDEF,AATT,AMIL,ADEF
112,F1,02/11/2019,19:00,Amiens,Brest,2.0,9.363636363636363,3.272727272727273,3,7,4,12.545454545454545,1.9090909090909092,0.18181818181818185,1.3636363636363635,9.909090909090908,3.4545454545454537,4,5,2,11.999999999999998,1.4545454545454546,0.09090909090909093,1.181818181818182,73,73,71,72,72,72
113,F1,02/11/2019,19:00,Angers,Strasbourg,2.0,15.454545454545453,4.545454545454545,5,6,4,12.27272727272727,1.272727272727273,0.0,1.4545454545454546,11.909090909090908,3.0,3,3,5,14.181818181818182,2.090909090909091,0.09090909090909093,0.6363636363636364,74,75,74,75,74,74
114,F1,02/11/2019,19:00,Metz,Montpellier,1.0,11.545454545454547,3.3636363636363638,3,7,6,12.454545454545453,1.4545454545454546,0.0,0.8181818181818182,13.090909090909092,4.090909090909091,4,3,4,15.545454545454547,1.9090909090909087,1.0,0.8181818181818182,73,72,72,78,74,75
115,F1,02/11/2019,19:00,Toulouse,Lyon,0.0,12.18181818181818,4.090909090909091,3,6,5,14.545454545454545,1.4545454545454546,0.09090909090909093,1.181818181818182,13.181818181818182,5.090909090909091,3,4,4,11.909090909090908,1.7272727272727273,1.0909090909090908,1.4545454545454546,72,74,71,79,78,77
116,F1,03/11/2019,14:00,Bordeaux,Nantes,2.0,11.636363636363635,4.090909090909091,4,8,4,13.909090909090908,1.8181818181818183,0.0,1.3636363636363638,12.727272727272727,4.0,6,1,4,14.181818181818182,1.6363636363636365,1.0,0.8181818181818183,75,75,76,75,73,74
117,F1,03/11/2019,16:00,Nice,Reims,2.0,11.09090909090909,4.2727272727272725,4,7,6,10.272727272727273,2.636363636363636,0.3636363636363637,1.1818181818181817,11.999999999999998,3.3636363636363638,5,3,3,14.727272727272725,1.818181818181818,0.0,0.8181818181818182,74,76,74,71,73,73
118,F1,03/11/2019,20:00,St Etienne,Monaco,2.0,10.909090909090908,3.3636363636363638,4,9,4,13.363636363636365,2.090909090909091,0.09090909090909093,1.0,13.454545454545455,5.454545454545452,4,3,4,11.181818181818182,2.090909090909091,2.1818181818181817,1.7272727272727268,73,76,74,80,78,76
119,F1,08/11/2019,19:45,Nice,Bordeaux,1.0,11.166666666666664,4.416666666666666,5,7,6,10.333333333333334,2.5000000000000004,0.3333333333333333,1.25,11.500000000000002,4.333333333333334,5,3,4,14.250000000000002,2.0,0.0,1.4166666666666667,74,76,74,75,75,76
120,F1,09/11/2019,16:30,Brest,Paris SG,0.0,10.249999999999998,3.416666666666667,4,9,3,11.916666666666664,1.4166666666666663,0.08333333333333333,1.0833333333333333,15.999999999999998,6.249999999999999,9,0,3,12.0,1.916666666666667,0.0,2.1666666666666665,72,72,72,88,84,83
121,F1,09/11/2019,19:00,Lille,Metz,1.0,12.083333333333332,4.083333333333333,5,7,4,11.749999999999998,1.5833333333333333,0.16666666666666666,1.4999999999999998,11.5,3.4166666666666674,3,3,6,12.416666666666664,1.4166666666666667,0.0,0.9166666666666666,77,77,76,73,72,72
122,F1,09/11/2019,19:00,Monaco,Dijon,2.0,13.25,5.166666666666667,4,7,5,11.083333333333336,2.0000000000000004,0.4166666666666666,1.583333333333333,11.999999999999998,4.083333333333334,3,3,6,12.166666666666664,1.5833333333333333,0.0,0.5833333333333333,80,78,76,72,72,70
123,F1,09/11/2019,19:00,Reims,Angers,1.0,11.916666666666664,3.333333333333333,5,9,4,14.916666666666664,1.9166666666666667,0.08333333333333333,0.7500000000000001,14.916666666666668,4.583333333333333,6,2,4,12.333333333333336,1.25,0.0,1.4166666666666663,71,73,73,74,75,74
124,F1,09/11/2019,19:00,Strasbourg,Nimes,2.0,11.583333333333336,3.0,3,8,6,14.666666666666664,2.0,0.08333333333333333,0.5833333333333333,13.90909090909091,4.0,2,5,4,13.363636363636365,1.818181818181818,0.18181818181818185,0.9090909090909092,75,74,74,72,70,72
125,F1,10/11/2019,14:00,Rennes,Amiens,2.0,10.727272727272727,3.181818181818181,4,7,4,14.727272727272727,1.9090909090909092,0.09090909090909093,1.181818181818182,9.083333333333334,3.166666666666666,4,4,4,12.499999999999998,2.0,1.0833333333333333,1.3333333333333333,76,77,76,73,73,71
126,F1,10/11/2019,16:00,Montpellier,Toulouse,2.0,13.0,4.083333333333333,4,7,4,15.833333333333336,1.9166666666666667,0.08333333333333333,0.9166666666666666,12.166666666666664,4.166666666666667,3,3,6,14.166666666666668,1.5833333333333337,1.0,1.25,78,74,75,72,74,71
127,F1,10/11/2019,16:00,Nantes,St Etienne,0.0,12.416666666666664,3.833333333333333,6,7,5,14.416666666666664,1.7499999999999998,0.08333333333333333,0.75,11.0,3.5,5,3,4,13.333333333333336,2.0,1.0,1.0,75,73,74,73,76,74
128,F1,10/11/2019,20:00,Marseille,Lyon,2.0,11.916666666666664,3.416666666666667,5,8,3,14.083333333333336,2.666666666666667,0.16666666666666666,1.1666666666666667,13.833333333333336,5.333333333333333,4,4,4,11.25,1.5833333333333333,1.0833333333333333,1.5833333333333337,80,78,77,79,78,77
129,F1,22/11/2019,19:45,Paris SG,Lille,2.0,16.153846153846153,6.384615384615383,10,7,3,12.076923076923075,1.9230769230769231,0.0,2.1538461538461537,12.153846153846152,4.153846153846153,5,4,4,12.076923076923075,1.6153846153846154,2.0,1.3846153846153846,88,84,83,77,77,76
130,F1,23/11/2019,16:30,Lyon,Nice,2.0,13.615384615384615,5.230769230769232,4,9,5,11.076923076923077,1.4615384615384617,0.15384615384615385,1.5384615384615383,11.076923076923077,4.461538461538462,5,2,6,10.538461538461537,2.4615384615384617,2.1538461538461537,1.2307692307692306,79,78,77,74,76,74
131,F1,23/11/2019,19:00,Amiens,Strasbourg,0.0,9.384615384615383,3.384615384615385,4,8,5,12.846153846153848,2.1538461538461537,0.15384615384615385,1.3076923076923077,12.230769230769232,3.5384615384615388,4,3,6,14.538461538461535,2.0,0.07692307692307693,0.8461538461538463,73,73,71,75,74,74
132,F1,23/11/2019,19:00,Angers,Nimes,2.0,14.769230769230768,4.384615384615386,6,7,4,12.230769230769232,1.3846153846153846,0.07692307692307693,1.3076923076923077,13.583333333333336,4.0,2,5,5,13.000000000000002,1.8333333333333333,1.1666666666666667,0.9166666666666669,74,75,74,72,70,72
133,F1,23/11/2019,19:00,Brest,Nantes,1.0,10.769230769230768,3.4615384615384617,4,9,4,11.769230769230774,1.3846153846153846,0.07692307692307693,1.0769230769230769,12.153846153846152,4.0,6,1,6,13.769230769230768,1.6923076923076923,1.0,0.8461538461538461,72,72,72,75,73,74
134,F1,23/11/2019,19:00,Dijon,Rennes,2.0,12.230769230769232,4.0,3,9,7,11.846153846153848,1.4615384615384617,0.0,0.5384615384615385,11.666666666666664,3.8333333333333335,5,3,4,14.5,2.0,1.0,1.3333333333333333,72,72,70,76,77,76
135,F1,23/11/2019,19:00,Metz,Reims,1.0,10.923076923076923,3.2307692307692317,3,9,6,12.461538461538463,1.4615384615384617,0.0,0.8461538461538461,11.692307692307693,3.2307692307692304,5,4,4,14.846153846153845,1.8461538461538465,1.0,0.6923076923076923,73,72,72,71,73,73
136,F1,24/11/2019,14:00,Bordeaux,Monaco,2.0,11.384615384615385,4.3076923076923075,5,9,4,14.384615384615385,2.0,0.0,1.3846153846153848,13.615384615384615,5.307692307692308,5,3,5,11.076923076923077,2.0,3.1538461538461537,1.5384615384615383,75,75,76,80,78,76
137,F1,24/11/2019,16:00,St Etienne,Montpellier,1.0,11.0,3.5384615384615383,6,10,4,13.0,1.846153846153846,0.07692307692307693,1.153846153846154,12.615384615384615,4.0,5,4,4,16.076923076923073,1.9230769230769231,1.0,1.0769230769230769,73,76,74,78,74,75
138,F1,24/11/2019,20:00,Toulouse,Marseille,0.0,11.692307692307693,4.0,3,7,7,14.384615384615385,1.6153846153846154,0.07692307692307693,1.1538461538461535,11.769230769230774,3.4615384615384617,6,4,3,14.076923076923075,2.6923076923076934,0.2307692307692308,1.2307692307692308,72,74,71,80,78,77
139,F1,29/11/2019,19:45,Marseille,Brest,2.0,11.928571428571429,3.714285714285714,7,9,3,14.0,2.7142857142857144,0.21428571428571427,1.2857142857142854,10.928571428571427,3.5,4,6,4,11.5,1.4285714285714284,0.07142857142857142,1.0714285714285712,80,78,77,72,72,72
140,F1,30/11/2019,16:30,Strasbourg,Lyon,0.0,12.571428571428571,3.928571428571429,5,9,6,14.071428571428573,1.9285714285714284,0.07142857142857142,1.0714285714285712,13.285714285714285,5.1428571428571415,5,4,5,11.214285714285717,1.4999999999999998,1.1428571428571428,1.571428571428571,75,74,74,79,78,77
141,F1,30/11/2019,19:00,Lille,Dijon,2.0,12.214285714285715,4.428571428571427,5,9,5,12.0,1.4999999999999998,0.14285714285714285,1.2857142857142854,12.499999999999998,4.142857142857143,4,3,7,12.285714285714288,1.4285714285714284,0.0,0.6428571428571428,77,77,76,72,72,70
142,F1,30/11/2019,19:00,Montpellier,Amiens,2.0,12.285714285714285,3.8571428571428568,5,8,4,16.285714285714292,2.0,0.07142857142857142,1.0,9.071428571428571,3.1428571428571432,4,4,6,12.428571428571427,2.1428571428571423,1.1428571428571428,1.2142857142857142,78,74,75,73,73,71
143,F1,30/11/2019,19:00,Nice,Angers,2.0,11.499999999999998,4.6428571428571415,5,9,7,10.714285714285717,2.5714285714285707,0.3571428571428571,1.2142857142857142,15.214285714285715,4.571428571428571,7,3,4,12.214285714285715,1.4285714285714284,1.0,1.2857142857142856,74,76,74,74,75,74
144,F1,30/11/2019,19:00,Nimes,Metz,1.0,13.307692307692307,3.8461538461538463,2,9,6,12.461538461538463,1.769230769230769,0.2307692307692308,0.8461538461538463,10.785714285714288,3.1428571428571423,3,5,6,12.571428571428573,1.4999999999999996,0.0,0.857142857142857,72,70,72,73,72,72
145,F1,30/11/2019,19:00,Reims,Bordeaux,1.0,12.142857142857144,3.4285714285714284,5,11,4,14.714285714285715,1.8571428571428563,0.14285714285714285,0.7142857142857142,11.785714285714285,4.428571428571429,6,4,4,14.5,2.071428571428571,0.0,1.4285714285714284,71,73,73,75,75,76
146,F1,01/12/2019,14:00,Nantes,Toulouse,2.0,12.071428571428571,4.0,6,8,6,13.571428571428571,1.6428571428571423,0.07142857142857142,0.857142857142857,11.571428571428573,3.928571428571429,3,3,8,14.499999999999998,1.714285714285714,1.0714285714285714,1.0714285714285712,75,73,74,72,74,71
147,F1,01/12/2019,16:00,Rennes,St Etienne,2.0,11.615384615384615,3.846153846153847,5,8,5,14.538461538461537,2.0,0.07692307692307693,1.3076923076923077,10.857142857142858,3.4285714285714284,6,4,4,13.357142857142856,1.928571428571428,1.0,1.0714285714285712,76,77,76,73,76,74
148,F1,03/12/2019,18:00,Angers,Marseille,0.0,14.866666666666667,4.533333333333333,7,8,5,12.26666666666667,1.4,0.06666666666666668,1.2666666666666666,13.4,4.133333333333334,8,4,3,13.8,2.5333333333333337,0.2,1.3333333333333333,74,75,74,80,78,77
149,F1,03/12/2019,18:00,Bordeaux,Nimes,2.0,11.333333333333336,4.2,6,10,4,14.466666666666667,2.0,0.0,1.4,13.357142857142856,3.7857142857142856,2,6,6,12.428571428571427,1.714285714285714,1.1428571428571428,0.857142857142857,75,75,76,72,70,72
150,F1,03/12/2019,18:00,Brest,Strasbourg,2.0,10.466666666666667,3.333333333333333,4,11,5,11.666666666666664,1.4666666666666666,0.06666666666666668,1.0666666666666669,12.333333333333332,3.8,5,3,7,13.933333333333335,2.0,0.06666666666666668,1.0666666666666669,72,72,72,75,74,74
151,F1,03/12/2019,20:05,Lyon,Lille,0.0,12.933333333333332,5.066666666666666,6,10,5,11.2,1.4666666666666666,0.2,1.6,12.666666666666668,4.466666666666667,6,4,5,12.266666666666666,1.5333333333333332,2.0,1.2666666666666666,79,78,77,77,77,76
152,F1,04/12/2019,18:00,Dijon,Montpellier,1.0,12.2,3.8666666666666667,4,10,8,12.533333333333333,1.4,0.0,0.6,12.8,4.266666666666667,6,5,4,16.066666666666666,1.933333333333333,1.0,1.2,72,72,70,78,74,75
153,F1,04/12/2019,18:00,Metz,Rennes,0.0,10.733333333333333,3.2,3,11,6,13.0,1.7999999999999998,0.0,0.8666666666666666,11.785714285714285,3.928571428571428,6,3,5,14.571428571428573,1.928571428571428,1.0,1.357142857142857,73,72,72,76,77,76
154,F1,04/12/2019,18:00,St Etienne,Nice,2.0,10.466666666666667,3.266666666666667,6,12,5,13.199999999999998,2.0,0.06666666666666668,1.0666666666666669,11.4,4.800000000000002,6,2,7,10.666666666666666,2.533333333333333,3.1333333333333333,1.3333333333333333,73,76,74,74,76,74
155,F1,04/12/2019,18:00,Toulouse,Monaco,0.0,11.266666666666667,3.8666666666666667,3,8,9,14.533333333333333,1.7999999999999998,0.2,1.0666666666666669,13.428571428571429,5.142857142857143,5,3,6,11.714285714285715,2.2142857142857135,4.142857142857142,1.4999999999999998,72,74,71,80,78,76
156,F1,04/12/2019,20:05,Paris SG,Nantes,2.0,15.785714285714288,6.2142857142857135,11,7,3,12.142857142857142,1.928571428571428,0.0,2.1428571428571423,12.666666666666664,4.266666666666667,7,2,6,13.666666666666664,1.6,1.0,0.9333333333333332,88,84,83,75,73,74
157,F1,06/12/2019,18:00,Lille,Brest,2.0,12.375,4.3125,7,10,5,12.0625,1.5625,0.125,1.25,10.5,3.625,5,6,5,11.5,1.5,0.0625,1.3125,77,77,76,72,72,72
158,F1,06/12/2019,19:45,Nimes,Lyon,0.0,12.933333333333332,3.6000000000000005,2,11,7,12.466666666666667,1.6666666666666663,0.2,0.7999999999999999,12.8125,4.9375,6,4,6,11.3125,1.4375,1.125,1.5,72,70,72,79,78,77
159,F1,07/12/2019,16:30,Montpellier,Paris SG,0.0,13.125,4.375,6,9,4,16.3125,2.0,0.0625,1.25,15.399999999999995,6.2,12,0,3,12.066666666666665,1.8666666666666665,0.0,2.1333333333333333,78,74,75,88,84,83
160,F1,07/12/2019,19:00,Monaco,Amiens,2.0,13.73333333333333,5.266666666666668,6,9,6,11.6,2.1333333333333333,0.4,1.5333333333333332,8.866666666666667,3.0666666666666664,4,4,7,12.6,2.1333333333333333,2.1333333333333333,1.2666666666666666,80,78,76,73,73,71
161,F1,07/12/2019,19:00,Nice,Metz,2.0,11.6875,4.75,6,10,8,10.6875,2.5625,0.3125,1.3125,11.3125,3.25,3,6,7,13.0,1.8125,0.0,0.8125,74,76,74,73,72,72
162,F1,07/12/2019,19:00,Rennes,Angers,2.0,11.8,3.8,7,9,5,14.133333333333335,1.7999999999999998,0.06666666666666668,1.3333333333333333,14.5,4.375,7,3,6,12.1875,1.375,1.0,1.1875,76,77,76,74,75,74
163,F1,07/12/2019,19:00,Strasbourg,Toulouse,2.0,12.125,3.75,5,10,8,13.75,1.9375,0.0625,1.0,11.4375,3.8125,3,3,10,14.75,1.6875,2.0625,1.0625,75,74,74,72,74,71
164,F1,08/12/2019,14:00,Reims,St Etienne,2.0,12.599999999999998,3.6,5,12,4,14.666666666666668,1.8666666666666665,0.2,0.7333333333333333,10.75,3.5,7,4,5,13.3125,2.0,1.0,1.25,71,73,73,73,76,74
165,F1,08/12/2019,16:00,Nantes,Dijon,2.0,12.5625,4.25,7,9,7,13.6875,1.625,0.0625,0.875,12.5625,3.75,4,4,8,12.6875,1.5,0.0,0.6875,75,73,74,72,72,70
166,F1,08/12/2019,20:00,Marseille,Bordeaux,2.0,13.1875,4.125,9,10,3,13.625,2.4375,0.1875,1.375,11.375,4.4375,7,5,4,14.4375,2.0,0.0,1.6875,80,78,77,75,75,76
167,F1,13/12/2019,19:45,Lille,Montpellier,2.0,12.588235294117649,4.647058823529411,8,10,5,11.941176470588234,1.4705882352941178,0.1176470588235294,1.2352941176470589,12.705882352941178,4.1764705882352935,6,6,5,16.352941176470587,2.1764705882352944,1.0588235294117647,1.2352941176470589,77,77,76,78,74,75
168,F1,14/12/2019,16:30,Metz,Marseille,1.0,11.705882352941178,3.2352941176470584,3,12,8,13.0,1.823529411764706,0.0,0.823529411764706,13.882352941176471,4.235294117647058,10,4,3,13.411764705882351,2.411764705882353,0.1764705882352941,1.4705882352941178,73,72,72,80,78,77
169,F1,14/12/2019,19:00,Amiens,Dijon,1.0,8.625,3.0,4,10,8,12.3125,2.0,0.25,1.1875,12.117647058823529,3.5882352941176463,4,4,9,12.764705882352944,1.5294117647058825,0.0,0.6470588235294118,73,73,71,72,72,70
170,F1,14/12/2019,19:00,Angers,Monaco,1.0,14.352941176470585,4.1764705882352935,7,9,7,12.176470588235292,1.3529411764705883,0.05882352941176471,1.1764705882352942,14.125,5.4375,7,3,6,11.5,2.0,4.125,1.625,74,75,74,80,78,76
171,F1,14/12/2019,19:00,Brest,Nice,1.0,10.235294117647056,3.4117647058823533,5,12,6,11.352941176470587,1.4705882352941178,0.05882352941176471,1.2352941176470589,11.823529411764708,4.764705882352942,7,2,8,10.529411764705884,2.411764705882353,3.117647058823529,1.4705882352941178,72,72,72,74,76,74
172,F1,14/12/2019,19:00,Nimes,Nantes,0.0,12.5,3.5,2,11,8,12.3125,1.6875,0.3125,0.75,12.823529411764705,4.352941176470588,8,2,7,13.588235294117649,1.5882352941176472,1.0,0.8823529411764707,72,70,72,75,73,74
173,F1,14/12/2019,19:00,Toulouse,Reims,0.0,11.588235294117649,4.117647058823529,3,9,11,14.294117647058822,1.647058823529412,0.1764705882352941,1.1176470588235294,12.4375,3.5625,6,6,4,14.375,1.875,2.0625,0.875,72,74,71,71,73,73
174,F1,15/12/2019,14:00,Bordeaux,Strasbourg,0.0,10.882352941176471,4.294117647058823,7,11,5,14.117647058823529,1.9411764705882355,0.0,1.647058823529412,12.470588235294116,3.9411764705882346,6,3,8,13.52941176470588,1.823529411764706,0.05882352941176471,1.1764705882352942,75,75,76,75,74,74
175,F1,15/12/2019,16:00,Lyon,Rennes,0.0,13.352941176470587,5.11764705882353,7,11,6,11.52941176470588,1.4705882352941178,0.1764705882352941,1.647058823529412,11.5625,3.75,8,3,5,14.1875,1.875,1.0,1.375,79,78,77,76,77,76
176,F1,15/12/2019,20:00,St Etienne,Paris SG,0.0,10.764705882352938,3.5294117647058822,7,13,6,13.352941176470589,2.0,0.05882352941176471,1.2352941176470589,15.3125,6.125,13,0,3,12.4375,1.9375,0.0,2.1875,73,76,74,88,84,83
177,F1,21/12/2019,19:45,Dijon,Metz,1.0,12.000000000000002,3.666666666666666,4,13,9,12.500000000000002,1.6111111111111112,0.0,0.6666666666666667,11.388888888888891,3.2222222222222223,3,7,8,13.111111111111107,1.9444444444444449,0.0,0.8333333333333335,72,72,70,73,72,72
178,F1,21/12/2019,19:45,Marseille,Nimes,2.0,14.000000000000002,4.277777777777779,10,11,3,13.388888888888884,2.333333333333333,0.16666666666666666,1.4444444444444449,12.705882352941178,3.5294117647058822,2,6,9,12.588235294117649,1.5882352941176472,1.2352941176470589,0.7058823529411765,80,78,77,72,70,72
179,F1,21/12/2019,19:45,Monaco,Lille,2.0,13.705882352941178,5.235294117647058,7,10,6,11.705882352941178,2.058823529411765,0.35294117647058826,1.5294117647058825,12.666666666666664,4.888888888888889,9,4,5,11.999999999999998,1.5555555555555558,2.0,1.2777777777777781,80,78,76,77,77,76
180,F1,21/12/2019,19:45,Montpellier,Brest,2.0,12.555555555555555,4.166666666666666,6,10,6,16.277777777777775,2.1111111111111107,0.1111111111111111,1.2222222222222223,10.555555555555557,3.4444444444444446,5,7,6,11.444444444444445,1.5555555555555558,0.05555555555555555,1.166666666666667,78,74,75,72,72,72
181,F1,21/12/2019,19:45,Nantes,Angers,0.0,12.666666666666664,4.388888888888889,9,10,7,14.0,1.6666666666666672,0.05555555555555555,0.8888888888888891,14.111111111111107,4.222222222222221,7,4,7,12.388888888888886,1.5,1.0,1.1111111111111112,75,73,74,74,75,74
182,F1,21/12/2019,19:45,Nice,Toulouse,2.0,12.0,4.888888888888889,7,11,8,10.555555555555557,2.3888888888888893,0.2777777777777778,1.3888888888888893,11.444444444444445,4.166666666666666,3,3,12,14.444444444444445,1.5555555555555558,2.055555555555556,1.0555555555555558,74,76,74,72,74,71
183,F1,21/12/2019,19:45,Paris SG,Amiens,2.0,15.647058823529411,6.529411764705883,14,9,3,12.235294117647056,1.8823529411764708,0.0,2.2941176470588243,8.470588235294116,2.9411764705882355,4,5,8,12.470588235294118,1.9411764705882355,2.117647058823529,1.1764705882352942,88,84,83,73,73,71
184,F1,21/12/2019,19:45,Reims,Lyon,1.0,12.294117647058822,3.5882352941176467,7,13,4,14.352941176470587,1.8823529411764708,0.1764705882352941,0.8823529411764707,13.166666666666664,5.000000000000001,7,4,7,11.999999999999998,1.5555555555555558,1.1111111111111112,1.5555555555555558,71,73,73,79,78,77
185,F1,21/12/2019,19:45,Rennes,Bordeaux,2.0,11.588235294117643,3.882352941176471,9,10,5,14.235294117647062,1.9411764705882355,0.05882352941176471,1.3529411764705883,10.999999999999998,4.222222222222221,7,5,6,14.000000000000002,2.0000000000000004,0.0,1.5555555555555556,76,77,76,75,75,76
186,F1,21/12/2019,19:45,Strasbourg,St Etienne,2.0,12.166666666666664,3.9444444444444438,7,11,8,13.499999999999995,1.8333333333333337,0.05555555555555555,1.1666666666666667,10.777777777777775,3.4444444444444438,7,4,7,12.833333333333332,1.9444444444444449,1.0555555555555556,1.1666666666666667,75,74,74,73,76,74
187,F1,10/01/2020,19:45,Rennes,Marseille,0.0,11.611111111111109,3.9444444444444446,10,10,5,14.055555555555555,1.8333333333333337,0.05555555555555555,1.3333333333333337,14.26315789473684,4.526315789473684,11,5,3,13.31578947368421,2.368421052631579,0.15789473684210525,1.5263157894736843,76,77,76,80,78,77
188,F1,11/01/2020,16:30,Bordeaux,Lyon,0.0,11.105263157894735,4.105263157894736,7,12,7,13.947368421052628,2.052631578947368,0.0,1.4736842105263157,13.26315789473684,4.94736842105263,7,5,7,12.210526315789473,1.6315789473684208,1.1052631578947367,1.526315789473684,75,75,76,79,78,77
189,F1,11/01/2020,19:00,Amiens,Montpellier,0.0,8.444444444444445,2.9444444444444438,4,12,9,12.333333333333336,1.8888888888888893,0.2222222222222222,1.1666666666666667,12.789473684210524,4.2631578947368425,7,6,6,16.052631578947366,2.052631578947368,1.0526315789473684,1.368421052631579,73,73,71,78,74,75
190,F1,11/01/2020,19:00,Angers,Nice,1.0,14.052631578947368,4.368421052631579,8,11,7,12.052631578947368,1.4210526315789471,0.05263157894736842,1.1578947368421049,12.157894736842106,4.894736842105263,8,3,8,10.473684210526317,2.3157894736842106,3.1052631578947367,1.4736842105263157,74,75,74,74,76,74
191,F1,11/01/2020,19:00,Metz,Strasbourg,2.0,11.26315789473684,3.210526315789473,3,14,8,12.947368421052632,2.0,0.05263157894736842,0.8947368421052629,11.789473684210524,3.8947368421052633,8,3,8,13.63157894736842,1.8947368421052628,0.05263157894736842,1.2105263157894737,73,72,72,75,74,74
192,F1,11/01/2020,19:00,Nimes,Reims,2.0,12.666666666666668,3.611111111111111,2,12,10,12.333333333333332,1.6111111111111114,0.2777777777777778,0.7222222222222222,12.277777777777775,3.555555555555556,7,7,4,14.166666666666668,1.8888888888888893,2.055555555555556,0.8888888888888891,72,70,72,71,73,73
193,F1,11/01/2020,19:00,Toulouse,Brest,0.0,11.26315789473684,3.947368421052631,3,10,13,14.631578947368427,1.6842105263157894,0.15789473684210525,1.0,10.894736842105265,3.473684210526315,5,7,7,11.631578947368416,1.5263157894736836,0.05263157894736842,1.1052631578947367,72,74,71,72,72,72
194,F1,12/01/2020,14:00,St Etienne,Nantes,0.0,10.526315789473683,3.3157894736842106,7,14,8,12.842105263157894,1.9473684210526316,0.10526315789473684,1.1578947368421049,12.473684210526313,4.2105263157894735,9,2,8,14.052631578947365,1.6315789473684208,1.0,0.8947368421052628,73,76,74,75,73,74
195,F1,12/01/2020,16:00,Dijon,Lille,2.0,12.36842105263158,3.736842105263158,4,14,9,12.526315789473687,1.6315789473684208,0.0,0.7368421052631579,12.473684210526313,4.842105263157894,9,4,6,12.157894736842106,1.5263157894736838,2.0,1.2631578947368418,72,72,70,77,77,76
196,F1,12/01/2020,20:00,Paris SG,Monaco,1.0,16.0,6.722222222222222,15,9,3,12.444444444444445,1.777777777777778,0.0,2.3888888888888893,13.777777777777775,5.277777777777778,8,4,6,11.611111111111109,2.2222222222222223,4.166666666666666,1.7222222222222223,88,84,83,80,78,76
197,F1,15/01/2020,18:00,Amiens,Reims,1.0,8.368421052631579,2.947368421052631,4,12,10,12.63157894736842,1.8947368421052628,0.21052631578947367,1.1578947368421049,11.947368421052635,3.4736842105263155,7,7,5,14.789473684210524,2.052631578947368,3.0526315789473686,0.8421052631578947,73,73,71,71,73,73
198,F1,15/01/2020,18:00,Nimes,Rennes,0.0,12.68421052631579,3.631578947368421,3,12,10,12.578947368421053,1.5789473684210524,0.2631578947368421,0.7894736842105262,11.473684210526313,3.842105263157895,10,3,6,14.105263157894733,1.8421052631578947,1.0,1.263157894736842,72,70,72,76,77,76
199,F1,15/01/2020,20:00,Monaco,Paris SG,0.0,13.894736842105265,5.315789473684212,8,11,6,11.473684210526313,2.263157894736842,0.3684210526315789,1.7894736842105257,15.842105263157894,6.684210526315789,15,1,3,12.105263157894738,1.684210526315789,0.0,2.421052631578947,80,78,76,88,84,83
200,F1,24/01/2020,19:45,Nice,Rennes,1.0,11.95,4.75,8,12,8,10.55,2.35,0.25,1.4500000000000002,11.3,3.75,11,3,6,14.4,1.9,1.0,1.2500000000000002,74,76,74,76,77,76
201,F1,25/01/2020,16:30,Marseille,Angers,1.0,14.05,4.5,12,12,3,13.500000000000002,2.5,0.15000000000000002,1.4999999999999998,14.15,4.6000000000000005,8,5,7,12.000000000000002,1.4,1.0,1.1500000000000004,80,78,77,74,75,74
202,F1,25/01/2020,19:00,Brest,Amiens,2.0,11.1,3.75,6,15,7,11.549999999999995,1.4500000000000004,0.05,1.3000000000000005,8.25,2.95,4,6,10,13.3,1.8500000000000003,2.1,1.15,72,72,72,73,73,71
203,F1,25/01/2020,19:00,Monaco,Strasbourg,0.0,13.85,5.25,8,11,7,11.349999999999998,2.25,0.35,1.75,11.9,3.85,8,3,9,13.750000000000005,1.9000000000000004,0.05,1.15,80,78,76,75,74,74
204,F1,25/01/2020,19:00,Montpellier,Dijon,2.0,12.7,4.25,8,11,6,15.9,2.0,0.1,1.4,12.5,3.9,5,6,9,12.45,1.65,0.05,0.75,78,74,75,72,72,70
205,F1,25/01/2020,19:00,Reims,Metz,0.0,11.65,3.35,7,16,5,14.85,2.1000000000000005,0.2,0.8500000000000002,11.15,3.25,4,8,8,12.9,1.95,1.0,0.9000000000000002,71,73,73,73,72,72
206,F1,25/01/2020,19:00,St Etienne,Nimes,2.0,10.5,3.2,7,14,9,12.9,1.9500000000000004,0.1,1.1,12.35,3.5,3,6,11,13.1,1.5500000000000005,1.2000000000000002,0.7500000000000002,73,76,74,72,70,72
207,F1,26/01/2020,14:00,Lyon,Toulouse,2.0,13.7,5.000000000000001,8,13,7,12.2,1.7,0.15000000000000002,1.5500000000000005,11.299999999999995,4.0,3,3,14,14.85,1.65,2.05,1.05,79,78,77,72,74,71
208,F1,26/01/2020,16:00,Nantes,Bordeaux,0.0,12.400000000000002,4.2,10,11,8,13.85,1.6000000000000003,0.05,0.95,10.8,4.0,7,5,8,13.849999999999998,2.0,0.0,1.4500000000000002,75,73,74,75,75,76
209,F1,26/01/2020,20:00,Lille,Paris SG,0.0,12.45,4.9,9,12,7,12.55,1.65,0.15000000000000002,1.2000000000000004,15.9,6.95,16,1,3,12.2,1.7500000000000002,0.0,2.5000000000000004,77,77,76,88,84,83
