,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HATT,HMIL,HDEF,AATT,AMIL,ADEF,HB,AB,HomeTeamStreak_AtHome,HomeTeamStreak_AtAway,AwayTeamStreak_AtHome,AwayTeamStreak_AtAway,Home attendance,Away attendance
93,F1,22/10/16,Dijon,Lorient,2,9.555555555555557,3.888888888888888,2,6,4,10.0,1.7777777777777781,0.2222222222222222,1.3333333333333333,11.333333333333332,3.333333333333333,2,0,7,12.333333333333336,2.0,1.2222222222222223,0.6666666666666667,72,72,70,74,72,72,26,36,2,-3,-1,-1,10128,19914
94,F1,22/10/16,Lille,Bastia,2,11.555555555555555,3.111111111111111,2,5,6,14.0,1.666666666666667,0.1111111111111111,0.8888888888888891,10.0,3.888888888888889,3,1,5,13.111111111111116,2.8888888888888893,0.1111111111111111,0.7777777777777779,75,75,75,73,72,72,75,28,1,-2,-1,-1,29487,20847
95,F1,22/10/16,Lyon,Guingamp,0,14.666666666666668,6.0,4,5,4,13.777777777777779,2.0,0.2222222222222222,1.6666666666666663,9.333333333333332,3.7777777777777777,4,2,3,12.333333333333336,1.4444444444444446,3.0,1.1111111111111112,80,79,76,75,74,74,235,26,2,-2,2,-3,38203,19416
96,F1,22/10/16,Nantes,Rennes,0,12.888888888888884,4.444444444444444,3,6,4,14.333333333333332,2.333333333333333,0.0,0.6666666666666666,12.222222222222221,3.555555555555556,4,2,3,11.777777777777775,1.666666666666667,0.0,1.1111111111111112,74,73,73,77,73,74,40,50,1,1,4,-3,23152,19531
97,F1,23/10/16,Caen,St Etienne,0,11.444444444444445,3.2222222222222223,3,5,5,11.333333333333336,1.3333333333333337,0.0,1.0,11.666666666666668,3.0,3,4,2,14.111111111111107,1.7777777777777781,1.0,1.2222222222222223,73,73,73,75,75,76,29,70,1,-2,3,-2,15786,23040
98,F1,23/10/16,Metz,Nice,0,9.222222222222221,3.111111111111112,4,5,4,13.888888888888884,2.333333333333333,0.2222222222222222,1.0,11.888888888888893,5.0,7,2,0,11.888888888888884,1.5555555555555556,0.1111111111111111,1.7777777777777777,75,71,72,74,75,74,30,42,-1,-1,5,2,16196,22293
99,F1,23/10/16,Paris SG,Marseille,1,13.444444444444445,4.888888888888889,6,6,2,10.444444444444443,1.4444444444444446,0.1111111111111111,2.1111111111111107,11.666666666666668,4.111111111111112,3,3,3,15.333333333333336,1.5555555555555556,1.0,1.2222222222222223,85,83,82,80,78,77,500,100,1,1,3,-3,45159,25215
100,F1,28/10/16,Lille,Paris SG,0,12.099999999999998,3.6,3,5,6,14.3,1.8,0.1,1.0,13.8,4.699999999999998,6,2,2,9.8,1.3000000000000005,1.0,1.9,75,75,75,85,83,82,75,500,2,-2,1,1,29487,26366
101,F1,29/10/16,Bastia,Dijon,1,9.5,3.6,3,6,6,13.8,2.7,0.1,0.7999999999999999,9.9,3.8,3,3,4,9.7,1.7000000000000002,2.0,1.3000000000000005,73,72,72,72,72,70,28,26,-1,-2,3,-3,10511,19831
102,F1,29/10/16,Guingamp,Angers,2,8.999999999999998,3.9,5,7,3,13.1,1.6,0.30000000000000004,1.3,13.299999999999995,4.699999999999998,4,2,4,11.6,1.4,0.1,1.0,75,74,74,72,74,73,26,25,1,1,0,1,14790,20294
103,F1,29/10/16,Lorient,Montpellier,1,11.7,3.5,2,5,8,12.5,2.0,0.30000000000000004,0.6,11.7,3.8,2,4,4,13.000000000000002,1.0,1.1,1.4,74,72,72,76,74,73,36,42,-1,-2,1,-1,11832,18795
104,F1,29/10/16,Nancy,Caen,2,9.5,2.1,1,6,6,14.499999999999998,2.3,0.0,0.5,11.2,3.0,3,1,6,10.9,1.3,0.0,0.8999999999999999,69,72,68,73,73,73,30,29,-2,-1,-1,-1,17516,19992
105,F1,29/10/16,St Etienne,Monaco,1,11.8,3.3,4,7,2,14.0,1.7000000000000004,0.1,1.3,12.300000000000002,5.2,7,1,2,13.6,1.6,1.0,2.9000000000000004,75,75,76,80,80,79,70,145,0,1,1,-1,27227,24370
106,F1,29/10/16,Toulouse,Lyon,0,9.7,3.1,5,6,2,16.2,3.1,0.0,1.4,15.000000000000002,5.999999999999999,4,1,5,13.700000000000005,1.9,1.1,1.6,75,74,73,80,79,76,35,235,2,-1,-1,-1,17068,22257
107,F1,30/10/16,Marseille,Bordeaux,1,10.5,3.7,3,7,3,14.8,1.6000000000000003,0.1,1.1,10.499999999999998,3.9000000000000012,4,3,3,9.8,1.1,1.1,1.3000000000000005,80,78,77,77,76,74,100,60,3,-3,0,-1,39898,22352
108,F1,30/10/16,Nice,Nantes,2,12.4,5.3,8,5,0,10.8,1.4,0.1,2.0,12.5,4.4,3,2,5,14.1,2.2,0.0,0.7000000000000001,74,75,74,74,73,73,42,40,5,3,-1,1,22949,19547
109,F1,30/10/16,Rennes,Metz,2,11.7,3.4999999999999987,5,6,3,11.4,1.8,0.0,1.2,9.2,3.3000000000000003,4,1,5,14.2,2.5,1.1,1.1,77,73,74,75,71,72,50,30,1,1,-2,-1,22689,19465
110,F1,04/11/16,Montpellier,Marseille,2,11.363636363636365,3.8181818181818175,2,8,4,12.636363636363635,1.0,0.18181818181818185,1.4545454545454546,10.454545454545453,3.6363636363636367,3,5,3,14.636363636363635,1.5454545454545452,1.0,1.0,76,74,73,80,78,77,42,100,1,-1,3,-3,12356,25215
111,F1,05/11/16,Angers,Lille,2,13.454545454545453,4.545454545454545,4,8,5,11.636363636363635,1.5454545454545454,0.09090909090909093,0.9090909090909092,11.909090909090908,3.3636363636363638,3,1,7,14.90909090909091,1.8181818181818183,1.0,0.9090909090909092,72,74,73,75,75,75,25,75,0,-1,-1,0,11954,18478
112,F1,05/11/16,Bordeaux,Lorient,2,10.000000000000002,3.6363636363636362,4,8,3,9.636363636363637,1.0909090909090908,0.18181818181818185,1.1818181818181817,12.18181818181818,3.454545454545455,2,1,8,12.545454545454545,2.0000000000000004,1.181818181818182,0.7272727272727273,77,76,74,74,72,72,60,36,0,-1,-1,-2,24217,19914
113,F1,05/11/16,Dijon,Guingamp,1,9.727272727272727,3.6363636363636362,3,7,4,11.090909090909092,1.6363636363636362,0.18181818181818185,1.1818181818181817,9.363636363636363,4.0,6,2,3,12.727272727272727,1.5454545454545452,3.0,1.2727272727272727,72,72,70,75,74,74,26,26,3,-3,2,1,10128,19416
114,F1,05/11/16,Lyon,Bastia,2,14.272727272727273,5.727272727272728,5,6,5,13.90909090909091,1.9090909090909087,0.2727272727272727,1.6363636363636365,10.363636363636363,4.2727272727272725,3,2,6,13.545454545454545,2.545454545454545,0.09090909090909093,0.7272727272727273,80,79,76,73,72,72,235,28,-1,1,-1,-2,38203,20847
115,F1,05/11/16,Monaco,Nancy,2,12.363636363636365,5.272727272727273,7,7,2,13.727272727272725,1.8181818181818181,0.09090909090909093,2.727272727272727,9.636363636363637,2.1818181818181817,2,3,6,14.727272727272727,2.363636363636364,0.0,0.6363636363636365,80,80,79,69,72,68,145,30,1,-1,1,0,9420,18961
116,F1,05/11/16,Nantes,Toulouse,1,12.818181818181818,4.363636363636363,3,7,6,14.545454545454545,2.2727272727272725,0.0,0.7272727272727273,9.90909090909091,2.9090909090909087,5,3,3,16.181818181818183,3.0,0.0,1.3636363636363638,74,73,73,75,74,73,40,35,-1,-1,-1,0,23152,19819
117,F1,06/11/16,Caen,Nice,2,11.454545454545455,3.1818181818181817,3,6,7,10.818181818181818,1.4545454545454546,0.0,0.8181818181818181,12.363636363636365,5.454545454545455,9,2,0,10.90909090909091,1.3636363636363635,0.09090909090909093,2.1818181818181817,73,73,73,74,75,74,29,42,-1,-2,6,3,15786,22293
118,F1,06/11/16,Metz,St Etienne,1,9.090909090909088,3.181818181818181,4,6,6,14.454545454545453,2.545454545454546,0.18181818181818185,1.0,11.454545454545453,3.181818181818181,4,5,2,13.727272727272727,1.5454545454545452,1.0,1.2727272727272727,75,71,72,75,75,76,30,70,-2,-2,0,1,16196,23040
119,F1,06/11/16,Paris SG,Rennes,2,14.09090909090909,4.909090909090909,7,8,2,10.454545454545457,1.2727272727272725,0.09090909090909093,1.818181818181818,11.545454545454545,3.5454545454545454,6,2,3,11.18181818181818,1.6363636363636365,0.0,1.181818181818182,85,83,82,77,73,74,500,50,1,2,2,1,45159,19531
120,F1,18/11/16,Lille,Lyon,0,11.416666666666668,3.166666666666667,3,6,8,14.666666666666664,1.6666666666666667,0.08333333333333333,0.8333333333333333,15.000000000000002,5.833333333333332,6,1,5,13.333333333333336,1.8333333333333333,2.083333333333333,1.6666666666666667,75,75,75,80,79,76,75,235,-1,-1,1,1,29487,22257
121,F1,18/11/16,Lorient,Monaco,0,11.916666666666664,3.25,2,7,9,12.333333333333336,2.0,0.3333333333333333,0.75,12.666666666666668,5.500000000000001,8,2,2,13.416666666666664,1.6666666666666663,1.0,3.0000000000000004,74,72,72,80,80,79,36,145,-1,-3,2,-1,11832,24370
122,F1,19/11/16,Bastia,Montpellier,1,10.333333333333334,4.25,3,8,7,13.58333333333333,2.5,0.25,0.75,11.499999999999998,3.8333333333333344,3,5,4,12.41666666666667,1.0,1.0833333333333333,1.5833333333333337,73,72,72,76,74,73,28,42,-1,-3,2,-1,10511,18795
123,F1,19/11/16,Nancy,Dijon,2,9.5,2.083333333333333,2,7,7,15.0,2.25,0.0,0.5833333333333333,10.000000000000002,3.9166666666666665,3,5,4,11.166666666666664,1.4999999999999998,2.0,1.3333333333333333,69,72,68,72,72,70,30,26,1,-1,3,-3,17516,19831
124,F1,19/11/16,Paris SG,Nantes,2,14.416666666666664,5.0,8,8,2,10.166666666666668,1.2499999999999998,0.08333333333333333,2.0,12.833333333333336,4.166666666666667,3,3,6,14.75,2.4166666666666665,0.0,0.7500000000000001,85,83,82,74,73,73,500,40,2,2,-1,-1,45159,19547
125,F1,19/11/16,Rennes,Angers,1,10.916666666666664,3.333333333333334,6,7,4,11.083333333333332,1.6666666666666667,0.0,1.0833333333333333,13.083333333333332,4.249999999999999,5,2,5,11.833333333333332,1.4166666666666667,0.08333333333333333,0.9166666666666669,77,73,74,72,74,73,50,25,1,-1,1,-1,22689,20294
126,F1,19/11/16,Toulouse,Metz,0,9.416666666666666,3.0000000000000004,5,7,3,15.499999999999998,2.916666666666666,0.0,1.333333333333333,9.5,3.0833333333333326,4,2,6,14.666666666666664,2.5,1.0833333333333333,0.9166666666666666,75,74,73,75,71,72,35,30,-1,0,-2,-2,17068,19465
127,F1,20/11/16,Guingamp,Bordeaux,1,9.75,4.166666666666666,6,8,3,13.083333333333336,1.4999999999999998,0.25,1.4166666666666667,10.166666666666666,3.8333333333333335,5,4,3,9.0,1.25,1.0833333333333333,1.25,75,74,74,77,76,74,26,60,2,1,1,-1,14790,22352
128,F1,20/11/16,Marseille,Caen,2,10.416666666666668,3.5,3,9,4,14.166666666666668,1.4999999999999998,0.08333333333333333,1.0,11.499999999999998,3.5,4,1,7,10.833333333333336,1.5,0.0,0.8333333333333333,80,78,77,73,73,73,100,29,3,-4,1,-1,39898,19992
129,F1,20/11/16,St Etienne,Nice,0,11.166666666666664,3.083333333333333,4,9,2,13.833333333333332,1.4166666666666663,0.16666666666666666,1.1666666666666663,11.666666666666664,5.083333333333333,9,2,1,11.5,1.5,0.08333333333333333,2.0,75,75,76,74,75,74,70,42,0,1,1,-1,27227,22293
130,F1,25/11/16,Rennes,Toulouse,2,10.923076923076923,3.230769230769232,6,8,4,11.0,1.6923076923076923,0.0,1.0769230769230769,9.846153846153848,3.0769230769230766,5,4,4,15.307692307692307,2.6923076923076925,0.0,1.3076923076923077,77,73,74,75,74,73,50,35,1,-1,-2,0,22689,19819
131,F1,26/11/16,Bordeaux,Dijon,2,10.0,3.7692307692307696,5,9,3,9.538461538461537,1.2307692307692308,0.15384615384615385,1.2307692307692306,10.153846153846152,4.0,3,5,5,12.0,1.6153846153846154,2.0,1.2307692307692308,77,76,74,72,72,70,60,26,1,-1,3,-4,24217,19831
132,F1,26/11/16,Caen,Guingamp,1,10.846153846153843,3.230769230769232,4,7,8,11.230769230769232,1.4615384615384617,0.0,0.7692307692307694,10.153846153846157,4.153846153846153,6,4,3,13.076923076923075,1.5384615384615383,3.0,1.3846153846153846,73,73,73,75,74,74,29,26,1,-2,2,1,15786,19416
133,F1,26/11/16,Metz,Lorient,1,9.076923076923077,3.0,5,8,6,14.615384615384619,2.3846153846153846,0.15384615384615385,1.0,12.153846153846152,3.2307692307692317,2,1,10,12.538461538461535,1.8461538461538465,2.1538461538461537,0.6923076923076923,75,71,72,74,72,72,30,36,0,1,-2,-3,16196,19914
134,F1,26/11/16,Monaco,Marseille,2,12.53846153846154,5.538461538461538,9,8,2,13.307692307692307,1.615384615384615,0.07692307692307693,3.0,10.692307692307693,3.307692307692308,4,5,4,14.461538461538465,1.5384615384615383,1.0,1.0,80,80,79,80,78,77,145,100,2,1,4,-4,9420,25215
135,F1,26/11/16,Montpellier,Nancy,1,11.461538461538465,3.8461538461538463,3,9,4,12.538461538461535,0.9230769230769232,0.15384615384615385,1.5384615384615383,9.769230769230768,2.230769230769231,3,3,7,15.153846153846155,2.1538461538461537,0.0,0.6153846153846154,76,74,73,69,72,68,42,30,2,-1,2,-1,12356,18961
136,F1,26/11/16,Nantes,Lille,1,12.769230769230768,3.9230769230769234,3,9,7,14.307692307692307,2.307692307692308,0.0,0.6923076923076923,11.615384615384615,3.1538461538461537,3,1,9,14.692307692307693,1.6923076923076918,1.0769230769230769,0.7692307692307693,74,73,73,75,75,75,40,75,-1,-2,-2,-1,23152,18478
137,F1,27/11/16,Angers,St Etienne,0,12.615384615384615,4.230769230769232,5,9,5,11.923076923076925,1.4615384615384617,0.2307692307692308,0.9230769230769232,10.923076923076923,2.923076923076924,4,6,3,13.692307692307693,1.4615384615384612,2.0,1.0769230769230769,72,74,73,75,75,76,25,70,1,-1,-1,1,11954,23040
138,F1,27/11/16,Lyon,Paris SG,0,15.153846153846155,5.615384615384616,7,7,5,13.461538461538465,1.9230769230769231,0.2307692307692308,1.6153846153846152,14.076923076923075,5.000000000000001,9,2,2,10.076923076923077,1.1538461538461535,1.0,2.0,80,79,76,85,83,82,235,500,1,2,3,2,38203,26366
139,F1,27/11/16,Nice,Bastia,1,11.923076923076925,5.0769230769230775,10,7,1,11.307692307692307,1.4615384615384617,0.07692307692307693,1.9230769230769231,10.769230769230768,4.153846153846153,3,3,7,13.69230769230769,2.4615384615384617,2.0769230769230766,0.7692307692307692,74,75,74,73,72,72,42,28,0,1,-1,-3,22949,20847
140,F1,29/11/16,Dijon,Monaco,1,10.071428571428571,4.142857142857143,3,10,6,12.142857142857142,1.6428571428571423,0.14285714285714285,1.2857142857142856,12.714285714285715,5.7857142857142865,10,2,2,12.714285714285715,1.5714285714285712,1.0,3.071428571428571,72,72,70,80,80,79,26,145,3,-5,3,1,10128,24370
141,F1,29/11/16,Lille,Caen,2,11.428571428571427,3.1428571428571432,3,7,9,14.428571428571427,1.7142857142857135,0.14285714285714285,0.7142857142857142,11.357142857142858,3.2857142857142856,4,2,8,11.214285714285717,1.3571428571428568,0.0,0.7857142857142856,75,75,75,73,73,73,75,29,-2,-1,1,-2,29487,19992
142,F1,29/11/16,Lorient,Rennes,2,11.999999999999998,3.428571428571429,2,8,10,12.928571428571427,1.8571428571428568,0.2857142857142857,0.8571428571428571,10.928571428571427,3.2142857142857144,7,3,4,11.214285714285712,1.7142857142857135,0.0,1.0714285714285712,74,72,72,77,73,74,36,50,-2,-3,2,-1,11832,19531
143,F1,30/11/16,Bastia,Bordeaux,1,10.785714285714283,4.0,3,10,7,13.857142857142858,2.5,0.21428571428571427,0.7857142857142855,10.285714285714283,3.928571428571429,6,5,3,9.857142857142858,1.1428571428571426,1.0714285714285714,1.357142857142857,73,72,72,77,76,74,28,60,-1,-3,2,-1,10511,22352
144,F1,30/11/16,Guingamp,Nice,0,10.214285714285717,4.142857142857143,6,10,3,13.428571428571427,1.571428571428571,0.21428571428571427,1.357142857142857,11.928571428571427,5.2142857142857135,10,3,1,11.214285714285712,1.357142857142857,0.07142857142857142,1.8571428571428568,75,74,74,74,75,74,26,42,2,1,0,1,14790,22293
145,F1,30/11/16,Nancy,Metz,2,9.428571428571429,2.2142857142857126,3,8,7,15.214285714285712,2.2142857142857126,0.0,0.5714285714285714,9.214285714285717,3.2142857142857126,5,3,6,14.285714285714285,2.357142857142857,1.0714285714285714,1.1428571428571426,69,72,68,75,71,72,30,30,2,-1,0,1,17516,19465
146,F1,30/11/16,Nantes,Lyon,0,12.428571428571427,3.714285714285714,3,10,7,14.857142857142856,2.2142857142857144,0.0,0.6428571428571428,15.071428571428573,5.428571428571429,7,1,6,13.071428571428573,1.8571428571428563,2.071428571428571,1.5714285714285712,74,73,73,80,79,76,40,235,-1,-2,-1,1,23152,22257
147,F1,30/11/16,Paris SG,Angers,2,13.857142857142856,4.999999999999999,10,9,2,10.571428571428571,1.4999999999999998,0.07142857142857142,2.0,12.714285714285715,4.357142857142858,5,3,6,12.571428571428573,1.571428571428571,2.071428571428572,0.9285714285714284,85,83,82,72,74,73,500,25,3,3,-1,0,45159,20294
148,F1,30/11/16,St Etienne,Marseille,1,10.714285714285714,3.071428571428571,5,10,3,13.500000000000005,1.5714285714285712,0.21428571428571427,1.1428571428571426,10.571428571428571,3.2857142857142856,4,5,5,14.071428571428573,1.5714285714285712,1.0,0.9285714285714284,75,75,76,80,78,77,70,100,-1,2,4,-5,27227,25215
149,F1,30/11/16,Toulouse,Montpellier,2,10.000000000000002,3.071428571428571,5,8,5,15.571428571428573,2.6428571428571423,0.07142857142857142,1.2142857142857142,11.500000000000002,3.8571428571428568,3,7,4,11.999999999999998,0.9999999999999998,1.1428571428571428,1.4285714285714284,75,74,73,76,74,73,35,42,-2,-1,2,-1,17068,18795
150,F1,02/12/16,Caen,Dijon,1,11.466666666666667,3.2,4,9,9,11.266666666666666,1.3333333333333333,0.0,0.8666666666666666,10.2,4.000000000000001,3,6,6,11.8,1.6666666666666663,2.0,1.2666666666666666,73,73,73,72,72,70,29,26,1,-3,3,-5,15786,19831
151,F1,03/12/16,Angers,Lorient,1,12.8,4.266666666666668,5,10,7,12.266666666666667,1.5333333333333332,0.2,0.8666666666666666,11.866666666666665,3.4000000000000004,3,2,10,13.066666666666665,1.7999999999999998,2.1333333333333333,0.9333333333333332,72,74,73,74,72,72,25,36,-1,-1,1,0,11954,19914
152,F1,03/12/16,Bordeaux,Lille,0,10.133333333333333,3.866666666666666,6,10,3,10.133333333333333,1.3333333333333333,0.13333333333333333,1.3333333333333333,11.933333333333335,3.4666666666666672,4,2,9,14.0,1.6,1.0666666666666669,0.9333333333333332,77,76,74,75,75,75,60,75,2,-1,1,0,24217,18478
153,F1,03/12/16,Guingamp,Nantes,2,10.266666666666667,4.2,6,10,4,13.733333333333333,1.6,0.2,1.2666666666666666,12.4,3.5333333333333337,3,4,8,14.6,2.1333333333333333,0.0,0.6,75,74,74,74,73,73,26,40,-1,0,-2,-2,14790,19547
154,F1,03/12/16,Monaco,Bastia,2,12.466666666666665,5.666666666666668,10,9,2,12.666666666666668,1.4666666666666666,0.06666666666666668,2.9333333333333336,10.933333333333332,4.133333333333334,3,5,7,13.4,2.466666666666667,2.1333333333333337,0.7999999999999999,80,80,79,73,72,72,145,28,3,1,-1,-3,9420,20847
155,F1,03/12/16,Montpellier,Paris SG,2,11.533333333333335,3.733333333333333,3,11,5,12.0,1.1333333333333333,0.2,1.3333333333333333,13.93333333333333,4.933333333333334,11,2,2,10.666666666666666,1.5333333333333332,1.0,2.0,76,74,73,85,83,82,42,500,2,-2,4,3,12356,26366
156,F1,04/12/16,Marseille,Nancy,2,10.733333333333334,3.5333333333333337,4,11,5,13.933333333333335,1.5333333333333332,0.06666666666666668,0.8666666666666666,9.933333333333334,2.533333333333333,4,4,7,15.266666666666666,2.4,0.0,0.8,80,78,77,69,72,68,100,30,4,-5,3,-1,39898,18961
157,F1,04/12/16,Nice,Toulouse,2,11.933333333333335,5.133333333333333,11,9,1,11.533333333333333,1.3333333333333333,0.06666666666666668,1.7999999999999998,9.666666666666668,3.066666666666667,6,4,5,15.466666666666667,2.6,1.0,1.2,74,75,74,75,74,73,42,35,0,2,1,-1,22949,19819
158,F1,04/12/16,Rennes,St Etienne,2,11.2,3.5333333333333337,7,9,5,11.199999999999998,1.6666666666666663,0.0,1.0666666666666669,10.466666666666667,3.066666666666667,5,7,3,12.933333333333332,1.4666666666666666,3.0,1.0666666666666669,77,73,74,75,75,76,50,70,2,-2,-1,2,22689,23040
159,F1,10/12/16,Bastia,Metz,2,10.6875,3.875,3,12,8,13.25,2.5,0.25,0.75,9.133333333333333,3.266666666666666,5,3,7,14.266666666666666,2.333333333333333,2.0666666666666664,1.0666666666666669,73,72,72,75,71,72,28,30,-1,-4,0,-1,10511,19465
160,F1,10/12/16,Bordeaux,Monaco,0,10.0,3.6875,6,10,4,10.4375,1.375,0.125,1.25,12.4375,5.75,11,3,2,12.875,1.5625,1.0,3.0625,77,76,74,80,80,79,60,145,-1,0,4,1,24217,24370
161,F1,10/12/16,Dijon,Marseille,0,10.375,4.0,3,12,6,12.0625,1.6875,0.1875,1.375,11.25,3.875,5,6,5,13.9375,1.5,1.0,1.0,72,72,70,80,78,77,26,100,3,-5,5,-5,10128,25215
162,F1,10/12/16,Lille,Montpellier,2,12.1875,3.8125,5,8,9,14.1875,1.75,0.125,0.9375,11.1875,3.6875,4,7,5,11.75,1.0625,1.125,1.4375,75,75,75,76,74,73,75,42,1,1,3,-2,29487,18795
163,F1,10/12/16,Nancy,Angers,2,9.75,2.5,4,9,8,14.8125,2.3125,0.0625,0.75,13.1875,4.3125,5,4,7,11.8125,1.4375,2.0625,0.9375,69,72,68,72,74,73,30,25,3,-2,-1,-1,17516,20294
164,F1,10/12/16,Toulouse,Lorient,2,9.8125,2.875,6,9,6,15.4375,2.5625,0.0625,1.125,11.9375,3.5,3,3,10,12.8125,1.75,2.125,1.0,75,74,73,74,72,72,35,36,1,-2,1,0,17068,19914
165,F1,11/12/16,Lyon,Rennes,2,15.4,5.666666666666668,8,8,6,12.933333333333332,1.7999999999999998,0.2,1.8666666666666667,11.375,3.625,8,3,5,11.625,1.75,0.0,1.125,80,79,76,77,73,74,235,50,-1,2,3,-2,38203,19531
166,F1,11/12/16,Paris SG,Nice,1,13.6875,4.8125,11,10,3,10.9375,1.5625,0.0625,1.875,11.875,5.1875,12,3,1,11.1875,1.25,0.0625,1.875,85,83,82,74,75,74,500,42,1,-1,1,2,45159,22293
167,F1,11/12/16,St Etienne,Guingamp,2,10.0625,2.875,5,12,4,12.5,1.5,0.1875,1.0,10.5625,4.3125,7,5,4,13.5625,1.5,3.0,1.3125,75,75,76,75,74,74,70,26,0,-1,1,0,27227,19416
168,F1,16/12/16,Angers,Nantes,0,13.000000000000002,4.176470588235293,5,12,8,11.588235294117649,1.4117647058823528,0.1764705882352941,0.8823529411764707,12.125,3.4375,3,4,9,14.8125,2.125,1.0,0.5625,72,74,73,74,73,73,25,40,-1,-2,-2,-3,11954,19547
169,F1,17/12/16,Guingamp,Paris SG,2,10.999999999999998,4.529411764705882,7,11,5,13.588235294117649,1.5294117647058825,0.1764705882352941,1.2352941176470589,14.176470588235292,5.117647058823528,11,3,3,11.294117647058822,1.5882352941176472,1.0,1.8823529411764708,75,74,74,85,83,82,26,500,1,-1,1,-1,14790,26366
170,F1,17/12/16,Lorient,St Etienne,2,12.235294117647054,3.7647058823529407,3,10,11,12.352941176470587,1.647058823529412,0.2352941176470588,1.0588235294117647,9.882352941176473,2.8235294117647056,6,7,4,12.52941176470588,1.4117647058823528,3.0,1.0,74,72,72,75,75,76,36,70,1,-1,1,-1,11832,23040
171,F1,17/12/16,Montpellier,Bordeaux,2,11.52941176470588,3.8235294117647056,4,12,6,11.823529411764708,1.0588235294117647,0.1764705882352941,1.4117647058823528,9.941176470588236,3.5882352941176463,6,6,5,10.470588235294116,1.4705882352941178,1.1176470588235294,1.1764705882352942,76,74,73,77,76,74,42,60,3,-3,-2,0,12356,22352
172,F1,17/12/16,Rennes,Bastia,0,11.47058823529412,3.705882352941176,8,10,6,11.823529411764708,1.647058823529412,0.05882352941176471,1.0588235294117647,10.999999999999998,4.0,4,5,8,13.235294117647054,2.4705882352941178,2.117647058823529,0.823529411764706,77,73,74,73,72,72,50,28,3,-3,1,-3,22689,20847
173,F1,17/12/16,Toulouse,Nancy,1,9.823529411764703,3.0,7,9,6,15.000000000000002,2.5294117647058827,0.05882352941176471,1.2352941176470589,9.882352941176473,2.7058823529411766,5,4,8,14.352941176470587,2.2352941176470584,1.0,0.8235294117647058,75,74,73,69,72,68,35,30,2,-2,4,-2,17068,18961
174,F1,18/12/16,Caen,Metz,2,11.75,3.5625,4,10,9,11.5,1.5,0.0,1.0,9.0625,3.125,5,3,8,14.5625,2.3125,2.0625,1.0,73,73,73,75,71,72,29,30,1,-3,0,-2,15786,19465
175,F1,18/12/16,Marseille,Lille,2,11.29411764705882,4.0588235294117645,6,12,5,14.176470588235292,1.5294117647058825,0.05882352941176471,1.0588235294117647,12.176470588235292,3.823529411764705,6,2,9,14.352941176470587,1.7058823529411766,1.0588235294117647,1.0,80,78,77,75,75,75,100,75,1,1,2,1,39898,18478
176,F1,18/12/16,Monaco,Lyon,0,12.647058823529413,5.76470588235294,12,10,2,12.999999999999998,1.5294117647058825,0.05882352941176471,3.117647058823529,14.75,5.5625,9,1,6,13.125,1.875,2.0625,1.8125,80,80,79,80,79,76,145,235,4,2,1,1,9420,22257
177,F1,18/12/16,Nice,Dijon,2,11.470588235294116,5.0588235294117645,12,10,1,11.117647058823529,1.3529411764705883,0.05882352941176471,1.8823529411764708,10.588235294117649,4.0588235294117645,3,7,7,12.058823529411766,1.647058823529412,3.0,1.3529411764705883,74,75,74,72,72,70,42,26,1,2,-1,-2,22949,19831
178,F1,21/12/16,Bastia,Marseille,0,11.166666666666664,4.0,5,13,8,13.111111111111116,2.333333333333333,0.2222222222222222,0.8888888888888891,11.388888888888884,4.111111111111111,7,6,5,14.111111111111107,1.4444444444444446,1.0,1.1111111111111112,73,72,72,80,78,77,28,100,1,1,2,1,10511,25215
179,F1,21/12/16,Bordeaux,Nice,1,10.055555555555557,3.5555555555555562,6,11,6,10.555555555555557,1.5000000000000002,0.2222222222222222,1.1111111111111112,11.277777777777779,4.9444444444444455,13,4,1,11.222222222222221,1.3333333333333337,0.05555555555555555,1.8888888888888893,77,76,74,74,75,74,60,42,-2,-1,2,2,24217,22293
180,F1,21/12/16,Dijon,Toulouse,2,10.611111111111107,4.055555555555555,3,13,8,12.555555555555555,1.7222222222222223,0.2222222222222222,1.3333333333333337,9.555555555555557,2.9444444444444438,7,5,6,15.111111111111116,2.4444444444444446,1.0,1.2222222222222223,72,72,70,75,74,73,26,35,-1,-3,2,-2,10128,19819
181,F1,21/12/16,Lille,Rennes,1,12.222222222222221,3.833333333333333,6,9,10,14.388888888888893,1.6111111111111114,0.1111111111111111,0.9444444444444444,11.5,3.722222222222221,8,3,7,12.0,1.6111111111111116,1.0,1.0555555555555558,75,75,75,77,73,74,75,50,1,-1,-1,-1,29487,19531
182,F1,21/12/16,Lyon,Angers,2,14.882352941176471,5.8235294117647065,10,9,6,13.529411764705882,1.8823529411764708,0.1764705882352941,1.8823529411764708,13.111111111111116,4.0555555555555545,5,4,9,11.611111111111107,1.3888888888888893,2.055555555555556,0.8333333333333335,80,79,76,72,74,73,235,25,1,2,-2,-2,38203,20294
