,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,DateTime,HRP,ARP
29,F1,26/08/12,St Etienne,Brest,2.0,10.0,4.5,0,0,2,17.5,2.0,0.0,1.0,8.5,2.5,1,0,1,17.0,2.0,0.0,0.5,2012-08-26,MilieuDeTableau,BasDeTableau
30,F1,01/09/12,Ajaccio,Evian Thonon Gaillard,2.0,7.333333333333334,2.0,1,1,1,13.666666666666668,3.666666666666666,0.6666666666666666,0.3333333333333333,11.666666666666664,3.0,0,1,2,13.333333333333332,2.6666666666666665,0.0,1.0,2012-09-01,MilieuDeTableau,MilieuDeTableau
31,F1,01/09/12,Bastia,St Etienne,0.0,9.333333333333334,5.333333333333334,2,0,1,18.666666666666664,2.6666666666666665,0.3333333333333333,2.333333333333333,9.666666666666666,5.0,1,0,2,16.0,1.3333333333333333,0.0,2.0,2012-09-01,HautDeTableau,MilieuDeTableau
32,F1,01/09/12,Brest,Troyes,2.0,7.0,1.6666666666666663,1,0,2,16.333333333333332,1.6666666666666663,0.0,0.3333333333333333,7.666666666666668,2.333333333333333,0,1,2,11.333333333333332,1.3333333333333333,1.0,1.0,2012-09-01,BasDeTableau,MilieuDeTableau
33,F1,01/09/12,Lorient,Nancy,2.0,12.666666666666668,4.333333333333333,1,2,0,9.333333333333332,1.0,0.3333333333333333,2.0,8.333333333333332,3.0,1,1,1,19.666666666666668,1.3333333333333333,1.3333333333333333,0.6666666666666666,2012-09-01,MilieuDeTableau,MilieuDeTableau
34,F1,01/09/12,Lyon,Valenciennes,2.0,14.333333333333336,4.666666666666667,2,1,0,16.0,3.0,0.0,2.0,8.333333333333332,3.333333333333333,2,1,0,13.333333333333332,0.6666666666666666,0.0,1.3333333333333333,2012-09-01,HautDeTableau,MilieuDeTableau
35,F1,01/09/12,Sochaux,Montpellier,0.0,8.0,2.666666666666667,0,0,3,14.333333333333332,1.0,0.3333333333333333,0.6666666666666666,7.666666666666666,2.333333333333333,0,1,2,17.333333333333336,2.0,0.3333333333333333,0.6666666666666666,2012-09-01,BasDeTableau,BasDeTableau
36,F1,01/09/12,Toulouse,Reims,1.0,10.333333333333334,5.0,2,1,0,19.33333333333333,2.333333333333333,0.6666666666666666,1.3333333333333333,8.666666666666668,2.6666666666666665,1,0,2,15.666666666666668,1.3333333333333333,0.0,0.6666666666666666,2012-09-01,MilieuDeTableau,BasDeTableau
37,F1,02/09/12,Bordeaux,Nice,1.0,10.666666666666668,5.0,2,1,0,10.0,1.6666666666666663,0.0,1.3333333333333333,10.0,4.333333333333334,0,2,1,16.666666666666664,2.0,0.0,0.6666666666666666,2012-09-02,MilieuDeTableau,BasDeTableau
38,F1,02/09/12,Lille,Paris SG,0.0,10.666666666666668,4.333333333333333,1,2,0,15.0,1.3333333333333333,0.0,1.6666666666666663,13.333333333333332,5.333333333333333,0,3,0,10.333333333333332,1.3333333333333333,1.0,0.6666666666666666,2012-09-02,MilieuDeTableau,BasDeTableau
39,F1,02/09/12,Marseille,Rennes,2.0,17.666666666666668,6.333333333333332,3,0,0,13.0,1.3333333333333333,0.0,1.3333333333333333,10.0,3.666666666666667,1,0,2,13.0,0.6666666666666666,0.3333333333333333,1.0,2012-09-02,HautDeTableau,MilieuDeTableau
40,F1,14/09/12,Paris SG,Toulouse,2.0,11.75,4.75,1,3,0,13.0,1.5,0.25,1.0,12.5,5.5,2,2,0,17.0,2.0,2.0,1.25,2012-09-14,MilieuDeTableau,MilieuDeTableau
41,F1,14/09/12,Reims,Montpellier,2.0,9.0,3.0,1,1,2,15.75,1.5,0.0,0.75,8.0,2.5,1,1,2,16.75,2.25,0.25,1.25,2012-09-14,BasDeTableau,MilieuDeTableau
42,F1,15/09/12,Evian Thonon Gaillard,Bastia,2.0,12.25,3.0,0,1,3,13.75,2.5,0.0,0.75,12.0,4.75,2,0,2,17.25,3.0,1.0,1.75,2012-09-15,BasDeTableau,MilieuDeTableau
43,F1,15/09/12,Nice,Brest,2.0,9.75,4.5,0,3,1,17.75,2.25,0.0,0.75,8.5,2.0,2,0,2,14.75,1.25,0.0,0.75,2012-09-15,BasDeTableau,MilieuDeTableau
44,F1,15/09/12,St Etienne,Sochaux,0.0,10.5,5.25,2,0,2,15.75,1.5,0.0,2.25,8.75,2.5,0,0,4,15.25,1.25,1.0,0.75,2012-09-15,HautDeTableau,BasDeTableau
45,F1,15/09/12,Troyes,Lille,1.0,7.75,3.25,0,1,3,12.25,2.0,0.25,1.0,10.25,4.25,1,2,1,15.5,1.25,0.0,1.5,2012-09-15,BasDeTableau,MilieuDeTableau
46,F1,15/09/12,Valenciennes,Bordeaux,1.0,8.75,3.25,2,1,1,14.25,0.75,0.0,1.5,12.25,5.0,2,2,0,12.5,1.25,0.25,1.25,2012-09-15,MilieuDeTableau,MilieuDeTableau
47,F1,16/09/12,Lyon,Ajaccio,2.0,13.75,5.0,3,1,0,16.0,2.5,0.0,2.25,9.5,3.0,2,1,1,15.25,3.25,2.0,0.75,2012-09-16,HautDeTableau,MilieuDeTableau
48,F1,16/09/12,Nancy,Marseille,0.0,8.75,3.25,1,1,2,18.75,1.25,0.5,0.5,18.0,6.5,4,0,0,13.25,1.5,0.0,1.75,2012-09-16,BasDeTableau,HautDeTableau
49,F1,16/09/12,Rennes,Lorient,0.0,9.0,3.0,1,0,3,13.5,0.75,0.25,1.0,12.75,4.5,2,2,0,9.5,0.75,1.0,2.25,2012-09-16,BasDeTableau,HautDeTableau
50,F1,21/09/12,Montpellier,St Etienne,1.0,10.2,3.8,1,1,3,15.6,2.0000000000000004,0.2,1.2,11.0,5.800000000000002,2,0,3,14.2,1.6,0.2,1.8000000000000005,2012-09-21,BasDeTableau,HautDeTableau
51,F1,22/09/12,Bastia,Paris SG,0.0,12.0,4.2,2,0,3,16.4,3.0000000000000004,0.2,1.4,11.6,5.0,2,3,0,13.0,1.8000000000000005,1.0,1.2000000000000002,2012-09-22,MilieuDeTableau,HautDeTableau
52,F1,22/09/12,Brest,Valenciennes,2.0,9.2,2.4000000000000004,2,0,3,15.8,1.4,0.0,1.0,9.4,3.2,2,2,1,14.4,0.6000000000000001,0.0,1.2000000000000002,2012-09-22,BasDeTableau,HautDeTableau
53,F1,22/09/12,Lorient,Nice,1.0,12.2,4.8,3,2,0,10.8,0.8,0.6000000000000001,2.2,10.4,4.8,1,3,1,16.8,2.0,0.0,1.4,2012-09-22,HautDeTableau,MilieuDeTableau
54,F1,22/09/12,Reims,Nancy,2.0,9.4,3.4000000000000004,2,1,2,15.8,1.4,0.0,1.2000000000000002,9.4,2.8,1,1,3,17.2,1.4,1.2,0.4,2012-09-22,HautDeTableau,BasDeTableau
55,F1,22/09/12,Sochaux,Troyes,2.0,8.6,2.2,1,0,4,14.2,1.6,0.2,0.8,8.399999999999999,3.0,0,2,3,12.2,1.8,1.0,1.0,2012-09-22,BasDeTableau,BasDeTableau
56,F1,22/09/12,Toulouse,Rennes,1.0,12.2,4.800000000000002,2,2,1,15.8,1.7999999999999998,0.4,1.0,10.4,3.4000000000000004,1,0,4,13.4,0.8,0.4,1.0,2012-09-22,MilieuDeTableau,BasDeTableau
57,F1,23/09/12,Bordeaux,Ajaccio,1.0,12.2,4.4,2,3,0,13.0,1.4,0.2,1.0,9.0,2.6000000000000005,2,1,2,14.4,3.0,2.0,0.6000000000000001,2012-09-23,MilieuDeTableau,BasDeTableau
58,F1,23/09/12,Lille,Lyon,1.0,11.2,4.4,1,3,1,15.6,1.2,0.0,1.4,14.0,5.8,4,1,0,14.2,2.2,0.0,2.2,2012-09-23,MilieuDeTableau,HautDeTableau
59,F1,23/09/12,Marseille,Evian Thonon Gaillard,2.0,17.4,6.4,5,0,0,13.000000000000002,1.2000000000000002,0.0,1.6,12.4,3.0,1,1,3,13.4,2.6,0.0,1.2000000000000002,2012-09-23,HautDeTableau,MilieuDeTableau
60,F1,28/09/12,Rennes,Lille,2.0,10.166666666666666,3.8333333333333335,1,1,4,14.0,0.8333333333333333,0.3333333333333333,1.1666666666666663,10.833333333333336,4.166666666666666,1,4,1,16.0,1.3333333333333333,0.0,1.3333333333333333,2012-09-28,MilieuDeTableau,MilieuDeTableau
61,F1,29/09/12,Ajaccio,Brest,2.0,9.166666666666668,2.6666666666666665,2,2,2,13.833333333333336,2.6666666666666665,0.3333333333333333,0.8333333333333333,10.166666666666666,3.0,3,0,3,15.666666666666664,1.4999999999999998,0.0,1.1666666666666663,2012-09-29,MilieuDeTableau,MilieuDeTableau
62,F1,29/09/12,Evian Thonon Gaillard,Lorient,1.0,11.499999999999998,2.833333333333333,1,1,4,14.833333333333332,2.333333333333333,0.0,1.0,12.666666666666664,4.666666666666667,3,3,0,11.0,1.1666666666666663,3.1666666666666665,2.0,2012-09-29,BasDeTableau,HautDeTableau
63,F1,29/09/12,Nancy,Montpellier,0.0,11.0,3.666666666666666,1,1,4,16.5,1.3333333333333333,0.3333333333333333,0.3333333333333333,10.666666666666666,3.666666666666667,1,2,3,15.500000000000002,1.6666666666666667,0.16666666666666666,1.1666666666666663,2012-09-29,BasDeTableau,MilieuDeTableau
64,F1,29/09/12,Nice,Bastia,1.0,9.833333333333332,4.666666666666667,1,4,1,16.333333333333332,2.0,0.0,1.3333333333333333,11.666666666666664,4.166666666666667,2,0,4,16.499999999999996,3.0,1.0,1.1666666666666663,2012-09-29,MilieuDeTableau,MilieuDeTableau
65,F1,29/09/12,Paris SG,Sochaux,2.0,11.166666666666664,4.833333333333333,3,3,0,13.666666666666664,2.1666666666666665,0.16666666666666666,1.6666666666666663,10.0,3.333333333333333,2,0,4,12.999999999999998,1.5,1.0,1.1666666666666663,2012-09-29,HautDeTableau,MilieuDeTableau
66,F1,29/09/12,Troyes,Toulouse,0.0,8.166666666666666,3.333333333333333,0,2,4,13.0,1.6666666666666667,0.3333333333333333,1.0,11.666666666666668,4.333333333333333,2,3,1,15.0,1.6666666666666667,2.0,1.1666666666666663,2012-09-29,BasDeTableau,MilieuDeTableau
67,F1,30/09/12,Lyon,Bordeaux,0.0,12.833333333333336,5.333333333333334,4,2,0,14.333333333333332,1.8333333333333333,0.0,2.0,12.333333333333336,4.833333333333334,2,4,0,12.5,1.6666666666666663,0.16666666666666666,1.1666666666666663,2012-09-30,HautDeTableau,MilieuDeTableau
68,F1,30/09/12,St Etienne,Reims,1.0,11.5,5.333333333333333,2,1,3,14.166666666666668,1.6666666666666663,0.16666666666666666,1.6666666666666667,8.833333333333334,3.333333333333333,3,1,2,16.0,1.5,0.0,1.3333333333333333,2012-09-30,HautDeTableau,HautDeTableau
69,F1,30/09/12,Valenciennes,Marseille,2.0,10.666666666666666,3.166666666666667,2,2,2,14.833333333333336,0.8333333333333333,0.16666666666666666,1.1666666666666667,15.833333333333336,5.833333333333332,6,0,0,12.333333333333336,1.1666666666666667,0.0,1.5,2012-09-30,MilieuDeTableau,HautDeTableau
70,F1,05/10/12,St Etienne,Nancy,2.0,12.571428571428573,5.285714285714286,2,2,3,14.0,1.4285714285714284,0.14285714285714285,1.4285714285714284,10.857142857142858,3.571428571428571,1,1,5,16.285714285714292,1.2857142857142856,1.1428571428571428,0.2857142857142857,2012-10-05,MilieuDeTableau,BasDeTableau
71,F1,06/10/12,Bastia,Troyes,2.0,11.142857142857142,3.8571428571428568,2,1,4,16.142857142857142,3.0,0.14285714285714285,1.2857142857142856,8.142857142857142,3.0,0,2,5,13.571428571428573,1.5714285714285712,2.0,0.857142857142857,2012-10-06,MilieuDeTableau,BasDeTableau
72,F1,06/10/12,Lille,Ajaccio,2.0,10.571428571428571,3.8571428571428568,1,4,2,15.714285714285715,1.4285714285714284,0.0,1.1428571428571426,9.571428571428571,3.0,3,2,2,13.857142857142858,2.4285714285714284,2.0,0.857142857142857,2012-10-06,BasDeTableau,BasDeTableau
73,F1,06/10/12,Montpellier,Evian Thonon Gaillard,0.0,10.857142857142856,3.7142857142857135,2,2,3,14.999999999999998,1.714285714285714,0.14285714285714285,1.2857142857142856,11.714285714285715,3.4285714285714284,1,2,4,15.857142857142856,2.714285714285714,0.0,1.0,2012-10-06,MilieuDeTableau,BasDeTableau
74,F1,06/10/12,Reims,Nice,2.0,8.0,3.0,3,2,2,15.857142857142856,1.7142857142857142,0.0,1.1428571428571428,10.142857142857142,4.285714285714286,1,5,1,16.714285714285715,2.4285714285714284,0.0,1.4285714285714284,2012-10-06,MilieuDeTableau,MilieuDeTableau
75,F1,06/10/12,Sochaux,Rennes,0.0,10.142857142857142,3.2857142857142856,2,0,5,12.428571428571427,1.5714285714285712,0.14285714285714285,1.0,10.0,3.8571428571428568,2,1,4,14.428571428571427,0.857142857142857,0.2857142857142857,1.2857142857142856,2012-10-06,BasDeTableau,MilieuDeTableau
76,F1,06/10/12,Toulouse,Valenciennes,1.0,12.285714285714288,4.7142857142857135,3,3,1,14.571428571428571,1.4285714285714284,0.2857142857142857,1.2857142857142856,11.285714285714285,3.571428571428571,3,2,2,14.428571428571427,0.857142857142857,1.0,1.5714285714285714,2012-10-06,MilieuDeTableau,HautDeTableau
77,F1,07/10/12,Brest,Bordeaux,1.0,10.285714285714286,2.714285714285714,3,0,4,15.714285714285715,1.5714285714285712,0.0,1.0,11.285714285714285,4.7142857142857135,3,4,0,13.0,1.714285714285714,0.14285714285714285,1.2857142857142856,2012-10-07,BasDeTableau,MilieuDeTableau
78,F1,07/10/12,Lorient,Lyon,1.0,12.428571428571427,4.428571428571429,3,4,0,10.857142857142856,1.1428571428571428,0.5714285714285714,1.8571428571428568,14.285714285714285,5.428571428571429,4,2,1,14.428571428571427,1.714285714285714,0.0,1.714285714285714,2012-10-07,HautDeTableau,HautDeTableau
79,F1,07/10/12,Marseille,Paris SG,1.0,15.142857142857142,5.428571428571429,6,0,1,12.428571428571427,1.4285714285714286,0.0,1.4285714285714284,10.857142857142858,4.7142857142857135,4,3,0,12.714285714285715,2.0,1.0,1.714285714285714,2012-10-07,HautDeTableau,HautDeTableau
80,F1,19/10/12,Bordeaux,Lille,1.0,12.0,4.875,3,5,0,12.875,1.875,0.125,1.25,11.125,3.875,2,4,2,16.0,1.5,0.0,1.25,2012-10-19,MilieuDeTableau,MilieuDeTableau
81,F1,20/10/12,Evian Thonon Gaillard,Toulouse,0.0,10.75,3.375,2,2,4,16.75,2.625,0.0,1.25,13.125,5.0,3,4,1,15.0,1.5,2.0,1.375,2012-10-20,BasDeTableau,MilieuDeTableau
82,F1,20/10/12,Nancy,Sochaux,1.0,10.875,3.625,1,1,6,15.75,1.125,0.375,0.25,10.25,3.25,2,0,6,12.875,1.625,1.0,0.875,2012-10-20,BasDeTableau,BasDeTableau
83,F1,20/10/12,Nice,St Etienne,1.0,10.375,4.125,1,5,2,16.125,2.5,0.0,1.375,13.875,5.875,3,2,3,13.75,1.375,0.125,1.75,2012-10-20,MilieuDeTableau,HautDeTableau
84,F1,20/10/12,Paris SG,Reims,2.0,10.5,4.5,4,4,0,13.125,2.0,0.125,1.75,7.625,3.125,4,2,2,15.375,1.625,0.0,1.375,2012-10-20,HautDeTableau,MilieuDeTableau
85,F1,20/10/12,Rennes,Montpellier,2.0,9.875,3.625,3,1,4,14.375,1.125,0.25,1.25,11.125,4.25,2,2,4,15.125,2.0,0.125,1.375,2012-10-20,MilieuDeTableau,MilieuDeTableau
86,F1,20/10/12,Valenciennes,Lorient,2.0,10.875,3.5,3,3,2,14.375,1.125,0.125,1.625,12.625,4.625,3,5,0,11.375,1.125,3.125,1.75,2012-10-20,HautDeTableau,HautDeTableau
87,F1,21/10/12,Ajaccio,Bastia,1.0,9.625,2.875,3,2,3,13.875,2.25,0.25,0.75,12.625,4.125,3,1,4,15.625,2.875,1.0,1.5,2012-10-21,MilieuDeTableau,MilieuDeTableau
88,F1,21/10/12,Lyon,Brest,2.0,14.0,5.125,4,3,1,14.75,1.625,0.0,1.625,10.5,2.625,3,1,4,15.625,1.625,0.0,1.0,2012-10-21,HautDeTableau,BasDeTableau
89,F1,21/10/12,Troyes,Marseille,2.0,8.5,3.125,0,2,6,13.75,1.375,0.5,1.0,14.75,5.25,6,1,1,12.25,1.375,0.0,1.5,2012-10-21,BasDeTableau,HautDeTableau
90,F1,26/10/12,St Etienne,Rennes,2.0,14.111111111111109,6.111111111111112,3,3,3,13.333333333333336,1.2222222222222223,0.1111111111111111,1.6666666666666667,9.777777777777775,3.666666666666667,4,1,4,14.555555555555555,1.0,0.2222222222222222,1.3333333333333337,2012-10-26,HautDeTableau,MilieuDeTableau
91,F1,27/10/12,Lille,Valenciennes,2.0,11.222222222222221,4.111111111111112,2,5,2,16.22222222222222,1.5555555555555558,0.0,1.2222222222222223,11.0,4.0,4,3,2,14.222222222222225,1.2222222222222223,1.0,2.1111111111111107,2012-10-27,BasDeTableau,HautDeTableau
92,F1,27/10/12,Montpellier,Nice,2.0,11.222222222222225,4.333333333333333,2,2,5,15.111111111111114,2.1111111111111107,0.1111111111111111,1.3333333333333337,10.333333333333334,4.0,1,6,2,15.888888888888891,2.2222222222222223,0.0,1.3333333333333337,2012-10-27,MilieuDeTableau,MilieuDeTableau
93,F1,27/10/12,Nancy,Paris SG,0.0,10.555555555555557,3.666666666666667,1,2,6,15.777777777777775,1.2222222222222223,0.4444444444444444,0.3333333333333333,11.888888888888891,4.666666666666667,5,4,0,13.000000000000002,2.0,1.0,1.666666666666667,2012-10-27,BasDeTableau,HautDeTableau
94,F1,27/10/12,Reims,Troyes,1.0,8.555555555555555,3.2222222222222223,4,2,3,14.444444444444445,1.6666666666666663,0.0,1.2222222222222219,8.11111111111111,3.0,1,2,6,13.888888888888886,1.3333333333333337,4.0,1.0,2012-10-27,MilieuDeTableau,BasDeTableau
95,F1,27/10/12,Toulouse,Brest,2.0,12.555555555555555,5.0,4,4,1,15.666666666666668,1.6666666666666667,0.2222222222222222,1.6666666666666667,9.666666666666668,2.4444444444444446,3,1,5,15.444444444444445,1.5555555555555558,0.0,0.8888888888888888,2012-10-27,HautDeTableau,BasDeTableau
96,F1,28/10/12,Bastia,Bordeaux,2.0,12.222222222222225,3.6666666666666665,3,2,4,16.333333333333336,2.7777777777777777,0.2222222222222222,1.3333333333333333,12.111111111111109,4.888888888888889,3,6,0,13.111111111111109,1.8888888888888888,0.1111111111111111,1.2222222222222223,2012-10-28,MilieuDeTableau,MilieuDeTableau
97,F1,28/10/12,Lorient,Ajaccio,1.0,12.555555555555555,4.444444444444444,3,5,1,11.333333333333332,1.1111111111111112,0.6666666666666666,1.666666666666667,9.888888888888891,3.1111111111111107,3,3,3,14.222222222222221,2.2222222222222223,2.1111111111111107,0.6666666666666667,2012-10-28,HautDeTableau,BasDeTableau
98,F1,02/11/12,Brest,Lorient,2.0,10.2,2.6000000000000005,3,1,6,15.2,1.6,0.0,0.8999999999999999,14.0,5.0,3,6,1,11.3,1.2,5.1,1.9000000000000004,2012-11-02,BasDeTableau,HautDeTableau
99,F1,03/11/12,Evian Thonon Gaillard,Lille,0.0,11.333333333333332,3.7777777777777777,2,2,5,16.88888888888889,2.4444444444444446,0.0,1.111111111111111,12.000000000000002,4.2,3,5,2,16.700000000000006,1.6,0.0,1.3,2012-11-03,BasDeTableau,MilieuDeTableau
100,F1,03/11/12,Nice,Nancy,2.0,10.3,3.9,1,6,3,16.1,2.1,0.0,1.3000000000000005,10.8,3.6,1,2,7,15.5,1.2999999999999998,2.2,0.30000000000000004,2012-11-03,MilieuDeTableau,BasDeTableau
101,F1,03/11/12,Paris SG,St Etienne,0.0,12.000000000000005,4.6,6,4,0,12.899999999999995,2.1,0.1,1.6,13.7,6.1,4,3,3,13.7,1.2000000000000002,0.1,1.7000000000000004,2012-11-03,HautDeTableau,HautDeTableau
102,F1,03/11/12,Rennes,Reims,2.0,10.3,4.0,4,1,5,14.5,1.1,0.30000000000000004,1.2,9.0,3.2,4,3,3,13.699999999999998,1.5000000000000002,0.0,1.2000000000000002,2012-11-03,BasDeTableau,MilieuDeTableau
103,F1,03/11/12,Troyes,Montpellier,1.0,9.1,3.0,1,3,6,13.3,1.3000000000000005,0.4,1.0,11.4,4.499999999999999,3,2,5,15.5,2.3000000000000003,0.2,1.5,2012-11-03,BasDeTableau,MilieuDeTableau
104,F1,03/11/12,Valenciennes,Sochaux,2.0,10.8,4.0,4,3,3,14.3,1.2,0.2,2.0,10.666666666666668,3.2222222222222228,2,1,6,12.888888888888893,1.7777777777777781,1.0,0.8888888888888888,2012-11-03,HautDeTableau,BasDeTableau
105,F1,04/11/12,Ajaccio,Marseille,0.0,9.9,3.4000000000000012,3,4,3,14.8,2.3000000000000003,0.30000000000000004,1.0,14.888888888888891,5.111111111111111,6,1,2,11.777777777777779,1.3333333333333333,0.0,1.3333333333333337,2012-11-04,BasDeTableau,HautDeTableau
106,F1,04/11/12,Bordeaux,Toulouse,2.0,12.4,5.1000000000000005,3,6,1,13.2,1.9,0.1,1.2,12.4,5.1000000000000005,5,4,1,15.3,1.6,2.0,1.8,2012-11-04,MilieuDeTableau,HautDeTableau
