,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,DateTime,HRP,ARP
106,F1,29/10/08,Paris SG,Toulouse,0.0,10.2,4.0,5,2,3,16.2,2.1000000000000005,0.0,1.2000000000000002,10.9,3.7,5,3,2,17.500000000000004,2.0,0.0,0.9,2008-10-29,MilieuDeTableau,MilieuDeTableau
107,F1,29/10/08,Sochaux,Lyon,0.0,14.3,5.0,0,6,4,17.6,1.6999999999999995,0.0,1.0,16.0,5.3,6,3,1,14.799999999999995,1.4000000000000006,1.0,1.4,2008-10-29,MilieuDeTableau,HautDeTableau
108,F1,29/10/08,St Etienne,Lorient,0.0,14.800000000000002,4.2,3,1,6,16.8,1.6,0.0,0.6000000000000001,12.2,3.5,2,3,5,15.2,1.3,0.0,1.0,2008-10-29,BasDeTableau,MilieuDeTableau
109,F1,29/10/08,Valenciennes,Rennes,1.0,11.9,3.5,2,1,7,20.2,2.0,0.1,0.7999999999999999,15.0,5.3,3,6,1,17.2,2.1,1.0,1.3,2008-10-29,BasDeTableau,MilieuDeTableau
110,F1,01/11/08,Auxerre,Valenciennes,1.0,11.727272727272727,4.272727272727272,4,3,4,13.181818181818182,1.0,0.0,1.0909090909090908,11.818181818181818,3.454545454545455,2,2,7,19.545454545454547,2.0,1.0,0.7272727272727273,2008-11-01,MilieuDeTableau,BasDeTableau
111,F1,01/11/08,Lille,Nantes,2.0,13.636363636363635,5.272727272727272,4,5,2,19.90909090909091,1.8181818181818181,0.09090909090909093,1.3636363636363638,11.181818181818182,3.2727272727272725,3,2,6,18.90909090909091,1.9090909090909092,0.09090909090909093,0.7272727272727273,2008-11-01,MilieuDeTableau,BasDeTableau
112,F1,01/11/08,Lorient,Grenoble,1.0,11.545454545454545,3.6363636363636367,3,3,5,14.363636363636365,1.181818181818182,0.0,1.272727272727273,9.09090909090909,2.9090909090909087,5,3,3,15.363636363636367,1.818181818181818,1.0909090909090908,0.9090909090909092,2008-11-01,MilieuDeTableau,MilieuDeTableau
113,F1,01/11/08,Marseille,St Etienne,2.0,17.818181818181817,4.909090909090908,5,5,1,16.090909090909093,1.1818181818181817,0.18181818181818185,1.9090909090909092,14.454545454545453,4.090909090909091,3,1,7,16.272727272727273,1.5454545454545454,0.0,0.6363636363636364,2008-11-01,HautDeTableau,BasDeTableau
114,F1,01/11/08,Nancy,Bordeaux,2.0,11.727272727272727,2.3636363636363638,1,6,4,15.454545454545455,1.4545454545454544,0.09090909090909093,0.7272727272727274,15.181818181818185,6.090909090909091,6,3,2,17.09090909090909,1.9090909090909087,2.0,1.636363636363637,2008-11-01,BasDeTableau,HautDeTableau
115,F1,01/11/08,Nice,Paris SG,2.0,11.272727272727273,3.3636363636363638,4,4,3,19.181818181818183,1.8181818181818181,0.09090909090909093,1.3636363636363635,9.636363636363637,3.8181818181818183,5,2,4,15.363636363636365,2.090909090909091,0.0,1.0909090909090908,2008-11-01,MilieuDeTableau,MilieuDeTableau
116,F1,01/11/08,Toulouse,Caen,0.0,11.181818181818182,3.8181818181818183,6,3,2,17.09090909090909,1.818181818181818,0.0,0.9090909090909092,13.909090909090908,4.636363636363637,3,5,3,18.181818181818183,1.6363636363636365,0.0,1.5454545454545454,2008-11-01,HautDeTableau,HautDeTableau
117,F1,02/11/08,Le Havre,Monaco,0.0,12.181818181818182,3.0,2,2,7,14.818181818181815,1.181818181818182,0.0,0.7272727272727273,10.545454545454543,3.1818181818181817,3,4,4,20.63636363636364,1.5454545454545454,0.09090909090909093,0.8181818181818181,2008-11-02,BasDeTableau,BasDeTableau
118,F1,02/11/08,Lyon,Le Mans,2.0,15.363636363636365,5.09090909090909,7,3,1,15.36363636363636,1.5454545454545452,0.09090909090909093,1.4545454545454546,10.636363636363637,3.545454545454545,5,3,3,18.63636363636364,1.818181818181818,0.0,1.6363636363636365,2008-11-02,HautDeTableau,HautDeTableau
119,F1,02/11/08,Rennes,Sochaux,2.0,14.454545454545455,4.999999999999999,3,7,1,17.09090909090909,2.272727272727273,0.09090909090909093,1.181818181818182,14.18181818181818,4.8181818181818175,0,6,5,17.363636363636363,1.6363636363636365,0.18181818181818185,0.9090909090909092,2008-11-02,MilieuDeTableau,BasDeTableau
120,F1,08/11/08,Bordeaux,Auxerre,2.0,15.666666666666664,5.833333333333332,6,3,3,17.166666666666664,2.0,0.16666666666666666,1.4999999999999998,12.416666666666664,4.166666666666666,4,4,4,13.083333333333336,1.0,0.0,1.0,2008-11-08,HautDeTableau,MilieuDeTableau
121,F1,08/11/08,Caen,Le Havre,0.0,14.083333333333336,4.666666666666667,4,5,3,17.583333333333336,1.6666666666666667,0.0,1.5,12.833333333333332,3.25,2,2,8,14.75,1.1666666666666663,0.0,0.8333333333333333,2008-11-08,HautDeTableau,BasDeTableau
122,F1,08/11/08,Grenoble,Marseille,0.0,8.75,2.833333333333333,5,4,3,15.166666666666664,1.8333333333333333,0.25,0.9166666666666666,17.416666666666664,5.25,6,5,1,15.833333333333336,1.25,1.0833333333333333,2.0,2008-11-08,MilieuDeTableau,HautDeTableau
123,F1,08/11/08,Lorient,Nice,0.0,11.166666666666668,3.666666666666667,3,4,5,14.416666666666668,1.25,0.0,1.2499999999999998,11.666666666666668,3.9166666666666674,5,4,3,18.833333333333336,1.7499999999999998,1.0,1.333333333333333,2008-11-08,MilieuDeTableau,MilieuDeTableau
124,F1,08/11/08,Monaco,Lyon,0.0,11.333333333333332,3.9166666666666665,4,4,4,19.916666666666668,1.5,0.08333333333333333,1.0,15.833333333333336,5.416666666666665,8,3,1,15.499999999999998,1.4166666666666663,1.0,1.5000000000000002,2008-11-08,MilieuDeTableau,HautDeTableau
125,F1,08/11/08,Nantes,Toulouse,1.0,10.833333333333336,3.25,3,2,7,19.416666666666668,2.0,0.08333333333333333,0.6666666666666666,11.166666666666664,3.75,6,3,3,17.083333333333332,1.8333333333333333,0.0,0.8333333333333335,2008-11-08,BasDeTableau,HautDeTableau
126,F1,08/11/08,Sochaux,Le Mans,2.0,14.5,4.749999999999999,0,6,6,16.916666666666668,1.5833333333333333,0.16666666666666666,0.8333333333333334,10.416666666666666,3.5,5,3,4,19.166666666666664,1.8333333333333333,0.0,1.5000000000000002,2008-11-08,BasDeTableau,HautDeTableau
127,F1,09/11/08,Paris SG,Lille,2.0,9.916666666666668,3.916666666666667,5,2,5,15.916666666666668,2.0,0.0,1.0,14.166666666666664,5.166666666666667,5,5,2,20.75,1.7499999999999998,1.0,1.4166666666666667,2008-11-09,MilieuDeTableau,HautDeTableau
128,F1,09/11/08,St Etienne,Rennes,0.0,13.916666666666664,3.9166666666666665,3,1,8,16.166666666666668,1.7499999999999998,0.0,0.6666666666666667,14.083333333333336,5.000000000000001,4,7,1,17.25,2.166666666666667,1.0,1.1666666666666667,2008-11-09,BasDeTableau,MilieuDeTableau
129,F1,09/11/08,Valenciennes,Nancy,0.0,11.333333333333336,3.166666666666667,2,3,7,18.916666666666664,2.0,0.08333333333333333,0.6666666666666666,11.583333333333332,2.25,2,6,4,15.75,1.5,0.08333333333333333,0.75,2008-11-09,BasDeTableau,BasDeTableau
130,F1,15/11/08,Auxerre,Sochaux,2.0,12.0,4.0,4,4,5,13.692307692307693,1.2307692307692306,0.0,0.9230769230769232,14.230769230769232,4.6923076923076925,1,6,6,17.0,1.5384615384615379,0.15384615384615385,0.923076923076923,2008-11-15,MilieuDeTableau,BasDeTableau
131,F1,15/11/08,Le Havre,Paris SG,0.0,12.846153846153845,3.3076923076923075,3,2,8,14.846153846153845,1.3076923076923077,0.0,0.8461538461538463,10.076923076923078,3.9230769230769225,6,2,5,15.692307692307693,1.846153846153846,0.0,1.0,2008-11-15,BasDeTableau,MilieuDeTableau
132,F1,15/11/08,Le Mans,Valenciennes,2.0,10.615384615384617,3.461538461538462,5,3,5,18.69230769230769,1.7692307692307694,0.0,1.4615384615384617,11.692307692307693,3.0769230769230766,2,3,8,19.384615384615387,2.0769230769230766,1.0,0.6153846153846154,2008-11-15,HautDeTableau,BasDeTableau
133,F1,15/11/08,Lille,St Etienne,2.0,14.000000000000002,5.000000000000001,5,5,3,20.30769230769231,1.6153846153846154,0.07692307692307693,1.3076923076923077,14.30769230769231,4.0,3,1,9,15.999999999999998,1.6923076923076923,0.0,0.6153846153846154,2008-11-15,HautDeTableau,BasDeTableau
134,F1,15/11/08,Marseille,Lorient,0.0,16.61538461538462,5.230769230769232,7,5,1,15.384615384615385,1.3076923076923077,0.15384615384615385,2.0769230769230766,11.230769230769232,3.615384615384615,3,4,6,14.384615384615381,1.2307692307692306,0.0,1.153846153846154,2008-11-15,HautDeTableau,MilieuDeTableau
135,F1,15/11/08,Nancy,Caen,1.0,11.692307692307693,2.230769230769231,3,6,4,16.0,1.4615384615384617,0.07692307692307693,0.7692307692307692,13.692307692307693,4.538461538461539,4,5,4,17.538461538461537,1.6153846153846152,0.0,1.3846153846153846,2008-11-15,BasDeTableau,MilieuDeTableau
136,F1,15/11/08,Toulouse,Grenoble,2.0,11.076923076923077,3.8461538461538463,6,4,3,17.69230769230769,1.8461538461538465,0.0,0.8461538461538459,9.076923076923077,2.8461538461538467,5,4,4,14.846153846153848,1.769230769230769,2.0769230769230766,0.8461538461538463,2008-11-15,MilieuDeTableau,MilieuDeTableau
137,F1,16/11/08,Lyon,Bordeaux,2.0,15.923076923076923,5.615384615384616,9,3,1,15.53846153846154,1.3846153846153844,0.07692307692307693,1.4615384615384617,16.076923076923073,5.769230769230768,7,3,3,16.384615384615387,1.846153846153846,2.0,1.5384615384615388,2008-11-16,HautDeTableau,HautDeTableau
138,F1,16/11/08,Nice,Nantes,2.0,11.461538461538458,3.7692307692307687,6,4,3,18.615384615384613,1.7692307692307692,0.07692307692307693,1.3076923076923077,11.153846153846152,3.2307692307692313,3,3,7,19.230769230769226,1.846153846153846,0.07692307692307693,0.6923076923076923,2008-11-16,HautDeTableau,BasDeTableau
139,F1,16/11/08,Rennes,Monaco,2.0,14.153846153846155,5.307692307692308,5,7,1,17.53846153846154,2.0769230769230766,0.07692307692307693,1.3076923076923077,11.384615384615385,3.846153846153847,4,4,5,19.384615384615387,1.4615384615384617,0.07692307692307693,0.9230769230769232,2008-11-16,HautDeTableau,MilieuDeTableau
140,F1,22/11/08,Bordeaux,Rennes,1.0,16.57142857142857,5.7857142857142865,7,3,4,16.214285714285708,1.8571428571428568,0.14285714285714285,1.4999999999999998,14.285714285714285,5.3571428571428585,6,7,1,17.285714285714285,1.9285714285714284,1.0,1.357142857142857,2008-11-22,HautDeTableau,HautDeTableau
141,F1,22/11/08,Caen,Auxerre,2.0,13.785714285714285,4.714285714285714,4,6,4,17.571428571428573,1.6428571428571423,0.0,1.357142857142857,11.714285714285715,3.928571428571429,5,4,5,13.785714285714285,1.2142857142857142,0.0,0.9285714285714284,2008-11-22,MilieuDeTableau,MilieuDeTableau
142,F1,22/11/08,Grenoble,Le Havre,1.0,8.857142857142854,2.8571428571428568,5,4,5,14.928571428571429,1.9285714285714284,0.21428571428571427,0.7857142857142856,12.642857142857142,3.2857142857142856,3,2,9,14.642857142857142,1.3571428571428568,0.0,0.857142857142857,2008-11-22,MilieuDeTableau,BasDeTableau
143,F1,22/11/08,Lorient,Toulouse,2.0,11.500000000000002,3.7142857142857135,4,4,6,14.071428571428571,1.1428571428571426,0.0,1.2857142857142856,10.928571428571427,4.0,7,4,3,17.857142857142858,1.8571428571428563,0.0,0.9285714285714284,2008-11-22,MilieuDeTableau,MilieuDeTableau
144,F1,22/11/08,Paris SG,Lyon,2.0,10.285714285714286,3.928571428571428,7,2,5,15.428571428571427,1.7857142857142854,0.0,1.1428571428571428,15.285714285714285,5.642857142857142,10,3,1,16.714285714285708,1.2857142857142854,1.0,1.4999999999999996,2008-11-22,MilieuDeTableau,HautDeTableau
145,F1,22/11/08,St Etienne,Nice,0.0,13.785714285714285,3.8571428571428568,3,1,10,16.142857142857142,1.6428571428571423,0.07142857142857142,0.5714285714285714,11.928571428571427,3.928571428571429,7,4,3,18.428571428571427,1.6428571428571426,1.0,1.3571428571428568,2008-11-22,BasDeTableau,HautDeTableau
146,F1,22/11/08,Valenciennes,Sochaux,1.0,11.857142857142858,3.2857142857142856,2,3,9,18.85714285714285,1.9999999999999996,0.07142857142857142,0.5714285714285713,13.642857142857144,4.428571428571427,1,6,7,16.857142857142858,1.571428571428571,0.14285714285714285,0.857142857142857,2008-11-22,BasDeTableau,BasDeTableau
147,F1,23/11/08,Marseille,Lille,1.0,16.142857142857142,5.1428571428571415,7,5,2,15.142857142857144,1.2142857142857142,0.14285714285714285,2.0714285714285707,14.571428571428573,5.499999999999999,6,5,3,20.285714285714285,1.6428571428571426,1.0,1.4285714285714282,2008-11-23,HautDeTableau,HautDeTableau
148,F1,23/11/08,Monaco,Le Mans,2.0,11.357142857142858,3.6428571428571432,4,4,6,19.07142857142857,1.4999999999999996,0.07142857142857142,0.9285714285714284,11.142857142857142,3.6428571428571423,6,3,5,18.642857142857142,1.714285714285714,0.0,1.4285714285714282,2008-11-23,MilieuDeTableau,HautDeTableau
149,F1,23/11/08,Nantes,Nancy,0.0,11.142857142857144,3.2142857142857144,3,3,8,19.571428571428573,1.928571428571428,0.07142857142857142,0.7142857142857141,11.928571428571427,2.142857142857143,3,7,4,15.571428571428573,1.357142857142857,0.07142857142857142,0.7857142857142855,2008-11-23,BasDeTableau,BasDeTableau
150,F1,29/11/08,Auxerre,Monaco,0.0,11.4,3.866666666666668,5,4,6,14.133333333333333,1.2666666666666666,0.0,0.8666666666666667,11.2,3.533333333333333,5,4,6,18.733333333333334,1.4,0.06666666666666668,1.0666666666666669,2008-11-29,MilieuDeTableau,MilieuDeTableau
151,F1,29/11/08,Le Havre,Nantes,0.0,12.533333333333333,3.333333333333333,3,3,9,14.8,1.3333333333333333,0.0,0.7999999999999999,11.666666666666664,3.2000000000000006,3,3,9,19.066666666666674,1.933333333333333,0.06666666666666668,0.6666666666666666,2008-11-29,BasDeTableau,BasDeTableau
152,F1,29/11/08,Le Mans,Caen,2.0,11.066666666666668,3.5333333333333337,6,3,6,18.66666666666666,1.6666666666666663,0.0,1.3333333333333333,13.933333333333332,4.733333333333333,5,6,4,17.466666666666665,1.5333333333333332,0.0,1.3333333333333333,2008-11-29,MilieuDeTableau,MilieuDeTableau
153,F1,29/11/08,Lille,Lorient,1.0,14.666666666666668,5.7333333333333325,6,6,3,20.266666666666666,1.933333333333333,0.06666666666666668,1.4666666666666666,11.266666666666667,3.666666666666667,5,4,6,13.866666666666665,1.1333333333333333,0.0,1.2666666666666666,2008-11-29,HautDeTableau,MilieuDeTableau
154,F1,29/11/08,Lyon,Valenciennes,1.0,15.2,5.6000000000000005,10,3,2,17.0,1.4666666666666666,0.13333333333333333,1.4,11.933333333333335,3.4666666666666663,2,4,9,18.933333333333334,1.933333333333333,1.0666666666666669,0.6666666666666666,2008-11-29,HautDeTableau,BasDeTableau
155,F1,29/11/08,Sochaux,Bordeaux,1.0,13.666666666666664,4.6000000000000005,1,7,7,16.599999999999998,1.6,0.13333333333333333,0.9333333333333332,16.400000000000002,5.800000000000002,7,4,4,16.266666666666666,1.7999999999999998,2.0,1.4666666666666666,2008-11-29,MilieuDeTableau,HautDeTableau
156,F1,30/11/08,Nancy,St Etienne,0.0,11.533333333333333,2.1333333333333333,4,7,4,15.866666666666667,1.4,0.06666666666666668,0.7999999999999999,14.133333333333333,3.9333333333333336,3,1,11,16.266666666666666,1.6666666666666663,1.0,0.5333333333333333,2008-11-30,BasDeTableau,BasDeTableau
157,F1,30/11/08,Rennes,Paris SG,2.0,13.866666666666665,5.266666666666668,6,8,1,17.266666666666666,2.0,0.06666666666666668,1.3333333333333333,10.400000000000002,4.0,8,2,5,15.066666666666668,1.7333333333333332,0.0,1.1333333333333333,2008-11-30,HautDeTableau,HautDeTableau
158,F1,30/11/08,Toulouse,Marseille,1.0,10.733333333333333,3.9333333333333336,7,4,4,18.466666666666665,1.933333333333333,0.0,0.8666666666666666,16.2,5.133333333333332,7,6,2,15.599999999999998,1.2666666666666666,1.0666666666666669,2.0666666666666664,2008-11-30,MilieuDeTableau,HautDeTableau
159,F1,05/12/08,Bordeaux,Valenciennes,2.0,15.9375,5.625,7,5,4,16.3125,1.75,0.125,1.375,11.625,3.375,2,5,9,18.75,1.9375,1.0625,0.625,2008-12-05,HautDeTableau,BasDeTableau
160,F1,06/12/08,Caen,Rennes,1.0,13.625,4.5,5,6,5,17.1875,1.625,0.0,1.25,13.75,5.125,7,8,1,17.375,1.875,1.0,1.3125,2008-12-06,MilieuDeTableau,HautDeTableau
161,F1,06/12/08,Lille,Toulouse,1.0,14.8125,5.75,6,7,3,20.3125,1.9375,0.0625,1.4375,10.4375,3.875,7,5,4,18.5,2.0,0.0,0.8125,2008-12-06,HautDeTableau,MilieuDeTableau
162,F1,06/12/08,Marseille,Nice,2.0,16.0625,4.875,7,7,2,15.5,1.3125,0.125,1.9375,11.666666666666664,3.733333333333334,8,4,3,18.466666666666672,1.7333333333333332,1.0,1.3333333333333333,2008-12-06,HautDeTableau,HautDeTableau
163,F1,06/12/08,St Etienne,Le Havre,2.0,14.5625,4.1875,4,1,11,16.3125,1.75,0.0625,0.625,12.0,3.1875,3,3,10,15.25,1.375,0.0,0.75,2008-12-06,BasDeTableau,BasDeTableau
164,F1,07/12/08,Grenoble,Auxerre,1.0,9.133333333333336,2.8666666666666667,5,5,5,15.2,1.8666666666666665,0.2,0.7333333333333333,11.375,3.75,5,4,7,14.125,1.3125,0.0,0.8125,2008-12-07,BasDeTableau,MilieuDeTableau
165,F1,07/12/08,Lorient,Nancy,2.0,10.8125,3.5625,5,5,6,13.5625,1.1875,0.0,1.25,11.6875,2.125,4,7,5,16.375,1.4375,0.125,0.8125,2008-12-07,MilieuDeTableau,MilieuDeTableau
166,F1,07/12/08,Monaco,Sochaux,1.0,10.9375,3.5625,6,4,6,18.125,1.4375,0.0625,1.0625,13.3125,4.5,1,8,7,16.625,1.6875,0.125,0.875,2008-12-07,MilieuDeTableau,MilieuDeTableau
167,F1,07/12/08,Nantes,Lyon,2.0,11.5625,3.125,4,3,9,19.25,1.875,0.0625,0.75,16.1875,5.75,10,4,2,17.0,1.5,2.0,1.3125,2008-12-07,BasDeTableau,HautDeTableau
168,F1,07/12/08,Paris SG,Le Mans,2.0,10.6875,4.1875,8,2,6,14.6875,1.6875,0.0,1.0625,11.5,3.75,7,3,6,18.5,1.625,0.0,1.375,2008-12-07,MilieuDeTableau,HautDeTableau
169,F1,10/12/08,Nice,Grenoble,1.0,11.6875,3.8125,8,4,4,18.3125,1.8125,0.0625,1.3125,9.1875,2.75,5,6,5,15.375,1.9375,2.0625,0.6875,2008-12-10,HautDeTableau,MilieuDeTableau
170,F1,13/12/08,Auxerre,Paris SG,0.0,11.647058823529413,3.7058823529411753,5,5,7,14.294117647058822,1.2352941176470589,0.0,0.7647058823529412,10.647058823529411,4.1764705882352935,9,2,6,14.470588235294116,1.5882352941176472,0.0,1.1764705882352942,2008-12-13,BasDeTableau,MilieuDeTableau
171,F1,13/12/08,Le Mans,Bordeaux,0.0,11.411764705882351,3.7647058823529416,7,3,7,17.94117647058824,1.647058823529412,0.0,1.3529411764705883,15.705882352941178,5.5294117647058805,8,5,4,16.176470588235293,1.7058823529411766,2.0,1.4117647058823528,2008-12-13,HautDeTableau,HautDeTableau
172,F1,13/12/08,Nancy,Grenoble,2.0,11.529411764705884,2.117647058823529,4,7,6,16.294117647058822,1.4705882352941178,0.1176470588235294,0.7647058823529412,9.411764705882351,2.76470588235294,5,7,5,15.647058823529408,1.9411764705882355,2.0588235294117645,0.6470588235294118,2008-12-13,BasDeTableau,BasDeTableau
173,F1,13/12/08,Rennes,Nantes,1.0,14.176470588235292,5.1764705882352935,7,9,1,17.64705882352941,1.823529411764706,0.05882352941176471,1.2941176470588236,11.588235294117643,3.176470588235293,5,3,9,19.058823529411768,1.8823529411764708,0.05882352941176471,0.823529411764706,2008-12-13,HautDeTableau,MilieuDeTableau
174,F1,13/12/08,Sochaux,Caen,1.0,13.411764705882351,4.588235294117646,1,9,7,17.0,1.7647058823529411,0.1176470588235294,0.8823529411764707,13.235294117647062,4.4117647058823515,5,7,5,17.0,1.5882352941176472,0.0,1.2352941176470589,2008-12-13,MilieuDeTableau,MilieuDeTableau
175,F1,13/12/08,Toulouse,St Etienne,2.0,10.352941176470589,3.9999999999999987,7,6,4,18.764705882352942,2.0,0.0,0.823529411764706,14.764705882352938,4.294117647058823,5,1,11,15.823529411764705,1.7058823529411766,1.0,0.7058823529411765,2008-12-13,MilieuDeTableau,BasDeTableau
176,F1,13/12/08,Valenciennes,Monaco,2.0,11.823529411764708,3.4705882352941178,2,5,10,19.411764705882355,1.9411764705882355,0.1176470588235294,0.6470588235294118,10.941176470588234,3.5882352941176467,6,5,6,17.882352941176478,1.5882352941176472,0.05882352941176471,1.0588235294117647,2008-12-13,BasDeTableau,MilieuDeTableau
177,F1,14/12/08,Le Havre,Lorient,0.0,11.705882352941172,3.1764705882352944,3,3,11,15.294117647058822,1.4117647058823528,0.0,0.7058823529411765,10.823529411764703,3.4117647058823524,6,5,6,13.411764705882351,1.1176470588235294,0.0,1.2352941176470589,2008-12-14,BasDeTableau,MilieuDeTableau
178,F1,14/12/08,Lyon,Marseille,1.0,15.941176470588234,5.7647058823529385,10,4,3,16.941176470588232,1.647058823529412,0.1176470588235294,1.2941176470588236,16.11764705882353,4.88235294117647,8,7,2,15.882352941176471,1.3529411764705883,1.0588235294117647,1.9411764705882355,2008-12-14,HautDeTableau,HautDeTableau
179,F1,14/12/08,Nice,Lille,0.0,11.529411764705882,3.705882352941176,8,5,4,18.058823529411768,1.823529411764706,0.05882352941176471,1.2352941176470589,14.764705882352944,5.588235294117646,6,8,3,20.235294117647054,2.058823529411765,1.0,1.4117647058823528,2008-12-14,HautDeTableau,HautDeTableau
180,F1,20/12/08,Caen,Lyon,0.0,13.222222222222225,4.499999999999999,5,8,5,17.277777777777775,1.6111111111111116,0.0,1.2777777777777781,15.611111111111109,5.5555555555555545,10,5,3,16.944444444444443,1.666666666666667,2.0,1.2222222222222223,2008-12-20,MilieuDeTableau,HautDeTableau
181,F1,20/12/08,Grenoble,Le Mans,2.0,9.388888888888888,2.777777777777777,5,7,6,15.611111111111109,1.8888888888888893,0.16666666666666666,0.6111111111111112,11.333333333333332,3.888888888888889,7,3,8,17.666666666666664,1.6111111111111114,0.0,1.3333333333333337,2008-12-20,BasDeTableau,HautDeTableau
182,F1,20/12/08,Lille,Le Havre,2.0,15.055555555555555,5.5555555555555545,7,8,3,19.722222222222225,2.055555555555556,0.05555555555555555,1.3888888888888893,12.222222222222221,3.333333333333333,3,3,12,15.000000000000002,1.3888888888888893,0.0,0.7222222222222223,2008-12-20,HautDeTableau,BasDeTableau
183,F1,20/12/08,Lorient,Rennes,0.0,11.222222222222221,3.5,7,5,6,13.5,1.1111111111111114,0.0,1.3333333333333337,14.055555555555555,5.277777777777779,7,10,1,17.777777777777782,1.8888888888888893,1.0,1.2222222222222219,2008-12-20,HautDeTableau,MilieuDeTableau
184,F1,20/12/08,Nantes,Sochaux,1.0,11.5,3.0,5,4,9,18.61111111111111,1.8333333333333337,0.05555555555555555,0.7777777777777779,13.722222222222225,4.833333333333333,1,10,7,17.055555555555557,1.777777777777778,0.1111111111111111,0.9444444444444446,2008-12-20,BasDeTableau,MilieuDeTableau
185,F1,20/12/08,St Etienne,Auxerre,2.0,14.499999999999998,4.222222222222221,5,1,12,16.22222222222222,1.7222222222222223,0.05555555555555555,0.7222222222222223,11.888888888888893,3.722222222222221,5,5,8,14.055555555555555,1.2222222222222223,0.0,0.7777777777777779,2008-12-20,BasDeTableau,BasDeTableau
186,F1,20/12/08,Toulouse,Nice,1.0,10.5,4.111111111111111,8,6,4,18.61111111111111,2.0000000000000004,0.0,0.9444444444444444,11.222222222222225,3.5555555555555554,8,5,5,18.333333333333336,1.9444444444444449,1.0,1.166666666666667,2008-12-20,MilieuDeTableau,MilieuDeTableau
187,F1,21/12/08,Marseille,Nancy,0.0,15.611111111111114,4.666666666666666,8,8,2,16.111111111111107,1.4444444444444449,0.1111111111111111,1.833333333333334,11.611111111111114,2.166666666666667,5,7,6,16.444444444444443,1.4444444444444446,0.1111111111111111,0.8333333333333335,2008-12-21,HautDeTableau,BasDeTableau
188,F1,21/12/08,Monaco,Bordeaux,0.0,10.666666666666666,3.444444444444444,6,5,7,18.222222222222218,1.6666666666666672,0.1111111111111111,1.0555555555555556,15.722222222222221,5.499999999999999,9,5,4,16.0,1.7222222222222223,2.0,1.5000000000000002,2008-12-21,MilieuDeTableau,HautDeTableau
189,F1,21/12/08,Paris SG,Valenciennes,1.0,10.611111111111109,4.111111111111111,10,2,6,14.222222222222221,1.6111111111111114,0.0,1.2222222222222223,11.888888888888886,3.611111111111112,3,5,10,19.055555555555557,1.944444444444445,1.0555555555555556,0.7777777777777778,2008-12-21,HautDeTableau,BasDeTableau
190,F1,10/01/09,Auxerre,Marseille,0.0,12.052631578947365,3.684210526315789,5,5,9,14.36842105263158,1.3157894736842104,0.0,0.7368421052631577,15.947368421052635,4.736842105263158,8,8,3,16.473684210526322,1.4736842105263157,1.0526315789473684,1.7368421052631575,2009-01-10,BasDeTableau,HautDeTableau
191,F1,10/01/09,Le Havre,Toulouse,0.0,12.157894736842108,3.31578947368421,3,3,13,15.052631578947365,1.4736842105263157,0.0,0.7368421052631577,11.105263157894735,4.3684210526315805,8,7,4,18.526315789473685,1.8947368421052628,0.0,1.0,2009-01-10,BasDeTableau,MilieuDeTableau
192,F1,10/01/09,Lyon,Lorient,1.0,15.473684210526313,5.473684210526316,11,5,3,17.10526315789474,1.6842105263157894,0.10526315789473684,1.2105263157894737,11.473684210526313,3.5263157894736836,7,5,7,13.26315789473684,1.1052631578947367,0.0,1.3157894736842104,2009-01-10,HautDeTableau,MilieuDeTableau
193,F1,10/01/09,Monaco,Nantes,0.0,10.368421052631579,3.421052631578948,6,5,8,18.473684210526308,1.7368421052631575,0.10526315789473684,1.1578947368421049,11.526315789473689,3.1052631578947367,5,5,9,18.473684210526315,1.7368421052631575,0.05263157894736842,0.7894736842105263,2009-01-10,MilieuDeTableau,BasDeTableau
194,F1,10/01/09,Rennes,Grenoble,2.0,14.0,5.2105263157894735,8,10,1,17.894736842105264,2.0,0.05263157894736842,1.263157894736842,9.368421052631579,2.789473684210527,6,7,6,15.73684210526316,1.947368421052632,2.052631578947368,0.6842105263157895,2009-01-10,HautDeTableau,MilieuDeTableau
195,F1,10/01/09,Sochaux,St Etienne,2.0,13.473684210526313,4.6315789473684195,1,11,7,16.789473684210527,1.8947368421052633,0.10526315789473684,0.9473684210526316,14.68421052631579,4.263157894736842,6,1,12,15.894736842105265,1.6842105263157892,1.0,0.7894736842105262,2009-01-10,BasDeTableau,BasDeTableau
196,F1,11/01/09,Bordeaux,Paris SG,2.0,15.421052631578947,5.473684210526316,10,5,4,16.157894736842106,1.7894736842105257,0.10526315789473684,1.631578947368421,11.052631578947368,4.263157894736842,10,3,6,14.157894736842106,1.5263157894736836,0.0,1.263157894736842,2009-01-11,HautDeTableau,HautDeTableau
197,F1,17/01/09,Grenoble,Lyon,0.0,9.4,2.75,6,7,7,15.65,1.9500000000000004,0.15000000000000002,0.65,15.45,5.549999999999999,11,6,3,16.75,1.6500000000000006,2.0,1.2000000000000002,2009-01-17,MilieuDeTableau,HautDeTableau
