,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,DateTime,HRP,ARP
66,F1,26/09/09,Valenciennes,Marseille,2.0,14.666666666666668,3.5,2,1,3,18.166666666666668,1.5,0.16666666666666666,1.6666666666666663,13.833333333333332,4.0,4,2,0,16.833333333333332,1.5,0.0,1.6666666666666663,2009-09-26,MilieuDeTableau,HautDeTableau
67,F1,27/09/09,Bordeaux,Rennes,2.0,13.333333333333336,5.166666666666667,5,1,0,15.833333333333336,1.3333333333333333,0.0,2.333333333333333,16.0,6.166666666666668,3,3,0,17.166666666666668,1.4999999999999998,2.0,2.0,2009-09-27,HautDeTableau,HautDeTableau
68,F1,27/09/09,Le Mans,Lens,2.0,12.833333333333332,4.666666666666666,1,1,4,18.5,2.333333333333333,0.0,1.0,8.666666666666666,2.6666666666666665,2,2,2,17.0,2.333333333333333,0.16666666666666666,1.3333333333333333,2009-09-27,BasDeTableau,MilieuDeTableau
69,F1,27/09/09,Lille,Nice,1.0,14.5,4.5,1,2,3,18.166666666666668,0.8333333333333333,0.3333333333333333,0.6666666666666666,14.500000000000002,3.6666666666666665,1,1,4,18.83333333333333,1.6666666666666663,0.16666666666666666,0.6666666666666666,2009-09-27,BasDeTableau,BasDeTableau
70,F1,03/10/09,Grenoble,Montpellier,0.0,10.0,3.1428571428571432,0,0,7,16.714285714285708,1.8571428571428568,0.14285714285714285,0.2857142857142857,14.571428571428573,3.8571428571428568,4,2,1,20.57142857142857,2.0,0.14285714285714285,1.714285714285714,2009-10-03,BasDeTableau,HautDeTableau
71,F1,03/10/09,Lens,Lyon,0.0,8.428571428571429,2.5714285714285707,2,2,3,16.571428571428573,2.0,0.14285714285714285,1.1428571428571428,17.428571428571427,6.0,5,2,0,15.571428571428573,1.4285714285714284,0.0,1.8571428571428568,2009-10-03,MilieuDeTableau,HautDeTableau
72,F1,03/10/09,Nice,Valenciennes,2.0,13.571428571428573,3.2857142857142856,1,2,4,19.142857142857142,1.714285714285714,0.14285714285714285,0.7142857142857142,13.714285714285715,3.7142857142857135,3,1,3,18.142857142857142,1.7142857142857142,0.14285714285714285,1.857142857142857,2009-10-03,BasDeTableau,HautDeTableau
73,F1,03/10/09,Paris SG,Nancy,1.0,11.857142857142858,5.857142857142858,3,3,1,14.571428571428573,1.4285714285714284,0.14285714285714285,1.7142857142857142,9.714285714285714,3.571428571428571,3,1,3,15.285714285714285,2.4285714285714284,0.14285714285714285,1.714285714285714,2009-10-03,HautDeTableau,MilieuDeTableau
74,F1,03/10/09,Rennes,Auxerre,0.0,15.285714285714285,5.571428571428571,3,3,1,17.142857142857142,1.5714285714285712,0.2857142857142857,1.7142857142857142,11.142857142857142,3.1428571428571432,2,2,3,13.428571428571427,0.8571428571428571,0.14285714285714285,0.7142857142857142,2009-10-03,HautDeTableau,BasDeTableau
75,F1,03/10/09,Sochaux,Le Mans,2.0,10.428571428571429,4.285714285714286,2,0,5,17.285714285714285,1.8571428571428568,0.14285714285714285,1.0,13.857142857142858,5.1428571428571415,2,1,4,18.428571428571427,2.0,0.0,1.2857142857142856,2009-10-03,BasDeTableau,MilieuDeTableau
76,F1,03/10/09,St Etienne,Bordeaux,2.0,13.714285714285712,3.7142857142857135,2,1,4,16.57142857142857,1.1428571428571428,0.0,0.7142857142857142,13.714285714285715,5.0,6,1,0,15.428571428571427,1.4285714285714284,0.0,2.142857142857143,2009-10-03,BasDeTableau,HautDeTableau
77,F1,04/10/09,Boulogne,Lille,0.0,7.857142857142858,2.285714285714285,2,2,3,15.571428571428571,1.4285714285714284,0.14285714285714285,0.5714285714285714,14.428571428571427,4.428571428571427,1,3,3,19.142857142857142,1.0,2.0,0.7142857142857142,2009-10-04,BasDeTableau,BasDeTableau
78,F1,04/10/09,Marseille,Monaco,0.0,13.571428571428573,4.285714285714286,4,2,1,15.857142857142856,1.5714285714285712,0.0,1.714285714285714,12.571428571428573,5.142857142857143,4,0,3,18.0,2.0,0.14285714285714285,1.2857142857142856,2009-10-04,HautDeTableau,MilieuDeTableau
79,F1,04/10/09,Toulouse,Lorient,0.0,13.857142857142858,4.7142857142857135,2,2,3,16.0,1.8571428571428568,0.0,1.0,13.0,3.714285714285714,3,2,2,14.428571428571427,2.2857142857142856,0.0,1.2857142857142856,2009-10-04,MilieuDeTableau,MilieuDeTableau
80,F1,17/10/09,Auxerre,Bordeaux,2.0,11.25,3.375,3,2,3,13.625,1.375,0.125,0.75,13.375,4.625,6,1,1,15.125,1.5,0.0,2.0,2009-10-17,MilieuDeTableau,HautDeTableau
81,F1,17/10/09,Le Mans,Boulogne,1.0,13.125,4.75,2,1,5,19.0,2.0,0.125,1.125,8.125,2.625,2,2,4,16.0,1.625,1.0,0.75,2009-10-17,MilieuDeTableau,BasDeTableau
82,F1,17/10/09,Lille,Rennes,1.0,14.375,4.5,2,3,3,19.0,1.0,0.25,1.0,14.625,5.25,3,3,2,17.125,1.875,2.125,1.5,2009-10-17,MilieuDeTableau,MilieuDeTableau
83,F1,17/10/09,Lyon,Sochaux,0.0,16.75,5.5,6,2,0,15.625,1.5,0.0,1.875,11.25,4.75,3,0,5,16.5,1.875,0.125,1.0,2009-10-17,HautDeTableau,MilieuDeTableau
84,F1,17/10/09,Montpellier,St Etienne,2.0,13.875,3.75,5,2,1,21.125,2.0,0.125,1.875,13.875,3.75,3,1,4,17.0,1.375,0.0,1.0,2009-10-17,HautDeTableau,MilieuDeTableau
85,F1,17/10/09,Nancy,Marseille,0.0,9.25,3.5,3,2,3,15.5,2.125,0.125,1.625,15.125,4.5,4,2,2,16.375,1.625,0.0,1.625,2009-10-17,MilieuDeTableau,MilieuDeTableau
86,F1,17/10/09,Valenciennes,Grenoble,2.0,12.5,3.625,3,1,4,18.875,1.75,0.25,1.875,10.875,3.625,0,0,8,17.75,1.875,1.0,0.5,2009-10-17,HautDeTableau,BasDeTableau
87,F1,18/10/09,Lorient,Nice,2.0,12.25,3.5,4,2,2,14.5,2.125,0.0,1.25,13.625,3.75,2,2,4,19.25,2.0,0.125,1.0,2009-10-18,MilieuDeTableau,MilieuDeTableau
88,F1,18/10/09,Monaco,Lens,2.0,12.0,4.875,5,0,3,17.875,2.125,0.125,1.375,8.75,2.875,2,2,4,16.25,1.875,0.125,1.0,2009-10-18,MilieuDeTableau,MilieuDeTableau
89,F1,18/10/09,Toulouse,Paris SG,2.0,14.25,4.75,2,2,4,15.875,1.875,0.0,0.875,13.0,5.625,3,4,1,14.375,1.375,1.0,1.625,2009-10-18,BasDeTableau,MilieuDeTableau
90,F1,24/10/09,Bordeaux,Le Mans,2.0,13.33333333333333,4.4444444444444455,6,1,2,14.444444444444445,1.4444444444444446,0.0,1.7777777777777777,13.555555555555555,5.0,2,2,5,18.44444444444445,2.0,1.0,1.1111111111111112,2009-10-24,HautDeTableau,MilieuDeTableau
91,F1,24/10/09,Boulogne,Monaco,0.0,8.888888888888888,2.5555555555555562,2,3,4,15.333333333333332,1.6666666666666663,0.1111111111111111,0.7777777777777777,12.444444444444445,5.111111111111111,6,0,3,19.0,2.2222222222222223,0.1111111111111111,1.4444444444444446,2009-10-24,BasDeTableau,HautDeTableau
92,F1,24/10/09,Grenoble,Nancy,0.0,10.777777777777775,3.333333333333333,0,0,9,17.777777777777782,1.8888888888888893,0.1111111111111111,0.4444444444444444,9.0,3.2222222222222223,3,2,4,15.111111111111114,2.1111111111111107,0.1111111111111111,1.4444444444444446,2009-10-24,BasDeTableau,MilieuDeTableau
93,F1,24/10/09,Nice,Lyon,2.0,13.111111111111114,3.4444444444444446,2,2,5,19.222222222222225,1.8888888888888893,0.2222222222222222,1.0,16.333333333333336,4.999999999999999,6,2,1,15.222222222222225,1.3333333333333337,0.0,1.666666666666667,2009-10-24,BasDeTableau,HautDeTableau
94,F1,24/10/09,Rennes,Montpellier,2.0,14.444444444444445,5.222222222222221,3,4,2,17.11111111111111,1.7777777777777781,0.3333333333333333,1.3333333333333333,14.333333333333336,4.0,6,2,1,20.666666666666668,1.8888888888888888,0.1111111111111111,1.8888888888888888,2009-10-24,MilieuDeTableau,HautDeTableau
95,F1,24/10/09,Sochaux,Lorient,2.0,11.0,4.5555555555555545,4,0,5,16.444444444444443,1.8888888888888893,0.1111111111111111,1.1111111111111112,13.111111111111109,3.888888888888889,5,2,2,14.222222222222221,2.0000000000000004,0.0,1.5555555555555556,2009-10-24,MilieuDeTableau,HautDeTableau
96,F1,24/10/09,St Etienne,Valenciennes,0.0,13.222222222222225,3.7777777777777777,3,1,5,16.666666666666668,1.3333333333333333,0.1111111111111111,1.0,12.444444444444445,3.888888888888889,4,1,4,19.555555555555557,1.6666666666666663,1.1111111111111112,1.8888888888888888,2009-10-24,BasDeTableau,HautDeTableau
97,F1,25/10/09,Auxerre,Lille,2.0,10.777777777777779,3.2222222222222223,4,2,3,13.555555555555555,1.4444444444444446,0.1111111111111111,0.7777777777777779,15.444444444444445,4.333333333333333,2,4,3,18.555555555555557,1.1111111111111112,2.0,0.8888888888888888,2009-10-25,MilieuDeTableau,BasDeTableau
98,F1,25/10/09,Lens,Toulouse,0.0,9.0,3.0,2,2,5,16.333333333333332,1.7777777777777781,0.1111111111111111,0.8888888888888888,13.888888888888891,4.666666666666667,3,2,4,15.777777777777775,1.8888888888888888,0.0,0.8888888888888888,2009-10-25,BasDeTableau,BasDeTableau
99,F1,31/10/09,Auxerre,Montpellier,2.0,10.899999999999995,3.7,5,2,3,13.500000000000002,1.5,0.1,1.0,14.1,3.9,6,2,2,20.3,2.1,0.1,1.7000000000000002,2009-10-31,MilieuDeTableau,HautDeTableau
100,F1,31/10/09,Bordeaux,Monaco,2.0,13.7,4.4,7,1,2,14.000000000000002,1.4,0.0,1.9000000000000004,13.2,5.5,7,0,3,18.2,2.4,0.1,1.6,2009-10-31,HautDeTableau,HautDeTableau
101,F1,31/10/09,Boulogne,Nancy,0.0,8.5,2.5000000000000004,2,3,5,15.6,1.6,0.2,0.8,8.4,3.1,4,2,4,15.1,2.1,0.1,1.5,2009-10-31,BasDeTableau,MilieuDeTableau
102,F1,31/10/09,Grenoble,Lille,0.0,11.3,3.5000000000000004,0,0,10,17.5,1.9,0.1,0.5,15.2,4.3,2,4,4,17.700000000000006,1.1,2.0,1.0,2009-10-31,BasDeTableau,BasDeTableau
103,F1,31/10/09,Lens,Lorient,1.0,9.1,3.1,2,2,6,16.3,1.8,0.1,0.7999999999999999,13.2,4.0,5,2,3,13.7,1.9000000000000004,0.0,1.4,2009-10-31,BasDeTableau,HautDeTableau
104,F1,31/10/09,Marseille,Toulouse,1.0,15.222222222222221,5.0,5,2,2,16.11111111111111,1.666666666666667,0.0,1.7777777777777781,13.9,4.6000000000000005,4,2,4,16.7,2.0,0.0,1.0,2009-10-31,HautDeTableau,MilieuDeTableau
105,F1,31/10/09,St Etienne,Lyon,0.0,13.900000000000002,4.1,3,1,6,16.400000000000002,1.4,0.1,0.9,16.7,4.999999999999999,6,2,2,15.7,1.5,0.0,1.6000000000000003,2009-10-31,BasDeTableau,HautDeTableau
106,F1,01/11/09,Nice,Le Mans,2.0,13.0,3.5,3,2,5,19.0,1.8000000000000005,0.2,1.3,13.000000000000002,4.800000000000002,2,2,6,18.2,2.0,1.0,1.0,2009-11-01,MilieuDeTableau,BasDeTableau
107,F1,01/11/09,Rennes,Valenciennes,0.0,14.6,5.3,4,4,2,16.999999999999996,1.6,0.30000000000000004,1.5,12.2,3.9,5,1,4,20.200000000000006,1.7,1.1,1.9,2009-11-01,MilieuDeTableau,HautDeTableau
108,F1,01/11/09,Sochaux,Paris SG,0.0,11.6,4.6,5,0,5,15.9,1.9,0.1,1.1,12.333333333333336,5.333333333333333,3,4,2,14.222222222222225,1.4444444444444446,1.0,1.4444444444444444,2009-11-01,MilieuDeTableau,MilieuDeTableau
