,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,DateTime,HRP,ARP
20,F1,22/08/14,Evian Thonon Gaillard,Paris SG,1.0,9.5,2.5,0,0,2,12.0,1.0,0.0,1.0,15.5,5.5,1,1,0,12.5,1.5,0.0,2.0,2014-08-22,BasDeTableau,HautDeTableau
21,F1,23/08/14,Bastia,Toulouse,2.0,9.0,2.5,0,1,1,20.0,3.0,0.0,1.5,10.5,4.5,1,0,1,10.0,2.0,0.0,2.0,2014-08-23,MilieuDeTableau,HautDeTableau
22,F1,23/08/14,Guingamp,Marseille,0.0,8.0,3.5,1,0,1,7.0,2.0,0.0,0.5,15.5,4.5,0,1,1,19.5,1.0,0.0,1.5,2014-08-23,BasDeTableau,MilieuDeTableau
23,F1,23/08/14,Lille,Lorient,2.0,11.0,2.0,1,1,0,6.5,1.0,0.0,0.5,11.0,4.5,1,1,0,16.5,1.5,0.0,1.0,2014-08-23,BasDeTableau,MilieuDeTableau
24,F1,23/08/14,Montpellier,Metz,2.0,12.5,3.0,1,0,1,16.0,1.0,0.0,1.0,7.0,3.0,0,2,0,17.5,1.5,0.0,0.5,2014-08-23,BasDeTableau,BasDeTableau
25,F1,23/08/14,Nice,Bordeaux,0.0,15.5,5.0,1,1,0,10.0,0.5,0.0,1.5,8.0,4.0,2,0,0,16.5,1.5,0.0,2.5,2014-08-23,HautDeTableau,HautDeTableau
26,F1,23/08/14,Reims,Caen,0.0,8.0,2.5,0,1,1,13.0,1.0,0.0,1.5,11.5,5.0,1,0,1,9.5,1.5,0.5,1.5,2014-08-23,MilieuDeTableau,MilieuDeTableau
27,F1,24/08/14,Lyon,Lens,0.0,18.5,4.5,1,0,1,15.5,1.5,0.0,1.5,9.5,3.0,0,0,2,10.5,2.5,0.0,0.0,2014-08-24,MilieuDeTableau,BasDeTableau
28,F1,24/08/14,Nantes,Monaco,0.0,10.0,3.0,1,1,0,12.5,0.5,0.0,1.0,10.5,5.0,0,0,2,16.0,3.0,0.5,1.0,2014-08-24,MilieuDeTableau,BasDeTableau
29,F1,24/08/14,St Etienne,Rennes,1.0,13.0,5.5,2,0,0,13.5,3.0,0.0,2.5,8.0,4.0,1,0,1,8.5,0.5,0.0,3.0,2014-08-24,HautDeTableau,HautDeTableau
30,F1,29/08/14,Marseille,Nice,2.0,15.666666666666664,4.0,1,1,1,17.666666666666668,1.6666666666666663,0.0,1.3333333333333333,13.999999999999998,4.0,1,1,1,10.666666666666668,1.0,0.0,1.3333333333333333,2014-08-29,MilieuDeTableau,MilieuDeTableau
31,F1,30/08/14,Caen,Rennes,0.0,13.0,5.333333333333334,2,0,1,10.333333333333334,1.0,0.3333333333333333,1.6666666666666663,7.000000000000001,2.666666666666667,1,1,1,12.666666666666664,1.3333333333333333,0.0,2.0,2014-08-30,HautDeTableau,HautDeTableau
32,F1,30/08/14,Lens,Reims,2.0,8.666666666666668,2.6666666666666665,1,0,2,12.666666666666668,2.6666666666666665,0.0,0.3333333333333333,9.333333333333334,3.0,0,1,2,10.0,1.0,0.0,1.0,2014-08-30,BasDeTableau,MilieuDeTableau
33,F1,30/08/14,Lorient,Guingamp,2.0,9.666666666666666,3.333333333333333,1,1,1,13.666666666666664,1.3333333333333333,0.0,0.6666666666666666,6.666666666666668,3.0,1,0,2,10.0,1.6666666666666663,0.0,0.3333333333333333,2014-08-30,MilieuDeTableau,BasDeTableau
34,F1,30/08/14,Monaco,Lille,1.0,9.0,4.0,1,0,2,14.0,2.6666666666666665,0.3333333333333333,1.0,11.666666666666668,3.333333333333333,2,1,0,8.333333333333332,0.6666666666666666,0.0,1.0,2014-08-30,MilieuDeTableau,HautDeTableau
35,F1,30/08/14,Nantes,Montpellier,2.0,11.666666666666668,3.666666666666667,1,1,1,12.333333333333336,0.3333333333333333,0.0,0.6666666666666666,12.333333333333336,3.666666666666667,2,0,1,15.0,0.6666666666666666,0.0,1.3333333333333333,2014-08-30,MilieuDeTableau,HautDeTableau
36,F1,30/08/14,Toulouse,Evian Thonon Gaillard,2.0,11.666666666666668,4.0,1,0,2,13.0,1.6666666666666663,0.0,1.3333333333333333,9.333333333333334,2.333333333333333,0,1,2,14.0,1.6666666666666663,0.0,0.6666666666666666,2014-08-30,MilieuDeTableau,BasDeTableau
37,F1,31/08/14,Bordeaux,Bastia,1.0,9.333333333333334,5.0,3,0,0,18.0,2.333333333333333,0.3333333333333333,2.6666666666666665,8.666666666666666,2.6666666666666665,1,1,1,17.666666666666668,3.0,0.0,1.3333333333333333,2014-08-31,HautDeTableau,MilieuDeTableau
38,F1,31/08/14,Metz,Lyon,2.0,8.666666666666668,3.0,0,2,1,18.0,1.6666666666666663,0.0,0.3333333333333333,17.666666666666664,4.333333333333333,1,0,2,16.666666666666664,1.3333333333333333,0.0,1.0,2014-08-31,BasDeTableau,MilieuDeTableau
39,F1,31/08/14,Paris SG,St Etienne,2.0,12.666666666666664,4.666666666666667,1,2,0,10.666666666666666,1.6666666666666663,0.3333333333333333,1.3333333333333333,12.333333333333332,4.333333333333333,2,1,0,13.666666666666668,2.6666666666666665,0.0,1.6666666666666663,2014-08-31,HautDeTableau,HautDeTableau
40,F1,12/09/14,Lyon,Monaco,2.0,17.5,4.5,1,0,3,15.5,1.0,0.0,1.0,10.0,3.5,1,1,2,13.25,2.25,0.25,1.0,2014-09-12,BasDeTableau,BasDeTableau
41,F1,13/09/14,Bastia,Lens,1.0,8.5,3.0,1,2,1,17.5,3.0,0.0,1.25,10.75,3.5,2,0,2,13.0,2.5,0.0,1.25,2014-09-13,MilieuDeTableau,MilieuDeTableau
42,F1,13/09/14,Montpellier,Lorient,2.0,11.0,2.75,2,0,2,13.75,0.5,0.0,1.0,10.0,4.0,2,1,1,12.0,1.5,0.0,1.5,2014-09-13,BasDeTableau,HautDeTableau
43,F1,13/09/14,Nice,Metz,2.0,12.5,3.75,1,1,2,12.0,1.25,0.0,1.0,8.25,3.0,1,2,1,18.25,1.5,0.0,0.75,2014-09-13,BasDeTableau,BasDeTableau
44,F1,13/09/14,Reims,Toulouse,2.0,9.5,2.75,0,1,3,11.0,1.25,0.25,1.25,11.25,4.25,2,0,2,12.75,1.5,0.0,1.25,2014-09-13,MilieuDeTableau,MilieuDeTableau
45,F1,13/09/14,Rennes,Paris SG,1.0,7.75,2.25,2,1,1,14.25,1.5,0.0,1.75,12.75,5.5,2,2,0,9.75,1.25,1.0,2.25,2014-09-13,HautDeTableau,HautDeTableau
46,F1,13/09/14,St Etienne,Caen,2.0,11.25,3.75,2,1,1,13.75,2.25,0.0,1.25,13.0,5.0,2,0,2,9.75,0.75,0.5,1.25,2014-09-13,MilieuDeTableau,MilieuDeTableau
47,F1,14/09/14,Evian Thonon Gaillard,Marseille,0.0,8.75,2.25,0,1,3,15.25,1.75,0.25,0.5,16.75,5.0,2,1,1,16.25,1.5,0.0,2.0,2014-09-14,BasDeTableau,HautDeTableau
48,F1,14/09/14,Guingamp,Bordeaux,2.0,7.0,2.75,1,0,3,9.75,1.5,0.0,0.25,12.75,4.75,3,1,0,17.75,1.75,1.0,2.25,2014-09-14,BasDeTableau,HautDeTableau
49,F1,14/09/14,Lille,Nantes,2.0,9.75,3.0,2,2,0,10.75,1.25,0.0,1.0,12.25,4.0,2,1,1,14.0,0.75,0.0,0.75,2014-09-14,HautDeTableau,MilieuDeTableau
50,F1,19/09/14,Bordeaux,Evian Thonon Gaillard,2.0,11.6,4.2,3,1,1,16.200000000000006,1.8000000000000005,0.2,2.0,9.0,2.0,0,1,4,14.8,1.6,1.0,0.6000000000000001,2014-09-19,HautDeTableau,BasDeTableau
51,F1,20/09/14,Lorient,Reims,0.0,10.2,4.0,2,1,2,12.8,1.6,0.0,1.2000000000000002,8.799999999999997,2.8000000000000003,1,1,3,11.6,1.0,1.0,1.4,2014-09-20,MilieuDeTableau,MilieuDeTableau
52,F1,20/09/14,Marseille,Rennes,2.0,14.6,4.8,3,1,1,15.200000000000005,1.2,0.0,2.2,7.2,2.2,2,2,1,13.6,1.4,0.0,1.6,2014-09-20,HautDeTableau,HautDeTableau
53,F1,20/09/14,Metz,Bastia,2.0,9.0,2.6,1,2,2,18.6,1.6,0.0,0.6000000000000001,8.600000000000001,3.2,1,3,1,16.4,2.6,0.0,1.2,2014-09-20,BasDeTableau,MilieuDeTableau
54,F1,20/09/14,Nantes,Nice,2.0,11.8,3.8,2,1,2,15.4,0.8,0.0,0.6000000000000001,11.8,3.4,2,1,2,11.8,1.2,0.0,1.0,2014-09-20,BasDeTableau,MilieuDeTableau
55,F1,20/09/14,Toulouse,Caen,1.0,11.8,3.6,2,0,3,13.0,1.2,0.0,1.0,11.4,4.2,2,0,3,10.4,1.0,0.4,1.0,2014-09-20,BasDeTableau,BasDeTableau
56,F1,21/09/14,Lens,St Etienne,0.0,9.8,3.2,2,1,2,12.2,2.4,0.0,1.2,11.4,3.6,3,1,1,12.6,1.8,0.0,1.2,2014-09-21,MilieuDeTableau,HautDeTableau
57,F1,21/09/14,Lille,Montpellier,1.0,10.4,3.4,3,2,0,12.2,1.4,0.0,1.2000000000000002,11.0,2.4000000000000004,3,0,2,13.2,0.6000000000000001,0.0,1.0,2014-09-21,HautDeTableau,MilieuDeTableau
58,F1,21/09/14,Monaco,Guingamp,2.0,11.2,4.6,1,1,3,12.6,2.0,0.2,1.0,7.8,3.3999999999999995,2,0,3,10.6,1.2,0.0,0.6000000000000001,2014-09-21,BasDeTableau,BasDeTableau
59,F1,21/09/14,Paris SG,Lyon,1.0,11.8,5.4,2,3,0,8.8,1.2,0.2,2.0,16.200000000000006,4.199999999999998,2,0,3,15.0,1.0,0.0,1.2000000000000002,2014-09-21,HautDeTableau,MilieuDeTableau
60,F1,23/09/14,Reims,Marseille,0.0,8.5,2.833333333333333,2,1,3,12.166666666666668,1.1666666666666663,0.16666666666666666,1.3333333333333333,14.833333333333332,5.166666666666666,4,1,1,15.333333333333336,1.1666666666666663,0.0,2.333333333333333,2014-09-23,MilieuDeTableau,HautDeTableau
61,F1,23/09/14,Rennes,Toulouse,0.0,8.166666666666666,2.666666666666667,2,2,2,15.0,1.3333333333333337,0.0,1.3333333333333337,13.666666666666668,4.166666666666667,2,1,3,12.5,1.3333333333333333,0.0,1.3333333333333333,2014-09-23,HautDeTableau,MilieuDeTableau
62,F1,24/09/14,Bastia,Nantes,1.0,8.833333333333332,2.833333333333333,1,3,2,15.666666666666668,2.5,0.0,1.1666666666666663,13.0,3.8333333333333335,3,1,2,15.166666666666668,0.6666666666666666,0.0,0.8333333333333333,2014-09-24,BasDeTableau,MilieuDeTableau
63,F1,24/09/14,Caen,Paris SG,0.0,11.5,4.333333333333333,2,1,3,11.166666666666664,1.3333333333333333,0.3333333333333333,1.3333333333333333,11.833333333333336,5.0,2,4,0,9.5,1.5,1.0,1.8333333333333333,2014-09-24,MilieuDeTableau,HautDeTableau
64,F1,24/09/14,Evian Thonon Gaillard,Lens,2.0,8.833333333333334,2.0,0,1,5,14.999999999999998,1.6666666666666663,0.16666666666666666,0.6666666666666666,9.666666666666668,3.333333333333333,2,1,3,12.666666666666668,2.333333333333333,0.0,1.0,2014-09-24,BasDeTableau,BasDeTableau
65,F1,24/09/14,Guingamp,Metz,0.0,7.0,3.1666666666666665,2,0,4,11.666666666666668,1.3333333333333333,0.0,0.5,10.666666666666668,3.6666666666666665,2,2,2,17.5,1.5,0.0,1.0,2014-09-24,BasDeTableau,MilieuDeTableau
66,F1,24/09/14,Lyon,Lorient,2.0,15.0,4.333333333333333,2,1,3,15.333333333333332,1.0,0.0,1.1666666666666667,9.5,3.333333333333333,2,1,3,12.166666666666664,1.5,0.0,1.0,2014-09-24,MilieuDeTableau,BasDeTableau
67,F1,24/09/14,Montpellier,Monaco,0.0,10.000000000000002,2.0,3,1,2,12.666666666666664,0.5,0.0,0.8333333333333333,12.499999999999998,5.0,2,1,3,13.0,2.166666666666667,0.16666666666666666,1.0,2014-09-24,MilieuDeTableau,BasDeTableau
68,F1,24/09/14,Nice,Lille,2.0,10.499999999999998,3.166666666666667,2,1,3,11.666666666666668,1.1666666666666663,0.0,1.0,10.833333333333336,3.1666666666666665,3,3,0,12.666666666666664,1.1666666666666663,0.0,1.0,2014-09-24,BasDeTableau,HautDeTableau
69,F1,25/09/14,St Etienne,Bordeaux,1.0,12.0,3.5,4,1,1,12.666666666666668,1.8333333333333333,0.0,1.1666666666666663,10.833333333333332,3.8333333333333335,4,1,1,15.5,1.4999999999999998,1.0,2.0,2014-09-25,HautDeTableau,HautDeTableau
70,F1,27/09/14,Lille,Bastia,2.0,10.142857142857146,3.1428571428571423,3,3,1,13.142857142857142,1.1428571428571428,0.0,0.8571428571428571,8.142857142857144,2.4285714285714284,1,4,2,14.999999999999998,2.4285714285714284,0.14285714285714285,0.9999999999999998,2014-09-27,MilieuDeTableau,BasDeTableau
71,F1,27/09/14,Lorient,Evian Thonon Gaillard,0.0,10.0,3.1428571428571423,2,1,4,12.142857142857142,1.4285714285714284,0.0,0.8571428571428571,9.571428571428571,2.1428571428571423,1,1,5,13.857142857142858,1.4285714285714284,1.0,0.8571428571428571,2014-09-27,BasDeTableau,BasDeTableau
72,F1,27/09/14,Metz,Reims,2.0,10.428571428571429,3.7142857142857135,3,2,2,19.142857142857142,1.5714285714285712,0.14285714285714285,1.0,8.714285714285714,2.8571428571428568,2,1,4,12.857142857142856,1.1428571428571428,1.0,1.1428571428571428,2014-09-27,MilieuDeTableau,MilieuDeTableau
73,F1,27/09/14,Monaco,Nice,0.0,12.571428571428573,5.285714285714286,3,1,3,13.285714285714285,2.0,0.14285714285714285,0.9999999999999998,10.285714285714286,3.142857142857142,3,1,3,12.142857142857142,1.1428571428571426,0.0,0.9999999999999998,2014-09-27,MilieuDeTableau,MilieuDeTableau
74,F1,27/09/14,Montpellier,Guingamp,2.0,9.857142857142858,2.142857142857143,3,1,3,12.142857142857144,0.5714285714285714,0.0,0.7142857142857142,7.7142857142857135,2.8571428571428568,2,0,5,11.428571428571427,1.2857142857142856,0.0,0.42857142857142855,2014-09-27,BasDeTableau,BasDeTableau
75,F1,27/09/14,Toulouse,Paris SG,1.0,13.000000000000002,4.285714285714286,3,1,3,12.142857142857142,1.5714285714285714,0.0,1.5714285714285714,12.428571428571427,5.428571428571429,3,4,0,9.285714285714283,1.2857142857142856,1.0,1.8571428571428568,2014-09-27,HautDeTableau,HautDeTableau
76,F1,28/09/14,Bordeaux,Rennes,2.0,9.714285714285714,3.571428571428571,4,2,1,16.0,1.7142857142857142,0.14285714285714285,1.8571428571428568,9.285714285714283,2.8571428571428568,2,2,3,14.857142857142856,1.5714285714285714,0.0,1.1428571428571428,2014-09-28,HautDeTableau,MilieuDeTableau
77,F1,28/09/14,Lens,Caen,1.0,9.571428571428571,3.428571428571428,2,1,4,13.142857142857142,2.0,0.0,0.9999999999999998,11.857142857142856,4.142857142857142,2,1,4,10.571428571428571,1.1428571428571428,0.2857142857142857,1.1428571428571428,2014-09-28,BasDeTableau,MilieuDeTableau
78,F1,28/09/14,Marseille,St Etienne,2.0,15.714285714285715,5.999999999999999,5,1,1,15.142857142857142,1.1428571428571426,0.0,2.7142857142857144,13.428571428571427,4.0,4,2,1,13.428571428571427,1.714285714285714,0.0,1.1428571428571426,2014-09-28,HautDeTableau,HautDeTableau
79,F1,28/09/14,Nantes,Lyon,1.0,13.142857142857142,3.571428571428571,3,2,2,15.428571428571427,0.8571428571428571,0.0,0.7142857142857142,14.857142857142858,5.0,3,1,3,14.142857142857144,0.857142857142857,0.0,1.5714285714285714,2014-09-28,MilieuDeTableau,HautDeTableau
80,F1,03/10/14,Reims,Bordeaux,2.0,8.125,2.625,2,1,5,12.5,1.125,0.375,1.0,10.25,3.625,5,2,1,15.0,1.625,1.0,1.875,2014-10-03,MilieuDeTableau,HautDeTableau
81,F1,04/10/14,Bastia,Lorient,0.0,8.125,2.375,1,4,3,15.625,2.5,0.125,0.875,10.75,3.25,2,1,5,12.125,1.375,0.125,0.75,2014-10-04,BasDeTableau,BasDeTableau
82,F1,04/10/14,Caen,Marseille,0.0,12.0,3.875,2,2,4,10.25,1.0,0.25,1.0,15.5,6.25,6,1,1,14.25,1.125,0.0,2.625,2014-10-04,MilieuDeTableau,HautDeTableau
83,F1,04/10/14,Evian Thonon Gaillard,Metz,2.0,9.0,2.25,2,1,5,13.75,1.5,0.125,1.0,11.25,4.375,4,2,2,18.5,1.375,1.0,1.25,2014-10-04,MilieuDeTableau,HautDeTableau
84,F1,04/10/14,Nice,Montpellier,1.0,10.0,3.0,4,1,3,13.5,1.5,0.0,1.0,9.75,2.5,4,1,3,12.375,0.5,0.0,0.875,2014-10-04,MilieuDeTableau,MilieuDeTableau
85,F1,04/10/14,Rennes,Lens,2.0,9.625,3.25,2,2,4,14.0,1.5,0.0,1.125,9.5,3.25,2,2,4,12.5,1.875,0.0,0.875,2014-10-04,MilieuDeTableau,BasDeTableau
86,F1,05/10/14,Guingamp,Nantes,0.0,8.125,3.25,2,0,6,12.625,1.5,0.125,0.5,13.25,3.625,3,3,2,15.125,1.0,0.0,0.75,2014-10-05,BasDeTableau,MilieuDeTableau
87,F1,05/10/14,Lyon,Lille,2.0,14.25,5.0,3,2,3,13.5,0.875,0.0,1.5,11.25,3.625,4,3,1,12.75,1.375,0.0,0.875,2014-10-05,HautDeTableau,HautDeTableau
88,F1,05/10/14,Paris SG,Monaco,1.0,11.875,5.0,3,5,0,10.125,1.5,0.125,1.75,12.0,4.75,3,1,4,13.25,2.0,0.125,0.875,2014-10-05,HautDeTableau,MilieuDeTableau
89,F1,05/10/14,St Etienne,Toulouse,0.0,13.125,4.125,4,2,2,13.25,1.75,0.0,1.125,12.75,4.375,3,2,3,13.5,1.375,0.0,1.5,2014-10-05,MilieuDeTableau,HautDeTableau
90,F1,17/10/14,Lens,Paris SG,0.0,9.333333333333334,3.0000000000000004,2,2,5,11.888888888888891,1.777777777777778,0.0,0.7777777777777779,11.333333333333336,4.666666666666667,3,6,0,10.222222222222221,1.6666666666666663,1.0,1.666666666666667,2014-10-17,BasDeTableau,HautDeTableau
91,F1,18/10/14,Lille,Guingamp,0.0,11.333333333333336,3.4444444444444446,4,3,2,13.555555555555555,1.6666666666666663,0.0,0.7777777777777777,9.0,3.333333333333333,2,0,7,12.222222222222221,1.4444444444444444,1.0,0.4444444444444444,2014-10-18,HautDeTableau,BasDeTableau
92,F1,18/10/14,Lorient,St Etienne,0.0,11.111111111111114,3.5555555555555562,3,1,5,12.444444444444445,1.4444444444444446,0.1111111111111111,0.8888888888888888,14.000000000000002,3.7777777777777786,4,2,3,13.333333333333336,1.666666666666667,0.0,1.0000000000000002,2014-10-18,BasDeTableau,MilieuDeTableau
93,F1,18/10/14,Metz,Rennes,1.0,10.888888888888891,4.222222222222221,4,2,3,19.111111111111114,1.7777777777777781,0.1111111111111111,1.111111111111111,10.333333333333332,3.6666666666666665,3,2,4,13.444444444444445,1.4444444444444444,0.0,1.2222222222222223,2014-10-18,MilieuDeTableau,MilieuDeTableau
94,F1,18/10/14,Monaco,Evian Thonon Gaillard,2.0,12.333333333333332,4.777777777777779,3,2,4,13.666666666666664,2.0,0.1111111111111111,0.8888888888888891,8.888888888888891,2.2222222222222223,3,1,5,14.666666666666668,1.4444444444444446,1.0,1.2222222222222219,2014-10-18,BasDeTableau,MilieuDeTableau
95,F1,18/10/14,Nantes,Reims,1.0,13.111111111111109,3.5555555555555562,4,3,2,15.222222222222221,1.2222222222222219,0.0,0.7777777777777779,7.999999999999999,2.333333333333333,3,1,5,12.888888888888891,1.2222222222222223,3.0,1.0,2014-10-18,HautDeTableau,BasDeTableau
96,F1,18/10/14,Nice,Bastia,0.0,10.0,2.8888888888888893,4,2,3,13.444444444444445,1.4444444444444446,0.0,1.0000000000000002,7.888888888888889,2.4444444444444446,1,4,4,15.777777777777779,2.333333333333333,0.1111111111111111,0.7777777777777779,2014-10-18,MilieuDeTableau,BasDeTableau
97,F1,19/10/14,Bordeaux,Caen,1.0,10.444444444444443,3.5555555555555562,5,2,2,14.444444444444445,1.6666666666666663,0.1111111111111111,1.666666666666667,11.888888888888891,3.888888888888889,2,2,5,10.222222222222225,0.8888888888888888,0.2222222222222222,1.0,2014-10-19,HautDeTableau,BasDeTableau
98,F1,19/10/14,Lyon,Montpellier,2.0,14.222222222222221,5.1111111111111125,4,2,3,14.333333333333336,0.8888888888888891,0.0,1.6666666666666663,9.444444444444443,2.4444444444444446,4,2,3,12.777777777777779,0.7777777777777777,0.0,0.8888888888888888,2014-10-19,HautDeTableau,MilieuDeTableau
99,F1,19/10/14,Marseille,Toulouse,2.0,16.22222222222222,6.5555555555555545,7,1,1,13.888888888888891,1.1111111111111114,0.0,2.555555555555556,12.111111111111109,4.0,4,2,3,13.777777777777779,1.3333333333333337,0.0,1.4444444444444444,2014-10-19,HautDeTableau,HautDeTableau
100,F1,24/10/14,Toulouse,Lens,0.0,11.599999999999998,3.7,4,2,4,14.6,1.5000000000000002,0.0,1.3000000000000005,9.6,3.1,2,2,6,12.3,1.6,0.2,0.7999999999999999,2014-10-24,HautDeTableau,BasDeTableau
101,F1,25/10/14,Bastia,Monaco,0.0,7.4,2.3000000000000003,2,4,4,15.499999999999998,2.4,0.1,0.7999999999999999,12.000000000000002,4.700000000000001,4,2,4,13.8,2.1,0.1,1.0,2014-10-25,BasDeTableau,MilieuDeTableau
102,F1,25/10/14,Caen,Lorient,2.0,11.8,3.9,2,3,5,11.2,1.1,0.2,1.0,10.3,3.3000000000000003,3,1,6,12.5,1.5,0.1,0.8,2014-10-25,BasDeTableau,BasDeTableau
103,F1,25/10/14,Evian Thonon Gaillard,Nantes,0.0,9.1,2.3,3,1,6,14.4,1.6,0.1,1.1,12.8,3.6,4,4,2,14.9,1.3,0.0,0.7999999999999999,2014-10-25,MilieuDeTableau,MilieuDeTableau
104,F1,25/10/14,Paris SG,Bordeaux,2.0,11.7,5.0,4,6,0,10.0,1.5,0.2,1.8000000000000005,10.599999999999998,3.3000000000000003,5,3,2,14.2,1.7000000000000002,1.0,1.6,2014-10-25,HautDeTableau,HautDeTableau
105,F1,25/10/14,Reims,Montpellier,2.0,8.4,2.7,3,2,5,13.0,1.5,0.30000000000000004,1.0,9.5,2.4000000000000004,4,2,4,12.6,1.0,0.0,0.8999999999999999,2014-10-25,MilieuDeTableau,BasDeTableau
106,F1,26/10/14,Guingamp,Nice,0.0,8.7,3.3999999999999995,3,0,7,12.7,1.5,0.2,0.6000000000000001,10.900000000000002,3.0,4,2,4,13.6,1.6,0.0,0.8999999999999999,2014-10-26,BasDeTableau,BasDeTableau
107,F1,26/10/14,Lyon,Marseille,2.0,14.800000000000002,5.699999999999998,5,2,3,14.7,1.4,0.0,2.0,16.1,6.4,8,1,1,14.2,1.2,0.0,2.5000000000000004,2014-10-26,HautDeTableau,HautDeTableau
