,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
26,F1,25/08/12,Valenciennes,Ajaccio,2.0,6.5,3.5,1,1,0,9.0,0.5,0.0,0.5,6.5,2.0,1,1,0,12.5,3.5,1.0,0.5
27,F1,26/08/12,Montpellier,Marseille,0.0,7.5,3.0,0,1,1,17.5,2.0,0.5,1.0,20.0,7.0,2,0,0,12.0,0.5,0.0,1.5
28,F1,26/08/12,Paris SG,Bordeaux,1.0,13.5,6.0,0,2,0,10.0,1.5,0.5,1.0,11.0,6.5,2,0,0,11.0,2.0,0.0,2.0
29,F1,26/08/12,St Etienne,Brest,2.0,10.0,4.5,0,0,2,17.5,2.0,0.0,1.0,8.5,2.5,1,0,1,17.0,2.0,0.0,0.5
30,F1,01/09/12,Ajaccio,Evian Thonon Gaillard,2.0,7.333333333333334,2.0,1,1,1,13.666666666666668,3.666666666666666,0.6666666666666666,0.3333333333333333,11.666666666666666,3.0,0,1,2,13.333333333333332,2.6666666666666665,0.0,1.0
31,F1,01/09/12,Bastia,St Etienne,0.0,9.333333333333334,5.333333333333334,2,0,1,18.666666666666664,2.6666666666666665,0.3333333333333333,2.333333333333333,9.666666666666666,5.0,1,0,2,16.0,1.3333333333333333,0.0,2.0
32,F1,01/09/12,Brest,Troyes,2.0,7.0,1.6666666666666665,1,0,2,16.333333333333332,1.6666666666666665,0.0,0.3333333333333333,7.666666666666667,2.333333333333333,0,1,2,11.333333333333332,1.3333333333333333,1.0,1.0
33,F1,01/09/12,Lorient,Nancy,2.0,12.666666666666668,4.333333333333333,1,2,0,9.333333333333332,1.0,0.3333333333333333,2.0,8.333333333333332,3.0,1,1,1,19.666666666666668,1.3333333333333333,1.3333333333333333,0.6666666666666666
34,F1,01/09/12,Lyon,Valenciennes,2.0,14.333333333333334,4.666666666666667,2,1,0,16.0,3.0,0.0,1.9999999999999998,8.333333333333332,3.3333333333333335,2,1,0,13.333333333333332,0.6666666666666666,0.0,1.3333333333333333
35,F1,01/09/12,Sochaux,Montpellier,0.0,8.0,2.666666666666667,0,0,3,14.333333333333332,1.0,0.3333333333333333,0.6666666666666666,7.666666666666666,2.3333333333333335,0,1,2,17.333333333333336,2.0,0.3333333333333333,0.6666666666666666
36,F1,01/09/12,Toulouse,Reims,1.0,10.333333333333334,5.0,2,1,0,19.333333333333332,2.333333333333333,0.6666666666666666,1.3333333333333333,8.666666666666668,2.6666666666666665,1,0,2,15.666666666666668,1.3333333333333333,0.0,0.6666666666666666
37,F1,02/09/12,Bordeaux,Nice,1.0,10.666666666666668,5.0,2,1,0,10.0,1.6666666666666665,0.0,1.3333333333333333,10.0,4.333333333333334,0,2,1,16.666666666666664,1.9999999999999998,0.0,0.6666666666666666
38,F1,02/09/12,Lille,Paris SG,0.0,10.666666666666668,4.333333333333333,1,2,0,15.0,1.3333333333333333,0.0,1.6666666666666665,13.333333333333332,5.333333333333333,0,3,0,10.333333333333332,1.3333333333333333,1.0,0.6666666666666666
39,F1,02/09/12,Marseille,Rennes,2.0,17.666666666666668,6.333333333333333,3,0,0,13.0,1.3333333333333333,0.0,1.3333333333333333,10.0,3.666666666666667,1,0,2,13.0,0.6666666666666666,0.3333333333333333,1.0
40,F1,14/09/12,Paris SG,Toulouse,2.0,11.75,4.75,1,3,0,13.0,1.5,0.25,1.0,12.5,5.5,2,2,0,17.0,2.0,2.0,1.25
41,F1,14/09/12,Reims,Montpellier,2.0,9.0,3.0,1,1,2,15.75,1.5,0.0,0.75,8.0,2.5,1,1,2,16.75,2.25,0.25,1.25
42,F1,15/09/12,Evian Thonon Gaillard,Bastia,2.0,12.25,3.0,0,1,3,13.75,2.5,0.0,0.75,12.0,4.75,2,0,2,17.25,3.0,1.0,1.75
43,F1,15/09/12,Nice,Brest,2.0,9.75,4.5,0,3,1,17.75,2.25,0.0,0.75,8.5,2.0,2,0,2,14.75,1.25,0.0,0.75
44,F1,15/09/12,St Etienne,Sochaux,0.0,10.5,5.25,2,0,2,15.75,1.5,0.0,2.25,8.75,2.5,0,0,4,15.25,1.25,1.0,0.75
45,F1,15/09/12,Troyes,Lille,1.0,7.75,3.25,0,1,3,12.25,2.0,0.25,1.0,10.25,4.25,1,2,1,15.5,1.25,0.0,1.5
46,F1,15/09/12,Valenciennes,Bordeaux,1.0,8.75,3.25,2,1,1,14.25,0.75,0.0,1.5,12.25,5.0,2,2,0,12.5,1.25,0.25,1.25
47,F1,16/09/12,Lyon,Ajaccio,2.0,13.75,5.0,3,1,0,16.0,2.5,0.0,2.25,9.5,3.0,2,1,1,15.25,3.25,2.0,0.75
48,F1,16/09/12,Nancy,Marseille,0.0,8.75,3.25,1,1,2,18.75,1.25,0.5,0.5,18.0,6.5,4,0,0,13.25,1.5,0.0,1.75
49,F1,16/09/12,Rennes,Lorient,0.0,9.0,3.0,1,0,3,13.5,0.75,0.25,1.0,12.75,4.5,2,2,0,9.5,0.75,1.0,2.25
50,F1,21/09/12,Montpellier,St Etienne,1.0,10.2,3.8,1,1,3,15.600000000000001,2.0000000000000004,0.2,1.2,11.0,5.800000000000001,2,0,3,14.2,1.6,0.2,1.8000000000000003
51,F1,22/09/12,Bastia,Paris SG,0.0,12.0,4.2,2,0,3,16.4,3.0000000000000004,0.2,1.4,11.600000000000001,5.0,2,3,0,13.0,1.8000000000000003,1.0,1.2000000000000002
52,F1,22/09/12,Brest,Valenciennes,2.0,9.200000000000001,2.4000000000000004,2,0,3,15.8,1.4,0.0,1.0,9.4,3.2,2,2,1,14.4,0.6000000000000001,0.0,1.2000000000000002
53,F1,22/09/12,Lorient,Nice,1.0,12.2,4.8,3,2,0,10.8,0.8,0.6000000000000001,2.2,10.4,4.8,1,3,1,16.8,1.9999999999999998,0.0,1.4000000000000001
54,F1,22/09/12,Reims,Nancy,2.0,9.4,3.4000000000000004,2,1,2,15.8,1.4000000000000001,0.0,1.2000000000000002,9.4,2.8,1,1,3,17.2,1.4,1.2,0.4
55,F1,22/09/12,Sochaux,Troyes,2.0,8.6,2.2,1,0,4,14.2,1.6,0.2,0.8,8.399999999999999,2.9999999999999996,0,2,3,12.200000000000001,1.8,1.0,1.0
56,F1,22/09/12,Toulouse,Rennes,1.0,12.2,4.800000000000001,2,2,1,15.8,1.7999999999999998,0.4,1.0,10.4,3.4000000000000004,1,0,4,13.4,0.8,0.4,1.0
57,F1,23/09/12,Bordeaux,Ajaccio,1.0,12.200000000000001,4.4,2,3,0,13.0,1.4,0.2,1.0,9.0,2.6000000000000005,2,1,2,14.399999999999999,3.0,2.0,0.6000000000000001
58,F1,23/09/12,Lille,Lyon,1.0,11.200000000000001,4.4,1,3,1,15.600000000000001,1.2,0.0,1.4,14.0,5.8,4,1,0,14.200000000000001,2.1999999999999997,0.0,2.1999999999999997
59,F1,23/09/12,Marseille,Evian Thonon Gaillard,2.0,17.4,6.3999999999999995,5,0,0,13.000000000000002,1.2000000000000002,0.0,1.5999999999999999,12.4,3.0,1,1,3,13.4,2.6,0.0,1.2000000000000002
60,F1,28/09/12,Rennes,Lille,2.0,10.166666666666666,3.8333333333333335,1,1,4,14.0,0.8333333333333333,0.3333333333333333,1.1666666666666665,10.833333333333334,4.166666666666666,1,4,1,16.0,1.3333333333333333,0.0,1.3333333333333333
61,F1,29/09/12,Ajaccio,Brest,2.0,9.166666666666668,2.6666666666666665,2,2,2,13.833333333333336,2.6666666666666665,0.3333333333333333,0.8333333333333333,10.166666666666666,3.0,3,0,3,15.666666666666666,1.4999999999999998,0.0,1.1666666666666665
62,F1,29/09/12,Evian Thonon Gaillard,Lorient,1.0,11.499999999999998,2.8333333333333335,1,1,4,14.833333333333332,2.333333333333333,0.0,1.0,12.666666666666666,4.666666666666667,3,3,0,11.0,1.1666666666666665,3.1666666666666665,2.0
63,F1,29/09/12,Nancy,Montpellier,0.0,11.0,3.666666666666666,1,1,4,16.5,1.3333333333333333,0.3333333333333333,0.3333333333333333,10.666666666666666,3.666666666666667,1,2,3,15.500000000000002,1.6666666666666667,0.16666666666666666,1.1666666666666665
64,F1,29/09/12,Nice,Bastia,1.0,9.833333333333332,4.666666666666667,1,4,1,16.333333333333332,2.0,0.0,1.3333333333333333,11.666666666666666,4.166666666666667,2,0,4,16.499999999999996,3.0,1.0,1.1666666666666665
65,F1,29/09/12,Paris SG,Sochaux,2.0,11.166666666666666,4.833333333333333,3,3,0,13.666666666666666,2.1666666666666665,0.16666666666666666,1.6666666666666665,10.0,3.3333333333333335,2,0,4,12.999999999999998,1.5,1.0,1.1666666666666665
66,F1,29/09/12,Troyes,Toulouse,0.0,8.166666666666666,3.3333333333333335,0,2,4,13.0,1.6666666666666667,0.3333333333333333,0.9999999999999999,11.666666666666668,4.333333333333333,2,3,1,15.0,1.6666666666666667,2.0,1.1666666666666665
67,F1,30/09/12,Lyon,Bordeaux,0.0,12.833333333333334,5.333333333333334,4,2,0,14.333333333333332,1.8333333333333335,0.0,2.0,12.333333333333334,4.833333333333334,2,4,0,12.5,1.6666666666666665,0.16666666666666666,1.1666666666666665
68,F1,30/09/12,St Etienne,Reims,1.0,11.5,5.333333333333333,2,1,3,14.166666666666668,1.6666666666666665,0.16666666666666666,1.6666666666666667,8.833333333333334,3.3333333333333335,3,1,2,16.0,1.5,0.0,1.3333333333333333
69,F1,30/09/12,Valenciennes,Marseille,2.0,10.666666666666666,3.166666666666667,2,2,2,14.833333333333334,0.8333333333333333,0.16666666666666666,1.1666666666666667,15.833333333333334,5.833333333333333,6,0,0,12.333333333333334,1.1666666666666667,0.0,1.5
70,F1,05/10/12,St Etienne,Nancy,2.0,12.571428571428573,5.285714285714286,2,2,3,14.0,1.4285714285714284,0.14285714285714285,1.4285714285714284,10.857142857142858,3.571428571428571,1,1,5,16.28571428571429,1.2857142857142856,1.1428571428571428,0.2857142857142857
71,F1,06/10/12,Bastia,Troyes,2.0,11.142857142857142,3.8571428571428568,2,1,4,16.142857142857146,2.9999999999999996,0.14285714285714285,1.2857142857142856,8.142857142857142,3.0,0,2,5,13.571428571428571,1.5714285714285712,2.0,0.857142857142857
72,F1,06/10/12,Lille,Ajaccio,2.0,10.571428571428573,3.857142857142857,1,4,2,15.714285714285714,1.4285714285714284,0.0,1.1428571428571426,9.571428571428571,3.0,3,2,2,13.857142857142858,2.4285714285714284,2.0,0.857142857142857
73,F1,06/10/12,Montpellier,Evian Thonon Gaillard,0.0,10.857142857142856,3.7142857142857144,2,2,3,14.999999999999998,1.714285714285714,0.14285714285714285,1.2857142857142856,11.714285714285715,3.4285714285714284,1,2,4,15.857142857142856,2.714285714285714,0.0,1.0
74,F1,06/10/12,Reims,Nice,2.0,8.0,2.9999999999999996,3,2,2,15.857142857142856,1.7142857142857142,0.0,1.1428571428571428,10.142857142857142,4.285714285714286,1,5,1,16.714285714285715,2.4285714285714284,0.0,1.4285714285714284
75,F1,06/10/12,Sochaux,Rennes,0.0,10.142857142857142,3.285714285714285,2,0,5,12.428571428571429,1.5714285714285712,0.14285714285714285,1.0,10.0,3.8571428571428568,2,1,4,14.428571428571429,0.857142857142857,0.2857142857142857,1.2857142857142856
76,F1,06/10/12,Toulouse,Valenciennes,1.0,12.285714285714288,4.7142857142857135,3,3,1,14.57142857142857,1.4285714285714284,0.2857142857142857,1.2857142857142856,11.285714285714285,3.571428571428571,3,2,2,14.428571428571427,0.857142857142857,1.0,1.5714285714285714
77,F1,07/10/12,Brest,Bordeaux,1.0,10.285714285714286,2.714285714285714,3,0,4,15.714285714285715,1.5714285714285712,0.0,0.9999999999999999,11.285714285714285,4.7142857142857135,3,4,0,13.0,1.714285714285714,0.14285714285714285,1.2857142857142856
78,F1,07/10/12,Lorient,Lyon,1.0,12.428571428571429,4.428571428571429,3,4,0,10.857142857142856,1.1428571428571428,0.5714285714285714,1.8571428571428568,14.285714285714285,5.428571428571429,4,2,1,14.428571428571427,1.714285714285714,0.0,1.714285714285714
79,F1,07/10/12,Marseille,Paris SG,1.0,15.14285714285714,5.428571428571429,6,0,1,12.428571428571429,1.4285714285714286,0.0,1.4285714285714284,10.85714285714286,4.7142857142857135,4,3,0,12.714285714285715,1.9999999999999998,1.0,1.714285714285714
80,F1,19/10/12,Bordeaux,Lille,1.0,12.0,4.875,3,5,0,12.875,1.875,0.125,1.25,11.125,3.875,2,4,2,16.0,1.5,0.0,1.25
81,F1,20/10/12,Evian Thonon Gaillard,Toulouse,0.0,10.75,3.375,2,2,4,16.75,2.625,0.0,1.25,13.125,5.0,3,4,1,15.0,1.5,2.0,1.375
82,F1,20/10/12,Nancy,Sochaux,1.0,10.875,3.625,1,1,6,15.75,1.125,0.375,0.25,10.25,3.25,2,0,6,12.875,1.625,1.0,0.875
83,F1,20/10/12,Nice,St Etienne,1.0,10.375,4.125,1,5,2,16.125,2.5,0.0,1.375,13.875,5.875,3,2,3,13.75,1.375,0.125,1.75
84,F1,20/10/12,Paris SG,Reims,2.0,10.5,4.5,4,4,0,13.125,2.0,0.125,1.75,7.625,3.125,4,2,2,15.375,1.625,0.0,1.375
85,F1,20/10/12,Rennes,Montpellier,2.0,9.875,3.625,3,1,4,14.375,1.125,0.25,1.25,11.125,4.25,2,2,4,15.125,2.0,0.125,1.375
86,F1,20/10/12,Valenciennes,Lorient,2.0,10.875,3.5,3,3,2,14.375,1.125,0.125,1.625,12.625,4.625,3,5,0,11.375,1.125,3.125,1.75
87,F1,21/10/12,Ajaccio,Bastia,1.0,9.625,2.875,3,2,3,13.875,2.25,0.25,0.75,12.625,4.125,3,1,4,15.625,2.875,1.0,1.5
88,F1,21/10/12,Lyon,Brest,2.0,14.0,5.125,4,3,1,14.75,1.625,0.0,1.625,10.5,2.625,3,1,4,15.625,1.625,0.0,1.0
89,F1,21/10/12,Troyes,Marseille,2.0,8.5,3.125,0,2,6,13.75,1.375,0.5,1.0,14.75,5.25,6,1,1,12.25,1.375,0.0,1.5
90,F1,26/10/12,St Etienne,Rennes,2.0,14.11111111111111,6.111111111111111,3,3,3,13.333333333333334,1.2222222222222223,0.1111111111111111,1.6666666666666667,9.777777777777777,3.666666666666667,4,1,4,14.555555555555557,1.0,0.2222222222222222,1.3333333333333335
91,F1,27/10/12,Lille,Valenciennes,2.0,11.222222222222221,4.111111111111112,2,5,2,16.22222222222222,1.5555555555555558,0.0,1.2222222222222223,11.0,3.9999999999999996,4,3,2,14.222222222222223,1.2222222222222223,1.0,2.1111111111111107
92,F1,27/10/12,Montpellier,Nice,2.0,11.222222222222223,4.333333333333333,2,2,5,15.111111111111112,2.111111111111111,0.1111111111111111,1.3333333333333335,10.333333333333334,4.0,1,6,2,15.88888888888889,2.2222222222222223,0.0,1.3333333333333335
93,F1,27/10/12,Nancy,Paris SG,0.0,10.555555555555557,3.666666666666667,1,2,6,15.777777777777775,1.2222222222222223,0.4444444444444444,0.3333333333333333,11.88888888888889,4.666666666666667,5,4,0,13.000000000000002,2.0,1.0,1.666666666666667
94,F1,27/10/12,Reims,Troyes,1.0,8.555555555555555,3.2222222222222223,4,2,3,14.444444444444446,1.6666666666666665,0.0,1.222222222222222,8.11111111111111,3.0,1,2,6,13.888888888888888,1.3333333333333335,4.0,1.0
95,F1,27/10/12,Toulouse,Brest,2.0,12.555555555555555,5.0,4,4,1,15.666666666666668,1.6666666666666667,0.2222222222222222,1.6666666666666667,9.666666666666668,2.4444444444444446,3,1,5,15.444444444444443,1.5555555555555558,0.0,0.8888888888888888
96,F1,28/10/12,Bastia,Bordeaux,2.0,12.222222222222223,3.6666666666666665,3,2,4,16.333333333333336,2.7777777777777777,0.2222222222222222,1.3333333333333333,12.11111111111111,4.888888888888889,3,6,0,13.11111111111111,1.8888888888888888,0.1111111111111111,1.2222222222222223
97,F1,28/10/12,Lorient,Ajaccio,1.0,12.555555555555557,4.444444444444444,3,5,1,11.333333333333332,1.1111111111111112,0.6666666666666666,1.666666666666667,9.88888888888889,3.1111111111111107,3,3,3,14.222222222222221,2.2222222222222223,2.111111111111111,0.6666666666666667
98,F1,02/11/12,Brest,Lorient,2.0,10.200000000000001,2.6000000000000005,3,1,6,15.200000000000001,1.5999999999999999,0.0,0.8999999999999999,14.0,5.0,3,6,1,11.3,1.2,5.1,1.9000000000000004
99,F1,03/11/12,Evian Thonon Gaillard,Lille,0.0,11.333333333333332,3.7777777777777777,2,2,5,16.88888888888889,2.4444444444444446,0.0,1.111111111111111,12.000000000000002,4.2,3,5,2,16.700000000000003,1.5999999999999999,0.0,1.3
100,F1,03/11/12,Nice,Nancy,2.0,10.3,3.8999999999999995,1,6,3,16.1,2.1,0.0,1.3000000000000003,10.8,3.5999999999999996,1,2,7,15.5,1.2999999999999998,2.2,0.30000000000000004
101,F1,03/11/12,Paris SG,St Etienne,0.0,12.000000000000004,4.6,6,4,0,12.899999999999997,2.1,0.1,1.6,13.700000000000001,6.1,4,3,3,13.7,1.2000000000000002,0.1,1.7000000000000004
102,F1,03/11/12,Rennes,Reims,2.0,10.3,4.0,4,1,5,14.5,1.0999999999999999,0.30000000000000004,1.2,9.0,3.1999999999999997,4,3,3,13.699999999999998,1.5000000000000002,0.0,1.2000000000000002
103,F1,03/11/12,Troyes,Montpellier,1.0,9.1,2.9999999999999996,1,3,6,13.3,1.3000000000000003,0.4,1.0,11.4,4.499999999999999,3,2,5,15.5,2.3000000000000003,0.2,1.5
104,F1,03/11/12,Valenciennes,Sochaux,2.0,10.8,3.9999999999999996,4,3,3,14.3,1.2,0.2,2.0,10.666666666666668,3.2222222222222228,2,1,6,12.888888888888891,1.777777777777778,1.0,0.8888888888888888
105,F1,04/11/12,Ajaccio,Marseille,0.0,9.9,3.400000000000001,3,4,3,14.799999999999999,2.3000000000000003,0.30000000000000004,1.0,14.88888888888889,5.111111111111111,6,1,2,11.777777777777779,1.3333333333333333,0.0,1.3333333333333335
106,F1,04/11/12,Bordeaux,Toulouse,2.0,12.4,5.1000000000000005,3,6,1,13.2,1.9,0.1,1.2,12.4,5.1000000000000005,5,4,1,15.299999999999999,1.6,2.0,1.8
107,F1,04/11/12,Lyon,Bastia,2.0,13.333333333333334,5.111111111111111,5,3,1,13.777777777777777,1.4444444444444446,0.0,1.5555555555555558,12.1,3.7,4,2,4,16.7,2.7000000000000006,2.0,1.5
108,F1,07/11/12,Sochaux,Evian Thonon Gaillard,2.0,10.4,3.0999999999999996,2,1,7,13.0,1.8,0.1,0.8999999999999999,11.700000000000001,3.6999999999999993,2,2,6,16.500000000000004,2.4000000000000004,0.0,1.0
109,F1,09/11/12,Nancy,Rennes,0.0,10.727272727272727,3.6363636363636362,1,2,8,15.272727272727272,1.272727272727273,0.36363636363636365,0.36363636363636365,11.363636363636363,4.181818181818182,5,1,5,14.545454545454547,1.0909090909090908,1.1818181818181819,1.1818181818181819
110,F1,10/11/12,Bastia,Valenciennes,0.0,12.181818181818182,3.8181818181818183,4,2,5,16.636363636363637,2.7272727272727266,0.2727272727272727,1.5454545454545454,11.818181818181818,4.727272727272727,5,3,3,13.999999999999998,1.0909090909090908,2.0,2.090909090909091
111,F1,10/11/12,Lille,Brest,2.0,12.0,4.363636363636363,4,5,2,16.545454545454547,1.5454545454545456,0.0,1.3636363636363638,9.909090909090908,2.727272727272727,4,1,6,15.363636363636363,1.6363636363636367,0.0,1.0
112,F1,10/11/12,Reims,Evian Thonon Gaillard,0.0,8.636363636363637,3.090909090909091,4,3,4,13.272727272727272,1.4545454545454544,0.09090909090909091,1.0909090909090908,11.636363636363635,3.636363636363636,2,2,7,17.18181818181818,2.454545454545454,0.0,1.0
113,F1,10/11/12,St Etienne,Troyes,2.0,13.636363636363635,5.8181818181818175,5,3,3,13.272727272727272,1.1818181818181817,0.09090909090909091,1.7272727272727273,8.90909090909091,3.181818181818181,1,4,6,13.545454545454543,1.2727272727272725,4.0,1.0
114,F1,10/11/12,Toulouse,Ajaccio,0.0,11.636363636363635,4.636363636363635,5,4,2,15.727272727272728,1.8181818181818183,0.18181818181818182,1.6363636363636365,9.727272727272725,3.5454545454545454,3,4,4,14.727272727272728,2.2727272727272725,2.090909090909091,0.9090909090909091
115,F1,11/11/12,Lorient,Bordeaux,0.0,14.090909090909092,4.909090909090909,3,6,2,11.545454545454547,1.1818181818181819,0.5454545454545454,1.727272727272727,13.18181818181818,5.545454545454546,4,6,1,13.454545454545455,1.9090909090909094,0.09090909090909091,1.1818181818181819
116,F1,11/11/12,Marseille,Nice,1.0,14.499999999999998,5.199999999999999,7,1,2,12.600000000000001,1.4000000000000001,0.0,1.4,10.545454545454545,3.9999999999999996,2,6,3,15.90909090909091,2.090909090909091,0.0,1.3636363636363635
117,F1,11/11/12,Montpellier,Paris SG,1.0,11.90909090909091,4.545454545454545,3,3,5,15.818181818181815,2.2727272727272725,0.18181818181818182,1.4545454545454544,11.90909090909091,4.454545454545454,6,4,1,12.545454545454545,2.2727272727272725,1.0909090909090908,1.5454545454545452
118,F1,11/11/12,Sochaux,Lyon,1.0,9.818181818181818,2.999999999999999,3,1,7,13.363636363636365,1.7272727272727273,0.09090909090909091,1.0,13.8,5.5,6,3,1,14.0,1.4000000000000001,0.1,1.9000000000000001
119,F1,16/11/12,Lorient,Lille,2.0,13.583333333333332,4.666666666666667,3,6,3,11.583333333333332,1.1666666666666665,0.5,1.583333333333333,12.333333333333336,4.333333333333333,5,5,2,15.916666666666666,1.5833333333333333,0.0,1.3333333333333333
120,F1,17/11/12,Ajaccio,Sochaux,0.0,10.083333333333332,3.9166666666666665,4,4,4,14.499999999999998,2.2499999999999996,0.25,1.1666666666666665,10.0,3.1666666666666665,3,2,7,13.333333333333332,1.5833333333333333,1.0,1.0
121,F1,17/11/12,Brest,Bastia,2.0,9.666666666666668,2.75,4,1,7,15.749999999999998,1.75,0.0,0.9166666666666666,12.166666666666666,3.8333333333333335,4,2,6,16.666666666666664,2.6666666666666665,3.0,1.5833333333333335
122,F1,17/11/12,Evian Thonon Gaillard,St Etienne,1.0,11.999999999999998,3.8333333333333335,3,2,7,16.833333333333332,2.4166666666666665,0.0,1.0833333333333335,13.833333333333336,5.75,6,3,3,13.250000000000002,1.1666666666666665,0.08333333333333333,1.7500000000000002
123,F1,17/11/12,Paris SG,Rennes,0.0,11.5,4.416666666666667,6,5,1,12.5,2.3333333333333335,0.25,1.4999999999999996,11.25,4.083333333333334,6,1,5,13.833333333333332,1.0833333333333333,1.1666666666666667,1.3333333333333333
124,F1,17/11/12,Troyes,Nancy,1.0,9.166666666666668,3.083333333333333,1,4,7,13.083333333333334,1.3333333333333333,0.3333333333333333,0.9166666666666667,11.0,3.8333333333333335,1,2,9,15.416666666666668,1.2499999999999998,2.1666666666666665,0.41666666666666663
125,F1,17/11/12,Valenciennes,Montpellier,1.0,11.75,4.833333333333334,6,3,3,14.666666666666668,1.25,0.16666666666666666,2.166666666666667,12.583333333333332,4.416666666666667,3,4,5,16.5,2.2499999999999996,0.25,1.4166666666666665
