,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
65,F1,26/09/09,Nancy,Sochaux,2,9.333333333333334,3.5,0.3333333333333333,0.8333333333333334,0.5,15.666666666666666,2.5,0.16666666666666666,1.6666666666666667,10.166666666666666,4.333333333333334,0.3333333333333333,0.0,0.6666666666666666,17.333333333333332,2.0,0.16666666666666666,1.0
66,F1,26/09/09,Valenciennes,Marseille,2,14.666666666666668,3.5,0.3333333333333333,0.6666666666666666,0.5,18.166666666666668,1.5,0.16666666666666666,1.6666666666666665,13.833333333333332,4.0,0.6666666666666666,0.3333333333333333,0.0,16.833333333333332,1.5,0.0,1.6666666666666665
67,F1,27/09/09,Bordeaux,Rennes,2,13.333333333333334,5.166666666666667,0.8333333333333334,0.5,0.0,15.833333333333334,1.3333333333333333,0.0,2.333333333333333,16.0,6.166666666666667,0.5,0.5,0.0,17.166666666666668,1.4999999999999998,2.0,2.0
68,F1,27/09/09,Le Mans,Lens,2,12.833333333333332,4.666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,18.5,2.333333333333333,0.0,0.9999999999999999,8.666666666666666,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,17.0,2.333333333333333,0.16666666666666666,1.3333333333333333
69,F1,27/09/09,Lille,Nice,1,14.5,4.5,0.16666666666666666,0.6666666666666666,0.5,18.166666666666668,0.8333333333333333,0.3333333333333333,0.6666666666666666,14.500000000000002,3.6666666666666665,0.16666666666666666,0.16666666666666666,0.6666666666666666,18.833333333333332,1.6666666666666665,0.16666666666666666,0.6666666666666666
70,F1,03/10/09,Grenoble,Montpellier,0,10.0,3.1428571428571432,0.0,0.5714285714285714,1.0,16.71428571428571,1.8571428571428568,0.14285714285714285,0.2857142857142857,14.571428571428571,3.8571428571428568,0.5714285714285714,0.2857142857142857,0.14285714285714285,20.57142857142857,2.0,0.14285714285714285,1.714285714285714
71,F1,03/10/09,Lens,Lyon,0,8.428571428571429,2.571428571428571,0.2857142857142857,0.8571428571428571,0.42857142857142855,16.571428571428573,1.9999999999999998,0.14285714285714285,1.1428571428571428,17.428571428571427,6.0,0.7142857142857143,0.2857142857142857,0.0,15.571428571428573,1.4285714285714284,0.0,1.8571428571428568
72,F1,03/10/09,Nice,Valenciennes,2,13.571428571428571,3.285714285714285,0.14285714285714285,0.7142857142857143,0.5714285714285714,19.142857142857142,1.714285714285714,0.14285714285714285,0.7142857142857142,13.714285714285715,3.7142857142857144,0.42857142857142855,0.14285714285714285,0.42857142857142855,18.142857142857142,1.7142857142857142,0.14285714285714285,1.857142857142857
73,F1,03/10/09,Paris SG,Nancy,1,11.857142857142858,5.857142857142857,0.42857142857142855,0.7142857142857143,0.14285714285714285,14.571428571428571,1.4285714285714284,0.14285714285714285,1.7142857142857142,9.714285714285714,3.571428571428571,0.42857142857142855,0.14285714285714285,0.42857142857142855,15.285714285714286,2.4285714285714284,0.14285714285714285,1.714285714285714
74,F1,03/10/09,Rennes,Auxerre,0,15.285714285714286,5.571428571428571,0.42857142857142855,0.7142857142857143,0.14285714285714285,17.142857142857142,1.5714285714285712,0.2857142857142857,1.7142857142857142,11.142857142857142,3.142857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855,13.428571428571427,0.8571428571428571,0.14285714285714285,0.7142857142857142
