,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,DateTime,HRP,ARP
45,F1,14/09/13,Toulouse,Marseille,1.0,6.5,2.5,0,2,2,17.5,2.5,0.25,0.5,13.0,4.5,3,0,1,15.25,3.0,0.0,1.75,2013-09-14,BasDeTableau,HautDeTableau
46,F1,14/09/13,Valenciennes,St Etienne,0.0,10.25,3.25,1,0,3,19.5,1.5,0.25,0.75,8.75,2.5,3,0,1,17.5,2.0,0.0,1.0,2013-09-14,BasDeTableau,HautDeTableau
47,F1,15/09/13,Lille,Nice,0.0,10.75,3.0,2,1,1,14.5,1.25,0.0,0.75,12.0,4.0,1,2,1,13.0,0.75,0.0,1.0,2013-09-15,MilieuDeTableau,MilieuDeTableau
48,F1,15/09/13,Lyon,Rennes,1.0,13.0,5.25,2,0,2,17.25,0.75,0.0,2.0,9.75,3.75,2,1,1,12.5,1.5,1.0,1.25,2013-09-15,HautDeTableau,HautDeTableau
49,F1,15/09/13,Monaco,Lorient,2.0,14.75,5.5,3,1,0,15.5,1.5,0.0,2.0,11.5,4.75,2,0,2,13.0,1.25,1.0,0.75,2013-09-15,HautDeTableau,BasDeTableau
50,F1,20/09/13,St Etienne,Toulouse,0.0,9.0,2.8,4,0,1,15.8,1.8,0.0,1.4,9.2,2.8,0,3,2,17.4,2.4,1.0,0.6000000000000001,2013-09-20,HautDeTableau,BasDeTableau
51,F1,21/09/13,Bastia,Marseille,1.0,8.0,1.8,2,1,2,15.4,2.4,0.4,1.0,13.4,5.2,3,1,1,14.8,2.8,0.0,1.6,2013-09-21,MilieuDeTableau,HautDeTableau
52,F1,21/09/13,Evian Thonon Gaillard,Montpellier,1.0,15.0,5.4,2,1,2,13.0,1.6,0.0,1.4,8.8,2.8000000000000003,1,3,1,17.6,2.6,2.2,1.2000000000000002,2013-09-21,HautDeTableau,MilieuDeTableau
53,F1,21/09/13,Reims,Guingamp,1.0,9.4,3.0,2,2,1,11.8,1.6,0.0,0.8,8.4,3.2,1,1,3,15.6,2.2,0.0,0.8,2013-09-21,MilieuDeTableau,MilieuDeTableau
54,F1,21/09/13,Rennes,Ajaccio,2.0,8.8,3.6,2,2,1,12.8,1.4,0.2,1.0,8.0,2.8000000000000003,0,3,2,13.6,1.2000000000000002,0.2,0.6000000000000001,2013-09-21,MilieuDeTableau,BasDeTableau
